Area,Label,2014-15,2015-16
E02004191,South Hams 003,1,1
E02004192,South Hams 004,0.777777778,0.769230769
E02004193,South Hams 005,0.884615385,1
E02004194,South Hams 006,0.75,0.857142857
E02004195,South Hams 007,1,0.882352941
E02004196,South Hams 008,0.823529412,0.928571429
E02004197,South Hams 009,0.923076923,1
E02004198,South Hams 010,0.933333333,0.863636364
E02004199,South Hams 011,0.75,1
E02004200,South Hams 012,0.777777778,0.875
E02004201,Teignbridge 001,1,1
E02004202,Teignbridge 002,0.833333333,0.8
E02004203,Teignbridge 003,,1
E02004204,Teignbridge 004,0.862068966,0.967741935
E02004205,Teignbridge 005,0.894736842,0.863636364
E02004206,Teignbridge 006,0.774193548,0.864864865
E02004207,Teignbridge 007,0.789473684,0.888888889
E02004208,Teignbridge 008,0.6875,0.913043478
E02004209,Teignbridge 009,0.9,0.791666667
E02004210,Teignbridge 010,1,0.862068966
E02004211,Teignbridge 011,0.916666667,0.933333333
E02004212,Teignbridge 012,1,0.705882353
E02004213,Teignbridge 013,1,0.909090909
E02004214,Teignbridge 014,0.692307692,0.842105263
E02004215,Teignbridge 015,1,0.9
E02004216,Teignbridge 016,0.9375,0.916666667
E02004217,Teignbridge 017,0.8,0.939393939
E02004218,Teignbridge 018,0.75,1
E02004219,Teignbridge 019,1,0.909090909
E02004220,Torridge 001,0.785714286,0.875
E02004221,Torridge 002,0.652173913,0.64
E02004222,Torridge 003,0.8,0.928571429
E02004223,Torridge 004,0.925925926,0.826086957
E02004224,Torridge 005,1,0.846153846
E02004225,Torridge 006,1,0.85
E02004226,Torridge 007,0.857142857,0.684210526
E02004227,Torridge 008,0.947368421,0.80952381
E02004228,Torridge 009,0.888888889,1
E02004229,West Devon 001,0.833333333,1
E02004230,West Devon 002,0.666666667,0.884615385
E02004231,West Devon 003,1,1
E02004232,West Devon 004,0.7,0.789473684
E02004233,West Devon 005,0.973684211,0.833333333
E02004234,West Devon 006,0.818181818,1
E02004235,West Devon 007,0.857142857,0.944444444
E02006840,Torbay 019,,
TOWN01,Ashburton-Buckfastleigh,0.8,0.939393939
TOWN02,Axminster,0.909090909,0.833333333
TOWN03,Barnstaple,0.936170213,0.832258065
TOWN04,Bideford-Northam,0.827586207,0.8203125
TOWN05,Braunton,0.896551724,0.860465116
TOWN06,Crediton,0.848484848,0.942307692
TOWN07,Cullompton,0.888888889,0.888888889
TOWN08,Dartmouth,1,0.827586207
TOWN09,Dawlish,0.813559322,0.841269841
TOWN10,Exeter (Wider),0.887804878,0.861386139
TOWN11,Exmouth,0.894117647,0.912087912
TOWN12,Great Torrington,0.964285714,0.823529412
TOWN13,Holsworthy,0.928571429,0.882352941
TOWN14,Honiton,0.85,0.955555556
TOWN15,Ilfracombe,0.894736842,0.8
TOWN16,Ivybridge,0.870967742,0.956521739
TOWN17,Kingsbridge,0.823529412,0.888888889
TOWN18,Lynton-Lynmouth,,1
TOWN19,Moretonhampstead,,
TOWN20,Newton Abbot,0.895953757,0.891891892
TOWN21,Okehampton,0.787878788,0.870967742
TOWN22,Ottery St Mary,0.764705882,0.909090909
TOWN23,Seaton,0.958333333,0.885714286
TOWN24,Sidmouth,0.823529412,0.907407407
TOWN25,South Molton,0.961538462,0.973684211
TOWN26,Tavistock,0.898550725,0.876404494
TOWN27,Teignmouth,0.88,0.883333333
TOWN28,Tiverton,0.948275862,0.838709677
TOWN29,Totnes,0.85106383,0.981481481
DIV1,Alphington & Cowick ED,0.896551724,0.886363636
DIV2,Ashburton & Buckfastleigh ED,0.833333333,0.947368421
DIV3,Axminster ED,0.9,0.8
DIV4,Barnstaple North ED,0.983606557,0.793103448
DIV5,Barnstaple South ED,0.851851852,0.885714286
DIV6,Bickleigh & Wembury ED,0.916666667,0.92
DIV7,Bideford East ED,0.896551724,0.837837838
DIV8,Bideford West & Hartland ED,0.933333333,0.861111111
DIV9,Bovey Rural ED,0.857142857,0.923076923
DIV10,Braunton Rural ED,0.896551724,0.860465116
DIV11,Broadclyst ED,0.818181818,0.96
DIV12,Chudleigh & Teign Valley ED,0.84,1
DIV13,Chulmleigh & Landkey ED,0.92,0.939393939
DIV14,Combe Martin Rural ED,0.888888889,0.785714286
DIV15,Crediton ED,0.789473684,0.967741935
DIV16,"Creedy, Taw & Mid Exe ED",0.944444444,0.928571429
DIV17,Cullompton & Bradninch ED,0.8,0.85
DIV18,Dartmouth & Marldon ED,0.894736842,0.833333333
DIV19,Dawlish ED,0.82,0.86440678
DIV20,Duryard & Pennsylvania ED,1,0.642857143
DIV21,Exminster & Haldon ED,0.833333333,0.818181818
DIV22,Exmouth & Budleigh Salterton Coastal ED,0.870967742,0.857142857
DIV23,Exmouth ED,0.907407407,0.944444444
DIV24,Exwick & St Thomas ED,1,0.828571429
DIV25,Feniton & Honiton ED,0.911764706,0.96875
DIV26,Fremington Rural ED,0.935483871,0.857142857
DIV27,Hatherleigh & Chagford ED,0.916666667,1
DIV28,Heavitree & Whipton Barton ED,0.814814815,0.972222222
DIV29,Holsworthy Rural ED,0.928571429,0.882352941
DIV30,Ilfracombe ED,0.913043478,0.791666667
DIV31,Ipplepen & The Kerswells ED,0.88,0.972222222
DIV32,Ivybridge ED,0.884615385,1
DIV33,Kingsbridge ED,0.851851852,0.903225806
DIV34,Kingsteignton & Teign Estuary ED,0.903225806,0.794117647
DIV35,Newton Abbot North ED,0.918918919,0.774193548
DIV36,Newton Abbot South ED,0.935483871,0.896551724
DIV37,Northam ED,0.702702703,0.755102041
DIV38,Okehampton Rural ED,0.681818182,0.844444444
DIV39,Otter Valley ED,0.818181818,0.8
DIV40,Pinhoe & Mincinglake ED,1,0.9
DIV41,Salcombe ED,0.75,0.944444444
DIV42,Seaton & Colyton ED,0.961538462,0.9
DIV43,Sidmouth ED,0.806451613,0.921568627
DIV44,South Brent & Yealmpton ED,0.884615385,0.964285714
DIV45,South Molton ED,1,1
DIV46,St David's & Haven Banks ED,0.88,0.8
DIV47,St Sidwells & St James ED,0.842105263,0.72
DIV48,Tavistock ED,0.973684211,0.833333333
DIV49,Teignmouth ED,0.88372093,0.884615385
DIV50,Tiverton East ED,0.8,0.705882353
DIV51,Tiverton West ED,1,0.848484848
DIV52,Torrington Rural ED,0.9375,0.769230769
DIV53,Totnes & Dartington ED,0.9,0.971428571
DIV54,Wearside & Topsham ED,0.826086957,0.967741935
DIV55,Whimple & Blackdown ED,0.666666667,0.956521739
DIV56,Willand & Uffculme ED,1,0.944444444
DIV57,Wonford & St Loyes ED,0.916666667,0.727272727
DIV58,Yelverton Rural ED,0.846153846,0.967741935
CHSCTAXE,"Axe Valley, Seaton and Sidmouth CHSCT",0.8875,0.882352941
CHSCTBARNSTAPLE,Barnstaple CHSCT,0.939655172,0.833333333
CHSCTBIDEFORD,Bideford and Northam CHSCT,0.841121495,0.818791946
CHSCTBRAUNTON,Braunton and Ilfracombe CHSCT,0.901408451,0.847058824
CHSCTCREDITON,Crediton CHSCT,0.857142857,0.957446809
CHSCTCULLOMPTON,Cullompton CHSCT,0.90625,0.928571429
CHSCTDAWLISH,Dawlish and Teignmouth CHSCT,0.86,0.884297521
CHSCTEXETERCHALL,Exeter - County Hall CHSCT,0.859813084,0.863636364
CHSCTEXETERSYCAMORE,Exeter - Sycamores CHSCT,0.896907216,0.82962963
CHSCTEXMOUTH,Exmouth and Budleigh CHSCT,0.894117647,0.912087912
CHSCTHONITON,Honiton and Ottery St Mary CHSCT,0.830188679,0.938461538
CHSCTIVYBRIDGE,Ivybridge CHSCT,0.857142857,0.985714286
CHSCTKINGSBRIDGE,Kingsbridge CHSCT,0.823529412,0.888888889
CHSCTNABBOT,Newton Abbot CHSCT,0.9,0.861538462
CHSCTOKE,Okehampton CHSCT,0.8,0.945454545
CHSCTSMOLTON,South Molton and Chulmleigh CHSCT,0.914285714,0.921568627
CHSCTTAVISTOCK,Tavistock CHSCT,0.902777778,0.852941176
CHSCTTEIGN,Teign Valley and South Dartmoor CHSCT,0.838235294,0.946236559
CHSCTTIVERTON,Tiverton CHSCT,0.948275862,0.819672131
CHSCTTORRINGTON,Torrington and Holsworthy CHSCT,0.950819672,0.855263158
CHSCTTOTNES,Totnes and Dartmouth CHSCT,0.913043478,0.907692308
Eastern,Eastern LCP,,
Northern,Northern LCP,,
Southern,Southern LCP,,
Western,Western LCP,,
