Area,2011-12,2012-13,2013-14,2014-15,2015-16
E02004200,414.3882288,439.491934,431.5165943,500.0277181,#
E02004201,#,446.9832398,#,529.6118542,477.7592792
E02004202,517.2064478,411.25922,#,357.5802561,357.9641599
E02004203,606.7506411,614.4592329,517.73022,586.9268089,500.2467751
E02004204,356.9909575,0,0,#,#
E02004205,#,#,0,#,#
E02004206,580.2076428,579.864582,508.6901725,437.3123534,514.2380957
E02004207,512.8837672,538.0586037,#,0,0
E02004208,420.2321915,358.9142179,409.2461197,387.3163286,469.9656202
E02004209,#,373.1893057,509.9697183,469.5523912,346.2542225
E02004210,600.6263011,590.3270356,675.6884096,649.092946,570.6449623
E02004211,414.0580438,432.3976438,445.9804729,555.8229556,431.2808303
E02004212,855.018728,611.4420731,602.5699509,721.746996,568.597484
E02004213,#,#,625.7259136,709.3640697,536.1013653
E02004214,844.2651521,#,#,#,#
E02004215,1026.494021,1050.698881,970.2715686,1147.954746,981.770933
E02004216,0,0,0,#,0
E02004217,543.935019,448.7614827,510.1831208,579.9980618,444.3225313
E02004218,0,#,#,515.5116511,0
E02004219,581.351002,591.6983888,569.8759304,539.6258155,533.3278109
E02004220,#,#,359.1208331,396.248834,426.0590079
E02004221,611.3270155,644.9155674,557.4430227,582.8658935,442.2328254
E02004222,#,#,0,#,#
E02004223,388.5738547,373.329983,369.5158157,372.9886081,360.0330263
E02004224,466.1780986,437.596216,377.627342,362.6361413,398.3754758
E02004225,802.9361817,685.3401729,641.8564655,843.6371723,692.3442669
E02004226,#,352.8500178,#,#,#
E02004227,462.2739394,437.9536019,419.7448629,382.0712628,334.6953933
E02004228,545.4708057,457.3936589,401.3914138,482.7157896,437.848027
E02004229,452.2520957,383.5541935,556.9323242,410.8419084,361.4302623
E02004230,472.4085626,484.5309993,382.6107596,395.1455934,397.8176464
E02004231,#,0,0,#,#
E02004232,551.9068979,528.9441211,508.1232795,457.758156,494.7326973
E02004233,357.5187161,340.7292469,297.6866365,247.199122,241.3689254
E02004234,501.9793672,538.1565729,466.0952675,499.6586283,371.3190631
E02004235,561.3096925,570.3481336,485.7660984,594.4871832,427.8627999
E02006840,,,,,
TOWN01,543.935019,448.7614827,510.1831208,579.9980618,444.3225313
TOWN02,244.0765969,214.503538,223.5317723,273.2167238,198.7535339
TOWN03,157.5732814,167.1845358,160.0346455,151.0344651,151.6205185
TOWN04,174.7589095,182.0038681,158.2993038,168.3645968,151.2248104
TOWN05,351.1953146,413.2006358,399.97657,374.6723229,330.0945981
TOWN06,247.434872,229.4370078,207.0719771,175.2580537,173.1262491
TOWN07,296.964581,304.3108506,243.5580658,282.441054,268.3000954
TOWN08,346.3772561,285.7178764,259.5046388,254.854081,315.3414
TOWN09,324.1958573,322.5975185,271.9548852,232.571877,271.2551717
TOWN10,102.7847583,104.8707686,100.0630817,99.82358064,99.52024143
TOWN11,169.3841676,160.1887128,137.5387379,157.173872,138.1835094
TOWN12,414.6019544,381.9046783,331.5176206,435.3216938,366.0723398
TOWN13,328.2836984,292.8084435,270.2802648,279.8170157,247.7163319
TOWN14,235.9198893,245.9801665,215.627528,208.4501166,226.6818344
TOWN15,374.033077,373.4853297,312.8783045,287.6889868,289.9931267
TOWN16,199.9376524,198.6654459,201.7162735,168.9405673,137.7932283
TOWN17,200.5367721,185.9033246,215.4334676,228.1674387,152.5738495
TOWN18,#,1361.184563,1522.208551,#,#
TOWN19,651.9291507,621.5471679,628.3117787,772.8333316,#
TOWN20,135.2394073,129.8122493,121.8866924,138.6098133,113.6739228
TOWN21,196.9104811,171.2302778,197.1789912,158.053787,143.9074017
TOWN22,242.9594793,243.2125725,230.8668986,190.5126001,162.5692514
TOWN23,312.3823534,322.8090121,280.7958152,315.8747195,269.7284378
TOWN24,202.7424244,176.3446936,181.0277386,203.2809121,170.8568775
TOWN25,398.081453,395.099611,236.6001297,246.840899,211.9412381
TOWN26,212.9477713,215.729086,185.9401318,192.3702911,163.3445591
TOWN27,267.9382878,231.1282323,277.5185286,295.0193239,276.5455272
TOWN28,180.3769142,150.8269887,134.1440267,118.6942258,121.4614425
TOWN29,204.4009362,212.3114001,145.4354831,206.2532162,215.957219
DIV1,377.2243478,410.9452973,337.1013848,385.2018482,341.5863603
DIV2,395.0711528,364.3130343,371.9368682,444.4453927,311.309734
DIV3,298.7326504,264.3183796,275.8465702,332.4595698,245.4795858
DIV4,329.8920173,405.7848619,349.4159041,318.8218396,370.6641483
DIV5,426.2473662,407.4587553,413.2311405,392.3180675,356.3778741
DIV6,274.4343966,305.1683493,303.4189282,269.1102926,261.6172072
DIV7,289.4953788,#,#,#,#
DIV8,397.914725,407.492415,354.4378344,389.1098831,380.8338044
DIV9,307.9255973,318.9668886,233.8381438,#,205.6033541
DIV10,351.1953146,413.2006358,399.97657,374.6723229,330.0945981
DIV11,327.0475652,367.3953172,289.0670422,379.6434338,345.3918198
DIV12,323.4888017,235.4766778,227.367461,331.8760644,257.9243315
DIV13,#,289.1396692,#,#,271.3571191
DIV14,266.9688279,264.7660801,333.3371268,322.1849853,250.0276759
DIV15,364.6699798,339.2584073,316.4152009,251.8054767,236.2274393
DIV16,260.3436693,233.0345159,202.2641945,196.0788375,203.9402573
DIV17,568.2192506,606.6505948,461.9541357,557.5363005,504.4783815
DIV18,207.5375621,225.8601714,219.6026031,198.1904477,271.9156629
DIV19,346.3374373,350.7236981,290.721544,252.894285,289.2470477
DIV20,#,472.5233081,432.662784,373.329983,431.966299
DIV21,387.7843623,368.0575139,301.0946437,381.6054379,350.2639716
DIV22,327.4715485,318.9812544,292.3254208,342.8162363,287.9725706
DIV23,207.2797977,184.6281161,149.4941823,154.6738724,151.8580374
DIV24,#,#,0,0,#
DIV25,312.4379935,332.7805423,283.7521674,274.1622414,279.9262933
DIV26,301.6785286,310.1411392,260.7809395,230.2847263,230.8117705
DIV27,304.6178398,233.6212754,341.2316236,250.5167788,223.0867018
DIV28,338.5627577,393.4867228,383.4079473,317.4782647,325.1790628
DIV29,328.2836984,292.8084435,270.2802648,279.8170157,247.7163319
DIV30,625.8479782,612.0289834,508.8767022,453.5294523,477.8093949
DIV31,276.0985847,233.964933,250.4277592,282.9346572,270.7592038
DIV32,615.9896389,506.6001817,519.4915535,435.9130463,#
DIV33,326.2515606,240.7753361,263.6472908,275.0655389,201.9089388
DIV34,#,301.3239842,351.1012976,372.6065394,256.4604715
DIV35,464.1257006,357.4859266,390.733594,493.4712387,353.9529318
DIV36,518.5355116,475.3255838,438.6365103,523.2540363,464.9388936
DIV37,331.2120911,361.6663069,321.5119735,343.9130064,287.6482166
DIV38,330.8426913,328.1413212,287.2020855,272.7071072,289.75387
DIV39,222.3077473,268.4304178,237.3999542,190.6958308,189.4497538
DIV40,305.3479681,#,0,#,#
DIV41,233.254205,289.0720523,282.9524462,291.0458737,#
DIV42,288.2767252,298.8046294,259.8941871,291.919037,248.7148745
DIV43,225.6467806,196.240366,201.9438155,226.3939463,190.4691763
DIV44,344.9128414,345.233204,312.8440013,300.9606256,354.9128151
DIV45,467.0078679,494.9698326,328.1277088,320.990914,282.1709763
DIV46,661.0650624,706.6577993,768.1982963,770.9142948,830.5822217
DIV47,828.3257032,708.5956026,773.0771806,658.7018216,633.8293637
DIV48,357.5187161,340.7292469,297.6866365,247.199122,241.3689254
DIV49,328.8478904,302.1135368,349.7281938,333.2255517,341.5282036
DIV50,294.2902403,#,#,252.0752147,#
DIV51,417.0545007,331.2994827,271.3564918,229.4833783,274.9192115
DIV52,339.9785325,313.0473129,272.6881777,354.5331861,297.3746629
DIV53,266.5417489,301.3534735,#,328.6813283,283.7386428
DIV54,#,0,0,#,#
DIV55,#,#,#,#,193.1818345
DIV56,245.7153442,#,253.5736158,#,244.5509584
DIV57,563.239577,481.8605287,529.3115318,402.2615158,392.0629455
DIV58,315.7087637,333.0906146,280.3768158,332.5423873,239.8827154
CHSCTAXE,133.9526556,127.0819359,120.3369408,139.8245731,112.4804869
CHSCTBARNSTAPLE,189.5606204,205.5813351,200.039985,191.9782133,192.0115112
CHSCTBIDEFORD,159.7233006,163.5073076,143.2939188,148.9886863,134.1032618
CHSCTBRAUNTON,238.3084242,255.680513,232.2289919,208.0226481,196.2924635
CHSCTCREDITON,245.4270881,229.3383875,196.0352159,174.4130767,165.8759581
CHSCTCULLOMPTON,225.4290454,239.8371823,191.6852901,220.6877432,217.6901944
CHSCTDAWLISH,205.3914021,192.0370095,191.8574623,181.182189,193.6353623
CHSCTEXETERCHALL,128.5643437,136.2230711,109.5895693,133.177071,125.7108127
CHSCTEXETERSYCAMORE,189.302962,179.8084422,194.5942454,168.6572193,172.5490009
CHSCTEXMOUTH,169.3841676,160.1887128,137.5387379,157.173872,138.1835094
CHSCTHONITON,160.9651951,168.4478165,154.7926939,136.3225112,142.5290972
CHSCTIVYBRIDGE,203.9562041,196.6410937,188.785551,161.6339571,155.8460811
CHSCTKINGSBRIDGE,200.5367721,185.9033246,215.4334676,228.1674387,152.5738495
CHSCTNABBOT,139.3586124,132.9267041,126.4120914,146.1242818,118.6320397
CHSCTOKE,202.158115,177.6704624,200.0533775,184.9747866,151.1754045
CHSCTSMOLTON,306.4251754,305.5870576,189.9847171,189.4024758,161.9053579
CHSCTTAVISTOCK,195.9415688,201.5561685,178.2022192,183.463026,152.4138273
CHSCTTEIGN,313.4502737,283.0408607,296.932417,349.4783109,246.8684983
CHSCTTIVERTON,188.8735005,157.8343392,142.8252632,124.4929681,132.3735856
CHSCTTORRINGTON,216.9709294,197.0369177,174.5269159,201.8352869,175.2670973
CHSCTTOTNES,202.8103176,187.2941091,152.0342055,187.3166417,196.4751177
Eastern,53.82656324,51.57363874,47.25904172,49.42460878,45.26130632
Northern,87.08124084,90.09849729,78.12680186,78.08456097,71.60541006
Southern,85.53454148,80.41112031,77.23145255,85.32421772,76.60533622
Western,117.3734158,115.6727898,110.7474142,107.0131595,89.75271938
