Area,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
E01015086,0.012562814,0.018963338,0.012254902,0.012239902,0.012330456,0.01867995,0.018450185,0.024875622,0.0249066,0.031446541,0.025806452,0.032808399,0.037641154,0.031367629,0.018820577
E01015087,0.025150905,0.024875622,0.029821074,0.019157088,0.029411765,0.024727992,0.039564787,0.044865404,0.044955045,0.040241449,0.034516765,0.03507014,0.033524904,0.033524904,0.028735632
E01015088,0.016447368,0.016891892,0.016629712,0.016411379,0.016059957,0.01552795,0.021141649,0.021715527,0.021598272,0.020833333,0.02543235,0.030737705,0.035532995,0.020304569,0.015228426
E01015089,0.010940919,0.016611296,0.016949153,0.016357688,0.01059322,0.015625,0.01025641,0.015212982,0.010214505,0.015,0.014955135,0.015321757,0.020242915,0.020242915,0.020242915
E01015090,0.008952551,0.00911577,0.009425071,0.009407338,0.009469697,0.014071295,0.014605648,0.010224949,0.015889831,0.010752688,0.016375546,0.01734104,0.018159806,0.018159806,0.018159806
E01015091,0.009082652,0.013111888,0.013192612,0.008695652,0.008733624,0.008984726,0.009225092,0.013979497,0.014191107,0.014395393,0.014395393,0.015060241,0.010319917,0.015479876,0.005159959
E01015092,0.003990423,0.004111842,0.004051864,0.00400641,0.008071025,0.007818608,0.01183899,0.008032129,0.012594458,0.00838223,0.008992806,0.008688097,0.012155592,0.012155592,0.012155592
E01015093,0.013914657,0.014005602,0.018903592,0.018832392,0.018993352,0.01984127,0.020080321,0.015641293,0.021208908,0.027144408,0.032432432,0.021929825,0.022222222,0.022222222,0.022222222
E01015094,0.005213764,0.015873016,0.010810811,0.01607717,0.016286645,0.01618123,0.011534025,0.017605634,0.022547914,0.022624434,0.028636884,0.022988506,0.023391813,0.023391813,0.023391813
E01015095,0.01010101,0.009940358,0.005144033,0.010438413,0.010822511,0.016429354,0.016949153,0.011481056,0.017709563,0.011848341,0.018564356,0.019035533,0.01867995,0.01867995,0.0249066
E01015096,0.010162602,0.014691479,0.015353122,0.015789474,0.010515247,0.015789474,0.022246941,0.01650165,0.022296544,0.016741071,0.017026107,0.01744186,0.017401392,0.017401392,0.017401392
E01015097,0.010277492,0.009920635,0.009950249,0.005,0.00513347,0.010080645,0.015641293,0.010928962,0.011560694,0.011402509,0.010869565,0.010638298,0.015706806,0.015706806,0.010471204
E01015098,0.005592841,0.005592841,0.005586592,0.005494505,0.010672359,0.005081301,0.005,0.009852217,0.004892368,0.009803922,0.00997009,0.00965251,0.009689922,0.014534884,0.014534884
E01015099,0.005065856,0.005015045,0.009910803,0.009746589,0.00911577,0.009276438,0.004668534,0.004730369,0.009699321,0.009756098,0.015045135,0.009615385,0.009478673,0.009478673,0.009478673
E01015100,0.005882353,0,0,0.005353319,0,0,0,0.004887586,0.004821601,0.009398496,0.009165903,0.00911577,0.004528986,0.004528986,0
E01015101,0.005854801,0.005924171,0.011641444,0.005800464,0.017281106,0.017201835,0.01146789,0.011337868,0.011235955,0.005707763,0.005740528,0.011312217,0.011376564,0.011376564,0.011376564
E01015102,0.005411255,0.010752688,0.005197505,0.015974441,0.01,0.009208103,0.00896861,0.013250883,0.017271157,0.017452007,0.017256255,0.022084806,0.017316017,0.017316017,0.021645022
E01015103,0.005138746,0.005040323,0.005050505,0.009910803,0.00498008,0.009891197,0.004859086,0.009930487,0.015243902,0.009940358,0.009746589,0.014691479,0.014478764,0.00965251,0.00965251
E01015104,0.005208333,0.005035247,0.010162602,0.009960159,0.009950249,0.004911591,0.010204082,0.010649627,0.015576324,0.020811655,0.020639835,0.021119324,0.021321962,0.015991471,0.010660981
E01015105,0,0.00509684,0.010050251,0.004960317,0.004911591,0.009823183,0.00998004,0.009832842,0.009881423,0.01001001,0.009756098,0.009775171,0.009765625,0.009765625,0.004882813
E01015106,0,0.007112376,0.007062147,0.01344086,0.006702413,0.012547051,0.012406948,0.012285012,0.00625,0.012391574,0.018867925,0.018587361,0.012406948,0.018610422,0.018610422
E01015107,0.009416196,0.00462963,0.004562044,0.009191176,0.00921659,0.013761468,0.009389671,0.014124294,0.014204545,0.014245014,0.009496676,0.014648438,0.00984252,0.01476378,0.00984252
E01015108,0.009505703,0.004321521,0.004230118,0.008312552,0.008503401,0.012468828,0.012458472,0.016260163,0.016273393,0.016750419,0.016835017,0.012975779,0.012897678,0.012897678,0.008598452
E01015109,0.004690432,0.009487666,0.009276438,0.004664179,0.009451796,0.01396648,0.018903592,0.014071295,0.014111007,0.018761726,0.01394052,0.014218009,0.019286403,0.019286403,0.014464802
E01015110,0.008613264,0.008431703,0.012798635,0.012658228,0.008561644,0.00856898,0.008591065,0.013181019,0.013464991,0.013953488,0.014204545,0.014691479,0.014705882,0.019607843,0.014705882
E01015111,0.00838223,0.012679628,0.008561644,0.012345679,0.008244023,0.008354219,0.012583893,0.008326395,0.008680556,0.012798635,0.008658009,0.008857396,0.008764242,0.013146363,0.008764242
E01015112,0.005580357,0.005518764,0.011235955,0.005636979,0.011235955,0.016574586,0.016816143,0.016816143,0.022624434,0.021810251,0.015560166,0.020876827,0.021231423,0.010615711,0.010615711
E01015113,0.005324814,0.010706638,0.005482456,0.005364807,0.010834236,0.010928962,0.010893246,0.016447368,0.011049724,0.016759777,0.022075055,0.016797312,0.02293578,0.02293578,0.017201835
E01015114,0.010582011,0.005336179,0.016375546,0.010626993,0.015839493,0.010741139,0.016393443,0.016339869,0.010764263,0.016233766,0.016375546,0.011261261,0.017401392,0.011600928,0.005800464
E01015115,0.006963788,0.013831259,0.006839945,0.013404826,0.013386881,0.01305483,0.01953125,0.020408163,0.019582245,0.01310616,0.01283697,0.019736842,0.013175231,0.019762846,0.019762846
E01015116,0.009469697,0.014409222,0.014450867,0.014464802,0.014925373,0.01476378,0.00984252,0.010471204,0.016008538,0.021436227,0.021929825,0.017221584,0.022727273,0.022727273,0.017045455
E01015117,0.009041591,0.008920607,0.008992806,0.009165903,0.013863216,0.013661202,0.013786765,0.014395393,0.014464802,0.015166835,0.015,0.020140987,0.015544041,0.020725389,0.015544041
E01015118,0.00550055,0.005694761,0.005617978,0.00547046,0.005382131,0.010471204,0.005102041,0.00508647,0.010060362,0.010245902,0.005,0.004985045,0.010309278,0.010309278,0.010309278
E01015119,0.004370629,0.00896861,0.00853971,0.012864494,0.012886598,0.008438819,0.008474576,0.00855432,0.008764242,0.008583691,0.008726003,0.013599275,0.013611615,0.01814882,0.00907441
E01015120,0.005611672,0.005370569,0.010834236,0.010799136,0.005149331,0.010152284,0.010341262,0.021208908,0.021253985,0.021052632,0.015739769,0.021231423,0.015873016,0.015873016,0.021164021
E01015121,0.005081301,0.005202914,0.011098779,0,0.005988024,0,0.005988024,0.006038647,0.006009615,0.012330456,0.006321113,0.012870013,0.013003901,0.013003901,0.013003901
E01015122,0.011312217,0.011198208,0.011037528,0.011286682,0.011337868,0.005617978,0.011454754,0.011454754,0.016685206,0.016648169,0.016393443,0.016483516,0.016465423,0.016465423,0.010976948
E01015123,0.006060606,0.012285012,0.00635324,0.012804097,0.012953368,0.006468305,0.019011407,0.01867995,0.012019231,0.017182131,0.016853933,0.016059957,0.010834236,0.016251354,0.010834236
E01015124,0,0.00509165,0.005230126,0,0.005347594,0.00534188,0.005405405,0.010917031,0.010834236,0.011148272,0.011273957,0.011806375,0.011600928,0.011600928,0.011600928
E01015125,0.004574565,0.004480287,0.009208103,0.009276438,0.009285051,0.009496676,0.014367816,0.010298661,0.005065856,0.005213764,0.015432099,0.015839493,0.016447368,0.016447368,0.010964912
E01015126,0.006587615,0.00698324,0.006821282,0,0.006858711,0.006756757,0.006858711,0.014025245,0.014144272,0.007342144,0.007352941,0.015267176,0.007763975,0.007763975,0.01552795
E01015127,0.010277492,0.010341262,0.01529052,0.020366599,0.014910537,0.014836795,0.015400411,0.015889831,0.0220022,0.016872891,0.017026107,0.017421603,0.017201835,0.017201835,0.017201835
E01015128,0.009680542,0.004761905,0.004761905,0.004789272,0.004748338,0.004882813,0.010050251,0.010277492,0.010341262,0.010626993,0.010493179,0.015974441,0.016429354,0.016429354,0.010952903
E01015129,0.004803074,0.009615385,0.009460738,0.014577259,0.014619883,0.014778325,0.014749263,0.015136226,0.00984252,0.014955135,0.015212982,0.015495868,0.015772871,0.015772871,0.005257624
E01015130,0,0.004280822,0.004409171,0.008741259,0.008764242,0.004363002,0.004520796,0.009242144,0.009191176,0.009124088,0.013599275,0.013648772,0.014044944,0.014044944,0.014044944
E01015131,0,0,0,0.005767013,0.005841121,0.005980861,0.006016847,0,0.0125,0.006257822,0.006377551,0.01303781,0.013157895,0.006578947,0.013157895
E01015132,0.011947431,0.018315018,0.012062726,0.011918951,0.011976048,0.011600928,0.017564403,0.011695906,0.017709563,0.011848341,0.017482517,0.017688679,0.017814727,0.017814727,0.017814727
E01015133,0.005506608,0.005605381,0.005636979,0.011148272,0.011325028,0.011123471,0.011286682,0.016987542,0.016968326,0.011481056,0.011709602,0.011614402,0.017964072,0.017964072,0.011976048
E01015134,0.006195787,0.006157635,0.012406948,0.012254902,0.006090134,0.006024096,0.012437811,0.011933174,0.011587486,0.017201835,0.011389522,0.011560694,0.022624434,0.016968326,0.011312217
E01015135,0.010604454,0.005186722,0.010449321,0.01025641,0.015940489,0.010319917,0.01026694,0.01552795,0.020366599,0.015463918,0.021074816,0.021344717,0.015940489,0.021253985,0.021253985
E01015136,0.006090134,0.012062726,0.012106538,0.005924171,0.011737089,0.011961722,0.012077295,0.017921147,0.011560694,0.016685206,0.011337868,0.022753129,0.017064846,0.022753129,0.017064846
E01015137,0.01048218,0.010672359,0.010649627,0.010649627,0.010559662,0.015182186,0.014955135,0.014836795,0.014880952,0.015321757,0.015495868,0.020833333,0.015673981,0.010449321,0.010449321
E01015138,0.005081301,0.005208333,0,0.01001001,0.00498008,0.009813543,0.005144033,0.005102041,0.010537408,0.010940919,0.011123471,0.011668611,0.011778563,0.005889282,0.005889282
E01015139,0.011547344,0.005820722,0.005800464,0.011185682,0.016556291,0.016357688,0.011223345,0.011389522,0.017793594,0.011862396,0.023696682,0.024630542,0.024420024,0.030525031,0.018315018
E01015140,0.01183432,0.005889282,0.011820331,0.012019231,0.01183432,0.011976048,0.018518519,0.019083969,0.018963338,0.01312336,0.013586957,0.007012623,0.013927577,0.013927577,0.006963788
E01015141,0.010881393,0.005787037,0.005681818,0.005081301,0.004739336,0.009149131,0.009389671,0.009514748,0.009354537,0.019361084,0.019685039,0.015075377,0.015321757,0.015321757,0.010214505
E01015142,0.010649627,0.015608741,0.020661157,0.015625,0.01552795,0.010427529,0.010615711,0.005537099,0.010928962,0.011074197,0.016891892,0.011074197,0.010881393,0.010881393,0.016322089
E01015143,0.015739769,0.010729614,0.010881393,0.016393443,0.016357688,0.016519824,0.016872891,0.017103763,0.011520737,0.017793594,0.017626322,0.024509804,0.024125452,0.024125452,0.012062726
E01015144,0.010504202,0.010649627,0.016059957,0.01572327,0.015641293,0.015511892,0.025380711,0.02617801,0.026511135,0.026041667,0.025227043,0.024630542,0.030090271,0.030090271,0.020060181
E01015145,0.012019231,0.012033694,0.011350738,0.016059957,0.014577259,0.01953125,0.014164306,0.014691479,0.014044944,0.013452915,0.013525699,0.017196905,0.02559727,0.02559727,0.021331058
E01015146,0.009398496,0.013623978,0.02214349,0.020955574,0.017921147,0.022321429,0.022065313,0.03150315,0.031055901,0.022084806,0.025575448,0.025125628,0.027515723,0.027515723,0.019654088
E01015147,0.012594458,0.012360939,0.012077295,0.00625,0.012150668,0.012077295,0.01867995,0.019157088,0.019556714,0.019633508,0.01321004,0.020491803,0.020547945,0.020547945,0.01369863
E01015148,0.016059957,0.014880952,0.01,0.009910803,0.009930487,0.010050251,0.014648438,0.025227043,0.025693731,0.020408163,0.029498525,0.019685039,0.014340344,0.019120459,0.014340344
E01015149,0.011210762,0.010638298,0.011198208,0.016741071,0.016339869,0.021574973,0.02708559,0.033222591,0.038293217,0.038461538,0.043010753,0.038716814,0.044742729,0.039149888,0.027964206
E01015150,0.006165228,0.006313131,0.018137848,0.012180268,0.012738854,0.006297229,0.012886598,0.012755102,0.012048193,0.011947431,0.011933174,0.011534025,0.016816143,0.016816143,0.011210762
E01015151,0.00407498,0.003881988,0.003790751,0.006877579,0.009791123,0.006596306,0.010046885,0.010295127,0.010337698,0.013431833,0.013764625,0.013097577,0.012953368,0.01619171,0.012953368
E01015152,0.005040323,0.009852217,0.009560229,0.007326007,0.007251632,0.010737294,0.010948905,0.007178751,0.011303693,0.011829653,0.020096463,0.011857708,0.018712575,0.01497006,0.011227545
E01015153,0.004739336,0.014299333,0.01312336,0.012668919,0.012573345,0.017006803,0.016366612,0.020833333,0.01285347,0.008271299,0.012145749,0.020441537,0.01223491,0.016313214,0.016313214
E01015155,0.014619883,0.014005602,0.014340344,0.009363296,0.013513514,0.012897678,0.016625104,0.021777003,0.021367521,0.024529845,0.028248588,0.019936204,0.02764613,0.02764613,0.019747235
E01015156,0.009940358,0.009049774,0.004508566,0.004317789,0.004329004,0.004533092,0.004317789,0.008453085,0.004393673,0.008291874,0.009746589,0.00952381,0.007800312,0.007800312,0.011700468
E01015157,0.004616805,0.004374453,0.004299226,0.004226543,0.003958828,0.007558579,0.010917031,0.010445682,0.009451796,0.011778563,0.011402509,0.01117943,0.010989011,0.010989011,0.008241758
E01015158,0,0.004266212,0.008488964,0.012175325,0.011829653,0.007598784,0.007032349,0.013860014,0.010073875,0.009715026,0.02014775,0.019392372,0.016005122,0.016005122,0.012804097
E01015159,0.015353122,0.015321757,0.015337423,0.015576324,0.015772871,0.015991471,0.01650165,0.011235955,0.016703786,0.016666667,0.021691974,0.016411379,0.016483516,0.016483516,0.010989011
E01015160,0.005382131,0.005574136,0.005506608,0.016703786,0.011312217,0.011376564,0.011587486,0.011890606,0.018315018,0.017502917,0.012077295,0.018315018,0.018181818,0.018181818,0.012121212
E01015161,0.019646365,0.019782394,0.015136226,0.020222447,0.025278059,0.026041667,0.021344717,0.022321429,0.016853933,0.022675737,0.02247191,0.029308324,0.023094688,0.023094688,0.023094688
E01015162,0.017281106,0.011820331,0.017751479,0.011481056,0.016853933,0.016741071,0.02259887,0.028026906,0.028184893,0.027901786,0.027173913,0.027382256,0.026595745,0.026595745,0.015957447
E01015163,0.010718114,0.010718114,0.005574136,0.01150748,0.011402509,0.017084282,0.017814727,0.018472906,0.024630542,0.024570025,0.017814727,0.023612751,0.018050542,0.018050542,0.018050542
E01015164,0.012776831,0.017241379,0.017331023,0.017094017,0.017152659,0.016447368,0.016380016,0.015649452,0.011673152,0.019700552,0.019778481,0.020259319,0.0162206,0.0162206,0.0162206
E01015165,0.004955401,0.010615711,0.009487666,0.004533092,0.009363296,0.009182736,0.009208103,0.014218009,0.009267841,0.014191107,0.018691589,0.009354537,0.014177694,0.014177694,0.014177694
E01015166,0.01998002,0.020576132,0.014720314,0.014880952,0.01489573,0.01953125,0.01998002,0.020181635,0.019880716,0.01283148,0.007936508,0.015163002,0.018422992,0.02210759,0.018422992
E01015167,0.004916421,0.004863813,0.009398496,0.008992806,0.014836795,0.014563107,0.014548982,0.019193858,0.014005602,0.018050542,0.01814882,0.017889088,0.017574692,0.013181019,0.013181019
E01015168,0.004344049,0.004299226,0.008375209,0.012744265,0.008285004,0.012175325,0.01177394,0.011700468,0.015564202,0.01874063,0.01537279,0.019685039,0.019920319,0.019920319,0.015936255
E01015169,0.004721435,0.009407338,0.004863813,0.004587156,0.004012841,0.00392773,0.007418398,0.00348675,0.010366275,0.006662225,0.006968641,0.013850416,0.013888889,0.017361111,0.006944444
E01015170,0.005630631,0.005727377,0.010917031,0.01565762,0.010235415,0.01497006,0.014910537,0.014563107,0.014605648,0.009380863,0.019175455,0.023496241,0.024271845,0.019417476,0.019417476
