Area,2013,2014,2015,2016,2017,2018
E01020177,0.055441823,0.014034134,0.015735564,0,0.004685979,0.008448788
E01020178,0.007916108,0.007510245,0.007262026,0.003557239,0.006437559,0.017131363
E01020179,0.01390007,0.004597565,0.004390467,0,0.004011043,0.036697664
E01020180,0.053582234,0.039139408,0.041555864,0.032448919,0.009920007,0.050220984
E01020181,0.047031736,0.027784193,0.026775669,0.029196028,0.019104578,0.062519664
E01020182,0.057592032,0.044671266,0.051691084,0.048781968,0.019280566,0.0325551
E01020183,0.081736667,0.049234859,0.042581474,0.040970081,0,0.038856435
E01020184,0.07297747,0.043301444,0.044034356,0.043223112,0.023913267,0.032413607
E01020185,0,0.026611891,0,0.012183577,0,0
E01020186,0,0,0,0,0,0
E01020187,0.070327576,0.06977287,0,0,0,0
E01020188,0.057839718,0.04103539,0.041452378,0.044279684,0.03833828,0.017356934
E01020189,0.0268758,0.031372945,0.029083407,0.02747392,0.026793013,0.055817275
E01020190,0.008980031,0,0.00587787,0,0.003026966,0
E01020191,0.062350717,0.052062806,0.020586276,0.030434899,0.032824693,0.020221443
E01020192,0.06250304,0.077811967,0.018261128,0.036545046,0.031989233,0.006863975
E01020193,0.050194227,0.037760426,0.011329912,0.023748669,0.022801608,0.021903575
E01020194,0.062038171,0.058507526,0.025265667,0.020918487,0.015662574,0.008408374
E01020195,0.016630071,0.0177837,0.020591998,0.020305038,0.023281445,0.015160593
E01020196,0.02160957,0.01611096,0.011662847,0.022034907,0.022134739,0.02117535
E01020197,0.026886555,0.024795817,0.030920724,0.032420354,0.007735593,0.02946734
E01020198,0.03380843,0.011276261,0.020309549,0.030540652,0.020888667,0.07074783
E01020199,0.032387767,0.021747569,0.021747569,0.023046194,0.021750105,0.060343223
E01020200,0.057636671,0.051413852,0,0.012337801,0.032932722,0.020192265
E01020201,0.033088418,0.034863992,0.022671064,0.018872253,0.019176195,0.014401918
E01020202,0.020888667,0.016595028,0.011778217,0.011836762,0.019369782,0.022828753
E01020203,0,0.00445061,0,0.017517026,0.021010436,0.016585775
E01020204,0.020459821,0.021190769,0.009852835,0.011159211,0.015602793,0.014024408
E01020205,0.019226258,0.007114486,0.007166798,0.020732935,0.022153338,0.007860361
E01020206,0.017008661,0.014035023,0,0.007640828,0.017433688,0.004078174
E01020207,0.057398405,0.045942467,0.02339015,0.02167642,0.012130949,0.019750019
E01020208,0.058306686,0.058957287,0.024779187,0.019280566,0.019007183,0.038646812
E01020209,0.055768339,0.051261754,0.010766443,0.010436157,0,0.021837919
E01020210,0.076331733,0.070367514,0.020496601,0.009024863,0.009195144,0.062202115
E01020211,0.049548497,0.050865404,0.04502522,0.04519117,0.024580518,0.024565003
E01020212,0.048839158,0.049598321,0.047318638,0.051168758,0.02285972,0.025587295
E01020213,0.047576048,0.044489098,0.053599613,0.054000137,0.012076881,0.029639245
E01020214,0.044135942,0.057248936,0.060958625,0.062665301,0.010336756,0.016690202
E01020215,0.044028134,0.05349972,0.076153238,0.077473204,0.029945741,0.037370921
E01020216,0.047569696,0.047480605,0.017220254,0.015264058,0.017416737,0.034785021
E01020217,0.051558478,0.065900749,0.053464598,0.051665786,0.049546718,0.050244538
E01020218,0.058821771,0.065853199,0.044017401,0.042077211,0.038205971,0.039649598
E01020219,0.039810803,0.044220032,0.026251195,0.02898685,0.023476582,0.034795037
E01020220,0.065930004,0.013862166,0.00732253,0.003914391,0.003468624,0.005917444
E01020221,0.060740628,0.017942646,0.003883201,0.019180117,0.016217884,0.009480547
E01020222,0.078397176,0.014683151,0,0.011872754,0.02614416,0.019564887
E01020223,0.050839374,0.049436872,0.008061323,0.007741785,0.015238469,0.010622366
E01020224,0.055675532,0.057948358,0.04786825,0.052841693,0.020008407,0.023634896
E01020225,0.058986399,0.061535647,0.049894719,0.052960499,0.029570667,0.019910986
E01020226,0.05629235,0.063527998,0.042104338,0.043067122,0.024261575,0.019910986
E01020227,0.055758351,0.054424362,0.074222873,0.073281716,0.023241245,0.019678909
E01020228,0.103314135,0.100344831,0.105115466,0.090686926,0.082483134,0.116311755
E01020229,0.063624417,0.062636507,0.059679052,0.054615729,0.05773803,0.059134186
E01020230,0.07893019,0.080336344,0.082855897,0.077457756,0.066092965,0.077866882
E01020231,0.071031624,0.06975958,0.071586288,0.070750179,0.065195149,0.072969748
E01020232,0.061210568,0.063286187,0.06230026,0.062285716,0.046411097,0.053092901
E01020233,0.100347372,0.102734001,0.096632078,0.096273633,0.08848275,0.085415724
E01020234,0.068956839,0.070819591,0.069633361,0.069922703,0.057679026,0.097439975
E01020235,0.07805458,0.077173696,0.076261754,0.077586586,0.079064021,0.101298661
E01020236,0.014504288,0.006412397,0,0.020586276,0.026259323,0.008702545
E01020237,0.010964736,0,0.004663558,0.020211489,0.022801608,0.00949888
E01020238,0.066280975,0.063604824,0.011560422,0.082883118,0.085676571,0.007012119
E01020239,0.070719077,0.068128882,0.022496983,0.083211724,0.084867758,0.018376437
E01020240,0.027033738,0.036945844,0.032640076,0.020148601,0.065853199,0.047260929
E01020241,0.008211965,0.023075661,0.018543228,0.004897909,0.051661945,0.058195526
E01020242,0.012455898,0.034477953,0.030952303,0.01866999,0.039024136,0.039200969
E01020243,0.007924267,0.028001283,0.036840836,0.019650918,0.031961319,0.013835149
E01020244,0.012521393,0.022575191,0.019678909,0.021479269,0.069517541,0.067907817
E01020245,0.038135994,0.052746568,0.045324186,0.04163414,0.076168758,0.068500775
E01020246,0.030529112,0.022153338,0.034080232,0.032171237,0.027102344,0.017358988
E01020247,0.035786205,0.040351478,0.030236984,0.027013555,0.01973379,0.018595372
E01020248,0.0352343,0.031172957,0.034792516,0.046501202,0.029638091,0.006247976
E01020249,0.060893468,0.052238653,0.027771004,0.023589893,0.007555695,0.007860361
E01020250,0.008920422,0.019595522,0.011836762,0,0.012455898,0.018392628
E01020251,0.036137968,0.026571351,0.018363926,0.015449728,0.017717095,0.005326142
E01020252,0.009297901,0.017176356,0,0.02286049,0.016526226,0.013583344
E01020253,0.014887514,0.011580195,0.006210126,0.012164248,0.017872116,0.01693983
E01020254,0.01939704,0.021083965,0.013450364,0.012856173,0.014643694,0.014580462
E01020255,0.026164246,0.023985233,0.019550714,0.009347344,0.013216322,0.013750524
E01020256,0.022492008,0.031818821,0.010649891,0.022364527,0.029488619,0.028132675
E01020257,0.016134991,0.013516383,0.005506689,0,0.005979657,0.012118308
E01020258,0.010717985,0.015809237,0.011606006,0,0.013575854,0.004471026
E01020259,0.01476483,0.007674683,0.008860774,0.009845307,0.025284289,0.019962946
E01020260,0.028593326,0.036544822,0.014641844,0.01476483,0.014401918,0
E01020261,0.028379709,0.023213567,0.008402457,0.008942065,0,0
E01020262,0.074602043,0.047091463,0.058926954,0.054695641,0.043357101,0.050188887
E01020263,0.080507143,0.012287732,0.011560422,0.006288286,0,0
E01020264,0.082861942,0.078366276,0.044996143,0.045185887,0.049075628,0.00667592
E01020265,0.069836494,0.068849252,0.037773835,0.035789977,0.035433371,0.008024522
E01020266,0.072012304,0.071378288,0.043242331,0.042478908,0.043704853,0.008920422
E01020267,0.074027535,0.075311369,0.041251644,0.045909194,0.048621763,0.013727107
E01020268,0.098904945,0.09646266,0.033456626,0.042419904,0.045922908,0.006497896
E01020269,0.094473029,0.09595083,0.039220412,0.012033162,0.029698813,0.026701808
E01020270,0.065428184,0.064495846,0.049644825,0.047325266,0.046909319,0.013638207
E01020271,0.049108989,0.051029751,0.039532283,0.036048459,0.040336572,0.012970774
E01020272,0.035681752,0.036665829,0.029317359,0.028540683,0.030348525,0.010231793
E01020273,0.018543228,0.004972877,0.008920422,0.008368344,0.015958673,0.015958673
E01020274,0.049416384,0.021032612,0.012374233,0.018433987,0.014056418,0.007166798
E01020275,0.085497328,0.085011605,0.080488844,0.079502723,0.084576963,0.048170552
E01020276,0.073442681,0.074033777,0.074447023,0.068374383,0.070051408,0.041617391
E01020277,0.052022368,0.052570174,0.050638427,0.048301265,0.04307271,0.02824294
E01020278,0.056425497,0.05599899,0.057939996,0.057063412,0.057554497,0.030048278
E01020279,0.049769547,0.047215736,0.046180076,0.042197697,0.037074521,0.025049951
E01020280,0.0599023,0.059632906,0.056135482,0.058856674,0.053679937,0.03038806
E01020281,0.065288494,0.064212452,0.06029129,0.061271595,0.061240179,0.032919711
E01020282,0.075013083,0.073896903,0.060940794,0.064791315,0.062342616,0.043223112
E01020283,0.071480002,0.075374636,0.079369352,0.069376511,0.063655426,0.036181347
E01020284,0.045750029,0.046124401,0.051193773,0.051252504,0.048180363,0.024756574
E01020285,0.03983265,0.042736284,0.052418176,0.050672418,0.046280251,0.026636268
E01020286,0.061194613,0,0,0,0,0.010649891
E01020287,0.082466232,0.013835149,0,0.006585705,0.005297195,0.056129007
E01020288,0.06680264,0.067613153,0.067627038,0.070187101,0.071482206,0.069132888
E01020289,0.083300696,0,0.059986097,0.065465077,0.066906456,0.052227712
E01020290,0.068101582,0,0.004922646,0.005024144,0,0.009447825
E01020291,0.068793636,0.025485403,0.027184144,0.028785638,0.031418562,0.048651717
E01020292,0.075192147,0.077148278,0.071453537,0.061950807,0.067106632,0.069208336
E01020293,0.056347535,0.012378941,0.008685261,0.013007742,0.019255717,0.019494269
E01020294,0.053525928,0.008971931,0.016188557,0.008626204,0.010857351,0.009576706
E01020295,0.060622585,0.064657839,0.063652414,0.061303506,0.062280365,0.03931586
E01020296,0.061474562,0.063496826,0.067513938,0.05865722,0.055451492,0.036390076
E01020297,0.068288237,0.070339938,0.067438108,0.06181189,0.060058408,0.0418565
E01020298,0.065654336,0.063621761,0.065202297,0.059868218,0.057382932,0.046389361
E01020299,0.080260197,0.080871498,0.077949525,0.06395153,0.065939042,0.057926671
E01020300,0.078759596,0.078584224,0.081382497,0.083002431,0.074940543,0.052839487
E01020301,0.041510129,0.02090354,0.024449369,0.02689187,0.021083965,0.014836726
E01020302,0.074142259,0.005634012,0.030978106,0.017082068,0.010397902,0.021292033
E01020303,0.076202628,0.065105101,0.005943196,0.005569623,0.01399292,0.023763666
E01020304,0.020818039,0.016969218,0.012856173,0.01236457,0.014393999,0.015450625
E01020305,0.046144203,0.030183677,0.019176195,0.023782668,0.036049126,0.015146505
E01020306,0,0.014524434,0.012015943,0.008830793,0.0148203,0.004731475
E01020307,0.020582836,0.015930822,0.010162497,0.012077231,0.014529125,0.013477029
E01020308,0.052560184,0.045127194,0.005103057,0.009058329,0.065551117,0.06757601
E01020309,0.067214028,0.02861705,0.040597932,0.046700384,0.046689278,0.031653234
E01020310,0.083509322,0.082650473,0.084286085,0.074775682,0.069435418,0.071494025
E01020311,0.021331601,0.009752328,0.003837336,0.008846588,0,0
E01020312,0.084442686,0,0.018292387,0.015647989,0,0.026224558
E01020313,0.068592994,0,0,0.008489593,0.004731475,0.019697138
E01020314,0.0148203,0,0,0,0,0
E01020315,0.074808882,0.018376437,0.021849937,0.016883862,0.005836432,0
E01020316,0.065939042,0.033725358,0.028702735,0.005871591,0.014075629,0.010336756
E01020317,0.088371999,0.071787421,0.070645971,0.072499685,0.014401918,0
E01020318,0,0,0.015345481,0,0,0.006053939
E01020319,0.063150024,0.007062931,0.00667592,0,0.005979657,0.016982387
E01020320,0.034604594,0.037428395,0,0.005801691,0.009297901,0.005414911
E01020321,0.021349866,0.003493489,0.008749081,0.003678051,0,0.01030646
E01020322,0.00639075,0,0,0,0.002360007,0.006020646
E01020323,0.063315344,0.005240236,0.01489616,0.00949888,0.009347344,0.059760909
E01020324,0.08060441,0,0.040775821,0.035690529,0.036137566,0.008055247
E01020325,0.062932655,0.008656833,0,0.005050175,0.063785305,0.062205469
E01020326,0.061920487,0.063136219,0,0,0.003104087,0
E01020327,0.00681176,0.003867792,0.003678051,0,0,0
E01020328,0.006906538,0.005373275,0.005313329,0.006534352,0.003931958,0.002175631
E01020329,0.013830384,0,0,0,0.005569623,0.009248978
E01020330,0.006367599,0.003583395,0.003678051,0.003734419,0,0
E01020331,0.067816105,0.009248978,0.017717095,0.005943196,0.035400621,0.047439787
E01020332,0.084469315,0,0.060897921,0.057588773,0.051941715,0.067997698
E01020333,0.062629418,0.009956197,0.043992862,0.038199792,0.042061886,0.058185473
E01020334,0.061926867,0.006682284,0.023378489,0.02268083,0.027074119,0.063452007
E01020335,0.077896781,0.006016569,0.040059434,0.038229863,0.033317669,0.069771365
E01020336,0.086820954,0.007735593,0.03456131,0.036049126,0.044116829,0.041807986
E01020337,0.071787421,0,0.061574434,0.068708498,0.06793071,0.06230676
E01020338,0.050564449,0.008500223,0.014254934,0.011990367,0.01577149,0.044043381
E01020339,0.027227745,0.01634492,0.008368344,0.013327172,0.011384074,0.015883604
E01020340,0.039972303,0,0,0,0.007924267,0.007273766
E01020341,0.076914627,0.056470767,0.060848163,0.048198866,0.016987495,0
E01020342,0.067082934,0.026023416,0.029503576,0.0296474,0,0.008489593
E01032628,0.008263326,0.017039354,0.035757002,0.034965865,0.029112449,0.006102331
E01032657,,,,,,
E01032658,,,,,,
E01033232,0.044564411,0.05670084,0.040508829,0.009259367,0,0.006785465
E01033233,0.055972423,0.051106838,0.050419142,0.034604594,0.032457522,0.038880789
E01033234,0.044259956,0.061565586,0.054002418,0.008980031,0.006509074,0.009257332
E01033235,0.052764267,0.094473029,0.09547239,0.058425847,0.011886416,0.031169242
E01033236,0.052861014,0.09582464,0.093474888,0.052001397,0.011203286,0.012495978
E07000040,0.004233946,0.005199124,0.004870837,0.004772272,0.004217499,0.006110431
E07000041,0.006900119,0.007513495,0.006179009,0.004669077,0.002181819,0.003732459
E07000042,0.008422159,0.008985508,0.009171218,0.008103309,0.005534303,0.005171868
E07000043,0.005298744,0.006564018,0.006884347,0.006723316,0.007358131,0.008033434
E07000044,0.008025275,0.006750918,0.005860344,0.004821331,0.003912678,0.004867184
E07000045,0.006071562,0.005836726,0.004673554,0.004890023,0.005235371,0.004705699
E07000046,0.010788823,0.010124916,0.010097727,0.009248014,0.008523169,0.006557238
E07000047,0.010575565,0.004651228,0.004725961,0.004410522,0.004501811,0.006610677
E10000008,0.002555152,0.002556163,0.002392743,0.0021645,0.00196014,0.002169643
E06000026,,,,,,
E06000027,,,,,,
IMDQ1,0.01309179,0.013385131,0.012296222,0.011458248,0.011170343,0.011616827
IMDQ2,0.005323031,0.005352485,0.005294723,0.004802527,0.004222451,0.004597093
IMDQ3,0.00464311,0.004115977,0.003851613,0.003548704,0.003298119,0.003757367
IMDQ4,0.004752113,0.005179271,0.004732474,0.004290465,0.003747129,0.004047505
IMDQ5,0.005973033,0.006704729,0.005648976,0.004679393,0.004483469,0.005482086
E02003122,,,,,,
E02003123,,,,,,
E02003124,,,,,,
E02003125,,,,,,
E02003126,,,,,,
E02003127,,,,,,
E02003128,,,,,,
E02003129,,,,,,
E02003130,,,,,,
E02003131,,,,,,
E02003132,,,,,,
E02003133,,,,,,
E02003134,,,,,,
E02003135,,,,,,
E02003136,,,,,,
E02003137,,,,,,
E02003138,,,,,,
E02003139,,,,,,
E02003140,,,,,,
E02003141,,,,,,
E02003142,,,,,,
E02003143,,,,,,
E02003144,,,,,,
E02003145,,,,,,
E02003146,,,,,,
E02003147,,,,,,
E02003148,,,,,,
E02003149,,,,,,
E02003150,,,,,,
E02003151,,,,,,
E02003152,,,,,,
E02003153,,,,,,
E02003154,,,,,,
E02003155,,,,,,
E02003156,,,,,,
E02003157,,,,,,
E02003158,,,,,,
E02003159,,,,,,
E02003161,,,,,,
E02003163,,,,,,
E02003164,,,,,,
E02003165,,,,,,
E02003166,,,,,,
E02003167,,,,,,
E02003168,,,,,,
E02003169,,,,,,
E02003170,,,,,,
E02003171,,,,,,
E02004129,0.017657913,0.035916244,0.035989855,0.034511047,0.006117931,0.013706063
E02004130,0.006370081,0.037707994,0.036495956,0.035859012,0.007316154,0.001448265
E02004131,0.001246397,0.034236821,0.033196934,0.033981056,0.008040569,0.003904341
E02004132,0.01238529,0.016082661,0.01662151,0.015933921,0.010900796,0.004208549
E02004133,0.013729473,0.00959564,0.008219424,0.00960596,0.007174258,0.039603741
E02004134,0.029486209,0.025130705,0.009856221,0.012907455,0.015256401,0.007663595
E02004135,0.003984528,0.011812837,0.011613338,0.011636855,0.01128981,0.0372245
E02004136,0.004448858,0.004831862,0.024547331,0.024362663,0.02409704,0.002866899
E02004137,0.001839024,0.024412272,0.023304197,0.022508598,0.007292602,0.015189066
E02004138,0.006570057,0.006549497,0.007363918,0.009868086,0.0109417,0.018444872
E02004139,0.00414005,0.007024593,0.006394254,0.00506689,0.005508139,0.004119844
E02004140,0.004145221,0.00966887,0.014007211,0.011051491,0.012408276,0.002571723
E02004141,0.007927133,0.011685295,0.012287785,0.00887235,0.006173876,0.025185589
E02004142,0.040780668,0.041389306,0.015706441,0.012145231,0.015146955,0.029891222
E02004143,0.028362981,0.02870338,0.029198042,0.029029293,0.030059978,0.039447285
E02004144,0.023442299,0.023493843,0.022493677,0.021278958,0.023938381,0.033901283
E02004145,0.007934089,0.008275006,0.007328307,0.006177635,0.008261871,0.03615771
E02004146,0.014393875,0.014636408,0.014059019,0.012806868,0.01553112,0.028648384
E02004147,0.011825316,0.011797731,0.009459512,0.009099175,0.018417783,0.033307356
E02004148,0.012487961,0.013520023,0.012475611,0.010041211,0.018852263,0.035078653
E02004149,0.025810796,0.031347631,0.026449239,0.014113031,0.013006255,0.01454731
E02004150,0.019487341,0.019876332,0.011899233,0.00708955,0.008558959,0.010172571
E02004151,0.02062793,0.021828361,0.01259703,0.008107875,0.007101101,0.006370783
E02004152,0.0374732,0.038145211,0.027744887,0.014639406,0.007041595,0.027864897
E02004153,0.01304844,0.013881537,0.016344285,0.014037014,0.009135457,0.013958445
E02004154,0.030687097,0.031996549,0.021116622,0.013073355,0.009099175,0.0122255
E02004155,0.025358059,0.028044649,0.017559981,0.007012649,0.005408976,0.007156754
E02004156,0.035179947,0.034859785,0.028804369,0.026843811,0.014184074,0.035171369
E02004157,0.033719357,0.039417263,0.037937443,0.0297616,0.009119017,0.017732173
E02004158,0.012577947,0.01437513,0.024049425,0.023345421,0.008455015,0.024611238
E02004159,0.025554795,0.026996793,0.022640932,0.008504725,0.00362107,0.003838594
E02004160,0.01218912,0.013182375,0.026635177,0.026628588,0.007608538,0.016589467
E02004161,0.025429375,0.025933381,0.022701475,0.017623797,0.004011836,0.005462175
E02004162,0.008893811,0.015536869,0.017216723,0.012809821,0.009805885,0.014780707
E02004163,0.034678447,0.034151461,0.03003364,0.024028532,0.00671476,0.008569738
E02004164,0.033791909,0.030206963,0.033867268,0.023690677,0.009229353,0.010104895
E02004165,0.02950024,0.027217144,0.029349499,0.030216841,0.017851749,0.015795526
E02004166,0.004175891,0.008390452,0.024847495,0.024235614,0.005610345,0.003804209
E02004167,0.026536278,0.022225112,0.02286493,0.028457227,0.017177695,0.009437661
E02004168,0.025150655,0.027551509,0.02695934,0.033663394,0.020821686,0.019533483
E02004169,0.017105019,0.016881699,0.017962726,0.012164172,0.0076757,0.017910261
E02004170,0.009598702,0.028062605,0.030714563,0.030502697,0.029388947,0.02986433
E02004171,0.024697398,0.025030228,0.024907542,0.022114354,0.013294267,0.02228538
E02004172,0.035561236,0.017216723,0.015875417,0.015302027,0.006627054,0.006506158
E02004173,0.030178343,0.012424157,0.012585279,0.013176649,0.011275307,0.010290467
E02004174,0.031136317,0.004099245,0.003986036,0.007638771,0.009282053,0.008923838
E02004175,0.03379926,0.033863182,0.033767156,0.034647068,0.032907854,0.034479024
E02004176,0.038589651,0.039111574,0.039825817,0.03868154,0.036988819,0.019925593
E02004177,0.03124278,0.031830871,0.031297865,0.031043529,0.032238744,0.032976191
E02004178,0.020747233,0.03627955,0.035579753,0.035032215,0.023202717,0.01995809
E02004179,0.005778349,0.027304487,0.027055353,0.026454202,0.013070345,0.021321473
E02004180,0.010993012,0.014966772,0.016587371,0.017228289,0.030436862,0.033319423
E02004181,0.004540929,0.008960778,0.009785478,0.010704949,0.033974686,0.034473419
E02004182,0.006270986,0.011074445,0.008884189,0.009562329,0.031164597,0.03390335
E02004183,0.003754973,0.015538434,0.008777388,0.006905328,0.025501824,0.038095307
E02004184,0.002890486,0.015660883,0.006337082,0.006170593,0.013747488,0.02483659
E02004185,0.009045703,0.011165197,0.014048792,0.01443093,0.034212945,0.034922854
E02004186,0.004533842,0.005120532,0.004805967,0.004507592,0.01917415,0.027912025
E02004187,0.018210838,0.018346652,0.004463849,0.004456205,0.015309925,0.0162475
E02004188,0.013715564,0.015348006,0.014459257,0.006712894,0.00952196,0.006250268
E02004189,0.023698284,0.043140276,0.02533425,0.020296836,0.003335135,0.001892588
E02004190,0.021414223,0.011915718,0.011055374,0.009456575,0.003856674,0.008043118
E02004191,0.02629083,0.019213387,0.020195578,0.018574817,0.008446194,0.023338608
E02004192,0.037328359,0.031928838,0.021939903,0.022717151,0.019332992,0.008997375
E02004193,0.002562658,0.013286137,0.012432934,0.001709998,0.001521752,0.001520957
E02004194,0.031665132,0.020932832,0.021778262,0.020235815,0.006731091,0.010949406
E02004195,0.041572936,0.042999943,0.043497724,0.043620223,0.044315642,0
E02004196,0.021447462,0.001925181,0.003515104,0.002412254,0.00391229,0.003384729
E02004197,0.023111388,0.022807016,0.005361178,0.002065006,0,0
E02004198,0.012914348,0.014447591,0.013797996,0.011962007,0.012529766,0.032341887
E02004199,0.015137991,0.012683104,0.012484802,0.010594993,0.012096804,0.013844563
E02004200,0.007035926,0.028295481,0.028448579,0.003230922,0.004169138,0.020617155
E02004201,0.033733375,0.01530786,0.016853644,0.015012686,0.014555977,0.01305685
E02004202,0.01049664,0.016181723,0.01483218,0.010982026,0.02636874,0.024571248
E02004203,0.009440413,0.006741492,0.006448593,0.006321975,0.010481596,0.007600757
E02004204,0.023895696,0.010469139,0.002554921,0.006179064,0.007678544,0.005435457
E02004205,0.034804063,0.034456496,0.034173293,0.033011942,0.028574055,0.031749057
E02004206,0.041327609,0.041984573,0.041594694,0.040618957,0.037637665,0.053617533
E02004207,0.010420775,0.009131196,0.005327409,0.008842631,0.011190218,0.009592542
E02004208,0.032890558,0.032646861,0.020741953,0.020602594,0.021118644,0.006146155
E02004209,0.008087608,0.008457637,0.005538851,0.00592418,0.007191722,0.007460682
E02004210,0.027657769,0.02797691,0.019999457,0.019021663,0.020707539,0.00758627
E02004211,0.017842827,0.016517097,0.009238175,0.008838588,0.009789271,0.005432201
E02004212,0.027445399,0.027592784,0.012915773,0.012966712,0.010508931,0.019683659
E02004213,0.028520647,0.025742962,0.01254889,0.013078347,0.011147269,0.011603396
E02004214,0.027674079,0.030184153,0.024715059,0.024940313,0.01810808,0.01888415
E02004215,0.028035435,0.028624196,0.024819711,0.024677514,0.012472712,0.015942362
E02004216,0.024692241,0.026597255,0.02961315,0.030668273,0.010956134,0.014951785
E02004217,0.013146837,0.009441106,0.01049129,0.012182431,0.010953488,0.022681759
E02004218,0.021712814,0.020607262,0.017695965,0.018662553,0.012828495,0.009010981
E02004219,0.031548343,0.033240258,0.009535817,0.033199439,0.033776161,0.009618248
E02004220,0.037801678,0.038346341,0.037269968,0.034503166,0.034834855,0.025883574
E02004221,0.043274964,0.042482782,0.043444815,0.042214255,0.038505756,0.034033687
E02004222,0.03794122,0.037347181,0.033746745,0.035656475,0.034419517,0.021489025
E02004223,0.022740911,0.022830771,0.022659567,0.021118639,0.019546381,0.012307868
E02004224,0.033718738,0.034711179,0.034922854,0.033521539,0.033985499,0.037576918
E02004225,0.012338195,0.010278303,0.007579589,0.007875738,0.010041211,0.007755518
E02004226,0.029479423,0.020538168,0.003217229,0.005317955,0.01655848,0.021433177
E02004227,0.028128724,0.008116306,0.011455482,0.011018833,0.011856888,0.011908393
E02004228,0.031236905,0.006749999,0.014272248,0.015581312,0.014383911,0.012383534
E02004229,0.022662961,0.021024011,0.002320576,0.001686855,0.002461297,0.003868572
E02004230,0.004878272,0.002942309,0.002939748,0.002942309,0.002024629,0.002061435
E02004231,0.024757649,0.006136603,0.007351629,0.005313412,0.005232886,0.018997367
E02004232,0.028713488,0.004039841,0.004653579,0.002577208,0.021866394,0.021930169
E02004233,0.025838852,0.003934161,0.015032877,0.01462389,0.015153554,0.024018273
E02004234,0.03904643,0.022926886,0.025550824,0.023434599,0.011033082,0.004235882
E02004235,0.037388772,0.009967521,0.01043163,0.007446289,0.004896524,0.009220383
E02006840,,,,,,
TOWN01,0.013146837,0.009441106,0.01049129,0.012182431,0.010953488,0.022681759
TOWN02,0.011639095,0.011433164,0.009016989,0.008878747,0.00648811,0.029167753
TOWN03,0.002441644,0.00527936,0.003838907,0.003837134,0.010004922,0.012182529
TOWN04,0.014570147,0.014585674,0.014371656,0.013767506,0.012952167,0.010592718
TOWN05,0.004931959,0.023637365,0.023335475,0.022729797,0.011115295,0.017557732
TOWN06,0.018531535,0.006937819,0.006662657,0.007128718,0.005755852,0.005458166
TOWN07,0.006163378,0.012360904,0.015651004,0.015300708,0.012965518,0.010794602
TOWN08,0.029493894,0.029128369,0.029270461,0.029267053,0.029443187,0.003872402
TOWN09,0.024568241,0.024531703,0.024518801,0.023825159,0.022187326,0.026056948
TOWN10,0.006445346,0.00685732,0.005442465,0.004188152,0.003005417,0.003544583
TOWN11,0.007984672,0.008084894,0.007053899,0.006681996,0.007824937,0.012816464
TOWN12,0.018120209,0.013151351,0.005177456,0.005571639,0.012043691,0.013972492
TOWN13,0.02116096,0.005814453,0.009128214,0.009260745,0.009343728,0.008934923
TOWN14,0.002839104,0.019590553,0.019417686,0.019343304,0.004354488,0.003285517
TOWN15,0.018864853,0.019243421,0.019402215,0.019394105,0.019296592,0.018554083
TOWN16,0.006393103,0.009950205,0.0068401,0.002874464,0.001479536,0.001285535
TOWN17,0.006885749,0.009607712,0.009724014,0.005616645,0.005620485,0.015833475
TOWN18,0.084237235,0.087376086,0.069562253,0.066657568,0.09197887,0.033660483
TOWN19,0.010065947,0.007793337,0.007406367,0.004569109,0.011118479,0.008770304
TOWN20,0.007400325,0.006863276,0.004929847,0.005651969,0.004301446,0.003917476
TOWN21,0.008973063,0.007075551,0.002013251,0.001914216,0.00165246,0.00235494
TOWN22,0.009585821,0.010283337,0.014864573,0.014564891,0.014328639,0.002927138
TOWN23,0.004183319,0.005177603,0.006789593,0.0080814,0.008317491,0.025513368
TOWN24,0.002901227,0.005223178,0.006242784,0.005480206,0.005416186,0.003181411
TOWN25,0.013814824,0.013855983,0.003808524,0.003754417,0.011876289,0.012329857
TOWN26,0.016788104,0.005403122,0.008714883,0.008193485,0.008609042,0.012784098
TOWN27,0.019249874,0.019403636,0.012588757,0.012362269,0.012966337,0.004633578
TOWN28,0.012287931,0.013795635,0.013867241,0.012959343,0.007259512,0.007877706
TOWN29,0.018974895,0.013490056,0.012269638,0.011501709,0.004851136,0.011134128
DIV1,0.008230335,0.010185736,0.018012437,0.017381832,0.006027085,0.011913828
DIV2,0.015133026,0.012640605,0.008372552,0.009822624,0.009032015,0.015568617
DIV3,0.010529113,0.009101273,0.007485609,0.008293967,0.007048917,0.032878949
DIV4,0.003877204,0.007417054,0.006334747,0.006820659,0.021474474,0.02310349
DIV5,0.00258495,0.01292847,0.005681092,0.005217173,0.012774612,0.021576576
DIV6,0.017428862,0.030622069,0.01420576,0.011520768,0.002992862,0.00102061
DIV7,0.022857055,0.022478764,0.022344047,0.021684115,0.019660306,0.012820605
DIV8,0.025943852,0.026438368,0.026581309,0.024896264,0.023890378,0.022336301
DIV9,0.007026697,0.005951683,0.003355769,0.006544998,0.008437931,0.006521081
DIV10,0.004931959,0.023637365,0.023335475,0.022729797,0.011115295,0.017557732
DIV11,0.026568122,0.023403433,0.009440715,0.01179107,0.013960828,0.006897425
DIV12,0.022208993,0.009394265,0.004044035,0.004900304,0.00615068,0.004704814
