Area,2008-2010,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016
E01020125,91.40290842,92.64247376,93.91612217,116.2443719,115.3061578,115.1899448,157.7303538
E01020126,120.8176155,113.4533693,114.8084708,125.9368729,150.1890742,172.1730275,154.6319546
E01020127,130.8832339,136.8471299,163.5685226,173.7959852,177.2542191,162.0750501,140.5428474
E01020128,131.3522903,115.3643522,146.2146818,145.4036868,139.7318236,85.75110699,83.32976889
E01020129,131.7557355,106.0070119,105.3109602,104.6536714,104.0045365,103.6247282,103.450366
E01020130,83.82207753,116.5284841,127.0496105,126.2707435,100.3700868,80.66924871,80.12606214
E01020131,93.91321672,94.06891011,100.6413337,106.2608058,87.43080406,79.19056765,79.17856656
E01020132,71.88213397,86.55486745,85.71102933,85.42275208,69.21176309,69.68242733,70.32002844
E01020133,85.1572415,84.07041971,83.86018847,103.6468922,104.1664506,104.1190029,83.3109494
E01020134,127.1388832,128.4968273,147.6061127,146.119986,145.712469,102.8160276,103.7996791
E01020135,70.45433347,72.56082156,74.67602123,95.2071322,107.4239774,106.6564464,92.58487072
E01020136,145.4534172,134.7747787,116.7372871,86.91689864,98.43759834,117.10024,117.3203479
E01020137,125.0930465,97.91930285,97.33555482,96.82020151,78.04105495,77.71224263,77.71224263
E01020138,113.1348572,96.756945,95.94945864,82.16207809,94.22756331,93.1092277,79.74233459
E01020139,88.93484952,89.1282401,88.87057236,110.1126719,109.8217036,109.1139861,87.35531872
E01020140,102.0763122,103.045794,103.8581274,105.4313553,106.9598576,134.2710528,135.2642441
E01020141,70.68383323,70.18623448,69.62981543,68.87577393,68.65784689,68.30189893,84.35098547
E01020142,86.51274221,85.60105285,76.33283633,89.1512415,81.23622833,85.74643114,83.92476836
E01020143,98.64632588,98.76320814,77.74123005,92.19312503,84.522162,102.4666255,90.24692063
E01020144,81.88693965,80.82833019,80.23062338,80.12606214,81.34522142,82.16051349,82.4912247
E01020145,64.14112028,68.2554085,100.3260005,109.2707283,96.91721381,55.79198652,77.5565884
E01020146,114.0005066,110.982302,107.5523734,103.1322214,102.2460695,101.8508441,102.1328353
E01020147,106.0030061,106.4731559,63.24323183,64.03365629,79.59284978,90.83863859,90.87023675
E01020148,135.5851759,135.4245198,170.6602966,196.8312393,196.4832607,169.6562329,134.3105003
E01020149,229.8741554,217.1256021,233.7735888,223.9687891,233.4044557,236.0022877,246.4998367
E01020150,92.51141869,105.5815703,132.3849163,133.4106627,124.5756067,84.36655186,95.96066473
E01020151,78.07408929,77.89274573,77.69587473,78.00804856,78.57298174,78.72389515,79.02746781
E01020152,118.215921,119.8703844,106.2237427,85.91087262,107.472321,136.8797411,149.7097766
E01020153,97.74857494,99.03444861,101.5145034,102.1611203,103.3923756,104.6833701,151.0630132
E01020154,110.0950805,94.26483477,107.9343983,94.67478478,97.62655623,78.52280576,78.15679761
E01020155,119.271405,118.4289968,116.9645207,145.0492437,144.2710797,142.918026,160.5810095
E01020156,111.8138583,119.2085067,148.234023,133.9429746,124.9141998,102.9944032,121.8386198
E01020157,84.29978037,75.57101116,82.5029319,65.18081853,94.87104385,100.0700139,114.1993658
E01020158,116.5014727,91.95172105,104.6273831,91.76714529,115.776465,115.3365487,123.3972854
E01020159,124.7056948,135.8800045,154.4009777,177.2055753,188.7928316,191.958963,181.8766398
E01020160,152.5738495,120.2185946,92.65907954,101.5117265,129.1749405,122.1249036,107.3706391
E01020161,70.63621329,70.13367463,69.76842505,76.83156025,69.56406024,77.18115041,77.54436133
E01020162,73.33982856,74.03159641,73.83895417,74.0167421,91.87780172,93.03707524,93.97418024
E01020163,66.69649377,67.60096159,67.99972521,68.47941037,68.99170809,69.49863259,69.48554149
E01020164,79.76223431,80.21317756,79.47011814,79.62450083,80.09126893,81.21985022,82.10565258
E01020165,79.02746781,98.95788866,98.78682136,97.43928453,77.8270113,77.38618947,96.06741576
E01020166,102.1416715,118.4840076,118.7263273,118.5377709,102.9235227,103.7409715,84.01297946
E01020167,169.1078944,88.50808293,88.84916728,89.14977988,112.3036793,113.9837036,115.1319261
E01020168,60.92442798,60.50473123,59.79854704,59.56680134,59.87619684,60.25764586,60.4353433
E01020169,76.54531885,76.33283633,75.83426308,65.85687197,74.95305309,74.80281678,65.60171486
E01020170,71.3228657,81.58967665,89.5346635,97.12835825,89.25752594,81.02032408,80.88235555
E01020171,67.51435468,67.84963876,67.98719265,95.90781923,95.41738688,95.22608656,67.09682961
E01020172,70.26644969,69.2897651,68.72179979,68.40322118,84.60073914,96.79624691,96.83212651
E01020173,113.6638292,113.245007,80.07388366,99.86580132,128.6652281,132.3866165,135.8160066
E01020174,104.9315387,103.0627406,101.3491362,114.385486,99.75684383,113.3678692,112.5861256
E01020175,62.44035996,63.25407629,63.37361132,63.53734359,63.30835445,62.79109806,88.03753518
E01020176,180.0219421,132.5580087,133.7212104,135.1842484,156.1652467,201.4697677,225.1188445
E01020177,86.65759991,87.35531872,87.91744473,87.54189366,87.7501361,87.02558619,86.75950578
E01020178,66.016142,65.48874839,80.41891027,79.26166066,89.33206864,87.50671027,86.33544551
E01020179,93.95882926,103.0167084,102.5040407,124.5378677,129.0402014,120.8289363,105.2344964
E01020180,80.96008855,92.82370099,81.04620428,80.46137169,63.37361132,62.11442938,76.00674416
E01020181,71.39520728,71.70050211,71.67264018,70.71093154,69.80109531,85.93659368,85.95275086
E01020182,100.1282729,114.9138119,101.4390887,101.9366953,82.56507795,102.8077947,103.155762
E01020183,107.320944,107.8780886,108.133253,136.3941671,123.6140152,124.5273577,150.4314207
E01020184,110.6781352,108.4722086,106.5476936,74.63069752,73.77988118,92.22998108,106.3741496
E01020185,93.89221792,93.65384292,94.05980372,94.13180947,95.00455745,95.4470285,118.9359223
E01020186,85.85089079,86.39376157,87.12835989,87.37600999,87.56267342,107.9290251,107.5734764
E01020187,112.4407474,105.4084026,129.0102362,134.4012334,146.7274115,117.89652,125.8451443
E01020188,88.75540132,98.61307185,89.3167972,89.37791432,77.99061553,89.56176858,90.14899652
E01020189,95.19487806,109.2839782,109.481344,109.5892988,85.88131845,84.97342527,84.49246553
E01020190,112.3591098,123.0097128,121.7986349,109.1587519,95.30499562,100.6200848,110.4158119
E01020191,90.10318569,72.7038311,71.14734765,84.10270206,79.5097933,75.60451141,59.57642155
E01020192,97.96126718,78.99362195,78.94290747,79.62450083,80.81062349,82.39909371,83.55626772
E01020193,102.2101803,101.7099066,115.0656598,113.0734465,110.0487014,94.81222831,76.01478519
E01020194,82.50967562,83.3109494,84.18553618,85.31479987,85.3542806,84.26245579,82.73173226
E01020195,141.2707365,147.3680327,99.12863549,98.51184022,85.1998736,96.51016454,106.0670127
E01020196,87.01616063,88.36165326,89.36344936,89.32852668,101.2023697,111.0503391,100.3664068
E01020197,159.0973313,161.5683424,185.6515743,163.3442223,149.8231476,136.3573407,136.929127
E01020198,85.59193447,87.10778573,87.77101485,109.5585181,109.3227274,108.8801029,87.33463725
E01020199,73.76512769,74.04645669,91.49166686,92.19278248,92.6036248,75.8116977,107.7563114
E01020200,139.686551,159.4051724,159.8440878,159.8440878,139.7292452,140.3728052,142.250972
E01020201,167.3574835,117.4452854,102.0049292,101.1249515,99.88762138,113.8123895,144.7485005
E01020202,164.8622788,123.8838701,151.4408928,132.037731,127.3761136,101.8137315,98.62341326
E01020203,118.3664951,118.2694015,75.31638306,73.67673056,73.0638334,72.34735903,72.43259315
E01020204,108.0683503,109.7020998,110.8895495,96.5339803,95.72545204,95.18730889,108.4722086
E01020205,142.5630401,133.0278781,133.6753823,106.5207482,86.03108808,106.0266574,105.342581
E01020206,79.24817486,79.69330806,79.62450083,79.71052845,98.23491449,99.06510691,113.9116455
E01020207,141.5285242,184.5730419,187.8487022,156.7880838,113.3056979,111.3385318,120.0507598
E01020208,97.4387411,97.80040558,97.25891008,97.23327411,97.15644721,96.90123208,96.54617521
E01020209,83.06706736,84.20475291,84.64917196,85.23594787,85.59193447,85.97093832,86.27253113
E01020210,149.0377032,149.1653543,164.3384491,128.6414582,126.8214582,101.3471647,100.9036134
E01020211,130.4403666,116.2432955,115.116365,100.1941065,100.2820195,113.3678692,112.4407474
E01020212,102.8733731,102.5302565,101.9634535,102.4163923,103.7996791,103.9752217,103.5374737
E01020213,85.39379789,106.3720381,105.4397652,132.1439497,117.418891,129.0394734,116.1657589
E01020214,99.77861631,98.95788866,98.12948479,79.43589214,79.4872422,97.54323557,109.6790706
E01020215,86.47477132,87.7501361,89.84459251,91.40290842,92.04147639,91.83525153,91.49358939
E01020216,74.57035142,91.43676953,91.14509283,104.4391523,105.0058876,126.1404842,117.14037
E01020217,106.7872433,133.5579042,139.85978,140.6960045,124.0348544,123.7397751,132.1026922
E01020218,103.155762,117.0243927,117.2081615,127.6400956,112.9268078,96.02705798,107.9343983
E01020219,81.50859987,78.35151072,74.92303105,82.23174952,80.34750283,94.81195873,94.4532642
E01020220,110.96796,163.3257861,166.6330748,169.9633236,127.3582292,126.1326639,135.007997
E01020221,111.3505105,140.7083561,133.0084859,131.6197631,116.7934728,123.9734391,144.3537566
E01020222,97.3102226,98.00827898,98.42668807,98.92821255,98.87517995,98.79573757,98.69001276
E01020223,101.7344314,101.2219765,120.2126116,111.0075895,121.7841321,113.4980237,102.8559981
E01020224,97.18204268,96.62203961,136.14415,136.0023929,136.2151395,97.80040558,99.38129709
E01020225,124.8814383,98.34796446,119.6832052,135.4383041,133.6027291,114.0690252,112.1383967
E01020226,94.90678709,96.19371079,97.72268021,98.06038547,120.5352028,148.5114107,145.5872128
E01020227,115.5236208,101.9139709,103.155762,103.2489514,128.8952756,128.5791719,148.4543436
E01020228,89.90826406,71.25729469,88.10621308,87.73422771,111.5227668,111.0289602,110.7517816
E01020229,93.28386863,92.6036248,89.80229822,68.46670039,76.88879143,69.5964685,88.44380491
E01020230,73.95738441,73.61791674,73.42741863,72.64655969,72.36155078,89.20651192,89.03278221
E01020231,80.97026361,82.01438037,83.16069897,83.29213841,82.86181813,82.23377551,82.32553697
E01020232,75.65621348,75.50136572,75.11700535,105.3871407,103.7547292,100.928671,69.2637449
E01020233,86.19583965,86.63688219,87.01616063,87.68374566,99.82944347,99.62006228,110.0543508
E01020234,80.54595092,81.79615279,82.67610612,103.1324909,101.7778372,101.8458585,82.08738189
E01020235,97.15624382,85.53462917,86.52210501,70.05294869,87.23200798,87.4154862,100.2508575
E01020236,117.2580994,117.0779235,118.2590641,119.2150572,97.02867182,120.1866326,138.2699292
E01020237,110.2809885,122.281603,121.6368468,122.229771,131.5645901,141.1334995,149.1689011
E01020238,101.6263699,101.6263699,101.7665502,102.2460695,101.8508441,101.2081366,100.5186788
E01020239,136.5355103,137.2168222,120.3131519,97.02867182,137.2528691,194.8094549,212.0014637
E01020240,170.9801171,129.0350925,132.2615651,99.25868639,127.4426583,122.5674662,137.0438049
E01020241,165.5027081,147.2841564,170.0328781,153.9213387,160.5130688,171.8589018,190.9881367
E01020242,127.7862663,126.2729489,175.2605908,168.53546,145.5400448,98.47470529,101.1201596
E01020243,102.1611203,102.1328353,103.2187939,128.6414582,129.0773108,146.5708956,128.2085392
E01020244,85.07868035,105.90385,122.3977455,124.4680253,109.9802227,110.9141154,111.1838621
E01020245,108.5849277,107.7563114,129.061774,118.7564687,129.6785081,120.619261,109.7943132
E01020246,170.0063085,154.7315271,154.3202036,135.144286,152.7858544,134.626917,155.1911324
E01020247,100.1282729,79.4016956,96.28999134,94.22597699,107.9343983,94.71401368,108.3147944
E01020248,146.0519218,137.5526471,146.3547115,109.0609173,95.28650806,92.54738536,102.7750668
E01020249,174.0270361,155.21993,144.3121742,144.4567614,145.8080566,132.0828339,132.2834855
E01020250,77.36995862,77.36995862,77.66315961,78.05756863,96.31027664,96.22918669,96.16845879
E01020251,153.0191856,132.4778466,119.404668,131.1522818,140.5407008,129.3578471,101.9594298
E01020252,90.92976708,90.19607612,88.50808293,109.3750376,108.4153316,107.8780886,86.55593314
E01020253,80.93473354,81.29144355,80.98804034,80.82833019,80.98804034,81.3631632,81.74177723
E01020254,93.36938577,93.44033793,115.5392886,114.5549377,113.5308018,91.92679282,91.76671512
E01020255,92.20251495,115.8907578,146.8475828,147.1848714,132.3169867,115.3352476,114.8138652
E01020256,180.3273614,195.3059215,208.1093618,226.3325356,207.3637862,186.2616263,170.2087651
E01020257,99.16756497,100.0280572,100.6283601,100.6283601,100.8208794,100.9312216,101.2081366
E01020258,113.834056,113.924001,103.5901572,90.53141687,90.04994148,88.70455314,100.0205552
E01020259,106.2818911,133.0595687,154.274636,170.2070011,152.6965482,182.9237071,183.8396369
E01020260,140.312257,121.0137972,120.4082163,120.5034311,121.2063008,97.61923836,97.28455958
E01020261,100.9864833,126.1565165,126.5756657,143.7480499,125.2578152,126.086928,102.5017667
E01020262,163.0455362,176.1852405,177.6402119,187.8249315,196.8762696,204.0315527,184.0542795
E01020263,104.1427213,119.5412673,131.3913169,130.0286406,127.9232124,135.6830179,123.6978739
E01020264,112.368199,125.0930465,125.8025018,100.2600268,80.24807679,98.48887247,98.34057098
E01020265,93.85841968,92.56612425,73.42741863,73.23790388,73.23790388,73.2524472,73.16527381
E01020266,89.8552499,73.09278766,72.58937844,71.95223764,72.96267388,91.18145061,91.78556952
E01020267,78.12369326,79.50437364,80.6868935,81.95971438,101.9139709,116.7628632,116.8673346
E01020268,111.6181966,125.4241807,123.26405,118.6185074,99.43139325,108.1802312,125.329964
E01020269,67.77484372,66.81730226,81.93222703,92.56058665,110.6640256,112.2764702,106.1646374
E01020270,75.78054975,76.18748024,76.17174827,76.28200868,75.76498537,74.73653855,73.38359746
E01020271,112.1751935,97.64740864,98.23491449,79.60731758,98.36172956,97.43928453,97.25272993
E01020272,93.65566104,82.06459432,81.34905743,64.91255152,64.80991116,64.93540465,65.14180926
E01020273,86.80033528,87.95937163,88.06436402,88.23287419,109.7426153,109.4535968,149.4946315
E01020274,119.1529141,95.02903152,117.6806742,117.9539414,117.62012,94.13180947,132.7540519
E01020275,90.01999122,92.06444745,92.99278669,94.05980372,94.1558359,95.29908092,95.37299733
E01020276,99.02219174,99.88762138,100.8794911,81.50698282,114.9643834,115.0656598,115.6258854
E01020277,59.41329955,58.93866484,59.53795937,74.78820657,85.04258115,84.13869092,83.64031996
E01020278,75.67173319,75.54775345,92.50993033,103.7135372,103.6107001,91.27247209,74.2401846
E01020279,77.96401477,71.35626288,64.83877299,60.09163735,56.63030339,44.27977764,43.68202898
E01020280,56.64006548,56.18286255,86.12516276,85.77929852,84.22591298,66.52772818,66.01854724
E01020281,64.51520962,64.413821,63.64696927,62.8338797,62.11442938,61.59584498,61.09596523
E01020282,94.59642439,76.37677198,75.8116977,75.59419822,75.73387579,118.5855395,136.1484312
E01020283,84.90244665,86.51533319,88.57183663,110.0596539,126.6095449,119.2139525,112.5861256
E01020284,62.91961812,62.66310196,62.27171176,76.15868706,75.40498731,85.88131845,75.44231782
E01020285,61.93713374,61.76084735,76.15868706,75.33043701,86.06523015,75.00908184,75.20651354
E01020286,102.0723128,123.348513,131.5813555,146.4841633,129.2102194,119.4762584,109.7402322
E01020287,109.979206,111.2200265,123.618332,112.6103919,133.5634832,148.9485883,161.6020321
E01020288,76.07749273,94.26483477,93.47460247,106.5259696,105.7069727,156.8988913,156.0160027
E01020289,110.6546945,98.34057098,113.1224107,124.9846092,152.2246223,151.3110551,142.338521
E01020290,99.96314493,88.3104468,101.6750373,101.5169916,111.3935247,127.9703991,126.9713623
E01020291,123.804089,122.9856612,96.88175558,96.12801608,77.22418675,76.98245046,95.00926991
E01020292,120.2013188,105.342581,103.8824111,83.72695153,103.0627406,101.8005008,100.3700868
E01020293,78.57129727,78.77268271,95.18790248,107.3596865,127.722502,122.9524545,113.0950551
E01020294,71.89614377,71.8401373,70.06625448,82.89792062,79.13817421,76.27304351,60.55439166
E01020295,140.332416,131.0641174,136.9299521,112.348316,120.8176155,130.6532457,131.6073246
E01020296,181.8216263,166.494087,149.3186395,156.9630839,128.1506118,137.5064213,155.271428
E01020297,97.00509883,78.72389515,79.1122095,98.65890852,99.30180683,99.30180683,80.10866176
E01020298,82.16708784,58.83526112,59.29869139,59.53795937,59.09918747,58.61090759,58.21319089
E01020299,66.06343281,66.87787078,67.44029661,67.56381715,83.73300546,83.47309741,83.27543033
E01020300,128.9817626,116.2666091,122.4291083,88.72176801,88.48136625,88.05530217,99.35484401
E01020301,97.44672137,87.24369107,86.42112954,94.66362073,94.36931627,102.3861813,95.27350747
E01020302,101.4381529,101.3987794,110.4548252,117.5412849,116.4448439,107.0514137,115.4540308
E01020303,75.43960395,75.36254369,106.8309136,117.7382214,117.2832999,93.09391159,75.57871028
E01020304,71.13362812,71.188538,70.84673534,70.65675569,70.56214743,70.13285935,86.40763155
E01020305,115.3191133,143.1866026,141.5901159,160.4330821,139.3884202,139.2610391,111.2500644
E01020306,95.52117469,137.3611236,138.1237131,139.4881285,98.40043287,97.61923836,96.79952106
E01020307,98.89366904,94.42058689,92.24859164,91.84088661,105.1538245,104.3557114,90.67506659
E01020308,113.2083964,103.6107001,103.4056366,89.01544645,86.66973162,97.10207367,105.8140269
E01020309,103.8991592,103.6312512,90.56728662,90.10318569,102.8357534,101.5367205,119.8893432
E01020310,59.21302501,58.75092755,58.51793115,58.07571935,71.51253082,70.9795833,80.90740578
E01020311,72.76458317,106.8499364,112.8877255,112.6895043,91.64022736,98.6481171,97.66026639
E01020312,98.12948479,79.04440162,78.94290747,79.06134269,79.35045597,79.43589214,98.12948479
E01020313,82.99231373,84.18553618,85.05906271,85.05906271,84.55216053,85.05906271,86.25235912
E01020314,147.3013893,153.9903589,166.0957346,158.5977275,158.016654,162.5231155,177.7915101
E01020315,118.8343434,140.0676198,128.0368111,115.1925066,115.908049,155.203155,153.5156306
E01020316,113.3777941,94.69107125,104.3210975,113.7289926,122.2685852,122.380782,147.3298001
E01020317,82.93633675,83.93651443,84.80485415,120.2843381,170.7845475,179.6662469,172.6515956
E01020318,118.9696403,119.0238453,118.6723929,83.82207753,118.1357314,118.4302931,140.8578675
E01020319,108.0683503,129.0350925,145.5700558,136.0650894,135.0181902,125.9368729,149.7346195
E01020320,180.9871815,167.5319928,103.4465844,103.4465844,115.1753158,124.1088443,122.7420952
E01020321,136.4461201,135.5116926,111.8678407,118.223903,111.573905,115.3069018,88.84667335
E01020322,155.4077132,152.239639,156.4713011,106.7473087,121.7203293,128.1698341,121.1584608
E01020323,80.24877483,71.15634766,90.20686796,104.7353732,115.1120335,135.1110119,140.3208059
E01020324,96.67687906,97.39776613,97.77271041,135.3593417,154.0516319,178.884849,157.1377767
E01020325,126.6524046,126.6524046,106.3092162,93.57026218,93.99350143,93.78140429,106.6346781
E01020326,60.20847075,84.90438177,93.33084556,101.1746337,100.9292281,101.2895652,120.9255586
E01020327,83.04851303,83.65639405,67.39101476,66.95069809,66.75684336,82.88289141,83.21479789
E01020328,89.24371409,85.57564964,76.05504478,66.66354287,66.05670391,66.35392033,66.80967531
E01020329,144.5288921,153.2157658,133.5920705,139.6848685,130.2196097,139.5095262,121.3297728
E01020330,68.42859874,67.67537313,67.44029661,66.79310557,66.26517696,65.50037668,80.08082553
E01020331,132.6551062,109.7481871,147.3936536,147.2399439,147.2092404,119.5194021,146.2334451
E01020332,99.16626536,86.21209447,84.94657523,107.1309557,97.37353016,97.4825382,84.66340883
E01020333,120.0454576,101.3868085,90.85443493,78.62100127,78.71576146,90.35166208,90.93349907
E01020334,79.35797243,64.14500281,79.52362401,90.66524075,90.57093884,79.04239489,64.11155822
E01020335,102.2559038,137.1739976,134.1087422,131.647839,93.95486699,75.4859158,75.50136572
E01020336,109.8744925,89.80084958,112.5525188,113.137455,113.137455,91.26722349,91.62994873
E01020337,79.83127989,102.5771178,121.9691436,126.763137,111.891383,90.08594243,89.93220634
E01020338,56.80578568,54.06659051,52.75974602,51.9060098,51.3068037,72.29787049,97.53976011
E01020339,122.6456212,102.6337429,114.6031456,134.6093618,135.4020103,126.6010257,92.47250561
E01020340,132.971989,124.8036969,90.80113457,102.6135855,102.0125237,121.1694343,112.0427481
E01020341,99.15104893,97.94028052,132.2615651,156.6222669,171.5951605,158.4950866,142.4905971
E01020342,82.10565258,81.85060073,80.79292455,79.9697303,78.89225808,78.65675101,78.62322188
E01032628,97.96683779,83.43995555,100.1036811,123.8960229,137.5730758,121.7012476,96.93226511
E01032657,,,,,,,
E01032658,,,,,,,
E01033232,119.9973518,129.2403168,85.37403467,80.31796644,75.90529538,74.75168321,74.09107334
E01033233,26.37874229,28.46817542,40.12514563,38.60266182,38.1335756,33.64452967,35.65129316
E01033234,114.6364626,115.3196334,187.6108267,176.8020014,188.2421968,146.4331579,159.8604728
E01033235,126.6457949,125.6710041,123.9335171,98.06038547,97.02867182,119.6518809,119.2461531
E01033236,117.4486384,117.8614176,119.1943275,120.1650143,119.271405,117.2619658,115.9352417
E07000040,6.126103146,5.985169728,6.437970667,6.341937005,6.921555858,6.657173857,7.1838347
E07000041,5.422519238,5.139981198,5.586131702,5.897713485,6.252080504,6.144189471,5.833366858
E07000042,7.989173642,7.576714127,7.739528976,7.797919727,7.952011558,8.511647677,8.481640752
E07000043,7.641054125,7.817124155,8.904676349,8.798857467,9.455322857,9.27757952,9.209908273
E07000044,8.316749109,8.067581154,8.428281203,8.805746227,9.047327568,9.052487785,9.591556859
E07000045,6.840113255,6.642935358,7.129860624,6.845322265,6.789505411,6.868216978,7.292192111
E07000046,8.490426226,8.254815571,9.019405911,9.391993911,9.839883472,10.25722004,10.30183235
E07000047,13.05485714,12.77253603,12.56390001,12.77199345,13.40175028,14.16691287,14.51119096
E10000008,2.497768151,2.432273212,2.607452041,2.619496502,2.749447657,2.763907636,2.840084651
E06000026,,,,,,,
E06000027,,,,,,,
IMDQ1,11.5219785,11.81391069,12.45395432,13.52433783,14.0020642,14.98702746,14.07569983
IMDQ2,5.205203797,5.192973283,5.479723288,5.577820219,5.951110729,6.066564426,6.034722079
IMDQ3,5.01706721,4.899771574,5.284674221,5.275746738,5.553877721,5.608824984,5.821387987
IMDQ4,5.273538759,4.948429213,5.232696084,5.225536507,5.441816831,5.25238209,5.472045451
IMDQ5,5.417749507,5.328580424,5.834235034,5.690225448,5.668015291,5.672926793,6.101880066
E02003122,,,,,,,
E02003123,,,,,,,
E02003124,,,,,,,
E02003125,,,,,,,
E02003126,,,,,,,
E02003127,,,,,,,
E02003128,,,,,,,
E02003129,,,,,,,
E02003130,,,,,,,
E02003131,,,,,,,
E02003132,,,,,,,
E02003133,,,,,,,
E02003134,,,,,,,
E02003135,,,,,,,
E02003136,,,,,,,
E02003137,,,,,,,
E02003138,,,,,,,
E02003139,,,,,,,
E02003140,,,,,,,
E02003141,,,,,,,
E02003142,,,,,,,
E02003143,,,,,,,
E02003144,,,,,,,
E02003145,,,,,,,
E02003146,,,,,,,
E02003147,,,,,,,
E02003148,,,,,,,
E02003149,,,,,,,
E02003150,,,,,,,
E02003151,,,,,,,
E02003152,,,,,,,
E02003153,,,,,,,
E02003154,,,,,,,
E02003155,,,,,,,
E02003156,,,,,,,
E02003157,,,,,,,
E02003158,,,,,,,
E02003159,,,,,,,
E02003161,,,,,,,
E02003163,,,,,,,
E02003164,,,,,,,
E02003165,,,,,,,
E02003166,,,,,,,
E02003167,,,,,,,
E02003168,,,,,,,
E02003169,,,,,,,
E02003170,,,,,,,
E02003171,,,,,,,
E02004129,59.40469228,62.06426967,71.7965775,62.24003946,67.97629645,65.32890268,74.42745896
E02004130,25.43223077,29.2738739,37.51768714,39.63874017,47.03061736,43.41856413,41.50870472
E02004131,34.4060422,34.46567002,34.38757895,27.2660686,21.97089707,21.98923251,31.09634603
E02004132,33.95091117,31.37544218,28.37234561,33.67024858,37.952791,35.72560894,32.13797214
E02004133,33.82968868,29.13582585,28.7888793,32.69950329,38.14807983,36.62692725,45.03059908
E02004134,40.02230681,35.49614829,47.69935344,47.08516994,43.72050449,32.81363978,32.50744742
E02004135,43.90325691,44.49183813,43.29200483,41.08567843,44.60721495,47.86690695,50.08053256
E02004136,26.19091443,26.13826744,27.79764833,27.72253153,25.85138019,29.20815449,30.64155394
E02004137,44.07892304,39.03646901,48.38118417,57.61391376,69.29265799,69.43568955,65.34654278
E02004138,26.88030657,29.29756388,21.50775976,24.48122236,24.3750038,24.25280412,21.18876869
E02004139,24.46065129,24.31494211,27.30062379,26.73074377,33.33693397,32.92705034,32.6593486
E02004140,40.49003721,37.4854009,33.79353527,37.13063543,40.03296646,42.41176408,44.58277651
E02004141,39.91666244,42.11156968,37.63839199,39.50785726,44.89425954,49.45827206,49.21923157
E02004142,58.08143956,57.66971791,55.07398157,47.71350768,42.10504426,42.51467615,52.21155549
E02004143,19.13334651,23.92304855,23.94811226,23.92555256,23.79355835,23.71087663,27.01966331
E02004144,31.09580909,31.02162471,32.91892294,28.26210162,30.26940745,30.13495549,35.69243675
E02004145,29.33304088,32.30352822,29.26403593,29.313292,25.68514155,20.68471245,20.59003947
E02004146,16.87436849,16.92935191,26.47799148,28.67702168,32.27995103,26.2561902,23.67689021
E02004147,34.49614286,35.67528205,38.28839473,34.89212087,34.97102804,31.42499427,31.49326483
E02004148,33.27973392,24.57680439,31.1941966,32.77602305,34.03614599,30.31909602,36.59682146
E02004149,17.73147477,18.55251592,26.9987503,25.55708128,26.68289436,23.37895714,24.43679847
E02004150,32.3065027,34.44732804,37.96202018,34.25344252,29.65108112,24.23030888,26.32209915
E02004151,27.0654167,24.7020095,24.28797537,29.24081967,28.74901774,29.63946884,27.78168618
E02004152,22.42777528,24.04795545,21.42616631,21.16062382,18.44164122,17.68268444,17.04133844
E02004153,20.52569171,16.52883394,16.42213859,23.1913422,22.92976596,24.93375386,22.25675769
E02004154,25.06269511,19.37482986,23.81951741,31.3172197,34.47600383,32.63308052,23.90303162
E02004155,31.36076139,29.62934707,25.55805391,22.92775349,30.71268585,33.42617003,31.81299291
E02004156,35.09506805,35.43137768,37.10375166,40.14082966,38.7738539,39.45104809,35.92927696
E02004157,36.27026261,32.00630574,29.42128351,33.90131074,31.9228201,29.53277122,26.7910543
E02004158,26.95787102,24.77735809,22.29760168,24.29206746,23.68647144,31.15884171,30.71381906
E02004159,32.18988001,32.36324911,37.73766617,35.10196354,34.08446334,29.47261166,31.0401939
E02004160,27.70545061,24.85388601,26.90915297,24.01535518,26.05689669,23.37394619,20.27805183
E02004161,24.475572,22.0594178,15.47618527,19.03044631,27.39115708,28.65100786,26.81185415
E02004162,32.97197011,30.95526421,35.72093403,36.84365162,41.55941351,38.76802201,39.77007915
E02004163,32.25440224,29.53730882,26.37716988,25.88450782,34.09298186,36.27169657,36.92273493
E02004164,44.22651276,41.13033651,45.36021708,35.46488575,40.48161087,40.42493534,44.87864009
E02004165,29.49000484,29.11539781,29.07941813,32.03576284,29.00653299,28.89611347,25.49343492
E02004166,27.56565583,29.99821988,32.11169189,34.04496889,31.77493238,29.26898386,29.13884944
E02004167,29.07375295,26.82404647,26.74443655,34.10965746,38.23321952,37.90161583,31.6277149
E02004168,25.17038619,24.97785517,28.56017412,28.5679823,28.65415496,28.59925778,38.58578222
E02004169,37.60453184,37.67813719,34.59452607,32.91662359,40.41382026,41.79749062,41.79749062
E02004170,27.82185441,29.42408558,25.10742969,30.08700583,27.88482897,29.0029579,27.2356516
E02004171,38.3756097,39.51580025,40.43963704,35.33483719,32.30591245,37.53608592,36.02371943
E02004172,42.25351308,38.3197822,40.26575495,40.13078265,39.89567357,47.6921395,48.80419036
E02004173,41.38442789,35.65694709,36.89745872,40.72247234,39.36388931,40.65411967,40.63384283
E02004174,23.62763611,20.36204777,20.04422258,19.92367309,19.77886008,24.88319222,24.79546756
E02004175,31.94040423,27.8915445,22.38962289,27.66871986,37.8321161,40.6114418,45.4759097
