Area,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
E01015045,0.015243954,0.015255171,0.01592478,0.013229312,0.01772399,0.016165718,0.017224463,0.017287281,0.017612876,0.015018903,0.012082018,0.012747189,0.0145,0.0155,0.017287249
E01015046,0.017855891,0.019421498,0.018607876,0.015909868,0.018185963,0.01862071,0.018628186,0.01853913,0.017521131,0.017737848,0.01442877,0.014906078,0.0157,0.0169,0.017203809
E01015047,0.014200642,0.015849873,0.015618945,0.012372389,0.017018354,0.017883804,0.017821031,0.016933899,0.017852403,0.015542552,0.012387309,0.012387309,0.0120,0.0137,0.0146616
E01015048,0.021920931,0.020393858,0.021443527,0.02076414,0.026354626,0.024216413,0.022864746,0.021070066,0.025793959,0.016924574,0.013650593,0.015647839,0.0127,0.0142,0.015128771
E01015049,0.009842557,0.008174726,0.006847488,0.008851347,0.010339462,0.009078971,0.008953052,0.008596213,0.007701967,0.006682922,0.007454613,0.008744917,0.0076,0.0089,0.009452754
E01015050,0.011030206,0.010169414,0.00918618,0.008856511,0.010420528,0.010068065,0.011121175,0.010865694,0.010570744,0.009715215,0.007776322,0.008212673,0.0069,0.0065,0.007800988
E01015051,0.01084384,0.010065196,0.008271908,0.006735183,0.008800627,0.007592228,0.007742359,0.008365421,0.008459844,0.007107442,0.006053846,0.006607735,0.0065,0.0065,0.006471167
E01015052,0.011379052,0.011230405,0.009667988,0.008762552,0.009992186,0.008828879,0.010301533,0.010148313,0.00976641,0.008920963,0.007817843,0.008920963,0.0090,0.0093,0.010338685
E01015053,0.009366937,0.010139761,0.009372878,0.009789215,0.011401455,0.009674744,0.011897473,0.014190331,0.010907607,0.013334592,0.010438077,0.010438077,0.0099,0.0114,0.011977413
E01015054,0.00631301,0.005122503,0.005648063,0.005442865,0.005870296,0.006166693,0.00627827,0.008198716,0.005387999,0.006934559,0.006446735,0.005906089,0.0069,0.0074,0.009176418
E01015055,0.013681083,0.011888436,0.012482443,0.012245732,0.014677906,0.014746136,0.015233086,0.013237527,0.013333317,0.013911975,0.0111823,0.013089028,0.0132,0.0140,0.013156112
E01015056,0.009852527,0.010780897,0.010891157,0.012077417,0.013349846,0.012170512,0.013717521,0.014220702,0.013349846,0.013000195,0.010442515,0.011383273,0.0111,0.0102,0.010226792
E01015057,0.013768521,0.012807238,0.014825054,0.012830516,0.016443514,0.016399422,0.016586214,0.01715025,0.016443514,0.015435193,0.011719317,0.014113841,0.0135,0.0135,0.014224743
E01015058,0.01314061,0.013467694,0.013113762,0.012830296,0.016862223,0.017769431,0.016926325,0.017531721,0.016998495,0.015156363,0.010553825,0.011504229,0.0120,0.0141,0.01405834
E01015059,0.010410324,0.01082649,0.009971327,0.009991284,0.01485,0.012634795,0.012517813,0.012779842,0.011709017,0.010650307,0.009768165,0.010650307,0.0106,0.0114,0.012758421
E01015060,0.011169689,0.010947479,0.010010392,0.009277318,0.013434055,0.013884443,0.013802176,0.014667591,0.01358556,0.013239131,0.009544302,0.009544302,0.0117,0.0108,0.011719317
E01015061,0.011988593,0.010598722,0.011515268,0.010815254,0.01491187,0.014562585,0.015243372,0.015478903,0.014219085,0.014185195,0.012288148,0.012288148,0.0142,0.0142,0.015746158
E01015062,0.010678695,0.009366615,0.010608495,0.008616072,0.01036635,0.009939213,0.009691674,0.009895236,0.008759618,0.008472059,0.008070701,0.008070701,0.0084,0.0071,0.010357944
E01015063,0.01142457,0.012069388,0.012324304,0.011872152,0.015671672,0.013436612,0.012752889,0.012896841,0.011611468,0.011525459,0.01034498,0.01034498,0.0114,0.0114,0.011404775
E01015064,0.006017618,0.007140581,0.007042547,0.007163593,0.009110782,0.009754729,0.008839544,0.008569165,0.006582967,0.00749364,0.00749364,0.004164246,0.0074,0.0074,0.007361287
E01015065,0.007446907,0.007728115,0.008558718,0.009707804,0.01294802,0.012245884,0.013074893,0.01301963,0.00950263,0.010906457,0.010906457,0.008706863,0.0116,0.0116,0.011583953
E01015066,0.006938032,0.007175288,0.008164852,0.006577161,0.010188586,0.010319382,0.010602056,0.011011272,0.007289591,0.007402142,0.007402142,0.007402142,0.0077,0.0097,0.011162877
E01015067,0.007556744,0.006582967,0.009467158,0.007594351,0.013004397,0.010651661,0.011920199,0.011451544,0.010247049,0.011451544,0.00790211,0.00790211,0.0082,0.0082,0.00821356
E01015068,0.005699356,0.008127829,0.006975434,0.00675247,0.010884617,0.009808647,0.011119665,0.008985649,0.00902158,0.009715639,0.006696039,0.003719207,0.0084,0.0084,0.008379659
E01015069,0.009884536,0.009471747,0.010513076,0.009563041,0.015374636,0.014011617,0.012827922,0.012197116,0.013304736,0.012713033,0.01085898,0.009744795,0.0107,0.0116,0.01161644
E01015070,0.008165433,0.007570854,0.007090589,0.006715773,0.008077242,0.008464145,0.007642252,0.00741128,0.007192211,0.006906711,0.006328262,0.005671285,0.0057,0.0074,0.008330855
E01015071,0.009991402,0.011004315,0.010815873,0.008226734,0.012564703,0.013229312,0.011698771,0.010732279,0.011394164,0.01079191,0.00933002,0.01079191,0.0094,0.0108,0.01206151
E01015072,0.011504467,0.014999814,0.015664622,0.013748205,0.016279439,0.015939139,0.015295804,0.016960435,0.017319231,0.016969516,0.012078872,0.012078872,0.0115,0.0132,0.013883817
E01015073,0.011321788,0.012494737,0.013413678,0.011715139,0.016552562,0.015965202,0.014824594,0.016100705,0.013865702,0.014156582,0.011380941,0.013319954,0.0117,0.0117,0.011719317
E01015074,0.011114555,0.013041014,0.014177498,0.013072535,0.015673466,0.015790618,0.015507429,0.014227506,0.014719848,0.014594298,0.013733264,0.012788967,0.0114,0.0125,0.014990325
E01015075,0.012364129,0.01270135,0.013375478,0.011842575,0.016656809,0.014735693,0.01768016,0.019212991,0.015911974,0.017679471,0.014716663,0.016776093,0.0146,0.0134,0.016593125
E01015076,0.009138944,0.009588698,0.010580332,0.010606872,0.013806334,0.012820598,0.01353524,0.014861884,0.012134872,0.012480736,0.008885439,0.011452744,0.0089,0.0089,0.010290344
E01015077,0.009437253,0.008847962,0.008070339,0.00915762,0.012384672,0.011504229,0.011974565,0.010262175,0.010220608,0.00914128,0.007898502,0.010188523,0.0082,0.0074,0.010260932
E01015078,0.012996852,0.014305773,0.015799405,0.016144378,0.019503886,0.017321492,0.020435876,0.021496389,0.016311813,0.016638022,0.01319999,0.015877619,0.0137,0.0149,0.01494324
E01015079,0.008990156,0.00954784,0.010635379,0.01137526,0.014101678,0.013511215,0.011584928,0.012633075,0.013192161,0.012885819,0.010615519,0.010615519,0.0115,0.0115,0.010553825
E01015080,0.016813721,0.017587844,0.017670785,0.016711013,0.020240959,0.018999546,0.021659123,0.02216694,0.016950495,0.026355757,0.017466113,0.017466113,0.0159,0.0184,0.02216062
E01015081,0.011841342,0.012804177,0.01293078,0.010776993,0.01495936,0.015664142,0.015036083,0.015029414,0.01495936,0.014656602,0.010025596,0.01217455,0.0110,0.0129,0.01293078
E01015082,0.011900246,0.01409738,0.01278165,0.013293176,0.017925124,0.015844648,0.015238305,0.014711736,0.014524057,0.013358706,0.011086559,0.011086559,0.0119,0.0127,0.014601031
E01015083,0.015412975,0.01581742,0.014309837,0.01216327,0.018465668,0.018226056,0.017763202,0.015618945,0.016460407,0.016305305,0.013607689,0.014351608,0.0137,0.0156,0.016112324
E01015084,0.01162386,0.012896841,0.012173356,0.011825789,0.014319846,0.014340835,0.013941327,0.014614994,0.014489717,0.01529549,0.012306815,0.012306815,0.0137,0.0147,0.013669598
E01015085,0.008841737,0.012688236,0.011458676,0.010536703,0.013634987,0.014587103,0.01442771,0.013169612,0.012567479,0.012871893,0.011812963,0.010603965,0.0105,0.0105,0.012747903
E01015086,0.012299028,0.012656412,0.014705255,0.012358508,0.017382556,0.015546169,0.01528234,0.017090163,0.014240622,0.014590487,0.01040604,0.015659949,0.0132,0.0154,0.015378562
E01015087,0.012793599,0.014342396,0.013783508,0.014466188,0.016839686,0.017084739,0.017818218,0.016978977,0.015828282,0.015341894,0.010275034,0.012033568,0.0118,0.0133,0.015077384
E01015088,0.013522749,0.016305597,0.015118606,0.013423521,0.01791783,0.016964626,0.017105684,0.017700081,0.016793261,0.015616635,0.013540378,0.011859355,0.0115,0.0138,0.015127597
E01015089,0.008030926,0.010668683,0.010493433,0.009359152,0.013214564,0.013774722,0.013342382,0.011466866,0.010869817,0.010848164,0.008413266,0.008413266,0.0085,0.0098,0.011930635
E01015090,0.007824846,0.008402139,0.009463524,0.008372807,0.011163923,0.012364129,0.01194134,0.011460542,0.008498476,0.010044804,0.010044804,0.008016096,0.0101,0.0081,0.010117471
E01015091,0.00697807,0.009381111,0.009068852,0.009709124,0.011868279,0.011065956,0.01221371,0.010294458,0.009402581,0.009923471,0.008576654,0.009923471,0.0094,0.0094,0.010912796
E01015092,0.00690192,0.007383045,0.006278993,0.007014574,0.010125091,0.008667428,0.010126528,0.009467962,0.007550275,0.007814067,0.007814067,0.007814067,0.0053,0.0066,0.008535556
E01015093,0.009064725,0.010381126,0.010218475,0.010553981,0.012725804,0.011779689,0.011399345,0.012004701,0.010268717,0.010673672,0.010673672,0.009227422,0.0099,0.0099,0.012723719
E01015094,0.009775388,0.009901199,0.010618152,0.010211393,0.014285002,0.013734582,0.013185378,0.013753115,0.011266148,0.011227198,0.011227198,0.011227198,0.0133,0.0104,0.014537071
E01015095,0.010279288,0.011804807,0.011264905,0.01185513,0.015928645,0.013088001,0.013796259,0.014396521,0.013583052,0.014484045,0.010329186,0.008244022,0.0125,0.0125,0.012494232
E01015096,0.010602283,0.008737405,0.009329198,0.009852205,0.012830296,0.013957266,0.014331607,0.014921384,0.012830296,0.013514504,0.00962982,0.00962982,0.0097,0.0097,0.014625175
E01015097,0.006629471,0.007564444,0.007069609,0.006911169,0.011918841,0.009254357,0.010949592,0.010183111,0.009386554,0.008701164,0.008701164,0.008701164,0.0065,0.0065,0.008175547
E01015098,0.00809221,0.010000705,0.008735,0.00886768,0.011693145,0.009415162,0.009433396,0.009824165,0.011148062,0.011329129,0.009325037,0.008057784,0.0075,0.0060,0.00965558
E01015099,0.00810448,0.007312564,0.008931746,0.008285624,0.012044091,0.012950986,0.012723489,0.010751781,0.008878115,0.009124156,0.00788366,0.006285777,0.0063,0.0079,0.007898502
E01015100,0.012096632,0.011149295,0.011008966,0.009903692,0.012747783,0.012113075,0.011654744,0.012665596,0.011603446,0.010602895,0.009724554,0.009724554,0.0107,0.0088,0.009776934
E01015101,#,0.007630839,0.008035173,0.008441918,0.010888403,0.00933002,0.008782422,0.009531376,0.007510519,0.007535981,0.009445545,0.007535981,0.0077,0.0077,0.00770134
E01015102,0.010484362,0.009378156,0.008412456,0.007961761,0.010816648,0.010871401,0.011127174,0.0125506,0.010181186,0.010142349,0.010142349,0.009300992,0.0090,0.0098,0.011210951
E01015103,0.009534961,0.008280428,0.009277318,0.009799243,0.010440421,0.011492985,0.011054464,0.00982751,0.009313735,0.009289468,0.010353175,0.008026951,0.0092,0.0063,0.009175721
E01015104,0.006985664,0.008272265,0.00921427,0.007518474,0.012233232,0.010909977,0.010247639,0.009148272,0.009149182,0.008857301,0.007064931,0.007064931,0.0070,0.0070,0.006990866
E01015105,0.007952709,0.00896819,0.008712514,0.010059655,0.013124866,0.009961609,0.011323462,0.010462579,0.01012933,0.010472639,0.009396998,0.008120166,0.0080,0.0064,0.008042338
E01015106,0.010742008,0.01218884,0.011731193,0.012186107,0.01573391,0.015602852,0.015471228,0.01528234,0.013122252,0.013249946,0.00821356,0.011899109,0.0105,0.0083,0.010457915
E01015107,0.006449581,0.007929325,0.007632667,0.007810279,0.010103457,0.009115618,0.009578827,0.010381126,0.008836783,0.009470077,0.009470077,0.008183521,0.0081,0.0081,0.008050054
E01015108,0.008208771,0.007552492,0.007157969,0.005162017,0.008395827,0.008577664,0.007439644,0.00850297,0.007436575,0.00828598,0.005704997,0.005704997,0.0086,0.0059,0.007403689
E01015109,#,0.007282985,0.006175182,0.008129782,0.011473343,0.011004603,0.009250737,0.011683004,0.008324102,0.00801928,0.006394268,0.00801928,0.0066,0.0083,0.009581853
E01015110,0.006225771,0.006315823,0.006015431,#,0.009791357,0.008646352,0.006858533,0.008402139,0.007051097,0.00815172,0.006500227,0.006500227,0.0082,0.0066,0.006564213
E01015111,0.006607399,0.006864615,0.005865494,0.006984613,0.009759968,0.009143512,0.008806213,0.006077574,0.00668387,0.007294275,0.005814433,0.007294275,0.0074,0.0059,0.00856275
E01015112,0.007900297,0.008272575,0.00685781,0.008254177,0.01244035,0.010592226,0.010478504,0.011527604,0.009928601,0.008820061,0.007035117,0.007035117,0.0070,0.0088,0.008764784
E01015113,0.007521531,0.008999798,0.009386554,0.006761238,0.010271271,0.009489134,0.009895715,0.009776974,0.00768529,0.00759607,0.00759607,0.009520562,0.0073,0.0073,0.009187012
E01015114,0.008180891,0.009072703,0.009517424,0.008411338,0.012303414,0.010085722,0.0104002,0.009671474,0.009048321,0.00962982,0.007683593,0.007683593,0.0074,0.0093,0.009288708
E01015115,0.011484666,0.012172769,0.008639185,0.009574294,0.014502373,0.013103075,0.015456347,0.014449005,0.01270471,0.01262374,0.01092065,0.01092065,0.0105,0.0121,0.012136269
E01015116,0.007108102,0.008554282,0.009700092,0.008183521,0.010776993,0.009168503,0.010043034,0.010271271,0.009814558,0.010912796,0.007527475,0.009434924,0.0110,0.0095,0.010961912
E01015117,0.007064295,0.006814459,0.006040925,0.00790766,0.011045198,0.012113075,0.010411917,0.009853249,0.007695358,0.008611863,0.008611863,0.006868459,0.0100,0.0087,0.010035924
E01015118,0.008420461,#,0.006500693,0.005858682,0.009783942,0.010360305,0.008211155,0.0096197,0.009019385,0.008567896,0.006833268,0.008567896,0.0068,0.0068,0.008533045
E01015119,0.005329507,0.007151291,0.006225771,0.006801954,0.009701574,0.009591942,0.008473504,0.007976329,0.007820902,0.008739436,0.006019114,0.006019114,0.0090,0.0078,0.008989441
E01015120,#,#,0.007119515,0.008594222,0.011779689,0.008513771,0.01036465,0.010799266,0.0088108,0.008792336,0.007012922,0.007012922,0.0039,0.0070,0.006990866
E01015121,0.008862626,0.00881274,0.009166063,0.00881274,0.01240111,0.009617616,0.010907276,0.009298458,0.009663595,0.010780356,0.004785495,0.008605739,0.0085,0.0085,0.00846375
E01015122,#,0.007510519,0.010521773,0.008812328,0.012705821,0.009852205,0.009217286,0.011001707,0.010438579,0.010546567,0.007272973,0.009117139,0.0072,0.0072,0.007217869
E01015123,0.009416409,0.010356755,0.010343507,#,0.012509755,0.013084444,0.01072387,0.010521773,0.009961225,0.008999798,0.007179017,0.010411314,0.0107,0.0107,0.012927778
E01015124,0.007266067,0.008232944,0.008224222,0.008659665,0.010989878,0.011817369,0.010708871,0.009027053,0.010227001,0.011137355,0.007683593,0.007683593,0.0043,0.0096,0.00962982
E01015125,0.006152393,0.007155448,0.00700084,0.008237765,0.011837663,0.011063812,0.010732719,0.010133241,0.00885075,0.009107244,0.00726505,0.009107244,0.0073,0.0107,0.009207172
E01015126,0.009000653,#,0.008376306,0.010081396,0.012744053,0.010858187,0.0121544,0.011740195,0.00927609,0.010260908,0.010260908,0.01284262,0.0122,0.0122,0.009708217
E01015127,0.006750264,0.005707926,0.007289591,0.007905974,0.010900648,0.010304726,0.010253087,0.012809777,0.011345375,0.012265241,0.009520562,0.009520562,0.0103,0.0103,0.010341916
E01015128,0.006719696,0.00891146,0.008661992,0.008354629,0.010799589,0.010418558,0.011380941,0.010332473,0.007914033,0.00909737,0.007257143,0.00909737,0.0072,0.0072,0.007194507
E01015129,0.008873367,0.00982751,0.009932566,0.008720992,0.013149499,0.012026457,0.011086969,0.012891479,0.00920976,0.010108821,0.008737405,0.011263248,0.0113,0.0113,0.008737405
E01015130,0.00752393,0.007294275,0.008195775,0.007253521,0.010468982,0.008627916,0.009408829,0.007543464,0.008443233,0.009014397,0.007788531,0.006209684,0.0080,0.0080,0.006394268
E01015131,0.007156602,0.008985716,0.009198644,0.007464719,0.011064083,0.009194799,0.009206203,0.00844232,0.006970354,0.008706863,0.008706863,0.008706863,0.0093,0.0093,0.009250355
E01015132,0.010855921,0.010597758,0.009286243,0.008618339,0.011227198,0.011870535,0.011087145,0.011720806,0.010946491,0.011397954,0.007864831,0.007864831,0.0099,0.0099,0.012723719
E01015133,0.009873912,0.009722894,0.009852205,0.007476836,0.010321869,0.012101713,0.009191238,0.01095913,0.006499074,0.007930301,0.007930301,0.009937741,0.0081,0.0101,0.010105287
E01015134,0.009016114,0.009365081,0.010660784,0.008709217,0.0111654,0.009618781,0.009844147,0.010379896,0.010868701,0.010864118,0.009392681,0.009392681,0.0076,0.0095,0.009531376
E01015135,0.009863189,0.009129942,0.010164186,0.006805374,0.012983103,0.011319962,0.011457549,0.009053783,0.011300257,0.011380941,0.008829342,0.008829342,0.0088,0.0088,0.00882654
E01015136,0.009482269,0.009394134,0.010263014,0.009663595,0.014121909,0.009254357,0.013364299,0.0123565,0.010881512,0.010925034,0.007535981,0.009445545,0.0096,0.0077,0.007692456
E01015137,0.007844222,0.008129493,0.007098041,0.007347313,0.01039973,0.011411016,0.010292656,0.010854503,0.007929311,0.008683156,0.008683156,0.006925524,0.0080,0.0080,0.009271785
E01015138,0.008876462,0.009341235,0.008159647,0.009387704,0.011539052,0.012106808,0.011485205,0.01297001,0.009311949,0.011305369,0.007800433,0.011305369,0.0095,0.0106,0.010615546
E01015139,0.008957053,0.01135055,0.009943858,0.010230363,0.014436299,0.013812256,0.016440259,0.01441706,0.012182928,0.013043684,0.008084119,0.010129684,0.0085,0.0085,0.010603273
E01015140,0.007455802,0.009821427,0.009209555,0.009491014,0.012197043,0.010484046,0.009648964,0.01125761,0.010174308,0.011536179,0.00921202,0.00921202,0.0054,0.0097,0.005410135
E01015141,0.006736625,0.00730354,0.007611895,0.006588011,0.010772604,0.008779562,0.009316119,0.010139159,0.00701407,0.006770825,0.006770825,0.006770825,0.0070,0.0070,0.008773949
E01015142,0.009764074,0.011300257,0.011381333,0.01045144,0.014567763,0.015030033,0.014397032,0.01463366,0.012711066,0.012693559,0.010456011,0.011648723,0.0128,0.0117,0.013703938
E01015143,0.009077687,0.009943858,0.010580931,0.010253087,0.016448047,0.013628939,0.015019508,0.014100218,0.014452334,0.015071627,0.010008861,0.011573983,0.0133,0.0133,0.013347359
E01015144,0.013142641,0.013577338,0.013628131,0.012738269,0.01621751,0.016670669,0.01733531,0.016478924,0.016715258,0.016037813,0.014795826,0.013381517,0.0128,0.0135,0.015341894
E01015145,0.015619486,0.015442758,0.014156734,0.015242834,0.017466766,0.017190821,0.01817483,0.017257666,0.019173437,0.01675679,0.014214842,0.012645724,0.0144,0.0154,0.015367275
E01015146,0.010833475,0.012518773,0.013566162,0.011674651,0.015651196,0.016159303,0.016348206,0.016892044,0.016897626,0.014774479,0.012188737,0.011130261,0.0120,0.0120,0.013450312
E01015147,0.013090927,0.012210873,0.01099818,0.01164484,0.01413448,0.013643035,0.014478133,0.014859092,0.014376862,0.015894777,0.01134896,0.009061806,0.0119,0.0119,0.013745745
E01015148,0.008520703,0.010228476,0.009667431,0.008661992,0.013612264,0.01218777,0.014493954,0.014513844,0.010815845,0.010255682,0.007950892,0.009201722,0.0107,0.0107,0.011661939
E01015149,0.013972459,0.014501532,0.014684746,0.013393954,0.015841356,0.015507429,0.018003832,0.016636923,0.015223771,0.015688467,0.013041014,0.014879852,0.0151,0.0158,0.016488763
E01015150,0.011090666,0.013597273,0.012649078,0.011724473,0.015052714,0.014238197,0.017205598,0.015844249,0.015912273,0.014033565,0.010768053,0.010768053,0.0109,0.0121,0.013229312
E01015151,0.01258012,0.012972016,0.012479412,0.011839828,0.015212164,0.015004733,0.01490205,0.015356424,0.014727563,0.013988216,0.012875022,0.012875022,0.0139,0.0149,0.016002533
E01015152,0.01243134,0.01180363,0.012235529,0.011965852,0.013038347,0.014819554,0.017044632,0.016978807,0.013948908,0.014449506,0.01252283,0.01208305,0.0140,0.0140,0.015013574
E01015153,0.015414302,0.016476574,0.015598351,0.014872973,0.018383154,0.0180314,0.017699019,0.01858164,0.017695047,0.017405235,0.014907769,0.014494,0.0156,0.0171,0.018666701
E01015155,0.018925815,0.018828285,0.017323067,0.016198538,0.018968858,0.020257653,0.020197375,0.019420939,0.020720861,0.018838827,0.015916727,0.01657379,0.0154,0.0166,0.018252345
E01015156,0.011561423,0.013386851,0.013768968,0.011014112,0.013393023,0.015568741,0.016085604,0.017672179,0.015172904,0.013883947,0.011045341,0.012096198,0.0118,0.0136,0.013587745
E01015157,0.013991053,0.014408987,0.012813601,0.011118716,0.013740442,0.012480946,0.011582273,0.010664369,0.013676618,0.01098526,0.009266208,0.00958209,0.0096,0.0111,0.011671311
E01015158,0.011247725,0.011711879,0.011396582,0.009979329,0.013019955,0.012697736,0.0121325,0.012956856,0.012457734,0.011469304,0.009100899,0.010376424,0.0099,0.0106,0.012015844
E01015159,0.010688809,0.012081835,0.01224602,0.009745083,0.014944831,0.014815435,0.014949179,0.014440339,0.012682811,0.01281649,0.010557997,0.013762715,0.0126,0.0116,0.013530582
E01015160,0.007377574,0.007926909,0.007059472,0.006648923,0.011953829,0.009387728,0.011472098,0.010360982,0.009867625,0.010056843,0.008025743,0.008025743,0.0083,0.0104,0.010380295
E01015161,0.009481209,0.008965253,0.009503676,0.010000705,0.01501399,0.013496378,0.014001443,0.015277076,0.014678448,0.015346931,0.013453447,0.012348672,0.0138,0.0114,0.013780298
E01015162,0.010462239,0.014064318,0.011942487,0.014141794,0.015877458,0.013540986,0.014847574,0.015105901,0.013659392,0.013333792,0.012415685,0.010225537,0.0116,0.0116,0.013587878
E01015163,0.007622117,0.009788659,0.010663628,0.009856035,0.015176551,0.011812546,0.014511325,0.012694063,0.011812546,0.011546549,0.009985042,0.009985042,0.0102,0.0102,0.013169848
E01015164,0.009004652,0.008056626,0.009172044,0.007896412,0.010251693,0.00927348,0.010067817,0.00997553,0.009463576,0.009510531,0.008720092,0.008720092,0.0076,0.0076,0.00928075
E01015165,0.008511846,0.008552749,0.008150003,0.007386046,0.011425955,0.010844271,0.009751246,0.009634371,0.008894756,0.00909859,0.007861501,0.007861501,0.0076,0.0088,0.00759811
E01015166,0.011411016,0.012300457,0.012423663,0.011108744,0.015144476,0.015664622,0.013338168,0.012790329,0.015649346,0.011444497,0.009897231,0.010447487,0.0095,0.0089,0.011434058
E01015167,0.011161319,0.012895519,0.013253989,0.011160958,0.016235306,0.014968716,0.014269981,0.015385605,0.014302084,0.013013175,0.00943802,0.010291355,0.0116,0.0122,0.011561423
E01015168,0.010699177,0.01250759,0.010881092,0.009898574,0.013719974,0.012733693,0.014400271,0.014004026,0.013468525,0.013748242,0.010685647,0.01127766,0.0108,0.0119,0.012334346
E01015169,0.011981362,0.009843437,0.009906216,0.007504032,0.010933302,0.010199871,0.011027318,0.011100295,0.010844594,0.010800478,0.008774822,0.009857009,0.0085,0.0097,0.011195176
E01015170,0.014068544,0.013171802,0.014458214,0.015052806,0.017028081,0.016567181,0.017221511,0.018204311,0.017793234,0.017606913,0.014336242,0.013674063,0.0136,0.0149,0.015441696
E01015171,0.012764183,0.013346057,0.011862084,0.011190931,0.014033056,0.013382591,0.014699064,0.015160639,0.014033056,0.013541143,0.011275618,0.011898666,0.0127,0.0133,0.012719671
E01015172,0.012332031,0.01328958,0.0124288,0.010348164,0.014039487,0.012914956,0.014300361,0.015540647,0.014381168,0.013275209,0.009998489,0.010554126,0.0116,0.0129,0.013686672
