Area,Rate
E01015238,0.065841823
E01015239,0.062949239
E01015240,0.059017293
E01015241,0.066207578
E01015242,0.07407007
E01015243,0.0596
E01015244,0.060308836
E01015245,0.062394876
E01015246,0.056460265
E01015247,0.066141722
E01015248,0.068178748
E01015249,0.070250422
E01015250,0.040392315
E01015251,0.039687375
E01015252,0.067505515
E01015253,0.042478097
E01015254,0.0594725
E01015255,0.074197034
E01015256,0.073057237
E01015257,0.07455597
E01015258,0.069399433
E01015259,0.076572381
E01015260,0.072945525
E01015261,0.072029257
E01015262,0.072682149
E01015263,0.074327768
E01015264,0.059145314
E01015265,0.062528945
E01015266,0.073158854
E01015267,0.067746853
E01015268,0.060605972
E01015269,0.062842728
E01015270,0.064382716
E01015271,0.033071429
E01019886,0.062063492
E01019887,0.061510691
E01019888,0.058049963
E01019889,0.036454804
E01019890,0.036618774
E01019891,0.062803777
E01019892,0.041646711
E01019893,0.065423497
E01019894,0.039310398
E01019895,0.041913078
E01019896,0.040558107
E01019897,0.062523026
E01019898,0.036464621
E01019899,0.037414634
E01019900,0.042298693
E01019901,0.060033304
E01019902,0.058083663
E01019903,0.061019086
E01019904,0.061691213
E01019905,0.047155621
E01019906,0.047483665
E01019907,0.043932865
E01019908,0.042141259
E01019909,0.043641762
E01019910,0.037986272
E01019911,0.041176985
E01019912,0.05798545
E01019913,0.029594822
E01019914,0.066595709
E01019915,0.034549742
E01019916,0.072257692
E01019917,0.065988871
E01019918,0.068431337
E01019919,0.07046365
E01019920,0.064539844
E01019921,0.039187648
E01019922,0.067959322
E01019923,0.061762279
E01019924,0.066324815
E01019925,0.047985465
E01019927,0.065924878
E01019928,0.063440487
E01019929,0.039575085
E01019930,0.036795851
E01019931,0.045405914
E01019932,0.066673883
E01019933,0.059794585
E01019934,0.035388993
E01019935,0.035388991
E01019936,0.057504158
E01019937,0.045110306
E01019938,0.059588266
E01019939,0.044599194
E01019940,0.04347929
E01019942,0.038615438
E01019943,0.046616092
E01019944,0.039542489
E01019945,0.060395361
E01019946,0.040101315
E01019947,0.056262961
E01019948,0.033618548
E01019949,0.041450382
E01019950,0.055618519
E01019951,0.034015609
E01019952,0.043708083
E01019953,0.033010424
E01019954,0.063001901
E01019955,0.035523636
E01019956,0.034826808
E01019957,0.036935329
E01019958,0.041891483
E01019959,0.061217437
E01019960,0.039112022
E01019961,0.037212243
E01019962,0.039203713
E01019963,0.047356875
E01019964,0.035655623
E01019965,0.046230602
E01019966,0.036354098
E01019967,0.058920548
E01019968,0.037627131
E01019969,0.03948927
E01019970,0.039175267
E01019971,0.064438824
E01019972,0.07422758
E01019973,0.038705655
E01019974,0.062015781
E01019975,0.071909006
E01019976,0.03678356
E01019977,0.039286517
E01019980,0.07385942
E01019981,0.071938963
E01019982,0.06693572
E01019983,0.04666129
E01019984,0.048037069
E01019985,0.074113074
E01019986,0.047929431
E01019987,0.065235751
E01019988,0.038706393
E01019989,0.041117988
E01019990,0.076839851
E01019991,0.072536789
E01019992,0.063292937
E01019993,0.048583493
E01019994,0.067762159
E01019995,0.074536917
E01019996,0.061402697
E01019997,0.069966321
E01019998,0.047117496
E01019999,0.049303314
E01020000,0.070391697
E01020001,0.047223301
E01020002,0.069898681
E01020003,0.036975962
E01020004,0.047481712
E01020005,0.069214634
E01020006,0.065865291
E01020007,0.069377154
E01020008,0.042728139
E01020009,0.040627743
E01020010,0.072767003
E01020011,0.037705036
E01020012,0.070880156
E01020013,0.071037543
E01020014,0.07621513
E01020015,0.076509434
E01020016,0.076155945
E01020017,0.073599912
E01020018,0.073842158
E01020019,0.044311242
E01020020,0.067848036
E01020021,0.066261624
E01020022,0.074093132
E01020023,0.040424047
E01020024,0.047330553
E01020025,0.067753785
E01020026,0.045990891
E01020027,0.039987463
E01020029,0.065451799
E01020030,0.071876301
E01020031,0.065407098
E01020032,0.07202818
E01020033,0.059927346
E01020035,0.041016393
E01020036,0.069130399
E01020037,0.073927471
E01020038,0.048389329
E01020039,0.072519536
E01020040,0.062679464
E01020041,0.070765548
E01020042,0.045976139
E01020043,0.039127014
E01020044,0.038238338
E01020045,0.038335316
E01020046,0.063764386
E01020047,0.03693587
E01020048,0.068997636
E01020049,0.060083929
E01020050,0.05971398
E01020051,0.035116721
E01020052,0.067724801
E01020053,0.067832625
E01020054,0.040262615
E01020055,0.068038237
E01020056,0.062410655
E01020057,0.070938339
E01020058,0.047893644
E01020059,0.062894048
E01020060,0.060616933
E01020061,0.039612089
E01020062,0.046354469
E01020063,0.061276931
E01020064,0.039885135
E01020065,0.069351284
E01020066,0.040995772
E01020067,0.071905184
E01020068,0.06071781
E01020069,0.061389449
E01020070,0.066342803
E01020071,0.03796993
E01020072,0.061988636
E01020073,0.064434599
E01020074,0.038862205
E01020075,0.039209057
E01020076,0.063743158
E01020077,0.062783233
E01020078,0.068257603
E01020079,0.067264455
E01020080,0.03677027
E01020081,0.065477316
E01020082,0.062419067
E01020083,0.063642592
E01020084,0.059642342
E01020085,0.04210623
E01020086,0.04462954
E01020087,0.064460452
E01020088,0.060359155
E01020089,0.039791447
E01020090,0.044524612
E01020091,0.037725792
E01020092,0.043145278
E01020093,0.059904475
E01020094,0.069319077
E01020095,0.071269492
E01020096,0.067320901
E01020097,0.065911111
E01020098,0.060314004
E01020099,0.060402192
E01020100,0.063636265
E01020101,0.060406667
E01020102,0.041462848
E01020103,0.075434564
E01020104,0.074148335
E01020105,0.038420392
E01020106,0.034777667
E01020107,0.035112033
E01020108,0.061208133
E01020109,0.039182616
E01020110,0.038148869
E01020111,0.073047887
E01020112,0.072379161
E01020113,0.071241857
E01020114,0.067277778
E01020115,0.061398438
E01020116,0.067201327
E01020117,0.061432157
E01020118,0.070906164
E01020119,0.058723101
E01020120,0.038444805
E01020121,0.062847572
E01020122,0.062550637
E01020123,0.061076412
E01020124,0.036610368
E01020125,0.044537275
E01020126,0.06493662
E01020127,0.062271122
E01020128,0.046154545
E01020129,0.068501029
E01020130,0.07255276
E01020131,0.068160888
E01020132,0.037946441
E01020133,0.039353036
E01020134,0.069838883
E01020135,0.065348978
E01020136,0.061460544
E01020137,0.06121151
E01020138,0.065461538
E01020139,0.068250436
E01020140,0.064245005
E01020141,0.07583009
E01020142,0.062272143
E01020143,0.06322732
E01020144,0.0512171
E01020145,0.060071895
E01020146,0.040983871
E01020147,0.0599678
E01020148,0.062781283
E01020149,0.063615242
E01020150,0.037669916
E01020151,0.042384778
E01020152,0.057176378
E01020153,0.057167792
E01020154,0.062560209
E01020155,0.067795895
E01020156,0.037491851
E01020157,0.061936387
E01020158,0.038957204
E01020159,0.062109524
E01020160,0.063736015
E01020161,0.060789936
E01020162,0.05072943
E01020163,0.048893754
E01020164,0.040177593
E01020165,0.050792071
E01020166,0.046917508
E01020167,0.049328598
E01020168,0.057120023
E01020169,0.039716527
E01020170,0.037412949
E01020171,0.035055283
E01020172,0.059194372
E01020173,0.043288324
E01020174,0.057855007
E01020175,0.05680767
E01020176,0.037915254
E01020177,0.061802876
E01020178,0.056917526
E01020179,0.056805233
E01020180,0.068063354
E01020181,0.060283481
E01020182,0.065480498
E01020183,0.064932274
E01020184,0.066578192
E01020185,0.044341682
E01020186,0.043042587
E01020187,0.062656467
E01020188,0.061674129
E01020189,0.065470656
E01020190,0.037449608
E01020191,0.059799143
E01020192,0.036190701
E01020193,0.039521607
E01020194,0.048514073
E01020195,0.0631929
E01020196,0.067820916
E01020197,0.036992707
E01020198,0.070622675
E01020199,0.068348131
E01020200,0.035810982
E01020201,0.034475628
E01020202,0.0563318
E01020203,0.0418122
E01020204,0.068197857
E01020205,0.037165094
E01020206,0.0392992
E01020207,0.065695045
E01020208,0.063895712
E01020209,0.064348246
E01020210,0.04505293
E01020211,0.074232481
E01020212,0.069807851
E01020213,0.062168293
E01020214,0.037750712
E01020215,0.04504
E01020216,0.074021044
E01020217,0.067449927
E01020218,0.071056255
E01020219,0.040979603
E01020220,0.063379112
E01020221,0.063541389
E01020222,0.047522255
E01020223,0.063087989
E01020224,0.067960251
E01020225,0.071753188
E01020226,0.058437885
E01020227,0.059346761
E01020228,0.061527742
E01020229,0.06525314
E01020230,0.061894244
E01020231,0.060368463
E01020232,0.065029979
E01020233,0.033521933
E01020234,0.068222038
E01020235,0.059574468
E01020236,0.045722071
E01020237,0.063077922
E01020238,0.038056269
E01020239,0.045245841
E01020240,0.037623938
E01020241,0.063783448
E01020242,0.049117687
E01020243,0.063118355
E01020244,0.061114711
E01020245,0.038520772
E01020246,0.063383975
E01020247,0.066959634
E01020248,0.038070403
E01020249,0.037347079
E01020250,0.038017088
E01020251,0.039488372
E01020252,0.067576441
E01020253,0.050585944
E01020254,0.068495783
E01020255,0.061031915
E01020256,0.061971954
E01020257,0.046844878
E01020258,0.037749835
E01020259,0.060616327
E01020260,0.03426588
E01020261,0.036442064
E01020262,0.06368559
E01020263,0.05556701
E01020264,0.063643956
E01020265,0.045111348
E01020266,0.046135424
E01020267,0.036683268
E01020268,0.03560824
E01020269,0.065118877
E01020270,0.039035482
E01020271,0.069624613
E01020272,0.070083392
E01020273,0.038156544
E01020274,0.062878488
E01020275,0.066726064
E01020276,0.05930258
E01020277,0.071445946
E01020278,0.063781966
E01020279,0.070640383
E01020280,0.074468074
E01020281,0.038491007
E01020282,0.064952167
E01020283,0.060478166
E01020284,0.0711
E01020285,0.07145489
E01020286,0.06707009
E01020287,0.065103048
E01020288,0.066301576
E01020289,0.064856
E01020290,0.064149372
E01020291,0.067286781
E01020292,0.065011512
E01020293,0.067730245
E01020294,0.065801563
E01020295,0.058548867
E01020296,0.059797995
E01020297,0.068922705
E01020298,0.035012527
E01020299,0.05802091
E01020300,0.035678479
E01020301,0.062091338
E01020302,0.066521654
E01020303,0.060501431
E01020304,0.062006164
E01020305,0.068116178
E01020306,0.039755859
E01020307,0.06683871
E01020308,0.061413376
E01020309,0.066621821
E01020310,0.06125546
E01020311,0.06429343
E01020312,0.058417385
E01020313,0.066271691
E01020314,0.06576556
E01020315,0.060226283
E01020316,0.046311738
E01020317,0.036608661
E01020318,0.03668225
E01020319,0.062120141
E01020320,0.064261364
E01020321,0.067882533
E01020322,0.066922222
E01020323,0.06975903
E01020324,0.060283548
E01020325,0.061773324
E01020326,0.062591583
E01020327,0.038005988
E01020328,0.071998236
E01020329,0.059803041
E01020330,0.065197733
E01020331,0.06050484
E01020332,0.062573698
E01020333,0.038200762
E01020334,0.068343005
E01020335,0.057240542
E01020336,0.043194631
E01020337,0.066383333
E01020338,0.063887435
E01020339,0.061256336
E01020340,0.062286615
E01020341,0.036682468
E01020342,0.063859746
E01032628,0.037813454
E01032657,0.06477221
E01032658,0.072702047
E01033232,0.042489378
E01033233,0.05288465
E01033234,0.049308
E01033235,0.0453172
E01033236,0.043094258
E07000040,0.048508739
E07000041,0.058751392
E07000042,0.055274505
E07000043,0.057568378
E07000044,0.054011151
E07000045,0.054297284
E07000046,0.062246905
E07000047,0.05881968
E10000008,0.055458138
E06000026,0.062358332
E06000027,0.061898666
IMDQ1,0.073581214
IMDQ2,0.068227427
IMDQ3,0.062007585
IMDQ4,0.038240363
IMDQ5,0.045636764
E02003122,0.047514937
E02003123,0.067211239
E02003124,0.065549413
E02003125,0.070023573
E02003126,0.061698418
E02003127,0.071561851
E02003128,0.069672878
E02003129,0.055372557
E02003130,0.071141246
E02003131,0.062969869
E02003132,0.063609267
E02003133,0.052365901
E02003134,0.072170818
E02003135,0.072190206
E02003136,0.044006065
E02003137,0.043485484
E02003138,0.043193773
E02003139,0.049453271
E02003140,0.040693966
E02003141,0.07388511
E02003142,0.07229634
E02003143,0.053948438
E02003144,0.068908115
E02003145,0.068445437
E02003146,0.070549666
E02003147,0.076412937
E02003148,0.072995114
E02003149,0.074185309
E02003150,0.07402827
E02003151,0.045714175
E02003152,0.051279326
E02003153,0.046728162
E02003154,0.068187199
E02003155,0.065300345
E02003156,0.05530726
E02003157,0.072805491
E02003158,0.064259124
E02003159,0.071291134
E02003161,0.073454027
E02003163,0.058189143
E02003164,0.049318371
E02003165,0.059848608
E02003166,0.069961574
E02003167,0.068133489
E02003168,0.057224929
E02003169,0.041912325
E02003170,0.061658576
E02003171,0.062870438
E02004129,0.058882463
E02004130,0.055330018
E02004131,0.046170112
E02004132,0.043215956
E02004133,0.052982291
E02004134,0.055694779
E02004135,0.040894251
E02004136,0.042472118
E02004137,0.041309354
E02004138,0.045856854
E02004139,0.044540998
E02004140,0.037917682
E02004141,0.051628303
E02004142,0.038581454
E02004143,0.04967423
E02004144,0.041320007
E02004145,0.045676021
E02004146,0.059728418
E02004147,0.069399897
E02004148,0.047807716
E02004149,0.051167788
E02004150,0.067915818
E02004151,0.057458633
E02004152,0.063784173
E02004153,0.062257602
E02004154,0.052489103
E02004155,0.065528177
E02004156,0.073447216
E02004157,0.052329863
E02004158,0.069258144
E02004159,0.044343182
E02004160,0.049241737
E02004161,0.067487345
E02004162,0.051378004
E02004163,0.053007229
E02004164,0.061444703
E02004165,0.037919598
E02004166,0.047368246
E02004167,0.069264962
E02004168,0.067701605
E02004169,0.047631751
E02004170,0.056175261
E02004171,0.045256652
E02004172,0.063207146
E02004173,0.06324269
E02004174,0.054690938
E02004175,0.068873249
E02004176,0.0623956
E02004177,0.067531541
E02004178,0.050112892
E02004179,0.042631669
E02004180,0.053999793
E02004181,0.05176666
E02004182,0.070569028
E02004183,0.053119487
E02004184,0.062241835
E02004185,0.041873697
E02004186,0.055120041
E02004187,0.064726964
E02004188,0.063469446
E02004189,0.055179238
E02004190,0.059046736
E02004191,0.06510064
E02004192,0.047029673
E02004193,0.050664608
E02004194,0.055694779
E02004195,0.056263104
E02004196,0.04903298
E02004197,0.046097212
E02004198,0.05363459
E02004199,0.057137446
E02004200,0.053839361
E02004201,0.060977445
E02004202,0.04976868
E02004203,0.042231781
E02004204,0.053492118
E02004205,0.063407098
E02004206,0.054858073
E02004207,0.058575316
E02004208,0.040568948
E02004209,0.054975086
E02004210,0.067010594
E02004211,0.036114497
E02004212,0.051895971
E02004213,0.059320411
E02004214,0.070223969
E02004215,0.065916771
E02004216,0.052326774
E02004217,0.062115991
E02004218,0.050601714
E02004219,0.0396246
E02004220,0.06276
E02004221,0.044851223
E02004222,0.059625791
E02004223,0.068587799
E02004224,0.062406805
E02004225,0.059744618
E02004226,0.062875773
E02004227,0.066801018
E02004228,0.064429472
E02004229,0.065617806
E02004230,0.059244128
E02004231,0.058885676
E02004232,0.062632606
E02004233,0.057383777
E02004234,0.049351755
E02004235,0.057007066
E02006840,0.058875115
TOWN01,0.062115991
TOWN02,0.049524142
TOWN03,0.055749824
TOWN04,0.060824564
TOWN05,0.042522088
TOWN06,0.06015957
TOWN07,0.049983608
TOWN08,0.057402474
TOWN09,0.059431266
TOWN10,0.057642034
TOWN11,0.051537309
TOWN12,0.060962351
TOWN13,0.065771486
TOWN14,0.054147278
TOWN15,0.065727204
TOWN16,0.051399228
TOWN17,0.05561914
TOWN18,0.06493662
TOWN19,0.043988822
TOWN20,0.054719823
TOWN21,0.061377731
TOWN22,0.044952775
TOWN23,0.043077131
TOWN24,0.040985216
TOWN25,0.063987882
TOWN26,0.056978966
TOWN27,0.04881614
TOWN28,0.055881776
TOWN29,0.055094549
DIV1,0.05048106
DIV2,0.057460497
DIV3,0.05001496
DIV4,0.06208118
DIV5,0.05719979
DIV6,0.054229227
DIV7,0.06395674
DIV8,0.06573125
DIV9,0.051274095
DIV10,0.042522088
DIV11,0.051532398
DIV12,0.054092108
DIV13,0.05852575
DIV14,0.061800121
DIV15,0.058212289
DIV16,0.056560085
DIV17,0.054551999
DIV18,0.051106718
DIV19,0.059271868
DIV20,0.054725855
DIV21,0.053024942
DIV22,0.046846306
DIV23,0.052865216
DIV24,0.065945606
DIV25,0.048878778
DIV26,0.044837612
DIV27,0.061403674
DIV28,0.058313997
DIV29,0.065771486
DIV30,0.068170497
DIV31,0.043931018
DIV32,0.050664608
DIV33,0.055291365
DIV34,0.050055188
DIV35,0.06104677
DIV36,0.059858688
DIV37,0.05373655
DIV38,0.060854094
DIV39,0.046333429
DIV40,0.06033979
DIV41,0.054511294
DIV42,0.044704433
DIV43,0.040391761
DIV44,0.051580243
DIV45,0.064590061
DIV46,0.068124231
DIV47,0.061730291
DIV48,0.057383777
DIV49,0.05258655
DIV50,0.057811009
DIV51,0.057308641
DIV52,0.061512224
DIV53,0.060667376
DIV54,0.048431135
DIV55,0.050400302
DIV56,0.047048603
DIV57,0.05932391
DIV58,0.055729944
CHSCTAXE,0.044444557
CHSCTBARNSTAPLE,0.059099113
CHSCTBIDEFORD,0.056735684
CHSCTBRAUNTON,0.056646568
CHSCTCREDITON,0.059050037
CHSCTCULLOMPTON,0.049975814
CHSCTDAWLISH,0.053592642
CHSCTEXETERCHALL,0.054596804
CHSCTEXETERSYCAMORE,0.060413202
CHSCTEXMOUTH,0.051537309
CHSCTHONITON,0.048866188
CHSCTIVYBRIDGE,0.051942539
CHSCTKINGSBRIDGE,0.05561914
CHSCTNABBOT,0.054631107
CHSCTOKE,0.059131414
CHSCTSMOLTON,0.064068039
CHSCTTAVISTOCK,0.055855765
CHSCTTEIGN,0.055456135
CHSCTTIVERTON,0.058200654
CHSCTTORRINGTON,0.0640595
CHSCTTOTNES,0.056803222
Eastern,0.05409859
Northern,0.059383501
Southern,0.058244825
Western,0.060384471
