Area,2008-2010,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016
E02004198,5,7,7,6,4,4,3
E02004199,1,1,2,3,3,4,6
E02004200,4,5,3,7,11,11,9
E02004201,6,7,9,11,12,14,12
E02004202,25,17,29,22,24,21,27
E02004203,7,7,7,5,4,7,11
E02004204,9,17,16,16,12,12,16
E02004205,1,1,1,2,3,4,5
E02004206,4,2,3,3,7,7,8
E02004207,13,9,12,9,9,9,12
E02004208,3,3,2,2,2,5,7
E02004209,0,1,4,5,5,3,2
E02004210,6,5,6,3,5,6,5
E02004211,15,9,7,9,8,7,7
E02004212,3,3,4,3,3,4,4
E02004213,10,14,16,18,13,11,10
E02004214,6,9,12,12,9,7,9
E02004215,3,2,3,5,8,11,12
E02004216,1,2,2,3,2,4,4
E02004217,12,13,10,9,8,8,9
E02004218,16,11,12,7,8,5,8
E02004219,4,3,3,2,4,8,9
E02004220,2,1,1,1,4,4,3
E02004221,6,3,4,1,2,2,4
E02004222,1,0,3,3,3,4,6
E02004223,1,1,3,7,10,8,6
E02004224,17,14,13,11,10,18,20
E02004225,1,4,4,5,3,3,2
E02004226,6,9,13,12,11,13,15
E02004227,9,9,9,13,17,15,16
E02004228,9,8,11,15,17,19,16
E02004229,34,35,26,20,23,28,26
E02004230,9,10,6,6,5,7,6
E02004231,10,9,14,15,19,21,24
E02004232,19,17,18,17,17,17,23
E02004233,10,9,11,13,8,7,9
E02004234,2,2,5,13,22,24,18
E02004235,7,6,6,6,7,11,16
E02006840,,,,,,,
TOWN01,12,13,10,9,8,8,9
TOWN02,30,30,29,25,34,39,57
TOWN03,32,38,51,58,54,50,47
TOWN04,35,27,30,28,39,52,55
TOWN05,7,7,14,12,15,14,17
TOWN06,22,15,17,20,19,27,28
TOWN07,15,18,17,19,18,23,21
TOWN08,6,6,5,4,4,6,12
TOWN09,5,4,6,7,11,12,14
TOWN10,123,104,135,141,162,159,159
TOWN11,27,30,37,32,33,28,37
TOWN12,6,8,11,11,11,12,13
TOWN13,18,17,20,28,34,34,32
TOWN14,20,20,30,26,42,38,46
TOWN15,14,16,23,23,29,29,30
TOWN16,49,39,46,52,60,55,57
TOWN17,13,16,14,20,21,23,20
TOWN18,4,3,3,4,7,10,7
TOWN19,3,4,4,4,4,6,10
TOWN20,75,78,91,87,79,79,90
TOWN21,63,69,59,52,53,62,63
TOWN22,14,12,19,23,25,21,20
TOWN23,7,6,5,12,12,11,4
TOWN24,11,10,8,10,15,17,16
TOWN25,24,26,36,30,38,28,30
TOWN26,29,24,33,44,51,57,63
TOWN27,19,13,12,9,10,14,18
TOWN28,41,35,38,33,42,42,41
TOWN29,24,25,30,29,27,29,40
DIV1,10,7,11,10,17,15,17
DIV2,14,14,12,12,11,10,9
DIV3,22,20,19,19,28,31,41
DIV4,5,7,11,12,11,9,8
DIV5,7,7,11,11,8,3,7
DIV6,16,14,25,27,29,21,25
DIV7,11,8,10,13,11,11,14
DIV8,8,7,9,8,12,19,18
DIV9,20,16,17,13,12,15,19
DIV10,7,7,14,12,15,14,17
DIV11,25,19,27,24,23,16,24
DIV12,11,19,22,21,17,17,25
DIV13,14,16,19,20,22,16,17
DIV14,18,20,32,39,49,51,45
DIV15,10,5,8,8,7,10,14
DIV16,16,15,16,18,17,20,17
DIV17,12,13,12,12,10,16,14
DIV18,11,13,18,16,14,12,19
DIV19,5,3,4,5,10,11,13
DIV20,6,5,11,8,11,8,10
DIV21,29,22,34,29,32,31,34
DIV22,8,5,7,8,8,5,9
DIV23,18,22,27,22,21,17,20
DIV24,4,2,1,5,4,9,6
DIV25,8,7,12,15,21,16,13
DIV26,12,13,11,8,12,22,21
DIV27,42,43,37,30,35,38,38
DIV28,9,7,6,7,12,13,10
DIV29,18,17,20,28,34,34,32
DIV30,8,9,12,9,10,9,12
DIV31,21,15,15,10,12,13,17
DIV32,9,5,5,6,5,6,6
DIV33,6,8,9,9,7,8,9
DIV34,20,17,20,25,22,17,15
DIV35,8,16,18,17,12,15,18
DIV36,7,5,8,9,11,13,15
DIV37,8,4,5,2,6,6,7
DIV38,28,27,24,23,22,24,29
DIV39,9,11,10,10,12,17,19
DIV40,5,5,7,11,10,9,7
DIV41,14,13,7,12,18,20,19
DIV42,10,8,10,16,24,23,18
DIV43,7,6,6,7,11,12,12
DIV44,24,18,18,20,29,34,36
DIV45,26,24,28,24,31,28,23
DIV46,10,10,12,15,15,18,15
DIV47,8,12,13,20,18,17,11
DIV48,10,9,11,13,8,7,9
DIV49,9,8,8,5,7,11,12
DIV50,11,7,8,12,18,17,11
DIV51,13,13,13,9,10,12,18
DIV52,7,13,17,17,14,16,17
DIV53,12,15,13,15,10,12,15
DIV54,13,11,9,9,10,14,16
DIV55,23,26,29,23,29,29,43
DIV56,8,10,10,10,11,11,12
DIV57,7,6,11,10,16,11,13
DIV58,11,9,14,24,36,46,46
CHSCTAXE,48,46,42,47,61,67,77
CHSCTBARNSTAPLE,28,33,46,55,52,44,42
CHSCTBIDEFORD,37,30,33,29,38,49,51
CHSCTBRAUNTON,25,26,40,39,51,53,54
CHSCTCREDITON,24,20,24,23,22,27,33
CHSCTCULLOMPTON,21,25,27,28,24,26,25
CHSCTDAWLISH,17,15,16,15,20,24,26
CHSCTEXETERCHALL,75,59,84,78,93,87,99
CHSCTEXETERSYCAMORE,48,44,52,64,71,72,61
CHSCTEXMOUTH,27,30,37,32,33,28,37
CHSCTHONITON,30,29,41,41,59,54,60
CHSCTIVYBRIDGE,56,43,43,51,61,66,66
CHSCTKINGSBRIDGE,13,16,14,20,21,23,20
CHSCTNABBOT,58,58,66,67,62,64,74
CHSCTOKE,61,61,54,49,55,67,73
CHSCTSMOLTON,26,32,44,40,45,39,39
CHSCTTAVISTOCK,34,29,37,47,50,50,56
CHSCTTEIGN,39,38,40,32,32,32,39
CHSCTTIVERTON,38,31,34,31,41,42,40
CHSCTTORRINGTON,26,27,33,41,48,55,54
CHSCTTOTNES,17,21,26,23,18,16,30
Eastern,363,339,387,386,449,457,491
Northern,149,152,199,203,235,238,238
Southern,113,122,137,131,119,124,150
Western,99,83,93,116,133,140,146
