Area,Rate
E01019900,4.28
E01019901,6.4
E01019902,6.23
E01019903,6.58
E01019904,6.63
E01019905,5.02
E01019906,5.05
E01019907,4.61
E01019908,7.53
E01019909,4.48
E01019910,6.74
E01019911,4.15
E01019912,6.21
E01019913,5.27
E01019914,9.11
E01019915,6.12
E01019916,9.89
E01019917,7.1
E01019918,9.12
E01019919,9.62
E01019920,6.96
E01019921,6.96
E01019922,9.4
E01019923,6.69
E01019924,7.16
E01019925,5.14
E01019927,8.98
E01019928,6.85
E01019929,7.08
E01019930,6.59
E01019931,4.76
E01019932,9
E01019933,6.45
E01019934,6.29
E01019935,6.23
E01019936,6.13
E01019937,4.65
E01019938,6.38
E01019939,4.54
E01019940,4.42
E01019942,6.87
E01019943,4.84
E01019944,7.05
E01019945,6.53
E01019946,3.96
E01019947,6.04
E01019948,5.93
E01019949,4.19
E01019950,5.87
E01019951,6
E01019952,4.31
E01019953,5.83
E01019954,6.77
E01019955,6.29
E01019956,6.22
E01019957,3.62
E01019958,4.2
E01019959,6.58
E01019960,6.93
E01019961,6.56
E01019962,6.94
E01019963,4.96
E01019964,5.48
E01019965,4.9
E01019966,6.39
E01019967,6.27
E01019968,6.71
E01019969,7.07
E01019970,6.99
E01019971,7.19
E01019972,10.01
E01019973,6.89
E01019974,6.75
E01019975,9.69
E01019976,6.56
E01019977,7.02
E01019980,9.96
E01019981,9.61
E01019982,7.48
E01019983,4.97
E01019984,5.5
E01019985,10.09
E01019986,5.2
E01019987,7.03
E01019988,6.92
E01019989,7.45
E01019990,12.29
E01019991,9.8
E01019992,6.91
E01019993,5.35
E01019994,7.27
E01019995,11.23
E01019996,6.66
E01019997,7.27
E01019998,5.27
E01019999,4.96
E01020000,9.49
E01020001,4.98
E01020002,9.59
E01020003,6.58
E01020004,5.16
E01020005,9.3
E01020006,7.21
E01020007,7.22
E01020008,7.44
E01020009,7.26
E01020010,9.94
E01020011,6.69
E01020012,9.68
E01020013,9.69
E01020014,11.61
E01020015,11.64
E01020016,10.97
E01020017,9.8
E01020018,11.13
E01020019,7.45
E01020020,7.06
E01020021,7.04
E01020022,9.95
E01020023,7.23
E01020024,5.05
E01020025,7.47
E01020026,5.03
E01020027,7.12
E01020029,7.16
E01020030,9.72
E01020031,7.21
E01020032,9.61
E01020033,6.49
E01020035,7.34
E01020036,9.37
E01020037,11.39
E01020038,5.28
E01020039,11.38
E01020040,6.87
E01020041,9.63
E01020042,4.98
E01020043,6.97
E01020044,6.78
E01020045,6.82
E01020046,6.86
E01020047,6.58
E01020048,9.37
E01020049,6.42
E01020050,6.37
E01020051,6.19
E01020052,9.19
E01020053,9.28
E01020054,7.22
E01020055,9.3
E01020056,6.78
E01020057,9.75
E01020058,5.09
E01020059,6.77
E01020060,6.55
E01020061,7.02
E01020062,4.92
E01020063,6.62
E01020064,7.09
E01020065,9.35
E01020066,7.32
E01020067,9.81
E01020068,6.56
E01020069,6.6
E01020070,8.99
E01020071,6.76
E01020072,6.63
E01020073,8.63
E01020074,6.88
E01020075,6.95
E01020076,6.88
E01020077,6.78
E01020078,9.24
E01020079,9.17
E01020080,6.51
E01020081,8.97
E01020082,6.71
E01020083,6.9
E01020084,6.44
E01020085,7.49
E01020086,4.72
E01020087,8.72
E01020088,6.51
E01020089,7.08
E01020090,4.79
E01020091,6.66
E01020092,4.49
E01020093,6.5
E01020094,10.44
E01020095,9.71
E01020096,9.12
E01020097,8.96
E01020098,6.47
E01020099,6.43
E01020100,8.58
E01020101,6.48
E01020102,7.39
E01020103,11.67
E01020104,10.24
E01020105,6.83
E01020106,6.14
E01020107,6.24
E01020108,6.59
E01020109,6.92
E01020110,6.86
E01020111,11.36
E01020112,10.79
E01020113,10.75
E01020114,9.05
E01020115,6.62
E01020116,9.06
E01020117,6.56
E01020118,9.61
E01020119,6.29
E01020120,6.81
E01020121,6.76
E01020122,6.75
E01020123,6.58
E01020124,6.53
E01020125,4.55
E01020126,8.78
E01020127,6.68
E01020128,4.81
E01020129,9.24
E01020130,9.86
E01020131,9.13
E01020132,6.76
E01020133,7.01
E01020134,9.54
E01020135,9.05
E01020136,6.64
E01020137,6.6
E01020138,8.85
E01020139,9.32
E01020140,8.79
E01020141,11.85
E01020142,6.72
E01020143,6.79
E01020144,5.68
E01020145,6.68
E01020146,7.31
E01020147,6.43
E01020148,6.75
E01020149,6.79
E01020150,6.68
E01020151,4.32
E01020152,6.16
E01020153,6.06
E01020154,6.98
E01020155,9.15
E01020156,6.64
E01020157,6.65
E01020158,6.91
E01020159,6.68
E01020160,6.87
E01020161,6.49
E01020162,5.31
E01020163,5.27
E01020164,7.11
E01020165,5.52
E01020166,4.94
E01020167,5.24
E01020168,6.12
E01020169,7.04
E01020170,6.61
E01020171,6.2
E01020172,6.3
E01020173,4.49
E01020174,6.16
E01020175,6.02
E01020176,6.69
E01020177,6.6
E01020178,6.05
E01020179,6.05
E01020180,9.36
E01020181,6.46
E01020182,7.06
E01020183,8.98
E01020184,9.16
E01020185,4.46
E01020186,4.24
E01020187,6.77
E01020188,6.53
E01020189,8.92
E01020190,6.62
E01020191,7.02
E01020192,6.4
E01020193,6.99
E01020194,5.19
E01020195,6.8
E01020196,9.31
E01020197,6.56
E01020198,9.64
E01020199,9.29
E01020200,6.34
E01020201,6.07
E01020202,5.98
E01020203,4.34
E01020204,7.45
E01020205,6.57
E01020206,6.99
E01020207,7.09
E01020208,6.89
E01020209,6.91
E01020210,4.81
E01020211,11.28
E01020212,9.43
E01020213,6.65
E01020214,6.71
E01020215,4.68
E01020216,11.28
E01020217,9.21
E01020218,9.53
E01020219,7.3
E01020220,6.86
E01020221,6.86
E01020222,5.15
E01020223,6.78
E01020224,7.39
E01020225,9.84
E01020226,6.28
E01020227,6.39
E01020228,8.31
E01020229,8.85
E01020230,6.62
E01020231,6.46
E01020232,7
E01020233,5.92
E01020234,9.38
E01020235,6.31
E01020236,4.79
E01020237,6.71
E01020238,6.74
E01020239,4.66
E01020240,6.75
E01020241,6.91
E01020242,5.29
E01020243,6.81
E01020244,6.62
E01020245,6.84
E01020246,6.86
E01020247,9.19
E01020248,6.74
E01020249,6.58
E01020250,6.74
E01020251,7.05
E01020252,9.25
E01020253,5.39
E01020254,9.37
E01020255,6.53
E01020256,6.71
E01020257,4.9
E01020258,6.71
E01020259,6.48
E01020260,6.06
E01020261,6.46
E01020262,8.68
E01020263,5.95
E01020264,8.79
E01020265,4.7
E01020266,4.86
E01020267,6.5
E01020268,6.3
E01020269,10.33
E01020270,6.93
E01020271,9.65
E01020272,9.58
E01020273,6.76
E01020274,6.7
E01020275,9.04
E01020276,6.32
E01020277,11.02
E01020278,6.85
E01020279,9.61
E01020280,11.3
E01020281,6.82
E01020282,9.01
E01020283,6.46
E01020284,9.63
E01020285,9.78
E01020286,9.08
E01020287,8.76
E01020288,8.89
E01020289,8.7
E01020290,8.73
E01020291,8.94
E01020292,8.77
E01020293,9.14
E01020294,9.02
E01020295,6.27
E01020296,6.39
E01020297,11.03
E01020298,6.22
E01020299,6.22
E01020300,6.33
E01020301,6.66
E01020302,8.93
E01020303,6.47
E01020304,6.67
E01020305,9.21
E01020306,7.06
E01020307,9.19
E01020308,6.63
E01020309,8.96
E01020310,8.22
E01020311,8.7
E01020312,6.16
E01020313,9.1
E01020314,8.94
E01020315,6.46
E01020316,4.82
E01020317,6.48
E01020318,6.5
E01020319,6.65
E01020320,8.62
E01020321,9.17
E01020322,9.1
E01020323,8.61
E01020324,6.41
E01020325,6.64
E01020326,6.79
E01020327,6.77
E01020328,9.81
E01020329,6.47
E01020330,8.87
E01020331,6.46
E01020332,6.71
E01020333,6.79
E01020334,9.42
E01020335,6.06
E01020336,4.31
E01020337,9.06
E01020338,6.91
E01020339,6.64
E01020340,6.71
E01020341,6.43
E01020342,6.86
E01032628,6.71
E01032657,6.9
E01032658,10.87
E01033232,7.7
E01033233,4.89
E01033234,5.53
E01033235,4.66
E01033236,4.35
E07000040,6.22
E07000041,7.71
E07000042,7.39
E07000043,7.7
E07000044,6.53
E07000045,7.12
E07000046,8.27
E07000047,7.33
E10000008,7.2
E06000026,8.62
E06000027,8.54
IMDQ1,11.21
IMDQ2,9.25
IMDQ3,6.68
IMDQ4,6.79
IMDQ5,4.78
E02003122,5.8
E02003123,8.79
E02003124,9.66
E02003125,9.63
E02003126,7.78
E02003127,10.32
E02003128,9.64
E02003129,7.6
E02003130,9.98
E02003131,9.2
E02003132,7.97
E02003133,7.49
E02003134,10.47
E02003135,10.61
E02003136,6.24
E02003137,5.75
E02003138,7.05
E02003139,6.91
E02003140,6.53
E02003141,10.34
E02003142,10.47
E02003143,7.43
E02003144,8.38
E02003145,9.07
E02003146,8.98
E02003147,11.53
E02003148,10.16
E02003149,10.55
E02003150,10.69
E02003151,5.28
E02003152,6.42
E02003153,6.16
E02003154,9.82
E02003155,8.86
E02003156,7.52
E02003157,10.66
E02003158,8.71
E02003159,10.25
E02003161,10.9
E02003163,8.58
E02003164,6.89
E02003165,7.71
E02003166,10.09
E02003167,10.23
E02003168,6.98
E02003169,5.48
E02003170,7.8
E02003171,7.9
E02004129,6.3
E02004130,7.62
E02004131,6.34
E02004132,6.56
E02004133,6.5
E02004134,7.06
E02004135,5.94
E02004136,5.57
E02004137,6.27
E02004138,5.2
E02004139,5.8
E02004140,4.63
E02004141,5.46
E02004142,5.7
E02004143,5.29
E02004144,5.7
E02004145,4.65
E02004146,7.44
E02004147,9.01
E02004148,6.77
E02004149,4.95
E02004150,8.74
E02004151,7.57
E02004152,7.83
E02004153,7.63
E02004154,7.27
E02004155,8.98
E02004156,10.19
E02004157,6.65
E02004158,8.65
E02004159,6.36
E02004160,7.34
E02004161,10.02
E02004162,7.56
E02004163,6.53
E02004164,6.59
E02004165,6.74
E02004166,6.8
E02004167,9.41
E02004168,9.21
E02004169,6.44
E02004170,7.82
E02004171,6.82
E02004172,7.26
E02004173,7.31
E02004174,7.21
E02004175,9.58
E02004176,7.57
E02004177,8.96
E02004178,6.08
E02004179,6.45
E02004180,6.66
E02004181,7.98
E02004182,10.33
E02004183,6.81
E02004184,8.79
E02004185,6.38
E02004186,6.46
E02004187,8.19
E02004188,8.03
E02004189,6.6
E02004190,6.71
E02004191,8.23
E02004192,6.51
E02004193,5.76
E02004194,6.74
E02004195,6.38
E02004196,6.65
E02004197,5.54
E02004198,7.35
E02004199,6.07
E02004200,5.7
E02004201,7
E02004202,6.46
E02004203,6.64
E02004204,6.18
E02004205,7.41
E02004206,7.37
E02004207,6.26
E02004208,5.85
E02004209,7.04
E02004210,9.63
E02004211,6.4
E02004212,6.6
E02004213,6.58
E02004214,9.46
E02004215,8.47
E02004216,6.75
E02004217,8.32
E02004218,7.38
E02004219,6.24
E02004220,7.98
E02004221,6.98
E02004222,9.15
E02004223,9.05
E02004224,7.58
E02004225,7.96
E02004226,7.68
E02004227,9.01
E02004228,8.22
E02004229,8.48
E02004230,8.08
E02004231,7.23
E02004232,7.21
E02004233,7.05
E02004234,6.54
E02004235,6.47
E02006840,7.68
TOWN01,8.32
TOWN02,6.44
TOWN03,7.68
TOWN04,8.18
TOWN05,6.26
TOWN06,7.26
TOWN07,7.06
TOWN08,6.31
TOWN09,7.33
TOWN10,7.59
TOWN11,6.37
TOWN12,7.62
TOWN13,8.67
TOWN14,6.77
TOWN15,8.41
TOWN16,6.15
TOWN17,6.51
TOWN18,8.78
TOWN19,6.66
TOWN20,7.01
TOWN21,7.96
TOWN22,6.09
TOWN23,5.4
TOWN24,5.29
TOWN25,8
TOWN26,6.88
TOWN27,7.26
TOWN28,7.74
TOWN29,7.27
DIV1,7.46
DIV2,7.59
DIV3,6.48
DIV4,9.16
DIV5,7.81
DIV6,6.1
DIV7,8.92
DIV8,8.35
DIV9,6.13
DIV10,6.26
DIV11,6.94
DIV12,6.51
DIV13,7.22
DIV14,7.06
DIV15,7.07
DIV16,7.26
DIV17,7.5
DIV18,6.45
DIV19,7.39
DIV20,5.61
DIV21,6.78
DIV22,5.81
DIV23,6.59
DIV24,8.28
DIV25,6.81
DIV26,6.32
DIV27,7.8
DIV28,7.91
DIV29,8.67
DIV30,9.25
DIV31,6.68
DIV32,5.76
DIV33,6.75
DIV34,6.84
DIV35,7.97
DIV36,7.56
DIV37,7.48
DIV38,7.67
DIV39,5.6
DIV40,8.1
DIV41,6.22
DIV42,5.49
DIV43,5.39
DIV44,6.61
DIV45,8.27
DIV46,8.81
DIV47,7.99
DIV48,7.05
DIV49,7.56
DIV50,8.15
DIV51,7.72
DIV52,7.8
DIV53,7.73
DIV54,6.81
DIV55,6.52
DIV56,6.62
DIV57,8.52
DIV58,6.82
CHSCTAXE,5.71
CHSCTBARNSTAPLE,8.02
CHSCTBIDEFORD,7.76
CHSCTBRAUNTON,7.59
CHSCTCREDITON,6.84
CHSCTCULLOMPTON,6.98
CHSCTDAWLISH,7.35
CHSCTEXETERCHALL,7.25
CHSCTEXETERSYCAMORE,7.91
CHSCTEXMOUTH,6.37
CHSCTHONITON,6.42
CHSCTIVYBRIDGE,6.18
CHSCTKINGSBRIDGE,6.51
CHSCTNABBOT,7.22
CHSCTOKE,7.85
CHSCTSMOLTON,8.15
CHSCTTAVISTOCK,6.72
CHSCTTEIGN,6.88
CHSCTTIVERTON,7.91
CHSCTTORRINGTON,8.31
CHSCTTOTNES,7.05
Eastern,
Northern,
Southern,
Western,
