Area,16 to 24
E01015238,0.047266529
E01015239,0.065363487
E01015240,0.053546346
E01015241,0.057347889
E01015242,0.042641356
E01015243,0.045383319
E01015244,0.044421024
E01015245,0.04963784
E01015246,0.054090599
E01015247,0.043900345
E01015248,0.038663862
E01015249,0.040930803
E01015250,0.035548741
E01015251,0.036399236
E01015252,0.039673839
E01015253,0.036225313
E01015254,0.049861186
E01015255,0.046139615
E01015256,0.04209072
E01015257,0.035669254
E01015258,0.035331602
E01015259,0.034657619
E01015260,0.040513302
E01015261,0.042133173
E01015262,0.039318235
E01015263,0.046612357
E01015264,0.046810369
E01015265,0.047388028
E01015266,0.04078
E01015267,0.048428284
E01015268,0.05013395
E01015269,0.049477781
E01015270,0.04886378
E01015271,0.05413595
E01019886,0.039986812
E01019887,0.057180337
E01019888,0.050851769
E01019889,0.051966177
E01019890,0.041219126
E01019891,0.050419037
E01019892,0.045442899
E01019893,0.041096571
E01019894,0.060752596
E01019895,0.055286354
E01019896,0.054304623
E01019897,0.042434104
E01019898,0.046140611
E01019899,0.053830042
E01019900,0.054888814
E01019901,0.041777739
E01019902,0.05432416
E01019903,0.046687516
E01019904,0.045365079
E01019905,0.040151146
E01019906,0.037551208
E01019907,0.049496753
E01019908,0.042400882
E01019909,0.052100601
E01019910,0.048152652
E01019911,0.057610552
E01019912,0.047200806
E01019913,0.075346193
E01019914,0.045950629
E01019915,0.057527176
E01019916,0.045366623
E01019917,0.037692703
E01019918,0.045258467
E01019919,0.045691512
E01019920,0.037852486
E01019921,0.049265686
E01019922,0.042664505
E01019923,0.045893136
E01019924,0.032266806
E01019925,0.037676351
E01019927,0.052298895
E01019928,0.042484094
E01019929,0.051277348
E01019930,0.06014733
E01019931,0.051177674
E01019932,0.048696522
E01019933,0.05773965
E01019934,0.055929347
E01019935,0.04689087
E01019936,0.045354059
E01019937,0.049484319
E01019938,0.038657933
E01019939,0.046674471
E01019940,0.050341398
E01019942,0.05210542
E01019943,0.044770625
E01019944,0.044940208
E01019945,0.047009834
E01019946,0.055575718
E01019947,0.059004985
E01019948,0.050973722
E01019949,0.064438673
E01019950,0.05356472
E01019951,0.053512351
E01019952,0.052961873
E01019953,0.061939747
E01019954,0.054173156
E01019955,0.056330066
E01019956,0.055577888
E01019957,0.06983725
E01019958,0.055759588
E01019959,0.040783958
E01019960,0.033174346
E01019961,0.044065587
E01019962,0.041672493
E01019963,0.043641009
E01019964,0.049535213
E01019965,0.041950579
E01019966,0.046346544
E01019967,0.033239231
E01019968,0.051896468
E01019969,0.054629645
E01019970,0.044491533
E01019971,0.05633875
E01019972,0.04141303
E01019973,0.054696111
E01019974,0.051145376
E01019975,0.039858095
E01019976,0.054129356
E01019977,0.046122215
E01019980,0.034214907
E01019981,0.037831631
E01019982,0.035525699
E01019983,0.037983961
E01019984,0.037507333
E01019985,0.032534353
E01019986,0.045233841
E01019987,0.048663276
E01019988,0.058273864
E01019989,0.06355
E01019990,0.03491297
E01019991,0.050137778
E01019992,0.047130341
E01019993,0.039180294
E01019994,0.034203929
E01019995,0.03986623
E01019996,0.068781053
E01019997,0.030654324
E01019998,0.042348631
E01019999,0.04689807
E01020000,0.041300484
E01020001,0.034954715
E01020002,0.049591235
E01020003,0.053405509
E01020004,0.044854096
E01020005,0.054984942
E01020006,0.044592933
E01020007,0.045842041
E01020008,0.04457961
E01020009,0.047477455
E01020010,0.045470714
E01020011,0.045075665
E01020012,0.045727055
E01020013,0.042476303
E01020014,0.034447561
E01020015,0.045680732
E01020016,0.040580934
E01020017,0.04106957
E01020018,0.051572761
E01020019,0.046309324
E01020020,0.042224203
E01020021,0.043748696
E01020022,0.038656491
E01020023,0.046651042
E01020024,0.044570306
E01020025,0.027873537
E01020026,0.045100361
E01020027,0.037619497
E01020029,0.062553534
E01020030,0.0496196
E01020031,0.038121752
E01020032,0.032268547
E01020033,0.052098169
E01020035,0.042499289
E01020036,0.049708111
E01020037,0.047145328
E01020038,0.043007196
E01020039,0.043105714
E01020040,0.038403148
E01020041,0.035920253
E01020042,0.047842053
E01020043,0.043208745
E01020044,0.042695639
E01020045,0.039349836
E01020046,0.032193045
E01020047,0.048580815
E01020048,0.047243219
E01020049,0.042040776
E01020050,0.043952976
E01020051,0.048378098
E01020052,0.044760766
E01020053,0.047289432
E01020054,0.043770792
E01020055,0.04779036
E01020056,0.040668073
E01020057,0.043070297
E01020058,0.047390837
E01020059,0.040199267
E01020060,0.054108353
E01020061,0.04089954
E01020062,0.047992521
E01020063,0.041718297
E01020064,0.048511224
E01020065,0.049729453
E01020066,0.047038244
E01020067,0.046324384
E01020068,0.042505341
E01020069,0.040987863
E01020070,0.038229349
E01020071,0.048104678
E01020072,0.038305122
E01020073,0.045134626
E01020074,0.043087143
E01020075,0.043477801
E01020076,0.037486008
E01020077,0.041407632
E01020078,0.052103357
E01020079,0.044002826
E01020080,0.046168596
E01020081,0.04568701
E01020082,0.034674925
E01020083,0.037600411
E01020084,0.052403911
E01020085,0.040711746
E01020086,0.049883401
E01020087,0.044194534
E01020088,0.044872521
E01020089,0.044568259
E01020090,0.047760647
E01020091,0.051353649
E01020092,0.057300325
E01020093,0.055768309
E01020094,0.047633226
E01020095,0.037841186
E01020096,0.052369202
E01020097,0.04148
E01020098,0.041287423
E01020099,0.03977943
E01020100,0.042363349
E01020101,0.042434803
E01020102,0.04045731
E01020103,0.038866418
E01020104,0.03390525
E01020105,0.050177005
E01020106,0.052286393
E01020107,0.05432913
E01020108,0.040040611
E01020109,0.045263636
E01020110,0.051667763
E01020111,0.034160333
E01020112,0.039598
E01020113,0.052692723
E01020114,0.046464804
E01020115,0.040998516
E01020116,0.04518323
E01020117,0.038164586
E01020118,0.041436507
E01020119,0.049817065
E01020120,0.046158221
E01020121,0.04301795
E01020122,0.036047817
E01020123,0.042994952
E01020124,0.05064
E01020125,0.044568306
E01020126,0.04181869
E01020127,0.035943266
E01020128,0.056827915
E01020129,0.042136154
E01020130,0.031975692
E01020131,0.040576118
E01020132,0.050521781
E01020133,0.038482217
E01020134,0.046634167
E01020135,0.04981784
E01020136,0.046051783
E01020137,0.052750991
E01020138,0.04872233
E01020139,0.045680128
E01020140,0.043363212
E01020141,0.030494387
E01020142,0.045534493
E01020143,0.035526447
E01020144,0.020705439
E01020145,0.042241897
E01020146,0.037887391
E01020147,0.044333478
E01020148,0.034291462
E01020149,0.036455075
E01020150,0.046699658
E01020151,0.045007158
E01020152,0.041952799
E01020153,0.040433607
E01020154,0.038337063
E01020155,0.046909065
E01020156,0.044517812
E01020157,0.037363351
E01020158,0.046255703
E01020159,0.040833929
E01020160,0.038898952
E01020161,0.050814458
E01020162,0.028613673
E01020163,0.03111799
E01020164,0.038161304
E01020165,0.028006176
E01020166,0.047176289
E01020167,0.040578156
E01020168,0.057412167
E01020169,0.044948408
E01020170,0.045262716
E01020171,0.047940249
E01020172,0.045740754
E01020173,0.043666677
E01020174,0.042106313
E01020175,0.042371269
E01020176,0.045318043
E01020177,0.054096905
E01020178,0.048783005
E01020179,0.050134704
E01020180,0.049566167
E01020181,0.045563857
E01020182,0.040477988
E01020183,0.051753102
E01020184,0.046239739
E01020185,0.043882724
E01020186,0.046342145
E01020187,0.043027722
E01020188,0.041590318
E01020189,0.054401369
E01020190,0.042496306
E01020191,0.035852258
E01020192,0.051171613
E01020193,0.04491806
E01020194,0.044940559
E01020195,0.044223427
E01020196,0.0408016
E01020197,0.042905636
E01020198,0.034415
E01020199,0.0416747
E01020200,0.04530443
E01020201,0.045850171
E01020202,0.054296718
E01020203,0.057737966
E01020204,0.035017684
E01020205,0.040238231
E01020206,0.04978199
E01020207,0.046938771
E01020208,0.048033937
E01020209,0.038964323
E01020210,0.041911131
E01020211,0.040827171
E01020212,0.037212923
E01020213,0.04036587
E01020214,0.047215647
E01020215,0.045998287
E01020216,0.046052914
E01020217,0.047955746
E01020218,0.050230065
E01020219,0.043520762
E01020220,0.039909266
E01020221,0.038633036
E01020222,0.038869
E01020223,0.037120913
E01020224,0.033939231
E01020225,0.041404068
E01020226,0.05896181
E01020227,0.05628578
E01020228,0.054421928
E01020229,0.044555967
E01020230,0.044524281
E01020231,0.043490763
E01020232,0.037524632
E01020233,0.04946586
E01020234,0.046145108
E01020235,0.047781621
E01020236,0.044279112
E01020237,0.043461976
E01020238,0.041880366
E01020239,0.046361806
E01020240,0.057064696
E01020241,0.043154272
E01020242,0.036141979
E01020243,0.037547622
E01020244,0.045037585
E01020245,0.040185385
E01020246,0.037182754
E01020247,0.04842656
E01020248,0.038333423
E01020249,0.046010216
E01020250,0.042038093
E01020251,0.037909626
E01020252,0.051255775
E01020253,0.041582017
E01020254,0.044505664
E01020255,0.045165343
E01020256,0.047301942
E01020257,0.048547861
E01020258,0.045930614
E01020259,0.044503714
E01020260,0.047886851
E01020261,0.042921017
E01020262,0.041502192
E01020263,0.044073565
E01020264,0.053227054
E01020265,0.045470284
E01020266,0.038827897
E01020267,0.048966619
E01020268,0.051426151
E01020269,0.055629313
E01020270,0.039569367
E01020271,0.042680944
E01020272,0.040530619
E01020273,0.043516638
E01020274,0.032655759
E01020275,0.036822824
E01020276,0.047224444
E01020277,0.044697724
E01020278,0.030644678
E01020279,0.036500807
E01020280,0.037044518
E01020281,0.044203569
E01020282,0.046277095
E01020283,0.043091679
E01020284,0.043479901
E01020285,0.044497784
E01020286,0.044681369
E01020287,0.042979137
E01020288,0.035197536
E01020289,0.036678716
E01020290,0.039610029
E01020291,0.036574748
E01020292,0.04516386
E01020293,0.038891364
E01020294,0.051674582
E01020295,0.048426771
E01020296,0.040366291
E01020297,0.042329207
E01020298,0.053086404
E01020299,0.044012087
E01020300,0.049506257
E01020301,0.033276727
E01020302,0.037403192
E01020303,0.039886689
E01020304,0.044876552
E01020305,0.040153355
E01020306,0.037812
E01020307,0.048428796
E01020308,0.03838836
E01020309,0.03872223
E01020310,0.044349591
E01020311,0.042458851
E01020312,0.036486343
E01020313,0.047920464
E01020314,0.040442654
E01020315,0.056110699
E01020316,0.04023141
E01020317,0.043005987
E01020318,0.047177262
E01020319,0.035991174
E01020320,0.046302667
E01020321,0.046647103
E01020322,0.043180349
E01020323,0.033917225
E01020324,0.044485317
E01020325,0.042159658
E01020326,0.041747742
E01020327,0.047509797
E01020328,0.037278866
E01020329,0.046595109
E01020330,0.043024886
E01020331,0.041005261
E01020332,0.047886944
E01020333,0.046953715
E01020334,0.047709858
E01020335,0.053624537
E01020336,0.046530709
E01020337,0.047273253
E01020338,0.038569397
E01020339,0.036408513
E01020340,0.037072704
E01020341,0.042549231
E01020342,0.039020398
E01032628,0.045656268
E01032657,0.039048547
E01032658,0.040917769
E01033232,0.034379872
E01033233,0.053808333
E01033234,0.033877742
E01033235,0.04774661
E01033236,0.051140985
E07000040,0.049978922
E07000041,0.045700061
E07000042,0.043616106
E07000043,0.045151089
E07000044,0.044020597
E07000045,0.044958976
E07000046,0.042107416
E07000047,0.043184217
E10000008,0.045445881
E06000026,0.04391554
E06000027,0.045568447
IMDQ1,0.042215626
IMDQ2,0.0444353
IMDQ3,0.043765799
IMDQ4,0.04681322
IMDQ5,0.048649066
E02003122,0.046939384
E02003123,0.046533856
E02003124,0.044672592
E02003125,0.041120208
E02003126,0.035793383
E02003127,0.040596815
E02003128,0.044422675
E02003129,0.048068278
E02003130,0.041969243
E02003131,0.040783429
E02003132,0.046553983
E02003133,0.04370451
E02003134,0.040529013
E02003135,0.036734505
E02003136,0.050159968
E02003137,0.048633431
E02003138,0.043289389
E02003139,0.036903864
E02003140,0.047088857
E02003141,0.038125628
E02003142,0.041617398
E02003143,0.042509741
E02003144,0.045226424
E02003145,0.046178767
E02003146,0.041739981
E02003147,0.032507306
E02003148,0.036997758
E02003149,0.038153289
E02003150,0.04410643
E02003151,0.054750127
E02003152,0.045891156
E02003153,0.048807161
E02003154,0.044763845
E02003155,0.048577108
E02003156,0.040829491
E02003157,0.036864761
E02003158,0.050561027
E02003159,0.041364369
E02003161,0.042330374
E02003163,0.050276707
E02003164,0.047776965
E02003165,0.045733478
E02003166,0.042302191
E02003167,0.047844265
E02003168,0.045529164
E02003169,0.048628918
E02003170,0.043340822
E02003171,0.046601188
E02004129,0.042805919
E02004130,0.053878307
E02004131,0.051829619
E02004132,0.040741528
E02004133,0.047972072
E02004134,0.045545329
E02004135,0.048810549
E02004136,0.048025043
E02004137,0.0469137
E02004138,0.056808979
E02004139,0.056572051
E02004140,0.061545944
E02004141,0.047208488
E02004142,0.045646652
E02004143,0.043193194
E02004144,0.051680784
E02004145,0.054917368
E02004146,0.042143139
E02004147,0.043852842
E02004148,0.058698191
E02004149,0.046444105
E02004150,0.042051511
E02004151,0.050229657
E02004152,0.040728278
E02004153,0.036163764
E02004154,0.048722776
E02004155,0.044597055
E02004156,0.042122143
E02004157,0.047561234
E02004158,0.045086854
E02004159,0.040695935
E02004160,0.049756092
E02004161,0.046320795
E02004162,0.050464866
E02004163,0.048820494
E02004164,0.0406565
E02004165,0.047715024
E02004166,0.042696311
E02004167,0.046966623
E02004168,0.046956963
E02004169,0.043531407
E02004170,0.045560421
E02004171,0.043620319
E02004172,0.039292881
E02004173,0.039651577
E02004174,0.044795366
E02004175,0.040518664
E02004176,0.041541174
E02004177,0.044115298
E02004178,0.043984844
E02004179,0.052171333
E02004180,0.042401424
E02004181,0.04547241
E02004182,0.040845388
E02004183,0.0474811
E02004184,0.04304925
E02004185,0.051831709
E02004186,0.044578723
E02004187,0.045017308
E02004188,0.044703181
E02004189,0.036520958
E02004190,0.041428318
E02004191,0.046944126
E02004192,0.043168791
E02004193,0.039772395
E02004194,0.042400716
E02004195,0.043400353
E02004196,0.04348301
E02004197,0.045701406
E02004198,0.052905312
E02004199,0.044532954
E02004200,0.04684196
E02004201,0.039760875
E02004202,0.044689748
E02004203,0.043523005
E02004204,0.044943278
E02004205,0.043167655
E02004206,0.049907568
E02004207,0.047283779
E02004208,0.045225798
E02004209,0.045603484
E02004210,0.049483211
E02004211,0.044523047
E02004212,0.042835203
E02004213,0.043204384
E02004214,0.044713085
E02004215,0.052458376
E02004216,0.043542021
E02004217,0.041229144
E02004218,0.042470711
E02004219,0.046526329
E02004220,0.043060073
E02004221,0.048815784
E02004222,0.042725052
E02004223,0.040335179
E02004224,0.042437033
E02004225,0.043606716
E02004226,0.040998792
E02004227,0.040482503
E02004228,0.038237292
E02004229,0.044519439
E02004230,0.044018704
E02004231,0.038007239
E02004232,0.040165595
E02004233,0.047019423
E02004234,0.042534806
E02004235,0.043676724
E02006840,0.044514318
TOWN01,0.041229144
TOWN02,0.045421632
TOWN03,0.045170712
TOWN04,0.043736074
TOWN05,0.050543053
TOWN06,0.041183414
TOWN07,0.043464372
TOWN08,0.042458392
TOWN09,0.046497063
TOWN10,0.045498152
TOWN11,0.049692086
TOWN12,0.041815898
TOWN13,0.039450964
TOWN14,0.049267666
TOWN15,0.041842984
TOWN16,0.041490771
TOWN17,0.048349151
TOWN18,0.04181869
TOWN19,0.044755908
TOWN20,0.044671644
TOWN21,0.042441771
TOWN22,0.045280866
TOWN23,0.054091166
TOWN24,0.057128229
TOWN25,0.044220662
TOWN26,0.043741984
TOWN27,0.046802951
TOWN28,0.045086379
TOWN29,0.044549991
DIV1,0.04841981
DIV2,0.041336817
DIV3,0.046781803
DIV4,0.044305435
DIV5,0.04443089
DIV6,0.040267151
DIV7,0.040150992
DIV8,0.043356417
DIV9,0.048112492
DIV10,0.050543053
DIV11,0.045729919
DIV12,0.040567133
DIV13,0.041663106
DIV14,0.041026252
DIV15,0.041365645
DIV16,0.042182017
DIV17,0.044070013
DIV18,0.043263925
DIV19,0.046623948
DIV20,0.045623515
DIV21,0.04330885
DIV22,0.056857215
DIV23,0.045468515
DIV24,0.041412304
DIV25,0.050779389
DIV26,0.05077341
DIV27,0.042685267
DIV28,0.047455556
DIV29,0.039450964
DIV30,0.042447893
DIV31,0.044742151
DIV32,0.039772395
DIV33,0.048319467
DIV34,0.045076818
DIV35,0.045216209
DIV36,0.046428869
DIV37,0.046119571
DIV38,0.041972316
DIV39,0.048124129
DIV40,0.047921003
DIV41,0.046095125
DIV42,0.052987524
DIV43,0.058112174
DIV44,0.043432692
DIV45,0.046457624
DIV46,0.047688278
DIV47,0.041495604
DIV48,0.047019423
DIV49,0.046957936
DIV50,0.046092252
DIV51,0.045940408
DIV52,0.041944804
DIV53,0.044708098
DIV54,0.0476026
DIV55,0.041999401
DIV56,0.042297897
DIV57,0.040576378
DIV58,0.041857117
CHSCTAXE,0.052605251
CHSCTBARNSTAPLE,0.043436958
CHSCTBIDEFORD,0.045492625
CHSCTBRAUNTON,0.045001401
CHSCTCREDITON,0.040988575
CHSCTCULLOMPTON,0.044294006
CHSCTDAWLISH,0.046618481
CHSCTEXETERCHALL,0.045245778
CHSCTEXETERSYCAMORE,0.045473959
CHSCTEXMOUTH,0.049692086
CHSCTHONITON,0.047842546
CHSCTIVYBRIDGE,0.042231464
CHSCTKINGSBRIDGE,0.048349151
CHSCTNABBOT,0.044747621
CHSCTOKE,0.042401499
CHSCTSMOLTON,0.044062059
CHSCTTAVISTOCK,0.043342469
CHSCTTEIGN,0.043865382
CHSCTTIVERTON,0.044623356
CHSCTTORRINGTON,0.040306632
CHSCTTOTNES,0.044329174
Eastern,0.047061221
Northern,0.044271512
Southern,0.045345576
Western,0.04450798
