Area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
E01015069,0.114285714,0.081967213,0.105263158,0.051813472,0.094339623,0.104166667,0.092165899,0.079365079,0.173410405,0.2,0.220994475,0.171568627,0.178571429,0.157068063,0.104712042,0.104712042
E01015070,0.072463768,0.093167702,0.049019608,0.081967213,0.099206349,0.091575092,0.09771987,0.099667774,0.114006515,0.092936803,0.108695652,0.125,0.111111111,0.094339623,0.094339623,0.094339623
E01015071,0.131578947,0.115384615,0.135135135,0.12195122,0.079365079,0.106382979,0.071428571,0.115384615,0.153846154,0.12,0.138888889,0.067567568,0.107913669,0.109489051,0.145985401,0.072992701
E01015072,0.125786164,0.190217391,0.190217391,0.15,0.204545455,0.251141553,0.223214286,0.212264151,0.248868778,0.257009346,0.231481481,0.260869565,0.255813953,0.186046512,0.162790698,0.139534884
E01015073,0.129032258,0.104712042,0.101522843,0.123762376,0.135746606,0.130434783,0.159090909,0.148514851,0.23255814,0.217391304,0.213414634,0.27607362,0.25477707,0.251572327,0.188679245,0.188679245
E01015074,0.149253731,0.185185185,0.188679245,0.12345679,0.168539326,0.084269663,0.144508671,0.164835165,0.240963855,0.256410256,0.260115607,0.241935484,0.240641711,0.25,0.166666667,0.194444444
E01015075,0.204081633,0.191082803,0.204678363,0.169491525,0.135869565,0.178571429,0.154639175,0.132978723,0.235294118,0.238095238,0.285714286,0.381944444,0.335820896,0.223880597,0.186567164,0.149253731
E01015076,0.081967213,0.066666667,0.084745763,0.053763441,0.057471264,0.068027211,0.055865922,0.093167702,0.124223602,0.120481928,0.126582278,0.148809524,0.130718954,0.101351351,0.067567568,0.101351351
E01015077,0.153846154,0.152671756,0.135135135,0.091463415,0.104712042,0.090361446,0.119760479,0.125786164,0.154320988,0.148809524,0.154320988,0.167597765,0.127388535,0.158227848,0.158227848,0.126582278
E01015078,0.291005291,0.261780105,0.317460317,0.279187817,0.220264317,0.268292683,0.251256281,0.236842105,0.327868852,0.265957447,0.217391304,0.251798561,0.222929936,0.202312139,0.173410405,0.144508671
E01015079,0.144927536,0.099337748,0.100671141,0.072992701,0.101351351,0.106382979,0.103448276,0.081967213,0.172413793,0.163934426,0.152671756,0.183823529,0.19379845,0.218978102,0.182481752,0.109489051
E01015080,0.326797386,0.255681818,0.317460317,0.279187817,0.278969957,0.24122807,0.23715415,0.24122807,0.27638191,0.268817204,0.350877193,0.299401198,0.269230769,0.25210084,0.12605042,0.12605042
E01015081,0.121212121,0.098684211,0.081521739,0.081967213,0.152284264,0.179487179,0.142857143,0.157894737,0.172413793,0.245901639,0.225988701,0.267379679,0.186170213,0.135869565,0.135869565,0.081521739
E01015082,0.206185567,0.3125,0.323383085,0.225225225,0.244897959,0.230125523,0.224215247,0.255102041,0.386740331,0.350877193,0.292553191,0.263157895,0.331491713,0.234375,0.234375,0.182291667
E01015083,0.18404908,0.165745856,0.198019802,0.153061224,0.245098039,0.234741784,0.222772277,0.215053763,0.333333333,0.217391304,0.297297297,0.157894737,0.201149425,0.223463687,0.195530726,0.195530726
E01015084,0.099337748,0.124223602,0.147058824,0.096153846,0.09202454,0.087719298,0.130718954,0.201342282,0.208333333,0.24137931,0.208333333,0.204678363,0.159235669,0.154320988,0.185185185,0.061728395
E01015085,0.075757576,0.070921986,0.074074074,0.111111111,0.111111111,0.107142857,0.098684211,0.143884892,0.192307692,0.230769231,0.189393939,0.2,0.171232877,0.13986014,0.20979021,0.104895105
E01015086,0.105633803,0.12345679,0.210843373,0.165745856,0.108695652,0.108108108,0.168539326,0.134408602,0.181818182,0.179856115,0.25,0.172413793,0.158730159,0.178571429,0.214285714,0.178571429
E01015087,0.166666667,0.219298246,0.236220472,0.202205882,0.212014134,0.223880597,0.209125475,0.218253968,0.265306122,0.245901639,0.313807531,0.262096774,0.225409836,0.208333333,0.189393939,0.189393939
E01015088,0.238095238,0.283018868,0.234741784,0.245535714,0.291262136,0.295454545,0.266393443,0.244444444,0.325,0.3125,0.301724138,0.288065844,0.269709544,0.254237288,0.233050847,0.190677966
E01015089,0.123966942,0.091743119,0.047619048,0.141509434,0.11627907,0.133333333,0.098684211,0.099337748,0.133333333,0.124223602,0.166666667,0.185185185,0.122699387,0.120481928,0.120481928,0.060240964
E01015090,0.046511628,0.068181818,0.065502183,0.046296296,0.048309179,0.05,0.075,0.063291139,0.136986301,0.111111111,0.079365079,0.075757576,0.040983607,0.044247788,0.044247788,0.044247788
E01015091,0.04784689,0.046296296,0.046511628,0.046511628,0.023364486,0.070422535,0.051546392,0.090361446,0.122699387,0.093167702,0.090361446,0.082417582,0.086206897,0.084745763,0.056497175,0.028248588
E01015092,0.027422303,0.017889088,0.027726433,0.026833631,0.017391304,0.02617801,0.016528926,0.024752475,0.026548673,0.028195489,0.018484288,0.029821074,0.019762846,0.018115942,0.027173913,0.018115942
E01015093,0.123966942,0.088495575,0.103092784,0.057142857,0.086206897,0.12345679,0.106382979,0.16,0.229357798,0.135135135,0.148514851,0.188679245,0.153061224,0.208333333,0.104166667,0.104166667
E01015094,0.052910053,0.053763441,0.081967213,0.084745763,0.054347826,0.085714286,0.086206897,0.109489051,0.118110236,0.144927536,0.170068027,0.133333333,0.131578947,0.126582278,0.094936709,0.094936709
E01015095,0.118110236,0.114503817,0.104895105,0.13986014,0.111111111,0.07751938,0.068965517,0.144927536,0.149253731,0.12295082,0.082644628,0.12295082,0.12195122,0.111940299,0.111940299,0.074626866
E01015096,0.088757396,0.14619883,0.110497238,0.089285714,0.060240964,0.091463415,0.133333333,0.118110236,0.158730159,0.177304965,0.096774194,0.16025641,0.163398693,0.170068027,0.102040816,0.068027211
E01015097,0.042735043,0.1,0.047619048,0.042735043,0.041666667,0.045454545,0.040322581,0.043478261,0.043478261,0.048076923,0.084745763,0,0.03875969,0.038167939,0.038167939,0.038167939
E01015098,0.033112583,0.065789474,0.033557047,0.065359477,0.063694268,0.093167702,0.089820359,0.086206897,0.081521739,0.055865922,0.049019608,0.079787234,0.078534031,0.078947368,0.052631579,0.078947368
E01015099,0.051813472,0.026041667,0.049261084,0.025,0.022522523,0.019607843,0.044247788,0.021645022,0.071428571,0.084269663,0.086206897,0.061728395,0.056179775,0.052631579,0.052631579,0.026315789
E01015100,0.031055901,0.03649635,0.034246575,0.028409091,0.051282051,0.050505051,0.043668122,0.042372881,0.072815534,0.065502183,0.087719298,0.110701107,0.052816901,0.057251908,0.038167939,0.038167939
E01015101,0.053763441,0.052083333,0.046296296,0.044247788,0.089285714,0.042372881,0.040983607,0.084033613,0.12605042,0.094339623,0.097087379,0.04587156,0.040650407,0.045045045,0,0.045045045
E01015102,0.078740157,0.070422535,0.068965517,0.033557047,0.101351351,0.033557047,0.055865922,0.111111111,0.118343195,0.096153846,0.176056338,0.152439024,0.133333333,0.120481928,0.120481928,0.090361446
E01015103,0.102040816,0.075757576,0.066666667,0.05952381,0.029239766,0.059171598,0.057471264,0.055555556,0.058479532,0.069444444,0.110294118,0.062111801,0.05952381,0.12195122,0.06097561,0.06097561
E01015104,0.033333333,0.030864198,0.060606061,0.02994012,0.029069767,0.085227273,0.056179775,0.063694268,0.105633803,0.067567568,0.064102564,0.12987013,0.1,0.068493151,0.068493151,0.068493151
E01015105,0.067567568,0.028901734,0.057803468,0.080213904,0.074257426,0.077319588,0.054945055,0.05952381,0.091463415,0.065789474,0.115384615,0.076923077,0.037878788,0.111940299,0.074626866,0.074626866
E01015106,0.119047619,0.040322581,0.083333333,0.12605042,0.123966942,0.20661157,0.111940299,0.15625,0.166666667,0.163934426,0.15625,0.108695652,0.136054422,0.111111111,0.111111111,0.037037037
E01015107,0.028248588,0.055865922,0.053763441,0.054347826,0.054347826,0.051282051,0.048780488,0.053191489,0.081521739,0.082417582,0.102040816,0.153061224,0.176767677,0.12755102,0.12755102,0.076530612
E01015108,0.030487805,0.026595745,0.069444444,0.044052863,0.063291139,0.048780488,0.079787234,0.058479532,0.086206897,0.089820359,0.111731844,0.104712042,0.11299435,0.078534031,0.052356021,0.02617801
E01015109,0.032679739,0.065359477,0.028571429,0.052631579,0.026455026,0.026041667,0.050761421,0.071770335,0.099502488,0.09478673,0.069124424,0.139534884,0.099009901,0.101010101,0.075757576,0.050505051
E01015110,0.029411765,0.029585799,0.055555556,0.055865922,0.080213904,0.026315789,0.025906736,0.052631579,0.052356021,0.077319588,0.055555556,0.079787234,0.057142857,0.057471264,0.057471264,0.028735632
E01015111,0.025510204,0.072815534,0.049751244,0.075757576,0.067873303,0.051020408,0.087719298,0.11299435,0.078947368,0.081967213,0.142857143,0.086206897,0.085714286,0.052631579,0.052631579,0.052631579
E01015112,0.049019608,0.040650407,0.12295082,0.107142857,0.076923077,0.072463768,0.035714286,0.071942446,0.068965517,0.070422535,0.070921986,0.124223602,0.098039216,0.065359477,0.032679739,0.032679739
E01015113,0.046296296,0.042016807,0.104895105,0.032679739,0.032051282,0.063291139,0.063291139,0.031446541,0.072992701,0.111940299,0.06993007,0.06993007,0.069444444,0.066666667,0.033333333,0.066666667
E01015114,0.042735043,0,0.034722222,0.07518797,0.038167939,0.035971223,0.03649635,0.037037037,0.067114094,0.071428571,0.103448276,0.067567568,0.118110236,0.079365079,0.03968254,0.079365079
E01015115,0.147058824,0.145631068,0.084033613,0.07751938,0.068493151,0.097402597,0.088757396,0.097402597,0.18115942,0.107142857,0.179856115,0.163398693,0.145985401,0.16,0.12,0.08
E01015116,0.060240964,0.060240964,0.120481928,0.054347826,0.078534031,0.110497238,0.078947368,0.084745763,0.101351351,0.107142857,0.138888889,0.131578947,0.102739726,0.096774194,0.096774194,0.064516129
E01015117,0.050761421,0.049261084,0.046511628,0.089686099,0.044843049,0.093023256,0.093457944,0.074257426,0.106951872,0.112359551,0.122699387,0.122699387,0.0625,0.066225166,0.099337748,0.066225166
E01015118,0.046296296,0.09009009,0.041666667,0,0.078125,0.036764706,0.037037037,0.04,0.042372881,0.085470085,0.039370079,0.036764706,0.03164557,0.033783784,0.033783784,0.067567568
E01015119,0,0.0390625,0.040322581,0.064935065,0.061728395,0.061728395,0.056497175,0.029069767,0.056179775,0.05952381,0.052910053,0.077720207,0.079365079,0.054644809,0.081967213,0.054644809
E01015120,0.068493151,0.06993007,0.031847134,0.0625,0.03125,0.029239766,0.06097561,0.064102564,0.18115942,0.177304965,0.14084507,0.171232877,0.14084507,0.186335404,0.155279503,0.062111801
E01015121,0.040983607,0.037313433,0.035971223,0.039370079,0.040650407,0,0.043103448,0,0.043859649,0.040650407,0.0390625,0.0390625,0,0.037593985,0.037593985,0.07518797
E01015122,0.046296296,0.041666667,0.038461538,0.035971223,0.069444444,0.072463768,0.034965035,0.037593985,0.073529412,0.032467532,0.098039216,0.0625,0.060240964,0.058479532,0.058479532,0.058479532
E01015123,0,0.041666667,0.043859649,0.086206897,0.07751938,0.042735043,0.045045045,0.082644628,0.086206897,0.132743363,0.123966942,0.135135135,0.104895105,0.07518797,0.07518797,0.07518797
E01015124,0.041666667,0.045454545,0.037878788,0.035460993,0.034246575,0,0.03125,0.071942446,0.084745763,0.08,0.083333333,0.084033613,0.089285714,0.040322581,0,0.040322581
E01015125,0.033112583,0.064102564,0.056179775,0.056179775,0.028248588,0.057803468,0.05988024,0.05988024,0.102040816,0.063694268,0.060240964,0.085714286,0.082872928,0.11627907,0.087209302,0.058139535
E01015126,0.064935065,0.053191489,0.0625,0.04950495,0.048076923,0,0.047169811,0.051020408,0.103092784,0.04950495,0.112359551,0.101010101,0.052631579,0.058823529,0.117647059,0.117647059
E01015127,0.035460993,0.035211268,0.096774194,0.028735632,0.053763441,0.048780488,0.047169811,0.050761421,0.092592593,0.104895105,0.1,0.101351351,0.068493151,0.062893082,0.062893082,0.062893082
E01015128,0.068027211,0.035971223,0.057471264,0.02994012,0.027777778,0.027322404,0.055248619,0.053763441,0.055555556,0.052910053,0.10989011,0.084745763,0.054054054,0.056818182,0.056818182,0.028409091
E01015129,0.078125,0.075,0.073891626,0.080645161,0.088235294,0.095541401,0.12987013,0.065359477,0.149253731,0.127388535,0.070422535,0.137931034,0.112781955,0.099337748,0.066225166,0.033112583
E01015130,0.055555556,0.026455026,0.026041667,0,0.027624309,0.053763441,0.052356021,0.063291139,0.104895105,0.064516129,0.089285714,0.054644809,0.079365079,0.054347826,0.054347826,0.027173913
E01015131,0.042735043,0.043478261,0.0390625,0.041666667,0.037878788,0.042016807,0.04587156,0.098039216,0.042735043,0.046728972,0.05,0,0,0,0,0
E01015132,0.04950495,0.107526882,0.053763441,0.103092784,0.049019608,0.051020408,0.090909091,0.094339623,0.12605042,0.128205128,0.119047619,0.100671141,0.142857143,0.069444444,0.069444444,0.069444444
E01015133,0,0,0.043478261,0.040322581,0.03875969,0.03649635,0,0.06993007,0.068493151,0.067114094,0.032467532,0.064935065,0.061349693,0.092592593,0.061728395,0.061728395
E01015134,0.057471264,0.114942529,0.051546392,0.099009901,0,0.038461538,0.037593985,0.043478261,0.08,0.070422535,0.101351351,0.070422535,0.119047619,0.107142857,0.071428571,0.035714286
E01015135,0.129032258,0.147928994,0.082872928,0.113636364,0.134408602,0.176470588,0.118343195,0.147928994,0.148809524,0.185185185,0.204678363,0.181818182,0.170454545,0.163043478,0.135869565,0.135869565
E01015136,0.086956522,0.097087379,0.043478261,0.07751938,0.073529412,0.104166667,0.107142857,0.136054422,0.208333333,0.133333333,0.173410405,0.15060241,0.145348837,0.056179775,0.084269663,0.084269663
E01015137,0.045045045,0.042372881,0.04587156,0.045045045,0.08,0.12,0.078125,0.179856115,0.136986301,0.183823529,0.162601626,0.148148148,0.107913669,0.069444444,0.069444444,0.034722222
E01015138,0.043478261,0.046728972,0.048076923,0,0,0.04,0.04587156,0.103092784,0.097087379,0.142857143,0.095238095,0.145631068,0.1,0.091743119,0.04587156,0.04587156
E01015139,0.158730159,0.118110236,0.16,0.171232877,0.102739726,0.121212121,0.056179775,0.098039216,0.129032258,0.174825175,0.182481752,0.18115942,0.196850394,0.185185185,0.148148148,0.111111111
E01015140,0.04587156,0.043478261,0.043859649,0.036764706,0.072463768,0.072463768,0.079365079,0.131578947,0.140186916,0.135135135,0.144230769,0.096153846,0.157894737,0.054945055,0.054945055,0.054945055
E01015141,0.043478261,0.0390625,0.076335878,0.035714286,0.030864198,0.032258065,0.060240964,0.030487805,0.068493151,0.033333333,0.11627907,0.106382979,0.120967742,0.076923077,0.076923077,0.038461538
E01015142,0.104895105,0.103448276,0.115606936,0.03030303,0.087209302,0.130890052,0.135135135,0.14619883,0.172413793,0.198675497,0.233333333,0.197368421,0.196078431,0.141843972,0.141843972,0.177304965
E01015143,0.085470085,0.111940299,0.161290323,0.127118644,0.075757576,0.096774194,0.090361446,0.130718954,0.182481752,0.137931034,0.198412698,0.190839695,0.162601626,0.133928571,0.133928571,0.133928571
E01015144,0.208333333,0.263157895,0.241935484,0.239361702,0.224719101,0.220994475,0.194444444,0.266272189,0.304054054,0.297619048,0.222222222,0.244565217,0.21978022,0.196629213,0.280898876,0.196629213
E01015145,0.47979798,0.482233503,0.426540284,0.367346939,0.330882353,0.291262136,0.331125828,0.308641975,0.369127517,0.355987055,0.38961039,0.433333333,0.424836601,0.364238411,0.314569536,0.281456954
E01015146,0.162790698,0.186721992,0.209205021,0.19379845,0.23297491,0.196078431,0.245901639,0.194805195,0.291479821,0.254237288,0.315315315,0.254237288,0.235042735,0.244897959,0.183673469,0.102040816
E01015147,0.085470085,0.113636364,0.135135135,0.0625,0.061728395,0.092592593,0.094339623,0.131578947,0.214285714,0.145985401,0.186567164,0.2,0.221238938,0.12605042,0.12605042,0.12605042
E01015148,0.1171875,0.13986014,0.083798883,0.083798883,0.102040816,0.151515152,0.137362637,0.157894737,0.18134715,0.224719101,0.264705882,0.223463687,0.185185185,0.129533679,0.103626943,0.077720207
E01015149,0.2,0.162162162,0.183246073,0.165745856,0.130208333,0.173267327,0.160550459,0.210280374,0.240384615,0.245098039,0.329949239,0.327102804,0.279187817,0.226130653,0.226130653,0.175879397
E01015150,0.178571429,0.166666667,0.137931034,0.136986301,0.166666667,0.192307692,0.149253731,0.186567164,0.152671756,0.229007634,0.230769231,0.213675214,0.15625,0.149253731,0.149253731,0.111940299
E01015151,0.095744681,0.10989011,0.100603622,0.107843137,0.091362126,0.114754098,0.076923077,0.091240876,0.146443515,0.114345114,0.141776938,0.106007067,0.092449923,0.077760498,0.069984448,0.077760498
E01015152,0.323275862,0.36637931,0.360169492,0.301204819,0.131332083,0.174081238,0.16765286,0.177824268,0.165692008,0.15625,0.247252747,0.254957507,0.173410405,0.108108108,0.108108108,0.121621622
E01015153,0.176056338,0.188356164,0.18707483,0.196374622,0.1875,0.1875,0.236486486,0.2,0.255102041,0.209125475,0.244755245,0.250783699,0.223642173,0.200668896,0.183946488,0.150501672
E01015155,0.462427746,0.46728972,0.411985019,0.433962264,0.407801418,0.381944444,0.334394904,0.393939394,0.427046263,0.398671096,0.374592834,0.416666667,0.400696864,0.372340426,0.372340426,0.372340426
E01015156,0.129032258,0.139372822,0.125698324,0.10989011,0.12345679,0.158150852,0.167130919,0.155367232,0.158045977,0.165165165,0.136476427,0.140186916,0.127795527,0.068093385,0.077821012,0.048638132
E01015157,0.18018018,0.142857143,0.082304527,0.113207547,0.168776371,0.189873418,0.16064257,0.14,0.22,0.18707483,0.16025641,0.169230769,0.171875,0.131147541,0.098360656,0.081967213
E01015158,0.210084034,0.235294118,0.165441176,0.145454545,0.137931034,0.106707317,0.079113924,0.09009009,0.101010101,0.114379085,0.147058824,0.152439024,0.121621622,0.153203343,0.139275766,0.097493036
E01015159,0.108695652,0.159235669,0.094339623,0.080645161,0.114285714,0.142045455,0.152439024,0.141843972,0.11627907,0.147058824,0.13986014,0.098039216,0.131578947,0.143884892,0.107913669,0.107913669
E01015160,0.035971223,0.034965035,0.070422535,0.032467532,0.067114094,0.068493151,0.069444444,0.038461538,0.038461538,0.086206897,0.082644628,0.086956522,0.080645161,0.078125,0.078125,0
E01015161,0.094936709,0.140449438,0.107526882,0.081521739,0.110497238,0.084269663,0.108695652,0.162162162,0.170454545,0.14619883,0.221518987,0.214723926,0.225806452,0.148809524,0.148809524,0.119047619
