Area,2004-2008,2005-2009,2006-2010,2007-2011,2008-2012,2009-2013,2010-2014,2011-2015,2012-2016
E01015098,59.19003115,62.72838002,62.6118068,61.53846154,58.89351576,58.09128631,56.68257757,51.44884684,52.50875146
E01015099,45.84120983,48.17586529,53.7583254,52.01177625,52.84552846,55.32139094,53.54245538,53.31882481,58.20399113
E01015100,50.84745763,49.05063291,46.62126768,47.49340369,48.37852206,48.62236629,48.3250961,46.62643993,41.50737302
E01015101,59.07534247,54.19136325,55.79399142,52.03816132,49.12280702,48.93238434,51.63043478,49.07407407,50.19305019
E01015102,52.40443896,59.52380952,63.38426712,63.81828015,61.02051552,63.88595565,61.48187073,61.60382369,63.82978723
E01015103,52.57332595,53.76940133,56.12244898,58.07935595,62.53618992,65.83629893,67.30769231,72.12121212,71.20933088
E01015104,44.20921544,42.06500956,47.77486911,49.83164983,50.27548209,53.88383485,54.22535211,50.14326648,50.46863735
E01015105,54.23122765,57.78301887,59.41176471,63.67495452,69.88249845,76.43714466,76.42903019,76.57068063,68.0317041
E01015106,50.53191489,40.60017652,43.09586631,39.96524761,45.57405784,45.69420035,63.75545852,65.33101045,72.05623902
E01015107,60.10928962,61.03763988,65.48856549,67.0212766,68.60592755,73.44632768,75.3306498,73.65939894,73.44972908
E01015108,87.69513315,87.31617647,84.76146364,85.74091333,93.25210872,94.19600381,95.51374819,96.4268233,95.16691579
E01015109,49.24681344,52.13270142,51.06382979,52.29993699,51.67958656,52.21414408,50.30591434,55.82356995,56.10098177
E01015110,50.02908668,45.86063133,51.02675793,57.67984446,63.90210741,61.48409894,65.2014652,59.712774,54.43234837
E01015111,79.8957881,72.45744216,71.74887892,73.66984993,72.82003711,72.38095238,77.45098039,73.59522626,70.44410413
E01015112,61.31078224,61.13843992,66.1971831,61.1814346,55.09065551,64.35986159,71.47719537,69.51871658,70.09345794
E01015113,52.05047319,53.4171249,61.35458167,61.64931946,56.8,53.44129555,56.18892508,48.54368932,44.60665045
E01015114,57.83866058,56.22188906,60.22304833,59.69049374,55.30973451,51.32075472,54.37352246,48.59967051,51.34899913
E01015115,40.30418251,44.11764706,47.12460064,50.53852527,57.95847751,60.8537693,60.86142322,68.56023506,72.09062822
E01015116,51.40507197,58.14788227,55.10052122,57.01425356,68.04281346,65.25157233,64.18383518,67.46987952,61.37479542
E01015117,36.21495327,43.13960455,47.94520548,46.43557881,56.31868132,60.69160198,55.0393138,54.32451751,57.14285714
E01015118,60.97560976,63.63636364,63.30837304,62.75033378,61.47809026,59.5084088,51.60026127,51.96535643,50.57316251
E01015119,43.75932372,50.69582505,51.62907268,55.5272542,58.35962145,58.72844828,52.39933811,57.19139298,55.49065421
E01015120,50.52790347,50,56.46359584,54.55904335,53.1039641,44.98525074,42.4155284,36.19588361,34.72714387
E01015121,34.71634208,34.71634208,38.00675676,37.28813559,38.12824957,40.88888889,40.21937843,39.96282528,42.29323308
E01015122,35.27717783,39.61848863,44.21518055,43.67135455,42.53731343,45.93373494,45.45454545,46.08294931,49.06542056
E01015123,45.07819687,57.48175182,57.2450805,60.65857886,63.84742952,67.79661017,58.87032617,60,56.46481178
E01015124,48.4375,51.58730159,56.41864268,54.95420483,56.65236052,52.4911032,51.14155251,53.52112676,50.66921606
E01015125,43.05283757,53.65526492,56.39614856,56.6572238,56.93430657,56.33802817,49.58677686,52.87356322,55.7299843
E01015126,46.22322435,48.27586207,47.11425206,48.63582444,47.78972521,36.01440576,36.10108303,41.17647059,43.77880184
E01015127,37.33876443,37.01165182,35.96614951,35.74033552,33.13253012,38.97116134,41.00946372,46.36290967,45.86404586
E01015128,48.01536492,47.33333333,50.37957212,48.51556843,48.04804805,51.69753086,56.55930872,60.3378922,58.101473
E01015129,66.59205372,70.4467354,73.45286293,73.65939894,79.36507937,75.46048723,70.74340528,71.77615572,72.72727273
E01015130,68.9484127,70.19328586,71.57784744,75.60321716,79.45205479,83.65867262,83.71298405,86.18654073,76.83073229
E01015131,55.02645503,49.68287526,47.67063922,43.47826087,35.14739229,35.83815029,35.50295858,33.37306317,33.17535545
E01015132,42.60450161,42.92527822,50.35971223,51.73807599,60.80525883,68.04979253,69.72789116,68.63596872,68.14159292
E01015133,31.99268739,29.1704649,34.89439853,44.83074108,44.29783223,47.11538462,56.1023622,59,51.82926829
E01015134,46.35258359,47.14064915,50.84745763,58.46153846,66.31097561,64.34519304,64.56456456,68.44106464,66.10299769
E01015135,51.38888889,56.44599303,63.03724928,62.36403191,59.0809628,57.82060786,55.38922156,56.80990532,61.50656531
E01015136,52.75779376,46.17834395,45.16640254,40.72043853,39.47368421,39.17050691,40.80061586,50.39370079,47.65817584
E01015137,47.89977892,53.28467153,53.66207397,60.01446132,62.17995611,64.97386109,62.97420334,60.90979183,65.13409962
E01015138,40.8,42.07119741,46.51162791,49.39341421,56.56934307,62.73764259,67.77996071,68.00766284,72.01458523
E01015139,55.40166205,57.32484076,50.84745763,49.42084942,59.11330049,59.68858131,63.90639064,67.95224977,73.33333333
E01015140,80.8988764,82.0165538,79.78723404,84.36532508,88.35341365,85.97662771,95.15570934,97.12230216,89.28571429
E01015141,44.33139535,53.94190871,60.46195652,63.06306306,63.25515281,66.07929515,57.37704918,53.6809816,55.55555556
E01015142,62.27883935,64.32748538,67.06857573,64.79313037,64.43719413,66.1641541,72.74247492,83.19467554,84.6605197
E01015143,57.98192771,58.64197531,64.82213439,63.90041494,71.12253642,68.26241135,72.71095153,72.39819005,67.38544474
E01015144,83.57348703,85.69774175,84.40797186,86.20689655,83.98791541,76.30769231,74.78368356,66.54456654,62.42350061
E01015145,113.1650135,113.8635376,118.2978723,120.083682,121.4838973,124.749298,121.8074656,111.7893934,104.3707611
E01015146,63.75390103,63.08307419,66.48817492,72.82415631,73.76325088,75.43008381,77.42214533,82.05128205,74.01105912
E01015147,40.20848846,42.25352113,41.11842105,51.25977411,55.60619872,60.72106262,59.73025048,64.96062992,66.86626747
E01015148,75.26254376,86.6745283,86.07292289,80.04851425,78.43137255,74.42151345,68.125,67.72151899,73.95498392
E01015149,52.03761755,52.56570713,53.67412141,58.70580387,62.62904336,63.08243728,67.80923994,73.0797912,71.0584752
E01015150,40.65827686,44.17670683,44.53441296,48.95104895,58.53174603,63.95348837,68.90130354,69.27985415,63.46328196
E01015151,45.52529183,44.4530344,42.88499025,46.07371795,49.56035172,52.48618785,52.67234702,53.21245566,51.51757188
E01015152,68.60517946,59.19661734,69.24384027,71.1790393,77.09648332,75.92592593,81.13298128,77.18446602,77.69304099
E01015153,66.99751861,70.53526763,75.98164202,75.85139319,75.25773196,73.62924282,75.976458,71.9346049,65.2173913
E01015155,77.72561294,84.89583333,88.32807571,89.70976253,94.16800428,88.31448573,80.42328042,78.87908666,79.47019868
E01015156,63.69047619,66.89734717,64.11764706,67.18192628,67.90865385,69.71005552,69.04761905,65.77480491,66.27155172
E01015157,65.2173913,62.96547055,63.75227687,62.02393906,54.01387512,51.57462346,50.76791809,50.3327787,52.65357292
E01015158,37.67491927,40.93264249,43.91721353,48.24561404,51.99063232,52.55941499,53.22003578,55.04587156,52.45202559
E01015159,68.40148699,66.46058733,59.24739792,61.10652353,64.22018349,68.99418121,67.05298013,72.84768212,71.60699417
E01015160,41.3961039,45.49283909,43.63001745,52.72407733,55.25846702,60.6884058,58.34829443,56.65467626,52.53456221
E01015161,63.7755102,57.76636714,56.88429218,55.01618123,58.403634,59.82905983,58.82352941,62.37424547,65.20247083
E01015162,63.6565507,71.53284672,72.21006565,73.26007326,80.52708638,75.5265069,67.14285714,71.68458781,68.57142857
E01015163,54.66237942,55.96107056,63.93442623,62.60434057,51.83946488,54.23728814,54.74764756,49.82817869,50.6993007
E01015164,90.24390244,93.33333333,95.94783419,93.97810219,97.72727273,96.58314351,95.80291971,89.54545455,85.74048602
E01015165,72.73603083,75.55341675,78.82011605,80.05822416,75.35245503,79.20792079,73.29317269,71.42857143,65.31881804
E01015166,59.14972274,59.08233815,74.93702771,78.994614,89.62795941,96.08355091,94.8026949,88.10375671,85.65310493
E01015167,66.66666667,73.86990077,78.70894677,78.75354108,82.62108262,82.19178082,81.15777526,73.52096496,72.26792009
E01015168,69.25996205,73.0067243,75.3259295,70.34220532,71.69990503,73.47931873,69.13580247,69.32668329,73.84926657
E01015169,37.49300504,34.32377049,38.23529412,39.86710963,32.40740741,31.65137615,32.37742831,31.25,31.25
E01015170,73.72654155,73.39449541,78.0141844,79.77386935,84.58646617,81.875,85.01259446,80.45977011,82.67716535
E01015171,49.65357968,62.82420749,65.36697248,65.19274376,74.7716895,69.02452938,55.87557604,57.12603062,56.70731707
E01015172,68.83671291,64.79591837,68.7804878,69.87724268,62.00832948,56.0875513,53.12922107,48.59563085,44.81665912
E01015173,43.36569579,47.61904762,51.90930788,53.80652547,60.84070796,58.82352941,57.2972973,56.20478575,57.27376861
E01015174,55.46403075,61.1450806,56.78591709,55.29953917,54.16423995,48.8372093,45.81901489,44.26787741,47.75440591
E01015175,41.62679426,42.6716141,40.16245487,37.84505788,39.62600178,36.97104677,35.66651806,38.86602652,39.75678204
E01015176,59.87654321,62.6566416,62.54029658,62.5415835,69.06077348,72.96137339,70.12417823,69.47524021,61.51537884
E01015177,58.02047782,57.50487329,60.82725061,57.46016417,56.16898704,49.93000467,48.37209302,46.0251046,50.73494547
E01015178,37.33997155,38.31679781,34.69721768,31.54168008,31.72060237,31.6020025,29.45834653,32.80285807,33.67448003
E01015179,37.94829024,37.16884144,38.50641774,38.75968992,32.16042376,31.84005924,32.0678216,30.60471976,27.16407099
E01015180,65.48577563,71.58119658,79.38199254,83.72827804,87.27272727,90.08555611,84.52088452,86.38360176,85.32423208
E01015181,65.8238884,58.72412336,55.69409809,55.78175896,61.47047007,60.11787819,65.47155105,68.06883365,66.33243347
E01015182,59.97983871,63.44558321,58.51318945,63.38028169,66.07310216,72.79514699,74.22775473,84.99095841,79.44962273
E01015183,36.82170543,38.53564547,39.29273084,42.82868526,47.37903226,47.61904762,48.75406284,52.63157895,48.15229563
E01015184,51.51515152,50.2283105,53.35365854,45.94180704,55.13016845,58.10397554,53.37519623,45.90163934,50.93378608
E01015185,42.78606965,43.73757455,46.55870445,52.84974093,51.28205128,60.34482759,60.43956044,63.94707828,59.08584169
E01015186,50.41436464,59.30318755,64.01249024,76.48026316,77.90008467,81.12724167,77.31958763,75.58644657,69.58073149
E01015187,32.21957041,34.04791929,34.52685422,36.84210526,46.75324675,46.05263158,53.54752343,59.62059621,61.72839506
E01015188,34.38113949,38.73598369,44.87179487,54.58515284,64.72491909,74.75622969,72.03389831,76.13168724,74.68879668
E01015189,63.80952381,64.76938175,60.51282051,51.85185185,55.6745182,53.14533623,51.47864184,54.73204105,54.02160864
E01015190,77.36389685,70.78417765,64.82106685,59.06879778,55.31914894,49.16847433,44.07514451,40.32258065,39.67065868
E01015191,57.23746452,60.5,72.50268528,71.94244604,71.63000564,78.79490151,78.23529412,71.89157336,78.33827893
E01015192,72.36431691,76.97201018,71.33592737,74,80.69939475,75.2688172,77.49326146,80.0807537,83.55978261
E01015193,55.36626917,60.65857886,64.9122807,68.32298137,65.39509537,70.70707071,71.36150235,76.85009488,72.98578199
E01015194,46.49548924,47.04205274,50.83514887,62.87878788,64.7425897,60.84867894,57.0719603,58.11965812,51.94805195
E01015195,48.42615012,43.69332234,45.72396274,58.67126833,63.14878893,61.80257511,66.83375104,78.52564103,82.2737472
E01015196,76.46710136,81.22743682,76.50926479,80.7038835,79.61399276,78.75894988,79.55865273,76.04994325,77.81456954
E01015197,32.55813953,29.72651605,28.84615385,36.18817853,39.90024938,39.94845361,41.44385027,39.78052126,35.16174402
E01015198,46.91358025,55.41871921,52.94825511,50.17921147,40.52443385,37.08133971,36.10108303,37.64115433,38.35978836
E01015199,33.93213573,34.76482618,37.97468354,32.67973856,35.71428571,40.81632653,35.24229075,44.30379747,46
E01015200,47.79874214,38.31891224,39.55500618,36.40776699,42.95942721,50.29239766,56.51672434,61.71428571,67.28538283
E01015201,37.83783784,38.15937149,38.6869871,36.49635036,38.99371069,36.38644918,37.5,44.02515723,51.76767677
E01015202,50.03523608,47.51921733,42.16444132,51.35520685,56.97589481,68.53352985,75.76894224,85.1544838,75.35795026
E01015203,57.57196496,55.22208884,51.1627907,54.02298851,55.68445476,53.00353357,54.15162455,53.41614907,50
E01015204,57.48865356,67.55753526,72.87753569,81.50943396,85.60311284,87.71929825,83.46972177,78.51239669,71.07438017
E01015205,58.07892777,54.59985041,47.79969651,49.61832061,46.47560031,48.52824185,49.95904996,61.92468619,69.58762887
E01015206,72.02216066,76.38402242,81.00358423,88.62629247,83.77760853,89.34169279,79.03225806,80.81632653,84.50704225
E01015207,47.93289395,51.44291092,50.2283105,54.48504983,58.38926174,62.96547055,62.41519674,68.70748299,65.97222222
E01015208,48.55275444,47.89272031,43.34975369,38.73598369,46.97286013,47.26890756,51.00956429,53.55191257,50.28571429
E01015209,46.23287671,55.8419244,57.90838375,62.06293706,67.37588652,74.68123862,72.16494845,82.28460794,78.81773399
E01015210,69.72361809,71.19948685,68.87589344,71.66123779,67.36429039,68.78650227,75.59256887,77.02100573,81.56711625
E01015211,63.84615385,62.98600311,67.66325728,62.74821287,61.88925081,54.99153976,54.7008547,57.26495726,60.89193825
E01015212,69.2357936,61.55861166,62.99734748,61.2244898,51.82072829,50.07052186,51.68700646,53.05821665,52.94117647
E01015213,56.87203791,55.05849966,62.63345196,68.73614191,67.36526946,68.02721088,69.12442396,68.80375293,68.66614049
E01015214,72.89416847,78.9618995,82.68590455,85.91065292,87.76119403,91.97530864,92.7703135,94.21265141,87.86610879
E01015215,50.70046698,50.67567568,52.99380592,63.45885635,65.63161609,63.57142857,74.36823105,76.53061224,74.2101396
E01015216,58.07622505,63.82978723,68.37606838,63.56968215,65.92039801,68.48446417,72.45430809,75.1014885,80.33826638
E01015217,84.19599724,81.55080214,80.92105263,80.90614887,81.93548387,83.27911516,86.25162127,85.44303797,85.14605345
E01015218,51.05105105,58.0693816,68.70229008,59.72434916,68.14701378,74.47633825,68.32298137,60.74766355,72.32704403
E01015219,52.68595041,63.3299285,68.71794872,76.60878447,75.18022657,69.64656965,67.94055202,63.38797814,52.45153934
E01015220,46.45048203,45.41484716,40.78014184,48.62385321,49.90403071,52.36656596,57.89473684,59.66850829,54.46118192
E01015221,45.8135861,42.60450161,40.06541292,42.69293924,47.57929883,50.46257359,50.54759899,56.31399317,53.05039788
E01015222,50.56179775,56.48148148,53.80333952,53.57142857,54.87228004,60.51873199,64.11483254,63.08851224,63.81039198
E01015223,39.56555469,36.05769231,30.70539419,35.34482759,39.78300181,36.93181818,37.21841332,43.30312185,48.25462012
E01015224,61.13207547,64.09266409,63.52941176,65.25157233,62.94820717,63.41463415,69.13580247,71.24895222,63.99317406
E01015225,50.39370079,52,51.2195122,45.6053068,55.08474576,51.95911414,52.5862069,54.1958042,56.62020906
E01015226,72.41063245,71.09879963,69.67984934,67.64705882,60.54490414,53.4591195,57.11206897,54.62653289,55.8722919
E01015227,54.30242272,54.12371134,54.64006938,53.36832896,53.33333333,55.70530099,56.26134301,61.8744313,62.5574977
E01015228,68.4371808,70.51909892,59.26622766,61.02003643,62.38698011,65.13761468,63.88888889,78.26086957,75.69721116
E01015229,50.41152263,50.61983471,45.21556257,46.31578947,52.18317359,52.13764338,53.125,47.52066116,44.02515723
E01015230,55.68445476,63.24582339,68.29268293,69.22126082,64.59627329,66.00249066,58.97114178,53.41614907,45.68527919
E01015231,84.21052632,81.74027686,81.3648294,87.44247206,91.45129225,93.81237525,99.535501,94.33962264,95.75923393
E01015232,77.93273175,68.57142857,75.47169811,72.50996016,74.84567901,77.2113943,78.48837209,75.768406,71.73601148
E01015233,64.78658537,60.92124814,62.86549708,61.40350877,69.50672646,76.32999229,79.30214116,84.14239482,83.95061728
E01015234,68.745004,76.30522088,83.13155771,89.57654723,81.38597905,85.57844691,77.52545027,79.90690458,72.65625
E01015235,39.69957082,39.87408185,45.64315353,54.22314911,49.52581665,51.44694534,49.18032787,51.99115044,47.61904762
E01015236,57.76173285,58.71886121,57.95847751,61.64383562,60.65711879,60.16949153,59.07534247,58.87521968,52.82005372
E01015237,45.64907275,43.38549075,43.32129964,47.6900149,51.34099617,53.75494071,55.82922824,65.43624161,65.42056075
E01015238,71.48468185,77.89142408,76.49842271,74.19100237,68.45003934,69.96855346,68.99286281,64.80721903,61.12054329
E01015239,51.74035748,62.2605364,71.77974435,76.54563297,76.24633431,79.17888563,77.51937984,67.56756757,65.73705179
E01015240,59.93340733,65.92178771,71.26948775,73.38444688,77.17750827,74.69342252,75.89285714,75.3655793,72.3453909
E01015241,55.55555556,56.96202532,62.30769231,61.89410887,64.51612903,55.47550432,56.19596542,52.8246515,49.4011976
E01015242,62.10746685,61.04252401,59.35127674,58.15602837,69.4143167,75.84683358,76.16892911,74.44359171,76.14607615
E01015243,38.66809882,48.35164835,49.9445061,48.83462819,46.7185762,54.62653289,53.93258427,48.97494305,51.66475316
E01015244,41.81818182,46.21072089,50.56179775,55.028463,63.15789474,60.51873199,59.73025048,51.60662123,42.95704296
E01015245,39.29273084,45.18072289,47.76739356,53.99568035,52.92171996,54.42176871,61.10458284,59.17874396,56.51105651
E01015246,56.09284333,50.64548163,49.44500505,44.0122825,38.8247639,46.94323144,43.4298441,43.87990762,52.44338498
E01015247,51.77514793,53.77906977,59.98588567,69.58942241,68.02244039,76.42857143,81.21827411,72.75426875,68.35066865
E01015248,69.70324362,70.43235704,64.26553672,67.80870807,62.4082232,64.1025641,61.08065779,60.94627105,66.72158155
E01015249,62.71777003,70.72135785,71.32667618,69.90014265,72.40143369,69.6338837,63.08243728,62.41032999,64.86880466
E01015250,55.52202776,54.05405405,56.09915199,64.70980654,65.4396728,67.8200692,63.87362637,67.35395189,61.02635229
E01015251,43.64183597,39.96983409,42.47104247,43.26530612,40.30874786,42.53393665,46.80038204,46.58077304,48.70775348
E01015252,78.45631891,80.48289738,84.65403943,88.43537415,89.23980903,95.42530379,100.9749304,98.44908968,97.1950424
E01015253,84.98435871,83.29022245,79.69151671,82.90685773,79.89821883,74.31421446,74.20318725,72.20573689,69.69846762
E01015254,49.07407407,52.09302326,53.38417541,58.07086614,55.00982318,60.51587302,57.14285714,56.49157582,46.85942173
E01015255,86.07292289,83.57515961,81.59819921,79.88826816,85.32423208,78.28134197,87.08708709,89.65517241,91.67750325
E01015256,71.22826697,74.25742574,71.9346049,71.04121475,73.54555434,79.71014493,81.86469585,80.67324434,78.9163722
E01015257,72.98335467,81.4717477,84.90566038,88.81118881,83.51488744,77.79456193,72.81177382,74.54401269,73.7439222
E01015258,54.11764706,59.16140149,59.91041433,62.5,61.65494862,59.67741935,56.54281099,56.59369995,58.79208979
