Area,2011-12,2012-13,2013-14,2014-15,2015-16
E02004201,#,227.1341588,#,330.0440691,280.9136021
E02004202,322.2780933,222.0059431,#,181.574757,181.7702538
E02004203,387.0584784,406.8557827,314.1962507,394.5968325,311.6638337
E02004204,201.9049441,0,0,#,#
E02004205,#,#,0,#,#
E02004206,441.8468689,445.6934802,376.4004974,304.9436711,385.1967555
E02004207,290.4526168,326.5905981,#,0,0
E02004208,272.9687628,217.5159991,274.6935601,255.9284239,345.2982519
E02004209,#,189.5243785,342.6161187,305.1404459,175.8076966
E02004210,414.6950877,407.5449737,500.781143,477.7345941,398.414327
E02004211,251.0549067,280.9016577,299.4506603,416.5154992,293.5935874
E02004212,576.2608068,330.6111945,325.7902007,460.8905896,307.3365456
E02004213,#,#,354.6925756,452.9329115,272.6133071
E02004214,513.8220799,#,#,#,#
E02004215,785.2071393,811.4259864,734.1707657,924.8662922,767.0819776
E02004216,0,0,0,#,0
E02004217,353.7146588,263.798187,331.6654986,409.2381886,269.475662
E02004218,0,#,#,303.2090004,0
E02004219,362.4519759,384.9401785,370.6702898,344.0322973,339.9980126
E02004220,#,#,182.3592781,224.1817201,258.358243
E02004221,463.3645859,504.0521864,415.2717204,445.9955172,308.3889225
E02004222,#,#,0,#,#
E02004223,219.8254203,211.1746984,217.068196,226.0731039,218.1961482
E02004224,263.8992782,247.6600546,191.7850129,184.1494806,225.3888962
E02004225,540.8975582,427.6778918,389.9455385,607.9050973,458.7520303
E02004226,#,179.166058,#,#,#
E02004227,310.4369822,294.039529,281.7674801,248.0959111,202.7960531
E02004228,360.9494739,277.434521,227.10095,319.2413229,278.8926149
E02004229,281.6434568,216.976576,403.5185588,255.7620579,212.3038225
E02004230,267.4402458,293.9639188,194.323643,213.2793638,214.726295
E02004231,#,0,0,#,#
E02004232,344.0053975,329.6260144,316.5929706,269.1073977,315.2852491
E02004233,251.733749,239.874441,199.6101023,149.6681092,146.1308528
E02004234,304.5958761,356.0858351,282.7338341,324.7929,188.5717676
E02004235,365.0702995,383.3925099,302.6035788,423.5725988,259.4560949
E02006840,,,,,
TOWN01,353.7146588,263.798187,331.6654986,409.2381886,269.475662
TOWN02,169.8928328,141.5178896,153.7973787,206.4049283,131.1083509
TOWN03,125.664453,136.6885527,130.3227861,121.9358791,122.9497775
TOWN04,140.7979813,149.6438939,126.5773277,137.6550033,121.2200914
TOWN05,244.6970226,310.9388007,299.2749588,275.0316771,229.9499555
TOWN06,177.2865437,162.9131161,142.450964,111.3740594,110.0172641
TOWN07,230.4320494,240.2535551,179.7596876,221.5014434,208.9107732
TOWN08,243.8635172,185.3697288,161.3362417,158.4385248,224.0901398
TOWN09,249.6232749,251.3241377,202.0365465,163.5664425,204.9191522
TOWN10,89.7273814,92.24137761,87.6918706,87.70967407,87.61576874
TOWN11,145.5291157,136.9025098,114.4762349,134.9091333,116.0890206
TOWN12,289.0462613,259.8630021,210.9653809,321.8839939,252.2008487
TOWN13,246.8340053,214.7706417,195.2951665,207.8930549,177.4886785
TOWN14,172.9499823,184.8034196,155.7246525,149.2994026,169.3269017
TOWN15,297.2803331,300.7919774,240.8822239,216.2261364,219.1145244
TOWN16,157.1883253,158.0683974,162.936165,130.9259152,100.2031751
TOWN17,139.5302158,126.2695223,157.9008753,172.2967008,94.76819028
TOWN18,#,696.7997248,903.1651072,#,#
TOWN19,331.8203404,316.2794851,339.7799205,503.6049805,#
TOWN20,115.4440588,110.8050493,103.4236211,120.6818918,95.92668915
TOWN21,145.266443,121.5170663,149.5964251,111.0814645,97.70764621
TOWN22,157.5686272,163.0026457,152.3359368,111.744796,82.42291004
TOWN23,245.8651835,258.5466647,217.8510273,254.2460193,208.425102
TOWN24,152.2556726,126.2663523,131.6970408,155.6669617,123.3396036
TOWN25,305.4220477,308.0294743,147.066944,160.0914122,124.3362745
TOWN26,170.8019566,175.7759733,147.0746962,155.0143351,126.5821719
TOWN27,209.3770637,174.5374925,223.2868256,242.4142457,225.0081357
TOWN28,142.2323395,113.8093821,98.24440141,83.38885899,86.92419696
TOWN29,140.6100298,152.0704994,85.27238582,150.0842843,161.2991987
DIV1,274.9410201,312.4272811,237.3123774,288.1787789,242.8002958
DIV2,268.8544757,244.4335888,256.255017,334.5527171,198.0704567
DIV3,208.0421417,174.4611112,189.8829946,249.983931,161.9992857
DIV4,214.1136922,295.8380514,240.688605,210.5389309,265.888554
DIV5,293.8210564,280.8208638,291.1132828,273.453988,239.0922785
DIV6,139.2622561,179.1699492,183.7956789,152.0903576,147.8463364
DIV7,156.1199742,#,#,#,#
DIV8,253.3668783,269.3093438,220.5398061,261.1298286,255.5565281
DIV9,206.4949072,222.1752549,137.2076385,#,110.8026316
DIV10,244.6970226,310.9388007,299.2749588,275.0316771,229.9499555
DIV11,176.4253069,222.6721824,146.7046706,246.5140581,214.8941542
DIV12,205.8415299,119.4561386,115.3349527,228.5696334,156.1761635
DIV13,#,155.9276935,#,#,146.3166664
DIV14,156.6915084,160.3283642,234.6541731,224.4235067,151.384358
DIV15,240.9150471,220.2112963,201.3278873,135.7527131,119.8377101
DIV16,152.7944319,131.6622123,102.5805852,99.43873459,109.9048764
DIV17,432.666058,475.6670236,328.7301495,432.0508089,381.9751465
DIV18,111.8467658,136.7232208,132.9280833,111.9431991,191.3066964
DIV19,265.5870678,273.3124164,214.6658209,177.8926847,217.4004468
DIV20,#,307.0792964,269.3977677,211.1746984,275.1318185
DIV21,246.894344,234.2937307,170.2120043,259.6586743,227.3773274
DIV22,268.6784451,260.6956914,234.6566191,287.513462,232.2754078
DIV23,163.489613,141.9651566,107.0139445,113.3020817,111.2364511
DIV24,#,#,0,0,#
DIV25,229.2115584,252.8081039,205.0556052,196.4860094,203.8362577
DIV26,187.6251507,201.2590503,153.0516312,124.1287309,124.413354
DIV27,201.1333625,131.9943704,246.727777,155.7362066,130.8871647
DIV28,210.6327048,271.156299,260.8894841,192.3354182,202.2825356
DIV29,246.8340053,214.7706417,195.2951665,207.8930549,177.4886785
DIV30,498.6937926,491.6358245,389.0956452,335.4060122,359.784339
DIV31,182.2558472,141.6392667,162.4228997,197.0113367,186.3723097
DIV32,459.1485646,357.2027557,379.1486356,296.759597,#
DIV33,239.3770814,153.097689,179.2019072,193.5284719,118.4407205
DIV34,#,207.4693912,262.5806391,287.0351544,169.2626053
DIV35,323.7218925,216.6477272,253.7404197,365.0856434,225.2870755
DIV36,408.9653969,368.041724,331.907581,421.0146292,362.7302871
DIV37,251.6127263,285.6994438,245.3811772,269.8750605,214.9937472
DIV38,230.4726906,233.2141066,195.2541987,182.8189454,201.7723922
DIV39,119.8211704,174.1270279,143.7230297,96.70468874,96.07183566
DIV40,154.9874672,#,0,#,#
DIV41,131.7865755,193.818544,189.704904,200.3736817,#
DIV42,226.8380499,239.2630341,201.5933141,234.9073597,192.1477987
DIV43,169.4938149,140.5382527,146.9424713,173.4053577,137.5228751
DIV44,240.3056614,245.4008813,215.424081,207.218516,265.4409726
DIV45,356.934552,391.527348,223.1610071,218.2929804,179.4847588
DIV46,479.4454763,527.1987924,588.8945712,596.2321697,663.2277466
DIV47,625.8774701,509.9344796,583.811542,469.6120887,447.4481305
DIV48,251.733749,239.874441,199.6101023,149.6681092,146.1308528
DIV49,248.5664176,224.5065941,275.3613254,260.5635696,270.5609932
DIV50,166.355964,#,#,135.8984324,#
DIV51,318.5984709,235.4656282,176.0297222,134.6474539,184.3056062
DIV52,236.8570095,212.8753803,173.4383744,261.943926,204.7427347
DIV53,143.7145591,187.4224547,#,223.5386592,180.4844259
DIV54,#,0,0,#,#
DIV55,#,#,#,#,97.96730873
DIV56,124.6602912,#,143.2911041,#,138.1821368
DIV57,378.5894047,300.1603429,355.6736112,227.5948959,221.8057503
DIV58,228.2182669,250.4599604,199.1780975,256.0709281,163.0136778
CHSCTAXE,113.792198,107.3767659,101.0774641,121.1003951,93.85897949
CHSCTBARNSTAPLE,146.9357771,164.8812841,160.4280789,153.1548506,153.9770235
CHSCTBIDEFORD,131.0622115,136.126521,116.4325222,122.8763455,108.4904717
CHSCTBRAUNTON,197.3598947,216.5616528,193.7516167,169.8200804,158.1811002
CHSCTCREDITON,175.8446539,162.8429401,131.3279811,110.8362644,103.0424443
CHSCTCULLOMPTON,176.084759,192.421425,144.6968078,175.6290354,173.7117525
CHSCTDAWLISH,171.0701574,158.9640157,159.7755745,149.7220777,163.1606691
CHSCTEXETERCHALL,103.7715257,112.5180706,86.3540782,110.8409968,103.6537464
CHSCTEXETERSYCAMORE,159.1185709,150.3479734,165.5769771,139.7956251,144.2671897
CHSCTEXMOUTH,145.5291157,136.9025098,114.4762349,134.9091333,116.0890206
CHSCTHONITON,123.7415932,132.8102225,119.9449511,101.7420414,108.590337
CHSCTIVYBRIDGE,163.9784154,158.4625966,152.1202325,125.7235629,120.7624393
CHSCTKINGSBRIDGE,139.5302158,126.2695223,157.9008753,172.2967008,94.76819028
CHSCTNABBOT,118.965411,113.3612559,107.3781494,127.693605,100.338868
CHSCTOKE,153.3814021,131.0485113,155.666034,141.6233841,108.2191332
CHSCTSMOLTON,234.8885914,238.0318153,120.748295,122.7763173,94.9422951
CHSCTTAVISTOCK,157.5220766,165.1572141,142.8833915,149.4368197,118.9663036
CHSCTTEIGN,213.1501837,186.8501949,204.4374155,261.3627416,156.9804767
CHSCTTIVERTON,148.9446742,119.1049553,105.3120091,87.46746892,96.2570931
CHSCTTORRINGTON,173.5933503,155.3948737,134.1848703,163.3973762,137.3057427
CHSCTTOTNES,149.6273351,136.2638742,101.8103189,139.0455996,149.7691759
Eastern,50.22690419,48.0931488,43.85881279,46.10630873,41.9916003
Northern,78.98335847,82.35616509,70.5592349,70.70575547,64.33967335
Southern,76.88871257,72.11038772,69.17162684,77.48770778,68.91330895
Western,101.9077023,100.8722904,96.45480224,93.14106604,76.05283187
