Area,2004-2008,2005-2009,2006-2010,2007-2011,2008-2012,2009-2013,2010-2014,2011-2015,2012-2016
E01015153,11.80820735,12.11705152,12.62791474,12.69904611,12.6506588,12.62378862,12.95751411,12.79263622,12.43204557
E01015155,12.90348515,13.37129849,13.65937605,13.77360201,14.15296271,13.83425889,13.18681887,12.94630427,12.85827703
E01015156,12.75635141,12.79793677,12.70988263,13.03376454,13.16860375,13.50226602,13.19109447,12.47621937,12.28753936
E01015157,14.34009725,13.6189623,12.89985617,12.01536339,10.77640617,10.10585459,9.677404906,9.510808073,9.719534567
E01015158,9.687465928,9.822773617,9.974706187,10.18097242,10.28395294,10.19486899,10.12917863,10.14589268,9.810612835
E01015159,14.8295978,14.96953832,14.56413849,15.00257383,15.39337157,15.81920173,15.60145008,16.13472452,16.07395886
E01015160,12.67544337,13.45127422,13.4888324,14.6243981,15.02393416,15.74637896,15.42028367,15.25254407,14.99747989
E01015161,13.25165303,12.76367568,12.7317773,12.5654921,12.89913416,13.12210348,13.0680359,13.49628075,13.91956849
E01015162,14.36444129,14.9523576,15.00404047,15.1287709,15.71590501,15.24511588,14.39860537,14.81866363,14.52342557
E01015163,14.12378473,14.3303599,15.21927356,15.24168485,14.12691784,14.49797427,14.62937164,14.11307655,14.35132688
E01015164,13.24073043,13.25399403,13.24825219,12.99241858,13.17679351,13.12929774,13.09526066,12.71209902,12.54379017
E01015165,12.02700346,12.21297727,12.4621823,12.565866,12.26597768,12.64545063,12.33575617,12.35814678,11.96149517
E01015166,12.6048742,12.73669976,14.06642858,13.9849148,14.26228712,14.08593922,13.41384566,12.51877795,12.09181617
E01015167,12.3037373,13.01477679,13.55482347,13.56211701,13.87456756,13.85762765,13.74364909,13.27997736,13.3480996
E01015168,11.6866534,12.0270566,12.21969714,11.77484389,11.86342216,12.14421222,11.93273833,12.01046323,12.42497809
E01015169,9.879421104,9.063182175,9.256393586,9.255304216,8.361737736,8.236291378,8.354165731,8.268187403,8.337733028
E01015170,14.45248858,14.25062234,14.48396822,14.41253573,14.74180914,14.52739775,14.81200826,14.59208974,14.97277807
E01015171,11.30744697,12.46383323,12.63593501,12.54415003,13.32762284,12.88921482,11.86502157,12.12077852,12.31532248
E01015172,12.41883782,11.81911966,11.82871254,11.70043777,11.00734128,10.46662994,10.15882444,9.728773978,9.478058214
E01015173,11.38266958,11.62342657,11.72919163,11.63899764,12.02588416,11.75880719,11.58201862,11.67223543,11.95071846
E01015174,11.52387636,12.08369336,11.85264121,11.81372927,11.78239135,11.27222322,10.88477779,10.67492774,11.03004377
E01015175,9.468423901,9.406690866,9.030499024,8.740190127,8.912934936,8.655854172,8.528804987,8.970102156,9.17043754
E01015176,12.68182202,13.02859703,13.22317131,13.45217471,14.30070457,14.90854336,14.8372298,14.87605703,14.26899194
E01015177,11.0093822,10.96511748,11.21892156,10.90693215,10.76900448,10.08860524,9.936180859,9.726145984,10.24601207
E01015178,7.683476369,7.607499004,7.114633477,6.764237153,6.76416549,6.666073792,6.509884691,6.914174627,7.055932202
E01015179,8.441139428,8.126068766,8.176172262,8.183563053,7.454389901,7.334268563,7.338835112,7.194603557,6.768579412
E01015180,12.20164808,12.62992899,13.16461235,13.37366881,13.50522591,13.45290569,12.93870189,13.00798622,12.93519477
E01015181,10.9314394,10.24170509,9.925732263,9.82284948,10.16422047,9.948936495,10.27117749,10.33713352,10.27065975
E01015182,11.36703964,11.43767343,10.95083113,11.19621196,11.38251536,11.82797981,11.84805744,12.40473973,11.94441459
E01015183,13.37078855,13.57154239,13.83077785,14.43027735,15.12971236,15.58290923,15.94165702,16.54762036,16.16335456
E01015184,19.73110756,19.59072742,20.07026814,18.9959475,20.37937402,20.7790808,20.41564627,19.75819826,20.98167758
E01015185,14.41634966,14.53588832,15.0584611,16.05559727,16.13848519,17.30578079,17.50746062,17.93829434,17.490697
E01015186,12.55961199,13.96423154,14.82377218,16.39609859,16.78352421,17.1389768,16.86605286,16.81575765,16.501174
E01015187,14.3136782,15.10520655,15.31217792,15.96677572,17.38821282,17.41620018,18.65823134,19.59388567,20.00020559
E01015188,13.11229144,14.04677626,15.30054011,16.74854814,17.80700222,18.90228648,18.39560171,18.5039245,18.44748241
E01015189,16.52137656,16.89932113,16.85341638,16.12263444,16.69743626,16.5099788,16.39195997,17.18281567,17.59880401
E01015190,15.28100493,14.4841999,13.762708,13.45540826,13.24368688,12.75085537,12.18386739,11.84177895,11.90073719
E01015191,10.76857585,11.3588995,12.73394468,12.89967126,13.00898344,13.72900342,13.80104191,13.34049063,13.87455853
E01015192,13.79526834,14.30009386,14.00552222,14.43254014,15.02369074,14.59682067,14.79330196,14.98207211,15.32179749
E01015193,14.6616,15.36166232,15.89651736,16.33206621,16.25354562,16.8750328,17.14667903,17.76453188,17.39228093
E01015194,12.17888389,12.42095311,12.95849287,14.47545109,14.88620627,14.72362823,14.60398687,14.98237107,14.41671673
E01015195,13.47131508,13.07166173,13.51748373,15.11897317,15.59959527,15.39765548,15.65923365,16.3388984,16.03847275
E01015196,13.72838231,14.18700175,13.79332165,14.21398614,14.08896607,13.94530163,13.80082373,13.38024302,13.30590502
E01015197,14.15534038,13.84436305,13.77193591,15.07162697,15.96245331,16.27824609,16.86899158,16.85344363,16.30815818
E01015198,16.91311229,18.03617788,17.48347883,17.04621092,15.64641565,15.14184517,15.03631989,15.65994895,16.26873164
E01015199,19.84178024,20.31473019,21.37918195,20.64828348,21.63664964,22.92560134,21.35914687,22.62408877,22.22542788
E01015200,17.22128682,15.63297323,15.82833704,15.16062373,16.02105214,16.85625327,17.51614392,18.04546284,18.83140496
E01015201,14.39478204,14.75854389,15.21721757,15.19651716,15.90037694,15.45446992,15.60285153,16.67394928,17.8086236
E01015202,12.66146278,12.33665736,11.77888305,12.88399115,13.62543641,14.76946419,15.5368714,16.32918031,15.54064724
E01015203,18.47732328,17.75247941,16.91520393,17.17156582,17.47019024,17.27952112,17.63954436,17.86370788,17.7207063
E01015204,13.94161541,14.74252768,15.30532127,16.05629864,16.65113964,17.03906291,16.93861795,16.61527681,15.96002948
E01015205,13.87911392,13.56472845,12.94549191,13.19020453,12.9457019,13.37480763,13.75589192,15.19515826,16.16395118
E01015206,14.57099697,15.0218158,15.57536599,16.41455612,16.31556791,17.00393687,16.43882348,16.69765657,17.13738939
E01015207,11.37128897,12.01166864,12.15136799,12.69673153,13.13785405,13.6189623,13.58482383,14.1539377,14.07683149
E01015208,14.63317827,14.76331643,14.41090685,14.04677626,15.37840139,15.47211949,16.05577801,16.63158094,16.63550157
E01015209,13.66319485,14.78282994,15.05318292,15.57981,16.2322892,17.1722712,17.20615242,18.45762148,18.31976932
E01015210,13.6361459,13.91152717,13.81916532,14.0664311,13.74193096,13.8020285,14.24834353,14.30874423,14.7194885
E01015211,14.68877777,14.69469452,15.2283449,14.84422037,14.96506803,14.56603573,14.61732827,14.89235678,15.29783932
E01015212,13.88813906,13.24921104,13.46813061,13.49732284,12.80134287,12.67009597,12.96438595,13.2962381,13.26793732
E01015213,13.05820938,13.00098076,13.96601578,14.81116197,14.79152424,14.93037542,15.16024896,15.27980403,15.34634408
E01015214,12.79951434,13.39053763,13.68371601,14.13736013,14.58179123,15.13067502,15.47767094,16.00196172,15.85905302
E01015215,12.35057516,12.43536151,12.79713404,13.88531151,14.1709598,14.07907996,15.10175256,15.35764121,15.23275786
E01015216,12.38470432,12.91489474,13.31928528,12.93155471,13.25146554,13.60528683,14.14522494,14.63691258,15.38061692
E01015217,15.50020332,15.03900604,14.86332768,14.73198444,14.78244832,14.94851617,15.13689297,14.88287615,14.71718247
E01015218,13.22249467,13.97594135,15.07185067,14.25681017,15.04717369,15.71317786,15.17784235,14.49127011,15.64026902
E01015219,16.00765077,17.12437064,17.73320801,18.47680273,18.42203311,17.96151362,17.99315345,17.78829128,16.89464424
E01015220,13.87038467,13.71693478,13.24258333,14.4977875,15.02647589,15.74125344,16.79973012,17.47197255,17.30553848
E01015221,13.01129933,12.75538094,12.55960338,12.91883958,13.62867827,14.01853446,14.04134803,14.77722011,14.71166052
E01015222,14.89839092,15.4833821,15.19788676,15.2826781,15.48855289,16.25026141,16.59700225,16.34264951,16.12570964
E01015223,12.13009017,11.89488736,11.37122943,12.30092817,13.25816779,13.21151125,13.51103374,14.58527509,15.39993262
E01015224,14.27963917,14.74309308,14.81614926,14.99819332,14.88955961,15.10075055,15.74640783,16.1002076,15.56539409
E01015225,13.50536864,13.8013194,13.83988491,13.34530567,14.58981003,14.28730986,14.45362042,14.74559571,14.98101551
E01015226,17.02020695,16.96407159,17.00961465,17.18739521,16.70467827,16.23388128,16.92950723,16.95264052,17.32420083
E01015227,14.39016402,14.59606568,14.73018875,14.66083977,14.78728855,15.14084631,15.28622885,15.91011191,16.07835632
E01015228,17.66411978,17.46676609,15.9274599,15.82888874,15.90724382,16.31795837,16.27374378,18.07353401,18.13549806
E01015229,15.69045962,15.75302005,15.20898166,15.36497053,16.22192078,16.02475142,16.13614843,15.35928002,15.02081049
E01015230,17.47019024,18.66820096,19.47783781,19.72996143,19.25348553,19.44454165,18.67940073,17.86370788,17.00414132
E01015231,15.10660572,14.94043475,14.87542182,15.33407489,15.68141665,15.87736748,16.23631115,16.02220776,16.24832341
E01015232,16.49891902,15.62370406,16.28646784,15.77180378,15.69837575,15.64999574,15.49174734,15.13416219,14.82879621
E01015233,14.70255679,14.13671078,14.19330923,14.05683306,14.96964187,15.81734656,16.31174397,16.88855221,17.03080358
E01015234,15.46075821,16.17171492,16.78458429,17.37856093,16.62722966,16.8129031,16.05246314,16.16775747,15.61561199
E01015235,14.60820219,14.44777148,15.14896943,16.27847266,15.79163366,16.1885191,16.07623447,16.54922953,15.99036586
E01015236,15.40345128,15.38337739,15.06569786,15.35973674,15.12384551,15.12364544,15.09636884,15.29457172,14.7881857
E01015237,12.27269318,11.9987641,12.09267578,12.80393686,13.40479953,13.89773963,14.41402783,15.56123218,15.66857268
E01015238,15.55930178,16.12436212,16.02760655,15.83667544,15.30022807,15.43085908,15.41604019,15.31039598,15.23467573
E01015239,15.07738412,16.41077974,17.62923514,18.0683535,18.00132866,18.27427117,18.03371845,17.03204931,17.14055657
E01015240,17.5463277,18.29191167,18.83190072,18.87739379,19.32812815,19.19695504,19.33018963,19.36081254,19.44178546
E01015241,14.23036998,14.23756262,14.54295926,14.25801163,14.36807154,13.37454402,13.44583293,13.23975656,13.02337262
E01015242,13.76804013,13.54138291,13.43079584,13.5196098,14.69385361,15.3871408,15.61479989,15.6181635,15.86859871
E01015243,14.46523611,16.01744738,16.31728567,16.17195369,15.90951483,16.95264052,16.94128375,16.42996048,16.85893147
E01015244,13.56989577,14.26135258,14.89839092,15.53098503,16.49684294,16.25026141,16.19061698,15.35568051,14.47222217
E01015245,13.83077785,14.81021221,15.43636942,16.57445982,16.63547715,17.08910971,18.25710283,18.30710261,18.15038652
E01015246,15.81990626,15.40939143,15.39994753,14.81675735,14.29523819,15.77093271,15.4645464,15.85382972,17.32294125
E01015247,13.18987759,13.267939,13.65610545,14.40521483,14.33109958,15.18188896,15.68977937,15.19552063,14.81907414
E01015248,14.34977043,14.49299194,14.05440856,14.45135802,14.18499396,14.55387993,14.56749308,14.74628709,15.52775612
E01015249,13.81305015,14.62873394,14.74812023,14.62667044,14.87906089,14.65517931,14.06199409,14.00572053,14.35420084
E01015250,12.13874005,12.27442635,12.7218593,13.66262233,13.88845613,14.21067484,13.80721414,14.11729159,13.62198282
E01015251,12.41268209,11.98805013,12.45460356,12.94738956,12.93516315,13.62824667,14.6029622,14.88305824,15.17807435
E01015252,11.59686167,11.39867088,11.39614389,11.46796726,11.33809391,11.49214775,11.60307443,11.28974529,11.03603535
E01015253,13.38448917,13.21873572,12.93675003,13.117593,12.87989165,12.3638312,12.34622587,12.16109056,11.97963622
E01015254,14.62751309,15.02403566,15.38284387,16.20030039,15.83366631,16.54392034,16.10449692,16.08362038,14.96919026
E01015255,14.4759656,14.07840457,13.7117503,13.53963311,14.04612496,13.80875758,14.58276573,15.10008191,15.53750799
E01015256,12.93934139,13.0275756,12.79263622,12.6928563,12.96031019,13.5109795,13.80536602,13.87566874,13.85912564
E01015257,14.03929886,14.89393937,15.35419287,15.95171042,15.88051713,15.76217827,15.55637619,15.90833029,16.02715305
