Area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
E01015033,0.010245902,0.010604454,0.010362694,0.010822511,0.010427529,0.010471204,0.005208333,0.010548523,0.005268704,0.005235602,0.00513347,0.005154639,0.010183299,0.005159959,0.010319917,0.015479876
E01015034,0.011778563,0.011723329,0.011600928,0.005780347,0.011273957,0.005617978,0.005580357,0.011210762,0.005681818,0.005889282,0.005980861,0.005931198,0.006127451,0.006031363,0.006031363,0.006031363
E01015035,0.005081301,0,0.004975124,0.005055612,0.005045409,0.00513347,0.005060729,0.005070994,0.005165289,0.010060362,0.010070493,0.009930487,0.005149331,0.005040323,0.010080645,0.005040323
E01015036,0,0.005924171,0.005767013,0,0,0,0,0,0,0,0.005827506,0.005868545,0.005889282,0.006134969,0.006134969,0.012269939
E01015037,0.011990408,0.017942584,0.017688679,0.018518519,0.018115942,0.024390244,0.018270402,0.018518519,0.01875,0.01905972,0.025125628,0.018203883,0.023584906,0.023474178,0.023474178,0.023474178
E01015038,0.01017294,0.009832842,0.009940358,0.009871668,0.014734774,0.009451796,0.009389671,0.01369863,0.013799448,0.00907441,0.008764242,0.004321521,0.004340278,0.008849558,0.008849558,0.008849558
E01015039,0.007541478,0.010932945,0.010660981,0.006591958,0.006333122,0.006123699,0.002951594,0.008595989,0.00547046,0.005208333,0.00524659,0.00547046,0.006060606,0.006053269,0.009079903,0.009079903
E01015040,0.031413613,0.034895314,0.025406504,0.030395137,0.0250501,0.030272452,0.024557957,0.020325203,0.031185031,0.031152648,0.020080321,0.025303644,0.025510204,0.031578947,0.036842105,0.036842105
E01015041,0.010706638,0.010060362,0.010245902,0.015015015,0.014925373,0.010152284,0.014605648,0.014925373,0.020100503,0.015592516,0.02038736,0.01572327,0.015151515,0.01,0.025,0.025
E01015042,0.010351967,0.010245902,0.014677104,0.009784736,0.009496676,0.009578544,0.014231499,0.014492754,0.004887586,0.010121457,0.009823183,0.009708738,0.00984252,0.019493177,0.019493177,0.024366472
E01015043,0.011560694,0.016797312,0.022026432,0.016008538,0.015075377,0.020325203,0.020100503,0.01459144,0.019607843,0.01497006,0.014648438,0.015243902,0.01984127,0.029296875,0.024414063,0.029296875
E01015044,0.009708738,0.009718173,0.009596929,0.009496676,0.004716981,0,0.009009009,0.009487666,0.004664179,0.009372071,0.009208103,0.009124088,0.013452915,0.01344086,0.017921147,0.01344086
E01015045,0.012048193,0.011792453,0.012019231,0.01321004,0.019685039,0.012738854,0.012285012,0.017026107,0.015673981,0.014836795,0.014563107,0.018535681,0.022893773,0.027100271,0.027100271,0.027100271
E01015046,0.0220022,0.022753129,0.027624309,0.032502709,0.030800821,0.024271845,0.028462998,0.026338894,0.025445293,0.01973165,0.023547881,0.028180354,0.030329289,0.030329289,0.038994801,0.038994801
E01015047,0.016574586,0.021905805,0.02173913,0.016872891,0.021321962,0.015337423,0.025176234,0.025329281,0.02016129,0.025100402,0.025614754,0.024131274,0.027027027,0.026315789,0.035087719,0.035087719
E01015048,0.010638298,0.017899761,0.012406948,0.012578616,0.00622665,0.012033694,0.019035533,0.019710907,0.006963788,0.020435967,0.024570025,0.026483051,0.029211295,0.026501767,0.03975265,0.035335689
E01015049,0.00492126,0.009823183,0.009310987,0.004721435,0.004340278,0.004240882,0.003974563,0.003897116,0,0.003750938,0.003644315,0.007097232,0.003427005,0.003460208,0.003460208,0.003460208
E01015050,0.004336513,0.004269855,0.004132231,0.004038772,0,0.003787879,0,0.003180662,0,0.003103662,0,0.003065604,0.002890173,0.002883506,0.002883506,0.002883506
E01015051,0.004420866,0.009124088,0.004378284,0.009199632,0.008613264,0.004295533,0.004291845,0.003787879,0.00339213,0.003128911,0.002941176,0.003142678,0.002896871,0.002804262,0,0.002804262
E01015052,0.004416961,0.0042337,0.004194631,0.008,0.00394011,0.007352941,0.007112376,0.006510417,0.006112469,0.009310987,0.009057971,0.008741259,0.008269019,0.008228195,0.008228195,0.010970927
E01015053,0.003455425,0.006531679,0.00643915,0.006565988,0.003229974,0.006455778,0.006464124,0.003484321,0.006844627,0.003558719,0.007668712,0.00870322,0.004170142,0.008285004,0.008285004,0.008285004
E01015054,0.003720238,0.003304693,0.003097893,0.002613696,0.004844961,0.004409171,0.002286237,0.002141328,0.004239084,0.002307337,0.002378687,0,0,0.00273523,0.00273523,0.00273523
E01015055,0.021621622,0.01565762,0.01529052,0.015416238,0.020060181,0.0250501,0.030241935,0.03051882,0.030706244,0.026232949,0.026852846,0.031678986,0.031678986,0.03131524,0.041753653,0.041753653
E01015056,0.00998004,0.00997009,0.015090543,0.014354067,0.014044944,0.009363296,0.014191107,0.014619883,0.014836795,0.009689922,0.00984252,0.014577259,0.014880952,0.014605648,0.024342746,0.029211295
E01015057,0.017301038,0.017564403,0.016930023,0.023419204,0.017201835,0.015974441,0.010341262,0.010515247,0.010537408,0.015889831,0.020618557,0.020060181,0.025176234,0.030090271,0.025075226,0.035105316
E01015058,0.022675737,0.017301038,0.029036005,0.022675737,0.022197558,0.016574586,0.010752688,0.0220022,0.027716186,0.033482143,0.027593819,0.026910657,0.026852846,0.024606299,0.029527559,0.034448819
E01015059,0.010121457,0.005,0.009727626,0.014577259,0.019047619,0.014866204,0.014836795,0.020283976,0.024295432,0.019138756,0.018957346,0.018501388,0.023126735,0.027297543,0.027297543,0.027297543
E01015060,0.016429354,0.010405827,0.005364807,0.010718114,0.019743337,0.01476378,0.009930487,0.009891197,0.010070493,0.020366599,0.025588536,0.019880716,0.024875622,0.024801587,0.024801587,0.029761905
E01015061,0.010764263,0.010405827,0.010204082,0.005122951,0.004708098,0.00952381,0.004578755,0.004549591,0.009372071,0.004761905,0.009514748,0.00952381,0.009208103,0.013786765,0.013786765,0.009191176
E01015062,0.004413063,0.008230453,0.007955449,0.004084967,0.003767898,0.003331113,0.003274394,0.003238342,0.00295858,0.002951594,0.002797985,0.002750275,0.00275634,0.005665722,0.005665722,0.005665722
E01015063,0.015212982,0.015337423,0.015015015,0.015166835,0.015151515,0.021008403,0.015592516,0.010504202,0.01626898,0.016304348,0.010764263,0.015856237,0.021436227,0.026910657,0.026910657,0.032292788
E01015064,0.005313496,0.005324814,0.005302227,0.00524109,0.00524109,0.010775862,0.010626993,0.010810811,0.005302227,0.005347594,0.005518764,0.005567929,0.005694761,0.005656109,0.011312217,0.005656109
E01015065,0.01242236,0.017709563,0.017626322,0.018028846,0.018007203,0.017502917,0.011627907,0.01754386,0.018541409,0.018703242,0.018726592,0.012970169,0.013227513,0.019736842,0.026315789,0.026315789
E01015066,0.009099181,0.008944544,0.009066183,0.008984726,0.00450045,0.009310987,0.013799448,0.004960317,0.004945598,0.00501002,0.010298661,0.01048218,0.016556291,0.011173184,0.022346369,0.011173184
E01015067,0.015495868,0.015416238,0.010384216,0.020811655,0.020512821,0.021208908,0.016025641,0.010834236,0.00533049,0.011376564,0.011600928,0.017899761,0.012150668,0.011933174,0.011933174,0.011933174
E01015068,0.014111007,0.013953488,0.013953488,0.018535681,0.013761468,0.013736264,0.018099548,0.013736264,0.019230769,0.01459144,0.02,0.019685039,0.025,0.025252525,0.025252525,0.025252525
E01015069,0.02002002,0.015353122,0.015384615,0.015368852,0.014705882,0.02020202,0.014705882,0.014910537,0.015511892,0.015592516,0.010090817,0.015197568,0.02034588,0.020263425,0.025329281,0.020263425
E01015070,0.015806112,0.018298262,0.012335526,0.007267442,0.007062147,0.00665336,0.009339975,0.0059988,0.005924171,0.006009615,0.005955926,0.01170275,0.011743981,0.014662757,0.017595308,0.020527859
E01015071,0.012048193,0.005727377,0.011947431,0.011750881,0.011641444,0.011185682,0.011261261,0.011173184,0.005662514,0.011350738,0.016393443,0.021810251,0.016853933,0.016853933,0.02247191,0.028089888
E01015072,0.025879917,0.026205451,0.020597322,0.020554985,0.02034588,0.02034588,0.024850895,0.02016129,0.029469548,0.024727992,0.024437928,0.018993352,0.028818444,0.033653846,0.038461538,0.038461538
E01015073,0.03945885,0.032154341,0.02753304,0.032397408,0.036997886,0.031152648,0.030895984,0.031088083,0.031578947,0.037634409,0.031982942,0.036082474,0.042553191,0.047821467,0.047821467,0.047821467
E01015074,0.011627907,0.017730496,0.017142857,0.017381228,0.02259887,0.016778523,0.016556291,0.021436227,0.022123894,0.022075055,0.021881838,0.026399155,0.043336945,0.038377193,0.043859649,0.049342105
E01015075,0.033557047,0.0330033,0.032502709,0.026824034,0.026483051,0.031678986,0.026680896,0.03257329,0.033707865,0.027685493,0.034090909,0.04088785,0.038167939,0.03164557,0.03164557,0.037974684
E01015076,0.010416667,0.005235602,0.005159959,0.010330579,0.010309278,0.010822511,0.005252101,0.010775862,0.016111708,0.021321962,0.015991471,0.010471204,0.021413276,0.016042781,0.021390374,0.016042781
E01015077,0.012048193,0.006188119,0.006134969,0.011750881,0.005324814,0.010649627,0.01048218,0.005165289,0.010141988,0.00492126,0.009661836,0.013824885,0.014231499,0.014245014,0.018993352,0.02374169
E01015078,0.038975501,0.032432432,0.04415011,0.044101433,0.032432432,0.032608696,0.032502709,0.032930845,0.033594625,0.033370412,0.027100271,0.036337209,0.044136192,0.039637599,0.045300113,0.050962627
E01015079,0.011737089,0.011160714,0.010775862,0.011037528,0.016233766,0.010775862,0.015839493,0.01659292,0.005488474,0.011248594,0.011037528,0.010660981,0.016286645,0.011049724,0.022099448,0.027624309
E01015080,0.025673941,0.018404908,0.029904306,0.024449878,0.023557126,0.017523364,0.022026432,0.028441411,0.040045767,0.035128806,0.042787286,0.059920107,0.066006601,0.055045872,0.04587156,0.055045872
E01015081,0.021141649,0.026968716,0.026483051,0.02688172,0.031982942,0.031479538,0.036082474,0.031413613,0.037273695,0.036572623,0.031479538,0.0254842,0.02593361,0.031282586,0.026068822,0.031282586
E01015082,0.030991736,0.025562372,0.026315789,0.024875622,0.029211295,0.028625954,0.023923445,0.025201613,0.03131524,0.031446541,0.029211295,0.043310876,0.048402711,0.037914692,0.052132701,0.056872038
E01015083,0.022123894,0.021231423,0.026288118,0.021459227,0.015991471,0.021299255,0.015756303,0.020512821,0.020768432,0.025458248,0.026014568,0.025176234,0.025826446,0.030612245,0.030612245,0.025510204
E01015084,0.021786492,0.021367521,0.021097046,0.021786492,0.010857763,0.021141649,0.016163793,0.016574586,0.022026432,0.016968326,0.021978022,0.022222222,0.028636884,0.02301496,0.03452244,0.0287687
E01015085,0.015015015,0.015182186,0.015673981,0.015576324,0.010288066,0.015822785,0.020263425,0.020920502,0.021208908,0.021668472,0.026483051,0.021008403,0.026737968,0.027593819,0.033112583,0.033112583
E01015086,0.025412961,0.025125628,0.02528445,0.024509804,0.018359853,0.018495684,0.01867995,0.012300123,0.018656716,0.01867995,0.031446541,0.038709677,0.032808399,0.031367629,0.04391468,0.04391468
E01015087,0.031948882,0.025150905,0.029850746,0.024850895,0.028735632,0.034313725,0.039564787,0.039564787,0.034895314,0.034965035,0.040241449,0.034516765,0.04509018,0.043103448,0.052681992,0.052681992
E01015088,0.033936652,0.032894737,0.033783784,0.033259424,0.032822757,0.032119914,0.025879917,0.031712474,0.03257329,0.032397408,0.041666667,0.04069176,0.030737705,0.025380711,0.030456853,0.040609137
E01015089,0.010672359,0.016411379,0.011074197,0.016949153,0.016357688,0.01059322,0.010416667,0.01025641,0.010141988,0.015321757,0.015,0.019940179,0.020429009,0.020242915,0.025303644,0.020242915
E01015090,0.009124088,0.008952551,0.00911577,0.004712535,0.004703669,0.009469697,0.009380863,0.009737098,0.010224949,0.00529661,0.005376344,0.010917031,0.011560694,0.012106538,0.018159806,0.018159806
E01015091,0.008718396,0.009082652,0.008741259,0.013192612,0.008695652,0.004366812,0.013477089,0.013837638,0.013979497,0.009460738,0.009596929,0.009596929,0.015060241,0.010319917,0.010319917,0.010319917
E01015092,0.008116883,0.003990423,0.008223684,0.008103728,0.008012821,0.008071025,0.011727912,0.00789266,0.008032129,0.008396306,0.012573345,0.017985612,0.017376195,0.012155592,0.016207455,0.016207455
E01015093,0.014097744,0.009276438,0.014005602,0.009451796,0.009416196,0.009496676,0.009920635,0.010040161,0.010427529,0.015906681,0.021715527,0.010810811,0.016447368,0.016666667,0.016666667,0.016666667
E01015094,0.015592516,0.010427529,0.010582011,0.010810811,0.01607717,0.016286645,0.010787487,0.011534025,0.011737089,0.005636979,0.011312217,0.011454754,0.017241379,0.01754386,0.023391813,0.023391813
E01015095,0.015306122,0.015151515,0.009940358,0.015432099,0.010438413,0.005411255,0.010952903,0.011299435,0.017221584,0.011806375,0.017772512,0.018564356,0.019035533,0.0249066,0.0249066,0.0249066
E01015096,0.025176234,0.025406504,0.019588639,0.020470829,0.021052632,0.021030494,0.015789474,0.022246941,0.0220022,0.016722408,0.022321429,0.017026107,0.023255814,0.023201856,0.023201856,0.023201856
E01015097,0.010162602,0.010277492,0.004960317,0.009950249,0.01,0.01026694,0.015120968,0.010427529,0.016393443,0.011560694,0.011402509,0.005434783,0.015957447,0.015706806,0.020942408,0.020942408
E01015098,0.011025358,0.011185682,0.005592841,0.005586592,0.005494505,0.005336179,0.005081301,0.005,0.004926108,0.004892368,0.009803922,0.00997009,0.00965251,0.004844961,0.004844961,0.004844961
E01015099,0.01039501,0.005065856,0.005015045,0.004955401,0.004873294,0.004557885,0.004638219,0.004668534,0.004730369,0.004849661,0.004878049,0.005015045,0.009615385,0.009478673,0.009478673,0.009478673
E01015100,0.005714286,0,0.006016847,0.005733945,0.005353319,0.005307856,0.005040323,0.004911591,0.004887586,0.004821601,0.004699248,0.004582951,0.004557885,0.009057971,0.004528986,0.009057971
E01015101,0.011547344,0.005854801,0.005924171,0.011641444,0.011600928,0.005760369,0.005733945,0.01146789,0.011337868,0.011235955,0.011415525,0.011481056,0.016968326,0.017064846,0.011376564,0.011376564
E01015102,0.005605381,0.005411255,0.005376344,0.005197505,0.005324814,0.005,0.004604052,0.00896861,0.013250883,0.008635579,0.013089005,0.012942192,0.013250883,0.012987013,0.012987013,0.012987013
E01015103,0.010298661,0.015416238,0.010080645,0.01010101,0.009910803,0.009960159,0.009891197,0.004859086,0.009930487,0.010162602,0.009940358,0.009746589,0.009794319,0.00965251,0.00965251,0.00965251
E01015104,0.005302227,0.010416667,0.010070493,0.005081301,0.00498008,0.004975124,0,0,0.005324814,0.010384216,0.005202914,0.005159959,0.010559662,0.00533049,0.00533049,0.00533049
E01015105,0,0.00509165,0,0,0,0.004911591,0.004911591,0.00998004,0.009832842,0.009881423,0.005005005,0.009756098,0.004887586,0.009765625,0.009765625,0.009765625
E01015106,0.00723589,0.006877579,0.007112376,0.014124294,0.01344086,0.013404826,0.012547051,0.006203474,0.012285012,0.0125,0.018587361,0.012578616,0.012391574,0.006203474,0.006203474,0.006203474
E01015107,0.009174312,0.014124294,0.009259259,0.013686131,0.018382353,0.01843318,0.018348624,0.018779343,0.014124294,0.014204545,0.014245014,0.018993352,0.009765625,0.00984252,0.01476378,0.00984252
E01015108,0,0.004752852,0.008643042,0.008460237,0.008312552,0.012755102,0.008312552,0.012458472,0.008130081,0.004068348,0.008375209,0.008417508,0.012975779,0.017196905,0.012897678,0.017196905
E01015109,0.009551098,0.009380863,0.009487666,0.009276438,0.009328358,0.009451796,0.004655493,0.009451796,0.009380863,0.014111007,0.004690432,0.01394052,0.014218009,0.014464802,0.014464802,0.014464802
E01015110,0.008361204,0.004306632,0.004215852,0,0.004219409,0.008561644,0.00856898,0.004295533,0.004393673,0.008976661,0.009302326,0.014204545,0.009794319,0.014705882,0.014705882,0.014705882
E01015111,0.008368201,0.00838223,0.008453085,0.004280822,0.008230453,0.004122012,0.008354219,0.008389262,0.008326395,0.004340278,0.004266212,0.004329004,0.008857396,0.013146363,0.017528484,0.017528484
E01015112,0.005586592,0.005580357,0.011037528,0.005617978,0.005636979,0.011235955,0.005524862,0.005605381,0.011210762,0.005656109,0.005452563,0.010373444,0.005219207,0.005307856,0.010615711,0.010615711
E01015113,0.010845987,0.005324814,0.010706638,0.005482456,0.005364807,0.005417118,0.005464481,0.005446623,0.005482456,0.011049724,0.011173184,0.011037528,0.011198208,0.01146789,0.01146789,0.01146789
E01015114,0,0,0,0.010917031,0.005313496,0.005279831,0.005370569,0.005464481,0.005446623,0.005382131,0.010822511,0.005458515,0.005630631,0.005800464,0.005800464,0.011600928
E01015115,0.014556041,0.020891365,0.027662517,0.027359781,0.020107239,0.020080321,0.019582245,0.01953125,0.020408163,0.026109661,0.02621232,0.019255456,0.026315789,0.019762846,0.019762846,0.026350461
E01015116,0.009469697,0.004734848,0.009606148,0.009633911,0.004821601,0.009950249,0.00984252,0.00492126,0.005235602,0.010672359,0.010718114,0.010964912,0.011481056,0.011363636,0.017045455,0.017045455
E01015117,0.013611615,0.018083183,0.017841213,0.017985612,0.013748854,0.013863216,0.009107468,0.004595588,0.004798464,0.009643202,0.010111223,0.01,0.010070493,0.020725389,0.020725389,0.020725389
E01015118,0.005617978,0.00550055,0.005694761,0.005617978,0.00547046,0.005382131,0.010471204,0.005102041,0.00508647,0.005030181,0.005122951,0.005,0.014955135,0.005154639,0.015463918,0.010309278
E01015119,0.004405286,0.004370629,0.004484305,0.004269855,0.004288165,0.004295533,0.004219409,0.008474576,0.00855432,0.013146363,0.008583691,0.008726003,0.009066183,0.013611615,0.00907441,0.00907441
E01015120,0.016816143,0.016835017,0.016111708,0.021668472,0.021598272,0.010298661,0.015228426,0.015511892,0.015906681,0.021253985,0.015789474,0.015739769,0.015923567,0.015873016,0.015873016,0.010582011
E01015121,0.005347594,0.005081301,0.005202914,0.00554939,0.005760369,0.005988024,0.005959476,0.005988024,0.006038647,0.012019231,0.018495684,0.012642225,0.012870013,0.013003901,0.006501951,0.013003901
E01015122,0.011376564,0.011312217,0.011198208,0.005518764,0.011286682,0.017006803,0.02247191,0.011454754,0.017182131,0.011123471,0.016648169,0.016393443,0.016483516,0.016465423,0.016465423,0.016465423
E01015123,0.01867995,0.018181818,0.018427518,0.01905972,0.019206146,0.012953368,0.006468305,0.006337136,0.00622665,0.006009615,0.005727377,0.005617978,0.005353319,0.005417118,0.005417118,0.010834236
E01015124,0.005065856,0.005192108,0.010183299,0.010460251,0.010362694,0.005347594,0.010683761,0.010810811,0.005458515,0.010834236,0.005574136,0.005636979,0.005903188,0.011600928,0.011600928,0.017401392
E01015125,0.008984726,0.004574565,0.008960573,0.009208103,0.009276438,0.009285051,0.014245014,0.014367816,0.020597322,0.020263425,0.015641293,0.020576132,0.021119324,0.027412281,0.021929825,0.021929825
E01015126,0.0067659,0.006587615,0.00698324,0.006821282,0.013605442,0.013717421,0.02027027,0.020576132,0.021037868,0.014144272,0.014684288,0.014705882,0.015267176,0.01552795,0.007763975,0.007763975
E01015127,0.010309278,0.015416238,0.010341262,0.01529052,0.010183299,0.014910537,0.014836795,0.015400411,0.01059322,0.0110011,0.011248594,0.011350738,0.011614402,0.017201835,0.02293578,0.02293578
E01015128,0.009699321,0.009680542,0.00952381,0.00952381,0.004789272,0.009496676,0.009765625,0.005025126,0.005138746,0.010341262,0.010626993,0.015739769,0.015974441,0.010952903,0.016429354,0.016429354
E01015129,0.009328358,0.009606148,0.014423077,0.014191107,0.009718173,0.009746589,0.014778325,0.014749263,0.010090817,0.00984252,0.00997009,0.010141988,0.010330579,0.010515247,0.015772871,0.015772871
E01015130,0.004310345,0.004262575,0.004280822,0.008818342,0.008741259,0.008764242,0.008726003,0.009041591,0.009242144,0.009191176,0.009124088,0.009066183,0.013648772,0.014044944,0.009363296,0.009363296
E01015131,0.01146789,0.005896226,0.005649718,0.011627907,0.011534025,0.005841121,0.005980861,0.006016847,0.006075334,0.0125,0.012515645,0.012755102,0.006518905,0.006578947,0.006578947,0.006578947
E01015132,0.006024096,0.005973716,0.012210012,0.012062726,0.011918951,0.011976048,0.011600928,0.011709602,0.01754386,0.017709563,0.017772512,0.017482517,0.017688679,0.017814727,0.017814727,0.023752969
E01015133,0.01146789,0.016519824,0.016816143,0.011273957,0.016722408,0.011325028,0.011123471,0.016930023,0.011325028,0.016968326,0.017221584,0.011709602,0.005807201,0.011976048,0.017964072,0.017964072
E01015134,0.012180268,0.012391574,0.012315271,0.012406948,0.006127451,0.012180268,0.012048193,0.012437811,0.011933174,0.005793743,0.005733945,0,0.011560694,0.005656109,0.011312217,0.011312217
E01015135,0.015991471,0.015906681,0.020746888,0.015673981,0.020512821,0.021253985,0.020639835,0.020533881,0.020703934,0.020366599,0.015463918,0.026343519,0.021344717,0.026567481,0.037194474,0.04250797
E01015136,0.011627907,0.012180268,0.012062726,0.018159806,0.017772512,0.017605634,0.017942584,0.024154589,0.017921147,0.023121387,0.016685206,0.022675737,0.022753129,0.022753129,0.022753129,0.017064846
E01015137,0.016759777,0.01048218,0.016008538,0.015974441,0.010649627,0.010559662,0.010121457,0.014955135,0.014836795,0.009920635,0.010214505,0.010330579,0.015625,0.010449321,0.010449321,0.015673981
E01015138,0.005015045,0.010162602,0.010416667,0.005040323,0.005005005,0.00498008,0.004906771,0.005144033,0.005102041,0.005268704,0.010940919,0.011123471,0.011668611,0.011778563,0.005889282,0.005889282
E01015139,0.018203883,0.011547344,0.011641444,0.011600928,0.011185682,0.016556291,0.016357688,0.011223345,0.011389522,0.011862396,0.011862396,0.011848341,0.018472906,0.024420024,0.018315018,0.024420024
E01015140,0.012239902,0.01183432,0.011778563,0.017730496,0.012019231,0.01183432,0.017964072,0.012345679,0.012722646,0.006321113,0.00656168,0.013586957,0.014025245,0.013927577,0.013927577,0.020891365
E01015141,0.005574136,0.005440696,0.005787037,0,0,0,0.004574565,0.004694836,0.009514748,0.009354537,0.009680542,0.01476378,0.010050251,0.010214505,0.015321757,0.015321757
E01015142,0.005230126,0.005324814,0.005202914,0.010330579,0.010416667,0.005175983,0.005213764,0.005307856,0.005537099,0.005464481,0.005537099,0.005630631,0.011074197,0.016322089,0.016322089,0.021762786
E01015143,0.015690377,0.015739769,0.016094421,0.016322089,0.016393443,0.010905125,0.016519824,0.016872891,0.011402509,0.011520737,0.017793594,0.023501763,0.018382353,0.018094089,0.018094089,0.024125452
E01015144,0.021598272,0.026260504,0.021299255,0.021413276,0.01572327,0.020855057,0.015511892,0.020304569,0.020942408,0.021208908,0.026041667,0.020181635,0.024630542,0.040120361,0.050150451,0.050150451
E01015145,0.016872891,0.024038462,0.018050542,0.017026107,0.021413276,0.014577259,0.01953125,0.023607177,0.019588639,0.018726592,0.013452915,0.022542831,0.030094583,0.029863481,0.034129693,0.038395904
E01015146,0.015495868,0.014097744,0.018165304,0.017714792,0.020955574,0.017921147,0.017857143,0.022065313,0.0180018,0.026619343,0.026501767,0.025575448,0.029313233,0.031446541,0.035377358,0.035377358
E01015147,0.019505852,0.025188917,0.018541409,0.018115942,0.0125,0.018226002,0.018115942,0.0124533,0.012771392,0.019556714,0.019633508,0.019815059,0.020491803,0.01369863,0.020547945,0.020547945
E01015148,0.021299255,0.021413276,0.014880952,0.02,0.019821606,0.01489573,0.010050251,0.014648438,0.015136226,0.010277492,0.010204082,0.024582104,0.024606299,0.023900574,0.019120459,0.028680688
E01015149,0.02787068,0.022421525,0.026595745,0.027995521,0.033482143,0.027233115,0.026968716,0.02708559,0.033222591,0.038293217,0.038461538,0.037634409,0.038716814,0.05033557,0.05033557,0.05033557
E01015150,0.017985612,0.024660912,0.025252525,0.024183797,0.018270402,0.025477707,0.025188917,0.025773196,0.025510204,0.030120482,0.023894863,0.023866348,0.028835063,0.028026906,0.022421525,0.033632287
E01015151,0.01614205,0.016299919,0.01552795,0.011372252,0.010316369,0.01305483,0.009894459,0.010046885,0.010295127,0.010337698,0.010073875,0.013764625,0.016371971,0.019430052,0.019430052,0.022668394
E01015152,0.019860973,0.02016129,0.019704433,0.019120459,0.014652015,0.014503263,0.014316392,0.01459854,0.017946877,0.01507159,0.015772871,0.020096463,0.019762846,0.018712575,0.026197605,0.018712575
E01015153,0.01459144,0.018957346,0.009532888,0.017497813,0.012668919,0.016764459,0.017006803,0.020458265,0.016666667,0.021422451,0.016542597,0.016194332,0.020441537,0.024469821,0.024469821,0.024469821
E01015155,0.01572327,0.019493177,0.02334267,0.023900574,0.009363296,0.013513514,0.012897678,0.02078138,0.017421603,0.017094017,0.01635323,0.020177563,0.023923445,0.02764613,0.035545024,0.035545024
E01015156,0.004926108,0.004970179,0.009049774,0.009017133,0.008635579,0.004329004,0.004533092,0.004317789,0.008453085,0.008787346,0.008291874,0.009746589,0.004761905,0.003900156,0.007800312,0.003900156
E01015157,0.004659832,0.00923361,0.008748906,0.008598452,0.008453085,0.007917656,0.011337868,0.00727802,0.006963788,0.006301197,0.008833922,0.008551881,0.008384572,0.008241758,0.008241758,0.010989011
E01015158,0.004374453,0.004504505,0.008532423,0.008488964,0.008116883,0.007886435,0.007598784,0.007032349,0.003465003,0.006715917,0.003238342,0.010073875,0.006464124,0.006402049,0.009603073,0.012804097
E01015159,0.015,0.010235415,0.015321757,0.010224949,0.010384216,0.015772871,0.015991471,0.0110011,0.016853933,0.016703786,0.011111111,0.021691974,0.021881838,0.021978022,0.021978022,0.021978022
E01015160,0.010373444,0.010764263,0.011148272,0.011013216,0.011135857,0.005656109,0.011376564,0.011587486,0.011890606,0.012210012,0.005834306,0.012077295,0.012210012,0.018181818,0.018181818,0.018181818
E01015161,0.014691479,0.019646365,0.014836795,0.015136226,0.015166835,0.005055612,0.010416667,0.010672359,0.022321429,0.02247191,0.022675737,0.02247191,0.023446659,0.017321016,0.023094688,0.02886836
