Area	Rate
E01015261	0.0623
E01015262	0.0597
E01015263	0.0625
E01015264	0.0554
E01015265	0.053
E01015266	0.0622
E01015267	0.0591
E01015268	0.0532
E01015269	0.0557
E01015270	0.0533
E01015271	0.0445
E01019886	0.0589
E01019887	0.0584
E01019888	0.0553
E01019889	0.055
E01019890	0.0554
E01019891	0.0608
E01019892	0.0678
E01019893	0.0622
E01019894	0.0437
E01019895	0.0487
E01019896	0.0458
E01019897	0.062
E01019898	0.0546
E01019899	0.0554
E01019900	0.0492
E01019901	0.0559
E01019902	0.0542
E01019903	0.0589
E01019904	0.0597
E01019905	0.06
E01019906	0.0616
E01019907	0.0547
E01019908	0.0665
E01019909	0.0521
E01019910	0.0586
E01019911	0.0492
E01019912	0.0551
E01019913	0.0412
E01019914	0.0591
E01019915	0.0506
E01019916	0.0666
E01019917	0.0651
E01019918	0.062
E01019919	0.0637
E01019920	0.0628
E01019921	0.0594
E01019922	0.0594
E01019923	0.0611
E01019924	0.0644
E01019925	0.0617
E01019927	0.0593
E01019928	0.0606
E01019929	0.061
E01019930	0.0565
E01019931	0.0568
E01019932	0.0594
E01019933	0.0586
E01019934	0.0535
E01019935	0.0517
E01019936	0.0532
E01019937	0.0544
E01019938	0.055
E01019939	0.0521
E01019940	0.0512
E01019942	0.06
E01019943	0.0586
E01019944	0.0627
E01019945	0.0576
E01019946	0.0447
E01019947	0.0534
E01019948	0.0478
E01019949	0.0484
E01019950	0.048
E01019951	0.0485
E01019952	0.0508
E01019953	0.0462
E01019954	0.0592
E01019955	0.0526
E01019956	0.0524
E01019957	0.0402
E01019958	0.048
E01019959	0.0584
E01019960	0.0605
E01019961	0.0555
E01019962	0.0595
E01019963	0.061
E01019964	0.059
E01019965	0.0601
E01019966	0.0533
E01019967	0.0539
E01019968	0.0595
E01019969	0.0633
E01019970	0.0621
E01019971	0.0669
E01019972	0.0691
E01019973	0.0603
E01019974	0.0622
E01019975	0.0666
E01019976	0.0571
E01019977	0.0627
E01019980	0.0692
E01019981	0.0667
E01019982	0.0701
E01019983	0.0597
E01019984	0.066
E01019985	0.0689
E01019986	0.0645
E01019987	0.0627
E01019988	0.0612
E01019989	0.0675
E01019990	0.0673
E01019991	0.0665
E01019992	0.0625
E01019993	0.0641
E01019994	0.0647
E01019995	0.0629
E01019996	0.0584
E01019997	0.061
E01019998	0.0643
E01019999	0.0572
E01020000	0.0663
E01020001	0.0603
E01020002	0.0644
E01020003	0.0569
E01020004	0.0629
E01020005	0.0623
E01020006	0.0647
E01020007	0.0601
E01020008	0.0602
E01020009	0.0648
E01020010	0.0676
E01020011	0.058
E01020012	0.0644
E01020013	0.0648
E01020014	0.0672
E01020015	0.0671
E01020016	0.0661
E01020017	0.064
E01020018	0.0626
E01020019	0.0544
E01020020	0.0583
E01020021	0.0612
E01020022	0.0572
E01020023	0.0649
E01020024	0.0631
E01020025	0.0704
E01020026	0.0602
E01020027	0.0631
E01020029	0.0652
E01020030	0.0682
E01020031	0.067
E01020032	0.0677
E01020033	0.0583
E01020035	0.0652
E01020036	0.0626
E01020037	0.064
E01020038	0.0643
E01020039	0.0621
E01020040	0.0631
E01020041	0.0643
E01020042	0.0602
E01020043	0.0602
E01020044	0.059
E01020045	0.0588
E01020046	0.0614
E01020047	0.0573
E01020048	0.0621
E01020049	0.0562
E01020050	0.0555
E01020051	0.052
E01020052	0.0613
E01020053	0.06
E01020054	0.0641
E01020055	0.0625
E01020056	0.061
E01020057	0.0638
E01020058	0.0614
E01020059	0.06
E01020060	0.0598
E01020061	0.0617
E01020062	0.0585
E01020063	0.0587
E01020064	0.0623
E01020065	0.0601
E01020066	0.0638
E01020067	0.0651
E01020068	0.0588
E01020069	0.0577
E01020070	0.0586
E01020071	0.0568
E01020072	0.057
E01020073	0.0569
E01020074	0.0581
E01020075	0.0612
E01020076	0.0615
E01020077	0.0606
E01020078	0.0637
E01020079	0.0597
E01020080	0.0551
E01020081	0.0565
E01020082	0.0595
E01020083	0.0621
E01020084	0.0568
E01020085	0.0666
E01020086	0.0554
E01020087	0.0558
E01020088	0.0572
E01020089	0.0635
E01020090	0.0568
E01020091	0.0567
E01020092	0.0533
E01020093	0.0579
E01020094	0.0611
E01020095	0.0659
E01020096	0.0618
E01020097	0.0564
E01020098	0.0573
E01020099	0.0566
E01020100	0.0543
E01020101	0.0571
E01020102	0.0657
E01020103	0.0649
E01020104	0.0671
E01020105	0.0588
E01020106	0.0491
E01020107	0.0526
E01020108	0.0581
E01020109	0.0598
E01020110	0.0626
E01020111	0.0623
E01020112	0.0627
E01020113	0.0613
E01020114	0.0602
E01020115	0.0597
E01020116	0.0602
E01020117	0.058
E01020118	0.0637
E01020119	0.0544
E01020120	0.0586
E01020121	0.0606
E01020122	0.0605
E01020123	0.0591
E01020124	0.0568
E01020125	0.0537
E01020126	0.0577
E01020127	0.0593
E01020128	0.0571
E01020129	0.0611
E01020130	0.0664
E01020131	0.0601
E01020132	0.0597
E01020133	0.0613
E01020134	0.0638
E01020135	0.0577
E01020136	0.0598
E01020137	0.0584
E01020138	0.0573
E01020139	0.0612
E01020140	0.0554
E01020141	0.0652
E01020142	0.0593
E01020143	0.0608
E01020144	0.0698
E01020145	0.0607
E01020146	0.0662
E01020147	0.0564
E01020148	0.0602
E01020149	0.0589
E01020150	0.0577
E01020151	0.0503
E01020152	0.0545
E01020153	0.0515
E01020154	0.0635
E01020155	0.061
E01020156	0.0563
E01020157	0.0591
E01020158	0.0592
E01020159	0.0591
E01020160	0.0611
E01020161	0.0574
E01020162	0.0645
E01020163	0.064
E01020164	0.0603
E01020165	0.0682
E01020166	0.0587
E01020167	0.0636
E01020168	0.0527
E01020169	0.0619
E01020170	0.0559
E01020171	0.052
E01020172	0.0543
E01020173	0.053
E01020174	0.0529
E01020175	0.051
E01020176	0.0584
E01020177	0.0588
E01020178	0.0516
E01020179	0.0515
E01020180	0.0603
E01020181	0.0566
E01020182	0.0638
E01020183	0.0569
E01020184	0.0582
E01020185	0.0518
E01020186	0.0488
E01020187	0.0614
E01020188	0.0566
E01020189	0.0576
E01020190	0.0563
E01020191	0.0688
E01020192	0.0532
E01020193	0.0599
E01020194	0.0625
E01020195	0.06
E01020196	0.0604
E01020197	0.0564
E01020198	0.0641
E01020199	0.0615
E01020200	0.0534
E01020201	0.05
E01020202	0.0504
E01020203	0.0508
E01020204	0.0693
E01020205	0.0578
E01020206	0.0615
E01020207	0.0644
E01020208	0.0626
E01020209	0.0621
E01020210	0.0569
E01020211	0.0635
E01020212	0.0633
E01020213	0.0592
E01020214	0.0578
E01020215	0.0548
E01020216	0.0635
E01020217	0.0619
E01020218	0.0655
E01020219	0.0646
E01020220	0.0616
E01020221	0.0616
E01020222	0.0625
E01020223	0.0608
E01020224	0.0674
E01020225	0.0642
E01020226	0.0556
E01020227	0.0566
E01020228	0.0553
E01020229	0.0571
E01020230	0.0586
E01020231	0.0565
E01020232	0.0622
E01020233	0.0481
E01020234	0.061
E01020235	0.0557
E01020236	0.057
E01020237	0.059
E01020238	0.0578
E01020239	0.0559
E01020240	0.0598
E01020241	0.062
E01020242	0.065
E01020243	0.0611
E01020244	0.0594
E01020245	0.0593
E01020246	0.0614
E01020247	0.059
E01020248	0.0576
E01020249	0.0554
E01020250	0.0589
E01020251	0.062
E01020252	0.0609
E01020253	0.0653
E01020254	0.0618
E01020255	0.0562
E01020256	0.0594
E01020257	0.0582
E01020258	0.0575
E01020259	0.0566
E01020260	0.0489
E01020261	0.0537
E01020262	0.0551
E01020263	0.0509
E01020264	0.0578
E01020265	0.0563
E01020266	0.0574
E01020267	0.0559
E01020268	0.0522
E01020269	0.0552
E01020270	0.0603
E01020271	0.0621
E01020272	0.0613
E01020273	0.0571
E01020274	0.0589
E01020275	0.0601
E01020276	0.0544
E01020277	0.0598
E01020278	0.0605
E01020279	0.0643
E01020280	0.0647
E01020281	0.0591
E01020282	0.0569
E01020283	0.0567
E01020284	0.0641
E01020285	0.0644
E01020286	0.058
E01020287	0.0571
E01020288	0.0588
E01020289	0.0567
E01020290	0.0562
E01020291	0.0597
E01020292	0.0564
E01020293	0.0592
E01020294	0.059
E01020295	0.0546
E01020296	0.0551
E01020297	0.0577
E01020298	0.0517
E01020299	0.0546
E01020300	0.0542
E01020301	0.0591
E01020302	0.0588
E01020303	0.0571
E01020304	0.0595
E01020305	0.0623
E01020306	0.0615
E01020307	0.0585
E01020308	0.0589
E01020309	0.0582
E01020310	0.0542
E01020311	0.0559
E01020312	0.0517
E01020313	0.0585
E01020314	0.0569
E01020315	0.0575
E01020316	0.0579
E01020317	0.0535
E01020318	0.0541
E01020319	0.058
E01020320	0.056
E01020321	0.0612
E01020322	0.0588
E01020323	0.0657
E01020324	0.056
E01020325	0.058
E01020326	0.0608
E01020327	0.0593
E01020328	0.0653
E01020329	0.058
E01020330	0.0591
E01020331	0.0568
E01020332	0.0602
E01020333	0.0587
E01020334	0.061
E01020335	0.0519
E01020336	0.05
E01020337	0.0589
E01020338	0.0626
E01020339	0.0596
E01020340	0.0595
E01020341	0.0533
E01020342	0.0616
E01032628	0.058
E01032657	0.0597
E01032658	0.0598
E01033232	0.0712
E01033233	0.0522
E01033234	0.067
E01033235	0.0595
E01033236	0.0516
E07000040	0.0562
E07000041	0.0627
E07000042	0.06
E07000043	0.0594
E07000044	0.0579
E07000045	0.0591
E07000046	0.0584
E07000047	0.0585
E10000008	0.0591
E06000026	0.0621
E06000027	0.0586
IMDQ1	0.0631
IMDQ2	0.0609
IMDQ3	0.0593
IMDQ4	0.0586
IMDQ5	0.0566
E02003122	0.0568
E02003123	0.0615
E02003124	0.0639
E02003125	0.0626
E02003126	0.0607
E02003127	0.063
E02003128	0.0631
E02003129	0.0589
E02003130	0.0641
E02003131	0.0613
E02003132	0.0634
E02003133	0.0606
E02003134	0.064
E02003135	0.068
E02003136	0.0567
E02003137	0.06
E02003138	0.0665
E02003139	0.0663
E02003140	0.0608
E02003141	0.0669
E02003142	0.0641
E02003143	0.0624
E02003144	0.0574
E02003145	0.0618
E02003146	0.0622
E02003147	0.0667
E02003148	0.0591
E02003149	0.0638
E02003150	0.0644
E02003151	0.0539
E02003152	0.0593
E02003153	0.0607
E02003154	0.0584
E02003155	0.0594
E02003156	0.0635
E02003157	0.0634
E02003158	0.0576
E02003159	0.0632
E02003161	0.0634
E02003163	0.0535
E02003164	0.0566
E02003165	0.0593
E02003166	0.0604
E02003167	0.0593
E02003168	0.0571
E02003169	0.0522
E02003170	0.0539
E02003171	0.0564
E02004129	0.0544
E02004130	0.0574
E02004131	0.0587
E02004132	0.0595
E02004133	0.0566
E02004134	0.063
E02004135	0.0531
E02004136	0.057
E02004137	0.0528
E02004138	0.0487
E02004139	0.0524
E02004140	0.0465
E02004141	0.0573
E02004142	0.0579
E02004143	0.059
E02004144	0.0566
E02004145	0.0498
E02004146	0.0615
E02004147	0.0642
E02004148	0.0519
E02004149	0.0551
E02004150	0.0644
E02004151	0.0617
E02004152	0.0584
E02004153	0.0669
E02004154	0.0636
E02004155	0.0632
E02004156	0.0641
E02004157	0.0645
E02004158	0.067
E02004159	0.065
E02004160	0.0618
E02004161	0.0657
E02004162	0.0643
E02004163	0.0588
E02004164	0.0583
E02004165	0.058
E02004166	0.0593
E02004167	0.0617
E02004168	0.0608
E02004169	0.06
E02004170	0.063
E02004171	0.0594
E02004172	0.0587
E02004173	0.0595
E02004174	0.0617
E02004175	0.0614
E02004176	0.0566
E02004177	0.0607
E02004178	0.0581
E02004179	0.0599
E02004180	0.0583
E02004181	0.0612
E02004182	0.0622
E02004183	0.0581
E02004184	0.0637
E02004185	0.054
E02004186	0.06
E02004187	0.0585
E02004188	0.0568
E02004189	0.0633
E02004190	0.0596
E02004191	0.0591
E02004192	0.0554
E02004193	0.0621
E02004194	0.0594
E02004195	0.0574
E02004196	0.0576
E02004197	0.0537
E02004198	0.0575
E02004199	0.0518
E02004200	0.0528
E02004201	0.056
E02004202	0.0612
E02004203	0.0573
E02004204	0.0596
E02004205	0.0584
E02004206	0.0546
E02004207	0.0585
E02004208	0.0565
E02004209	0.0602
E02004210	0.0589
E02004211	0.0538
E02004212	0.062
E02004213	0.065
E02004214	0.0644
E02004215	0.06
E02004216	0.0585
E02004217	0.0605
E02004218	0.0583
E02004219	0.0567
E02004220	0.0564
E02004221	0.0534
E02004222	0.0608
E02004223	0.062
E02004224	0.0563
E02004225	0.0602
E02004226	0.0572
E02004227	0.059
E02004228	0.0576
E02004229	0.0593
E02004230	0.0606
E02004231	0.0606
E02004232	0.0578
E02004233	0.0581
E02004234	0.0561
E02004235	0.0563
E02006840	0.0596
TOWN01	0.0605
TOWN02	0.0555
TOWN03	0.0601
TOWN04	0.0582
TOWN05	0.0595
TOWN06	0.06
TOWN07	0.061
TOWN08	0.0555
TOWN09	0.0569
TOWN10	0.0624
TOWN11	0.0576
TOWN12	0.059
TOWN13	0.0584
TOWN14	0.057
TOWN15	0.0595
TOWN16	0.0597
TOWN17	0.0553
TOWN18	0.0577
TOWN19	0.0571
TOWN20	0.0603
TOWN21	0.0589
TOWN22	0.0586
TOWN23	0.0505
TOWN24	0.0502
TOWN25	0.0579
TOWN26	0.058
TOWN27	0.0561
TOWN28	0.0593
TOWN29	0.0585
DIV1	0.0631
DIV2	0.0626
DIV3	0.0561
DIV4	0.0617
DIV5	0.0613
DIV6	0.0599
DIV7	0.0606
DIV8	0.0594
DIV9	0.0575
DIV10	0.0595
DIV11	0.0611
DIV12	0.0588
DIV13	0.0585
DIV14	0.0574
DIV15	0.0615
DIV16	0.0581
DIV17	0.0622
DIV18	0.0563
DIV19	0.0566
DIV20	0.0569
DIV21	0.0604
DIV22	0.0509
DIV23	0.0602
DIV24	0.0669
DIV25	0.0583
DIV26	0.0564
DIV27	0.0586
DIV28	0.0634
DIV29	0.0584
DIV30	0.061
DIV31	0.0559
DIV32	0.0621
DIV33	0.0548
DIV34	0.0587
DIV35	0.0629
DIV36	0.06
DIV37	0.0549
DIV38	0.0593
DIV39	0.0567
DIV40	0.0631
DIV41	0.0558
DIV42	0.0511
DIV43	0.0496
DIV44	0.0577
DIV45	0.0582
DIV46	0.0646
DIV47	0.0608
DIV48	0.0581
DIV49	0.0576
DIV50	0.0605
DIV51	0.0583
DIV52	0.0585
DIV53	0.0592
DIV54	0.0611
DIV55	0.0562
DIV56	0.0598
DIV57	0.0659
DIV58	0.0581
CHSCTAXE	0.0521
CHSCTBARNSTAPLE	0.0609
CHSCTBIDEFORD	0.0579
CHSCTBRAUNTON	0.0594
CHSCTCREDITON	0.0596
CHSCTCULLOMPTON	0.0605
CHSCTDAWLISH	0.0565
CHSCTEXETERCHALL	0.0631
CHSCTEXETERSYCAMORE	0.062
CHSCTEXMOUTH	0.0576
CHSCTHONITON	0.0574
CHSCTIVYBRIDGE	0.0589
CHSCTKINGSBRIDGE	0.0553
CHSCTNABBOT	0.0604
CHSCTOKE	0.0596
CHSCTSMOLTON	0.0575
CHSCTTAVISTOCK	0.0584
CHSCTTEIGN	0.0593
CHSCTTIVERTON	0.0594
CHSCTTORRINGTON	0.0585
CHSCTTOTNES	0.057
Eastern	
Northern	
Southern	
Western	
