Area,2008-2010,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016
E01015072,194.7296376,226.0974629,227.1134905,201.9935252,201.9935252,193.2248365,207.8042451
E01015073,247.6159361,245.0518225,214.1982461,187.4198845,173.0741813,189.4196749,189.4196749
E01015074,193.3395931,176.2548242,185.0799199,151.5474803,143.1820285,149.1435608,155.1324269
E01015075,237.1566145,211.7273268,182.6396877,149.6237835,149.6237835,150.7586188,158.4346573
E01015076,138.3853195,185.6415421,152.7358048,150.9005927,153.8623476,160.6593355,154.9875239
E01015077,159.0749124,154.4928773,144.3762312,123.6781854,116.7457825,132.5924697,138.6454493
E01015078,222.8385062,208.103165,217.7967326,215.2054609,199.8075333,214.6525696,203.2193955
E01015079,168.3437807,154.8396722,159.4178867,158.0505423,135.1423626,165.6030745,171.3490794
E01015080,217.4054951,218.3006326,239.3709572,272.1373145,242.7736409,290.0675225,285.8922441
E01015081,214.1473493,228.0576142,224.9609899,180.8661198,171.0588429,177.0608614,177.0608614
E01015082,227.4251872,228.1267686,200.6152485,166.1693941,149.3247458,169.5068265,174.8769649
E01015083,240.5096779,259.4655557,276.0220969,217.3601715,170.6086528,213.2776013,205.162661
E01015084,188.6745226,185.7134082,153.5039695,150.7627556,150.7627556,134.2025824,140.7375248
E01015085,172.7242427,200.3779874,212.6324391,199.7008387,178.9739115,173.343607,178.2585695
E01015086,154.2110009,183.7710376,216.7034241,171.7571887,168.4965968,176.7283388,176.7283388
E01015087,204.370753,232.693339,214.735264,182.6537136,178.5076009,189.7306155,192.1621188
E01015088,217.4004488,266.1929761,253.675135,238.2055403,225.9985317,228.3760663,229.6951587
E01015089,112.4938741,120.2838389,124.9269981,120.5791617,88.18718703,110.4356075,110.4356075
E01015090,204.7829239,202.1129023,166.1528348,113.7915356,113.7915356,129.9259495,119.0143023
E01015091,158.6700851,196.2669925,181.3283733,176.5857951,165.487227,170.4338398,180.2203016
E01015092,188.674674,213.072619,231.2608602,204.799443,194.286627,203.4515232,203.3112513
E01015093,248.5781932,241.8718766,230.1157422,169.9062302,169.9062302,157.4017039,168.6551374
E01015094,214.2798998,212.1837065,208.7833171,192.1238615,145.4955903,154.0167147,179.3062523
E01015095,189.4286317,184.1689502,197.4797415,190.4812801,190.4812801,210.5168621,202.6019844
E01015096,195.6093978,208.5986654,221.5145687,191.64568,191.64568,189.5252361,184.7057694
E01015097,142.3213364,182.7892095,148.7022756,132.8365516,105.7297159,85.72090415,85.72090415
E01015098,203.6504657,214.6446425,206.2633356,153.4889627,145.3182274,138.6348466,131.1662877
E01015099,291.4804148,288.4288241,264.9141624,206.1143883,185.7566804,173.6748435,189.8043629
E01015100,236.4592278,241.0390219,171.4683674,187.7596967,187.7596967,167.8973779,187.5043825
E01015101,83.09802525,90.64507471,107.1216559,135.9354816,114.1311927,137.3276018,128.9143793
E01015102,180.9133391,195.9640346,159.3728188,146.7874095,146.7874095,162.9701947,157.2120593
E01015103,201.6505144,214.9216283,193.8988273,145.5617988,145.5617988,137.3011567,146.7540654
E01015104,164.8516585,175.7136818,171.5458632,138.2635929,130.0126921,135.3588984,122.5570795
E01015105,157.324398,215.0761592,204.6551444,192.3143216,192.3143216,166.374022,164.3594185
E01015106,154.2106017,154.8993871,167.2522642,133.3346513,133.3346513,113.6088727,101.0791291
E01015107,216.2805337,234.5865225,206.2659942,149.2730689,141.6872059,128.9778399,138.324419
E01015108,140.2823944,122.4910641,146.3658539,146.2214643,143.4696902,147.3307734,153.4914518
E01015109,195.9867683,200.4939363,201.4916452,153.0504025,137.3430848,123.6774174,124.5382597
E01015110,166.9862737,143.7832363,163.5633102,124.9246533,113.3429655,124.2331187,117.2288919
E01015111,165.2154292,175.9213451,182.7879886,120.8743156,129.7997814,122.528254,139.1963015
E01015112,165.7451056,173.6332847,172.9170289,178.6971603,161.3420087,159.1847662,164.7789567
E01015113,167.827403,170.5582622,135.1581275,125.1941611,99.55671805,113.3618009,113.3618009
E01015114,169.3343507,171.7122094,159.6497566,133.8418325,121.3528583,134.811885,134.811885
E01015115,152.6680738,169.6460512,189.2709182,188.9935512,157.7359974,200.7250089,202.3705198
E01015116,141.9971386,162.0515693,178.1746027,150.9142379,103.8908814,128.3467023,128.3467023
E01015117,198.6263854,234.2593165,225.377672,215.696951,193.4677376,194.5063411,194.4411597
E01015118,151.1485941,149.2240552,146.1143793,147.8095203,130.9224494,125.2351596,131.5868664
E01015119,215.0489259,178.2990347,193.9948106,141.5473077,132.4129122,155.219071,159.0391476
E01015120,139.8495008,134.4761331,155.325421,124.9356863,124.9356863,134.5542338,116.7004842
E01015121,148.9063271,170.9306764,170.2676636,149.2316316,121.8263572,121.8263572,121.8263572
E01015122,173.9077057,185.1385579,177.8204135,118.1512535,108.2178922,118.8315007,115.9107511
E01015123,170.3091344,157.9597931,115.3941406,109.0037095,106.0864126,107.6336055,107.6336055
E01015124,166.0565837,147.4663747,119.9783033,93.97334479,83.63439532,116.4845695,124.2978234
E01015125,188.3303916,212.6892662,205.5030167,149.2068631,149.2068631,149.1721336,154.1252952
E01015126,158.6150877,161.4076208,115.4807644,82.73075305,82.73075305,50.24372193,50.24372193
E01015127,220.9359508,161.1912383,152.0334667,136.7771319,152.8857264,153.6037234,153.1627235
E01015128,186.7092813,196.5675856,147.7243954,128.128872,117.9969554,121.1663522,115.3649243
E01015129,193.3907755,157.6802776,190.8536858,158.6558577,151.7226194,158.2401971,157.599341
E01015130,188.6489096,219.4833841,216.4238127,184.5583094,162.5468512,165.6416234,172.4054951
E01015131,136.1763447,154.3008262,136.187242,117.4074992,104.5949152,108.7140635,108.7140635
E01015132,105.8368846,113.923172,111.8778905,95.23092676,95.23092676,82.60827769,83.12767089
E01015133,171.1446867,175.9394086,152.1042247,142.2542879,129.7014975,122.9843841,132.077654
E01015134,123.9252365,144.4594297,170.9810422,144.7492446,148.8874653,138.1207645,143.6379866
E01015135,199.8606243,182.7543115,183.4751993,148.0907215,166.8072781,168.3546699,168.3546699
E01015136,171.1909482,199.1086982,176.5340571,164.3177044,137.3068591,137.3400796,146.1118374
E01015137,171.4532911,170.2265079,149.2301048,124.4163088,124.4163088,128.1157006,118.4358885
E01015138,164.9559799,156.3332083,185.9511811,129.2279515,116.2133263,121.5017923,133.0640213
E01015139,178.9535405,206.6360477,182.2392897,151.7940066,132.5394268,139.6709054,132.0881729
E01015140,137.4406348,121.9230262,108.1251826,87.13832463,87.13832463,87.62366254,85.61446797
E01015141,161.6188084,173.2111164,159.3132526,131.8059127,129.5786826,117.9363711,115.7540379
E01015142,252.6091125,258.8139864,243.7000481,168.5847725,150.9362488,147.8151338,149.1758326
E01015143,247.8050507,214.9299643,166.0113377,153.8842622,153.8842622,175.7240064,168.3444919
E01015144,243.9409968,250.3625952,253.2282627,206.19513,194.4816136,215.3328438,215.3965942
E01015145,#DIV/0!,#DIV/0!,367.8100766,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
E01015146,227.2474894,243.7492291,244.6342953,204.2968721,198.2692079,197.6778623,197.6778623
E01015147,186.878488,182.4418746,167.1740568,120.5028382,132.8060925,132.5251074,132.5251074
E01015148,217.9904622,220.957909,238.034357,182.6980434,170.5613541,172.0802515,180.4976493
E01015149,236.276739,239.6434296,237.2680065,156.4745712,156.4745712,161.2165467,162.6829573
E01015150,229.4255629,221.5503077,202.8756497,178.8392651,163.7972768,184.2431069,164.1688514
E01015151,206.0978232,252.6196196,251.6056332,239.2988689,218.6581491,228.7862573,235.1522038
E01015152,236.3024584,266.9358782,260.4994519,184.3102022,178.1034689,192.0115929,192.0765082
E01015153,274.3246812,300.8360029,267.7189965,201.3377264,203.5638563,202.10316,220.7970521
E01015155,279.2923492,287.8714942,268.8210113,260.4093342,254.8060096,262.8806238,259.587742
E01015156,358.5275711,324.2714689,241.0260612,182.5362169,172.9404879,172.9404879,174.6843166
E01015157,240.9006987,249.6082512,248.1009998,217.6147854,213.1267154,189.4542299,200.5465599
E01015158,159.1560772,151.2981328,194.8115038,158.9283778,129.4607183,145.595033,143.8402265
E01015159,179.7220603,177.930716,159.9462726,132.6066459,132.6066459,134.568829,135.5223073
E01015160,133.4162957,133.4678898,142.54366,138.5395899,126.0310771,132.0130626,149.4667709
E01015161,226.7977614,203.3107304,194.1102745,148.8695001,148.8695001,153.0208284,154.4073238
E01015162,211.8372512,249.1258951,232.1712491,199.5864927,199.5864927,188.3131513,193.1907419
E01015163,180.0818321,180.946832,185.7963537,143.2695838,143.2695838,148.5183846,156.9708306
E01015164,197.9966169,178.0715591,172.6588746,162.7099726,162.2079529,158.8545974,152.8941584
E01015165,232.9569845,236.2583412,226.968889,200.4175384,191.3681017,188.1703161,196.3295207
E01015166,266.6799528,280.851705,235.929272,157.8074514,145.339584,153.5100352,155.3212953
E01015167,215.2168297,212.8362266,191.96518,190.4907621,190.4907621,190.6275386,182.6191244
E01015168,306.6520161,267.6899122,261.9932639,198.8025574,189.2280553,189.7987308,189.7987308
E01015169,164.214012,174.6750447,175.9933238,108.3742477,108.3742477,99.03889751,112.8610884
E01015170,213.2686256,253.7060485,283.2602404,255.6824183,231.4582678,211.3524057,243.158432
E01015171,216.7091725,197.3145981,215.4318591,179.1314608,174.1174429,181.60745,178.1718946
E01015172,208.5947539,221.6684062,227.0593256,218.198456,208.4917418,210.9824623,214.0467191
E01015173,196.6724951,186.2358629,195.9723523,155.9315853,148.305639,148.2854012,158.2234108
E01015174,218.5546566,199.3116457,184.1896534,141.8854388,141.8854388,149.2329623,157.3723157
E01015175,270.9008788,255.9595124,225.6044661,190.7553388,181.7849622,181.4243239,201.3654427
E01015176,150.942167,171.7936448,173.1685618,199.5507058,161.4421366,182.4469766,182.4469766
E01015177,186.3686527,198.076061,197.8175016,170.6648758,177.1980831,169.741689,164.1669941
E01015178,259.7732567,282.2717791,301.106768,248.0816425,242.2507723,276.5117142,294.167217
E01015179,226.5284659,245.3397291,234.1463507,185.1611078,185.1611078,199.9816068,230.9023728
E01015180,214.5428121,216.7942192,249.2607148,226.4043014,216.4902219,214.0122603,214.9223726
E01015181,207.3257149,261.101178,203.5044238,189.6276862,176.7374849,184.9790471,187.2103782
E01015182,225.1204298,231.4491973,208.8095591,182.0241513,176.4554511,180.0925435,189.115417
E01015183,176.6172334,173.0850877,162.2755914,128.0314102,128.0314102,128.0314102,128.0314102
E01015184,120.1228037,78.34404051,110.682338,113.3533331,113.3533331,89.54854027,121.6375544
E01015185,121.1568634,139.322574,143.2183205,100.8025338,100.8025338,100.8025338,90.0368571
E01015186,224.1159592,226.5317903,200.2443877,189.3954336,182.1426936,189.6870506,185.2033542
E01015187,114.1711261,141.0186316,144.4090191,163.7366419,163.7366419,163.7366419,146.3535907
E01015188,109.9337572,149.2611051,128.512865,111.704329,88.52527616,101.4473339,101.4473339
E01015189,218.124983,201.0607874,179.2230199,98.04592476,98.04592476,71.65505728,71.65505728
E01015190,215.846939,190.376369,220.3731688,213.9731343,213.9731343,209.6467029,199.6004276
E01015191,164.6719048,184.8324814,156.0726524,121.4377605,121.8278075,129.0757379,137.8330353
E01015192,217.7087534,210.7552056,192.1415712,154.8647388,144.3642397,150.4864857,168.3371537
E01015193,192.4284365,220.1094197,192.0005937,152.6530382,151.3023363,151.3023363,151.3023363
E01015194,184.872452,214.0282096,175.883109,141.9016103,134.0573108,124.0788816,124.0788816
E01015195,200.6926987,203.468664,173.0631109,137.6982525,128.1628861,119.0880358,119.0880358
E01015196,220.3040924,236.4028832,237.6787967,225.5461123,221.507745,222.752494,227.9462705
E01015197,111.8388884,139.2027035,95.11257579,109.516398,109.516398,88.90594483,100.7085284
E01015198,119.737442,110.0831466,118.5421239,77.86552865,77.86552865,77.86552865,91.28297007
E01015199,108.2955783,128.8207019,55.72719706,63.64595125,63.64595125,63.64595125,55.10215827
E01015200,152.1626584,218.475356,199.2405588,131.3386342,114.6489528,112.9281643,107.5341287
E01015201,153.7719484,138.2954618,137.9936434,104.28467,104.28467,134.4904376,134.4904376
E01015202,179.063118,144.280985,138.3236876,112.685882,112.685882,112.685882,110.4680538
E01015203,115.0657211,133.9748415,145.2150288,135.054327,135.054327,145.0508609,126.0871172
E01015204,185.5547006,222.0803709,202.5301827,202.2538775,188.7675307,170.5959986,177.7182193
E01015205,127.3761161,150.2395027,171.421431,180.1404994,180.1404994,153.5649106,163.49032
E01015206,156.9333234,154.4965244,179.0299114,174.0382242,152.31719,172.1163019,172.1163019
E01015207,177.8413389,195.0070649,203.0362507,171.3085555,169.4000467,156.098813,154.4775109
E01015208,91.80282319,112.8259639,108.7135304,111.7860636,111.7860636,112.7277621,110.3358615
E01015209,199.6491509,224.1341379,197.0360754,181.0208341,168.4640793,179.6655195,166.7072741
E01015210,198.9480004,217.3216607,192.6359881,179.5060883,174.5701092,159.5809463,158.5799618
E01015211,164.4506432,167.903418,168.8290044,169.4585894,169.4585894,168.5613357,157.4314521
E01015212,198.9322804,221.6312011,219.9369334,217.5904003,198.7828054,217.3873891,228.4298978
E01015213,172.247673,188.8539734,211.9705328,190.4610139,163.8352599,157.975841,154.0482711
E01015214,216.1429638,237.2189858,245.2141643,231.0583024,215.4859764,212.2651813,198.7177565
E01015215,184.0623045,194.48386,188.6058573,175.1795805,158.3741655,168.6378828,157.85974
E01015216,245.4944178,226.4703198,194.5247487,208.5508519,185.5231561,198.5166345,187.2913737
E01015217,239.7829066,250.3465903,239.233,184.7192988,177.408935,175.6385826,192.0782289
E01015218,161.7456836,171.624477,164.1826068,138.7326318,130.1020362,129.278558,128.9389329
E01015219,124.3582906,119.18577,131.7657834,151.9060596,125.5633212,140.0447363,140.0447363
E01015220,154.9354514,167.0295803,145.2854516,147.8045334,131.7787376,165.7641599,165.7641599
E01015221,206.9669707,187.9013708,138.0605429,99.16430747,99.16430747,99.16430747,99.16430747
E01015222,130.7314598,116.2862036,133.5031141,114.175127,114.175127,132.4502038,132.4502038
E01015223,212.682806,257.3536396,245.4266107,252.2360526,165.8603318,266.7075718,272.0742851
E01015224,161.2669426,178.4232113,175.1526139,144.870754,144.870754,158.760367,146.0005334
E01015225,137.3586961,118.3980368,141.5390383,115.8738068,115.8738068,121.2436718,130.4765655
E01015226,166.3978839,159.3305729,143.8563361,142.692369,142.692369,149.347606,158.3822712
E01015227,126.1819386,121.2337236,146.0810961,116.334606,143.4865727,157.4825743,164.8932847
E01015228,151.4309526,155.2257577,126.5393076,105.3057181,96.88348767,96.88348767,70.66084884
E01015229,143.1624017,142.0500225,139.3013064,101.2434558,101.2434558,101.2434558,96.21972671
E01015230,157.0160631,142.8097149,136.3046305,126.3092181,95.13941834,107.0491529,118.25262
E01015231,257.1722366,246.0877222,232.7977881,194.5649803,194.5649803,182.2694602,199.9030454
E01015232,168.4974003,172.9699795,166.9253555,169.4379863,169.4379863,163.5218838,163.5218838
E01015233,175.1350898,180.2691826,176.4372259,158.8053364,149.731837,149.731837,140.1168244
E01015234,181.0685552,209.2546345,197.5935463,210.4801437,197.4494413,209.9296465,203.6396855
E01015235,129.3967872,115.7431956,107.7162911,92.11005904,92.11005904,80.35195061,80.35195061
E01015236,180.1053285,210.8528757,196.8915011,165.735371,156.6232117,167.1077009,158.0410144
E01015237,205.5430279,201.7745383,237.0098341,225.5948481,189.2038645,214.7414001,211.5869862
E01015238,175.4166305,168.9837413,152.6378959,132.3259311,124.388246,124.3848866,124.3848866
E01015239,145.6957289,184.6288182,172.7447545,121.1271869,121.1271869,107.5986205,100.9928061
E01015240,121.7455345,94.63956746,98.14608374,86.15339375,86.15339375,95.83835695,96.86481637
E01015241,168.6261751,179.4884079,190.0961825,189.6962939,189.6962939,204.2358764,214.7633295
E01015242,252.4139789,268.0358135,271.9021327,201.0736842,171.649071,199.159962,204.793259
E01015243,175.2409457,142.8322589,104.3970198,106.9199485,106.9199485,130.8684998,130.8684998
E01015244,150.8283635,163.3687667,139.3545774,135.8834821,135.8834821,203.6317236,196.8905589
E01015245,179.4033137,179.5169167,183.5836898,147.9114235,109.5222947,136.9114156,136.9114156
E01015246,144.7287054,128.1611802,112.1943828,75.67069217,75.67069217,78.21194121,78.21194121
E01015247,161.7516718,169.5509224,142.5132772,124.5842854,109.6087282,119.2961201,137.0091808
E01015248,155.7295342,174.4018453,179.0561393,183.9217665,175.1311302,174.5867663,166.9460776
E01015249,193.3207129,196.178164,191.8841872,184.208482,184.208482,184.185539,168.8426658
E01015250,246.4888137,212.7283996,172.3101542,137.2083772,131.2264975,135.0488211,143.4794803
E01015251,204.649155,185.4465309,134.0430392,143.5352091,124.1951313,137.387439,146.6097743
E01015252,125.1969457,128.245535,129.5742285,127.7905181,122.9778254,124.707063,124.8700377
E01015253,205.9185968,207.0691252,239.4316582,249.427663,249.1164822,248.9487939,250.5999447
E01015254,232.4276493,235.863606,180.1631393,138.2096824,124.8073269,95.19706503,111.0479709
E01015255,251.4639347,257.9393905,267.088105,250.7161158,238.8098895,237.0017954,237.0017954
E01015256,207.9157782,216.7486051,218.9802192,231.7904655,212.666002,202.3132285,222.0292291
E01015257,270.7675969,270.7512284,281.5820271,270.6639917,246.5804728,243.7045527,247.9452196
E01015258,175.3022357,188.105517,179.9321859,144.5017563,144.5017563,137.6129035,134.0266433
E01015259,261.5401908,263.3588235,209.4170836,165.4725642,169.7611125,169.7611125,176.3682202
E01015260,256.9747619,278.686133,269.3897723,206.0305204,182.0474746,187.8182306,189.1589489
E01015261,178.2913757,182.7171747,196.7545475,158.9949083,154.5667138,151.525369,167.2282556
E01015262,243.8617303,250.2639202,216.5215215,170.3572601,136.5069864,164.7068978,164.9905154
E01015263,258.977785,256.9048847,247.9415612,191.7603737,173.2693088,160.7395481,177.3265964
E01015264,149.487549,155.0740551,151.6695599,153.6272759,137.6335998,125.7163299,96.73761685
E01015265,226.6499236,228.2046218,197.7218643,159.1308041,159.1308041,120.0887248,123.8533561
E01015266,266.9953633,266.6953236,257.1715326,205.5505562,217.9905219,224.0356854,231.1307972
E01015267,155.3803564,161.4738699,165.6526464,216.6235654,206.6607594,183.2997019,216.5614338
E01015268,136.8130758,154.2013832,122.1971488,101.4021693,108.7672439,124.7189093,138.05486
E01015269,130.6623379,135.1357649,135.4137491,121.0072769,121.0072769,106.2897191,117.1134664
E01015270,151.7159132,158.8444421,143.4837721,92.37204172,92.37204172,92.37204172,92.37204172
E01015271,143.8697881,114.9806375,136.1654016,164.5682966,164.5682966,150.8588073,161.5219209
E01019886,123.6989698,122.1472436,100.4490205,82.89820742,82.89820742,93.91393929,102.3330304
E01019887,157.8324961,173.0061374,140.6269674,93.83952901,93.83952901,86.07938848,78.51639846
E01019888,98.39322257,95.80904553,100.3348039,84.12286336,84.12286336,58.09868075,95.13478103
E01019889,120.7973852,109.2453805,149.0169019,126.5215225,110.2946971,103.3215855,102.4875742
E01019890,122.1479926,135.4222628,133.5101208,118.906006,137.0197213,116.7542386,125.3354547
E01019891,133.5069855,139.7008262,158.3522957,144.6415669,116.9408774,132.4453498,122.691454
E01019892,149.7258478,140.0109388,139.6005669,114.2676124,102.4093484,127.8195177,140.9295736
E01019893,129.040911,109.5881779,113.1925439,96.88692514,88.91269799,106.4236854,111.7407245
E01019894,93.43187564,76.10686479,64.45850951,85.92291869,85.92291869,85.92291869,60.20856611
E01019895,119.107975,121.8434079,95.94057132,81.66868482,81.66868482,99.13606111,99.13606111
E01019896,57.62792073,72.76799566,88.02134173,98.74684267,67.25399197,82.28348745,82.28348745
E01019897,154.6223326,149.794646,131.8860077,124.3311943,110.0100305,110.6160582,118.432442
E01019898,117.9212071,112.0579684,88.82747171,94.79560059,87.19864673,97.63429037,90.04521305
E01019899,153.8294431,143.2700673,151.4161235,143.6941568,129.6675476,139.6303993,147.5370923
E01019900,111.3516654,117.3068587,104.7111185,97.50592271,97.50592271,73.41260902,80.9422409
E01019901,166.9979491,154.8532582,165.262423,141.7717117,141.7717117,141.7717117,128.8313588
E01019902,95.37621101,91.83508452,99.774354,97.63043707,75.69710455,95.81861309,101.9243203
E01019903,113.63102,124.4584306,132.9745227,119.6407713,94.74678119,115.4810657,111.0937578
E01019904,193.9829027,217.6220813,165.6530652,125.8093176,125.8093176,117.6651742,125.4577742
E01019905,107.9251029,97.35394951,105.435149,92.40563128,92.40563128,84.3686718,92.25775402
E01019906,113.1716644,127.6487227,150.1915567,116.7210856,116.7210856,113.2576698,113.2576698
E01019907,106.8150449,110.6417092,99.56075223,115.5246284,115.5246284,103.97358,112.0358501
E01019908,155.694339,163.3008352,139.0267946,148.2787107,147.8931275,146.9161357,146.7303049
E01019909,136.6292725,127.9565042,91.28907769,81.58944404,81.58944404,90.66267243,90.58031984
E01019910,125.0574545,143.4250912,140.0800679,135.1432205,135.1432205,145.3987071,153.0391718
E01019911,107.3595803,107.638667,115.3571125,93.34181881,68.66170811,79.59598722,74.40611
E01019912,92.51082682,90.82080428,98.63144582,93.93222543,87.10057234,82.43891448,81.88575837
E01019913,86.99255274,84.74602674,97.63955679,97.71730809,76.67212575,85.89339359,97.30938624
E01019914,125.9744114,120.5372923,152.2367063,146.1306217,127.1529611,147.5044072,143.84907
E01019915,130.5354849,138.5081072,140.3474057,105.9751842,105.9751842,99.57141942,92.13918335
E01019916,187.2873067,211.5813021,212.2890273,201.8981767,191.2280158,185.3858498,192.7479351
E01019917,173.7922794,192.3954128,168.0893981,135.8639991,135.8639991,127.1405794,119.1604249
E01019918,147.0575567,167.3344574,161.929428,187.5041403,187.5041403,157.1509287,168.3007944
E01019919,173.3918781,205.699188,191.8729975,179.5910454,170.1613542,154.6006434,154.6006434
E01019920,163.4435972,145.1267976,125.645873,122.8705171,124.2941749,150.5321388,134.1334254
E01019921,149.1090087,146.0732765,136.275479,139.5458728,122.4056317,126.0251317,126.8996602
E01019922,179.2783904,203.1964011,189.3745135,163.4836015,163.4836015,139.3930097,144.8970929
E01019923,167.0870628,176.8830887,203.5643798,157.9016862,157.9016862,148.4534809,157.9430343
E01019924,166.7217794,197.5419243,179.0868357,177.2067253,174.9120911,176.1918162,181.7354843
E01019925,205.3498941,175.2540061,145.8363618,123.0899595,123.0899595,91.66769832,123.8918043
E01019927,147.1568969,171.4951027,171.0815611,172.5402197,149.0846725,144.1038542,148.134759
E01019928,174.6298688,190.878278,150.3897791,150.4398187,149.8722169,149.7046956,140.0130749
E01019929,185.007512,167.8716503,152.9749021,123.0469101,123.0469101,123.0469101,116.4286077
E01019930,109.2216249,109.1517689,85.348343,58.82355187,58.82355187,58.82355187,75.23011304
E01019931,126.9649779,118.976632,100.6678258,115.089843,102.2984386,130.0466289,130.0466289
E01019932,168.6818869,163.9866964,157.0428659,106.7477079,106.7477079,120.2492537,127.9856362
E01019933,189.6574632,201.5407053,183.5767183,151.3608284,141.969827,141.969827,141.969827
E01019934,77.31062029,94.91294322,91.00549805,92.02421836,79.83489847,73.22438358,73.22438358
E01019935,114.4297934,132.677014,120.5435529,89.30733527,89.30733527,89.30733527,89.30733527
E01019936,212.7307995,246.9459245,234.0219053,140.1592967,125.2933511,153.7372987,153.7372987
E01019937,121.9905164,125.425327,134.6144975,131.4414782,106.4190925,121.7573527,135.2107194
