Area,2011,2012,2013,2014,2015,2016,2017,2018
E02004133,17,19,14,18,23,25,31,29
E02004134,8,16,18,12,20,40,61,94
E02004135,9,15,9,12,8,7,6,7
E02004136,13,14,10,11,14,18,19,23
E02004137,#,#,6,5,#,#,6,6
E02004138,33,31,32,32,38,39,35,33
E02004139,19,20,20,22,21,20,28,20
E02004140,19,19,18,14,13,16,17,20
E02004141,11,9,10,10,5,#,8,9
E02004142,17,15,15,12,18,10,5,13
E02004143,16,15,18,20,15,15,14,17
E02004144,15,12,9,14,10,20,27,25
E02004145,8,7,7,10,6,8,13,12
E02004146,23,18,21,25,36,35,31,31
E02004147,67,68,64,55,58,66,68,61
E02004148,17,24,25,24,29,26,33,27
E02004149,87,97,101,100,111,115,89,102
E02004150,63,89,88,104,114,136,132,157
E02004151,37,43,49,55,59,68,72,88
E02004152,70,78,85,96,99,105,115,100
E02004153,71,66,74,86,111,123,131,141
E02004154,85,94,111,118,114,128,140,142
E02004155,43,42,58,63,76,83,87,94
E02004156,74,82,105,129,127,135,127,130
E02004157,30,39,55,53,50,67,67,55
E02004158,86,86,83,101,107,117,174,174
E02004159,39,45,49,69,90,136,162,196
E02004160,32,37,38,43,38,42,63,63
E02004161,68,79,104,107,122,149,184,179
E02004162,32,33,32,42,42,50,52,64
E02004163,19,18,14,21,30,27,36,52
E02004164,#,#,#,#,#,#,5,7
E02004165,25,33,46,56,57,55,59,63
E02004166,#,8,5,7,9,15,21,17
E02004167,13,17,43,49,48,55,68,72
E02004168,27,30,23,36,47,51,59,73
E02004169,14,12,12,18,20,18,40,29
E02004170,44,45,66,80,81,97,111,111
E02004171,8,11,17,15,16,13,15,18
E02004172,#,5,10,13,#,#,#,#
E02004173,20,17,15,24,28,29,28,24
E02004174,69,67,60,64,95,97,105,113
E02004175,15,10,12,13,12,12,11,13
E02004176,7,8,7,8,9,7,6,6
E02004177,9,10,14,19,19,15,7,7
E02004178,#,7,#,#,#,5,#,5
E02004179,27,23,23,22,24,23,21,18
E02004180,21,17,15,16,12,11,11,10
E02004181,19,19,18,26,32,32,24,22
E02004182,32,41,49,62,56,63,62,54
E02004183,13,12,15,12,12,15,29,32
E02004184,41,39,33,31,34,33,38,34
E02004185,#,#,11,9,15,17,15,14
E02004186,5,12,8,11,17,12,21,21
E02004187,25,28,24,23,19,21,31,26
E02004188,#,#,5,6,5,#,#,#
E02004189,30,26,21,15,19,16,20,18
E02004190,7,6,5,9,11,16,20,10
E02004191,24,30,26,30,23,21,20,12
E02004192,7,9,7,8,5,7,6,8
E02004193,36,31,33,33,24,28,29,29
E02004194,13,12,12,9,7,5,22,11
E02004195,14,15,15,16,13,18,20,19
E02004196,9,7,11,10,7,7,6,8
E02004197,12,13,12,11,13,14,20,17
E02004198,17,17,19,22,32,39,37,31
E02004199,#,#,6,5,#,8,8,10
E02004200,0,#,6,9,12,9,10,12
E02004201,#,8,13,17,14,15,12,16
E02004202,13,10,10,15,14,17,20,13
E02004203,18,21,24,23,22,28,35,28
E02004204,13,15,16,7,11,9,12,10
E02004205,9,8,8,12,12,16,22,22
E02004206,16,20,12,15,10,16,23,23
E02004207,14,21,21,23,18,18,18,12
E02004208,13,17,18,15,12,11,9,7
E02004209,8,13,13,12,11,12,14,13
E02004210,14,14,20,22,22,26,21,19
E02004211,6,5,#,#,#,#,#,#
E02004212,12,16,17,18,26,29,26,22
E02004213,#,5,6,9,5,10,13,11
E02004214,50,45,49,54,50,55,54,62
E02004215,13,19,24,20,24,31,33,34
E02004216,#,#,7,8,11,11,16,17
E02004217,14,13,11,12,14,13,19,13
E02004218,#,5,#,5,#,#,6,5
E02004219,#,#,#,0,0,7,7,5
E02004220,#,6,7,8,10,11,11,12
E02004221,7,11,9,6,#,#,9,#
E02004222,5,8,10,8,7,5,13,12
E02004223,8,9,13,27,32,28,25,29
E02004224,7,10,9,9,13,12,7,10
E02004225,11,14,14,16,15,14,16,19
E02004226,#,#,#,#,#,#,#,#
E02004227,9,11,7,11,13,13,14,16
E02004228,#,#,#,#,#,#,5,#
E02004229,11,12,10,13,19,22,27,33
E02004230,27,28,31,28,28,35,35,39
E02004231,5,5,8,11,10,11,10,9
E02004232,#,5,8,6,#,#,7,#
E02004233,28,25,21,18,22,31,43,37
E02004234,#,6,8,5,#,#,#,#
E02004235,5,#,#,#,5,9,10,#
E02006840,,,,,,,,
TOWN01,14,13,11,12,14,13,19,13
TOWN02,23,26,17,25,27,32,37,35
TOWN03,133,142,147,166,174,180,195,183
TOWN04,30,45,50,59,70,63,70,70
TOWN05,27,26,24,24,27,26,24,23
TOWN06,93,89,85,101,125,128,135,139
TOWN07,64,72,99,119,126,143,183,167
TOWN08,18,20,21,23,18,26,28,29
TOWN09,28,30,22,31,25,33,46,45
TOWN10,860,957,1082,1226,1333,1537,1711,1836
TOWN11,161,156,155,159,162,176,192,184
TOWN12,13,15,15,17,17,15,16,19
TOWN13,11,14,9,14,14,17,19,20
TOWN14,34,36,43,46,41,43,45,49
TOWN15,28,25,31,34,34,30,23,24
TOWN16,89,78,78,73,66,70,78,75
TOWN17,20,23,30,34,46,55,55,53
TOWN18,7,7,5,7,7,6,#,#
TOWN19,18,21,24,23,22,28,33,28
TOWN20,124,149,169,165,168,194,208,198
TOWN21,41,48,52,53,58,70,81,86
TOWN22,23,27,25,24,30,41,33,53
TOWN23,37,40,40,37,42,39,39,37
TOWN24,44,45,45,43,40,40,52,48
TOWN25,27,28,29,26,20,24,34,28
TOWN26,41,37,38,32,31,45,56,46
TOWN27,32,34,40,38,35,39,31,29
TOWN28,72,89,119,150,162,165,196,223
TOWN29,44,50,44,47,38,37,57,28
DIV1,67,70,58,80,86,92,134,143
DIV2,14,14,13,17,17,16,23,17
DIV3,17,20,15,21,25,30,34,32
DIV4,58,67,74,93,94,99,100,90
DIV5,47,44,41,38,40,44,53,52
DIV6,33,30,26,18,25,25,31,26
DIV7,8,12,18,21,27,21,28,29
DIV8,12,15,14,23,25,24,17,22
DIV9,25,33,34,34,28,29,34,26
DIV10,27,26,24,24,27,26,24,23
DIV11,17,25,29,21,33,48,64,101
DIV12,23,28,36,32,36,40,42,37
DIV13,20,17,17,19,17,18,22,18
DIV14,13,15,12,11,12,10,8,9
DIV15,79,81,71,78,109,115,121,131
DIV16,19,13,19,28,21,15,15,15
DIV17,49,52,79,90,92,108,126,126
DIV18,21,24,22,24,18,25,26,27
DIV19,25,28,20,27,22,32,45,45
DIV20,131,146,155,163,184,198,169,166
DIV21,14,14,14,19,15,18,21,16
DIV22,25,31,32,34,35,34,46,39
DIV23,132,122,118,119,124,138,142,142
DIV24,137,138,151,173,194,220,269,277
DIV25,34,36,42,48,45,45,46,51
DIV26,8,13,19,20,28,27,31,30
DIV27,13,16,17,22,28,33,37,42
DIV28,95,91,117,125,138,143,163,189
DIV29,11,14,9,14,14,17,19,20
DIV30,24,20,26,32,31,27,18,20
DIV31,9,11,11,8,6,13,14,14
DIV32,36,31,33,33,24,28,29,29
DIV33,19,21,25,27,34,47,45,41
DIV34,9,14,13,12,12,16,18,13
DIV35,56,63,72,77,79,92,91,93
DIV36,25,23,29,27,33,38,44,49
DIV37,9,17,16,14,14,15,20,15
DIV38,29,33,39,34,31,38,42,42
DIV39,21,20,18,19,19,22,27,30
DIV40,59,78,87,102,109,136,140,176
DIV41,#,5,10,12,15,12,13,18
DIV42,37,40,40,37,42,39,39,37
DIV43,40,42,42,41,38,40,48,44
DIV44,24,21,20,24,23,26,34,23
DIV45,26,28,25,24,21,19,28,22
DIV46,76,81,114,133,124,148,137,126
DIV47,157,184,206,234,231,238,258,269
DIV48,28,25,21,18,22,31,43,37
DIV49,27,31,38,37,34,37,30,26
DIV50,34,44,77,90,87,94,115,116
DIV51,33,38,37,52,66,68,77,98
DIV52,13,15,15,17,17,15,19,22
DIV53,36,39,37,39,29,25,40,21
DIV54,37,45,39,44,62,89,107,124
DIV55,12,13,15,16,11,9,7,6
DIV56,15,19,16,25,29,33,59,43
DIV57,77,95,119,133,162,217,254,267
DIV58,12,11,13,11,8,13,12,8
CHSCTAXE,104,111,102,105,109,111,128,120
CHSCTBARNSTAPLE,126,130,130,147,150,156,169,157
CHSCTBIDEFORD,35,52,61,74,87,80,91,90
CHSCTBRAUNTON,62,58,60,65,68,62,49,49
CHSCTCREDITON,87,84,80,94,123,128,135,144
CHSCTCULLOMPTON,70,82,106,129,139,153,186,180
CHSCTDAWLISH,58,64,62,67,58,72,77,75
CHSCTEXETERCHALL,315,322,341,403,462,544,699,801
CHSCTEXETERSYCAMORE,549,639,745,819,868,995,1014,1043
CHSCTEXMOUTH,161,156,155,159,162,176,192,184
CHSCTHONITON,53,55,61,67,63,68,69,77
CHSCTIVYBRIDGE,70,60,61,62,50,63,76,65
CHSCTKINGSBRIDGE,20,23,30,34,46,55,55,53
CHSCTNABBOT,97,112,128,127,135,158,168,190
CHSCTOKE,65,72,82,84,88,103,114,114
CHSCTSMOLTON,29,28,30,30,20,24,37,31
CHSCTTAVISTOCK,67,64,59,46,49,62,77,64
CHSCTTEIGN,39,49,50,46,46,47,63,18
CHSCTTIVERTON,73,90,121,154,165,170,202,223
CHSCTTORRINGTON,26,34,30,35,38,39,40,45
CHSCTTOTNES,50,57,55,61,46,49,57,47
Eastern,,,,,,,,
Northern,,,,,,,,
Southern,,,,,,,,
Western,,,,,,,,
