Area,2011-12,2012-13,2013-14,2014-15,2015-16
E02004218,0.223349791,0.187007072,0.165514578,0.184062489,0.157498888
E02004219,0.289055362,0.223016325,0.21509223,0.289055362,0.121840276
E02004220,0.179252841,0.183813191,0.168171634,0.177810177,0.165090252
E02004221,0.136384433,0.122714725,0.113192879,0.124423004,0.10721644
E02004222,0.227362129,0.187456391,0.208809939,0.156687995,0.112368175
E02004223,0.161152022,0.102076439,0.080243088,0.081584539,0.100426452
E02004224,0.258478702,0,0,0,0
E02004225,#,#,#,0,#
E02004226,0.229142937,0.172904882,0.236635676,0.233260489,#
E02004227,#,0.134639482,0.130881584,0.18879512,0.158130175
E02004228,0.26930602,0.074977448,0.11675742,0.210843693,0.239809417
E02004229,0.173442351,0.143092008,0.081584539,0.182355141,0.139730884
E02004230,0.22484384,0.22804215,0.187456391,0.177337962,0.17169211
E02004231,0.210843693,0.177337962,0.064980236,0.167706426,0.097359895
E02004232,0.24902172,0,0,0,0
E02004233,0.131228747,0.12581258,0.121088266,0.160852728,0.137214905
E02004234,0.234693229,0.239809417,0.234721867,0.299607012,0.267471986
E02004235,0.158986984,0.108301974,0.174789274,#,#
E02006840,,,,,
TOWN01,0.265014437,0.167706426,0.097359895,0.156687995,0.05129995
TOWN02,0.180663413,0.194785427,0.19701521,#,0.213458591
TOWN03,0.103712164,0.075824985,0.070816667,0.102477821,0.077557389
TOWN04,0.076420745,0.069733118,0.064421709,0.071166528,0.065489836
TOWN05,0.277130234,0.11675742,0.167706426,0.234087242,0.167706426
TOWN06,0.123082174,0.107955768,0.110298537,0.114802517,0.116564753
TOWN07,0.129690617,0.098363515,0.104345457,0.143394908,0.117164751
TOWN08,#,0.174789274,0.088610119,0.139246846,0.278447742
TOWN09,0.107917997,0.106971116,0.107124578,0.128366192,0.105567963
TOWN10,0.058731955,0.044612577,0.040483589,0.05869846,0.043766519
TOWN11,0.08297136,0.077774746,0.079814636,0.11569339,0.085568761
TOWN12,0.194077249,0,0.212509539,0,0
TOWN13,0.207742696,0.09092654,0.100426452,0.151315276,0.152888164
TOWN14,0.10721644,0.036532767,0.041951856,0.110176283,0
TOWN15,0.199021972,0.071754148,0.067467686,0.048734911,0.14102912
TOWN16,0.122621519,0.070763039,0.071020132,0.081027436,0.066794911
TOWN17,0.125986,0.070532847,0.016520129,0.05644888,0.047451412
TOWN18,0,0,0,0,0
TOWN19,#,#,#,#,#
TOWN20,0.077949525,0.064234376,0.054000137,0.064066689,0.055211143
TOWN21,0.10978324,0.101632981,0.085136226,0.11409116,0.090308709
TOWN22,0.157464487,0.102946533,0.039015956,0.136005282,0.115004568
TOWN23,0.233260489,0.233260489,0.097471421,0.289766586,0.158986984
TOWN24,0.142666003,0.079703505,0,0.167186377,0.097359895
TOWN25,0.191656926,0.0389878,0.037488251,0.13848552,0.083488777
TOWN26,0.102020474,0.099244091,0.095990553,0.125953471,0.11114416
TOWN27,0.151137004,0.129742761,0.122413428,0.160687511,0.118072562
TOWN28,0.071833145,0.045762919,0.05814773,0.070055542,0.053730844
TOWN29,0.115112721,0.110210712,0.105791044,0.129486292,0.110078527
DIV1,0.182511155,0.153802235,0.136223774,0.167368042,0.143717509
DIV2,0.22804215,0.180283179,0.148521955,0.170504577,0.03609978
DIV3,0.203589483,0.23356459,0.236036833,#,0.227362129
DIV4,0.202868409,0,0.068674526,0.212509539,0.109486396
DIV5,0.156643439,0.153922139,0.149382183,0.169326274,0.125749998
DIV6,0.201824967,0.130881584,0.13848552,0.134639482,0
DIV7,0.14347621,0.092461888,0.084495542,0.089763143,0.085236785
DIV8,0.248001024,0.153498556,0.131325102,0.048734911,0.098440685
DIV9,0.201824967,0.11675742,0.158130175,0.108301974,0.097471421
DIV10,0.277130234,0.11675742,0.167706426,0.234087242,0.167706426
DIV11,0.212509539,0.08122574,0.05129995,0.103067742,0.130881584
DIV12,0.234721867,0.201997786,0.122185179,0.103067742,0.094534603
DIV13,0.253999937,0,0.083488777,0.180388157,0.156687995
DIV14,0.278447742,0.145804141,0,0.097471421,0.212509539
DIV15,0.134364051,0.120623141,0.121102987,0.127045274,0.12940994
DIV16,0.234087242,0,0.234087242,0.246036046,0.246036046
DIV17,0.181125036,0.158030908,0.169265899,0.202803131,0.188745194
DIV18,0.287116056,0.167706426,0.156687995,0.088610119,0.177337962
DIV19,0.108667239,0.106971116,0.108001195,0.129725769,0.106523153
DIV20,0.196090795,0.150001778,0.124405398,0.158986984,0.097359895
DIV21,#,0.287116056,0.251960339,0.282819171,0.215903034
DIV22,0.177897629,0.16129189,0.163999684,0.231222262,0.160551638
DIV23,0.100774031,0.089143981,0.092065623,0.144727003,0.089841076
DIV24,0.165090252,0.087441507,0.067676646,0.191656926,0.092647448
DIV25,0.105650603,0.025829803,0.034420654,0.094738603,0
DIV26,0.202803131,0.124405398,0.14102912,0.13848552,0.083488777
DIV27,0.140424936,0.117579052,0.068674526,0.144185676,0.10364265
DIV28,0.165090252,0.151533041,0.131688536,0.150001778,0.124405398
DIV29,0.207742696,0.09092654,0.100426452,0.151315276,0.152888164
DIV30,0.243949524,0.042378092,0.103067742,0.064980236,0.155919363
DIV31,0.183248587,0.135888491,0.118861047,0.151315276,0.129124172
DIV32,0.16443231,0.095779837,0.087441507,0.099036203,0.100236441
DIV33,0.12786588,0.05162464,0.0177216,0.06403755,0.022667201
DIV34,0.180283179,0.122864488,0.092730596,0.057335355,0.115423835
DIV35,0.143717509,0.108861179,0.101617271,0.135383995,0.117579052
DIV36,0.176885041,0.148232935,0.11326904,0.084477767,0.113904162
DIV37,0.105478249,0.102664405,0.095210019,0.103856845,0.093165003
DIV38,0.19396507,0.176363212,0.13839576,0.136012622,0.131688536
DIV39,0.151364681,0.128991008,0.096926003,0.162652534,0.140764135
DIV40,0.132367686,0.070333509,0.065580669,0.098440685,0.096926003
DIV41,0.28705736,0.216771913,0,0,0.194077249
DIV42,0.233260489,0.233260489,0.088610119,0.289766586,0.158986984
DIV43,0.147026266,0.097359895,0,0.216771913,0.11675742
DIV44,0.168748449,0.18360456,0.178118928,0.219063616,0.223349791
DIV45,0.196090795,0.048734911,0.079703505,0.074977448,0.097359895
DIV46,#,0.180828565,0.150001778,0.162455922,0.150001778
DIV47,0.148963166,0.065580669,0.035118567,0.102521512,0.079994971
DIV48,0.131228747,0.12581258,0.121088266,0.160852728,0.137214905
DIV49,0.15938567,0.137917675,0.125903717,0.168597176,0.128991008
DIV50,0.126033457,0.04281737,0.087441507,0.07398282,0.067676646
DIV51,0.08678213,0.068058114,0.073178396,0.083140374,0.056654506
DIV52,0.191656926,0.146435561,0.208809939,0.147026266,0
DIV53,0.156982423,0.130214397,0.121382154,0.126759584,0.109477591
DIV54,0.28705736,0.167706426,0.18879512,0.158986984,0.060918888
DIV55,0.239809417,0.060918888,0.05129995,0.251960339,0.069621791
DIV56,0.110282677,0.058488532,0.053180223,0.168171634,0.112500805
DIV57,0.188077545,0.118861047,0.128796706,0.150001778,0.135227397
DIV58,0.17347926,0.172441645,0.169265899,0.219422103,0.210374572
CHSCTAXE,0.126873003,0.117004666,0.109237092,0.156149967,0.12156807
CHSCTBARNSTAPLE,0.115976284,0.090115187,0.080228122,0.119926652,0.091665695
CHSCTBIDEFORD,0.073452429,0.065821541,0.061171023,0.068181266,0.061200947
CHSCTBRAUNTON,0.16088726,0.069468545,0.083140374,0.103499436,0.116603361
CHSCTCREDITON,0.123941465,0.107955768,0.109031422,0.11409116,0.11770351
CHSCTCULLOMPTON,0.125815932,0.092158877,0.101258918,0.136738333,0.110972579
CHSCTDAWLISH,0.087413438,0.08273279,0.081743676,0.10087644,0.081878755
CHSCTEXETERCHALL,0.086480671,0.065892198,0.058987973,0.086626369,0.060837606
CHSCTEXETERSYCAMORE,0.081988598,0.060388323,0.051592227,0.064578823,0.060938993
CHSCTEXMOUTH,0.08297136,0.077774746,0.079814636,0.11569339,0.085568761
CHSCTHONITON,0.090747356,0.045274565,0.035220822,0.092821251,0.042325888
CHSCTIVYBRIDGE,0.127726533,0.086718099,0.080762047,0.098001618,0.083063568
CHSCTKINGSBRIDGE,0.125986,0.070532847,0.016520129,0.05644888,0.047451412
CHSCTNABBOT,0.077772184,0.063739312,0.054024678,0.062238111,0.056316325
CHSCTOKE,0.120094053,0.112776109,0.081820574,0.110487377,0.08678213
CHSCTSMOLTON,0.161453059,0.099216419,0.1149852,0.159283311,0.098440685
CHSCTTAVISTOCK,0.098934204,0.094366301,0.092920799,0.124517542,0.109073827
CHSCTTEIGN,0.159143798,0.156274493,0.14754229,0.159880293,0.132367686
CHSCTTIVERTON,0.06977287,0.045052879,0.055589456,0.068549032,0.050541258
CHSCTTORRINGTON,0.164586331,0.05925782,0.090042546,0.10573348,0.118051465
CHSCTTOTNES,0.139909654,0.11495835,0.101298435,0.10580677,0.105453123
Eastern,0.032494802,0.026909208,0.025507491,0.03549761,0.027152604
Northern,0.051296011,0.041226655,0.039659893,0.047808098,0.042943743
Southern,0.050298517,0.045389786,0.041931721,0.051318056,0.042281598
Western,0.067416608,0.056678281,0.051931407,0.068701294,0.059392668
