Area,2011,2012,2013,2014,2015,2016,2017,2018
E02004129,80,94,590,96,85,71,85,90
E02004130,165,154,656,110,98,84,97,116
E02004131,160,159,782,127,102,86,94,98
E02004132,203,234,1164,259,138,147,156,167
E02004133,174,205,861,161,155,158,169,162
E02004134,212,223,1017,273,308,392,490,453
E02004135,160,166,730,101,103,116,108,113
E02004136,210,265,1236,289,149,151,159,179
E02004137,104,87,530,78,67,59,68,75
E02004138,105,102,636,62,66,73,77,87
E02004139,223,194,815,198,177,163,137,152
E02004140,87,67,424,58,59,43,40,44
E02004141,137,131,729,158,129,93,107,116
E02004142,104,102,555,111,111,106,119,115
E02004143,159,174,923,190,161,129,135,139
E02004144,171,192,917,219,205,162,167,173
E02004145,96,104,614,124,133,116,130,128
E02004146,288,301,1182,339,333,238,244,253
E02004147,169,184,845,223,201,151,156,163
E02004148,194,210,813,232,218,158,167,182
E02004149,115,105,574,92,74,67,69,75
E02004150,279,270,863,252,222,219,198,193
E02004151,336,365,1230,325,281,225,207,237
E02004152,66,61,328,50,48,49,48,47
E02004153,384,367,1156,262,216,212,228,280
E02004154,174,159,894,173,178,126,98,108
E02004155,317,334,1187,279,264,184,190,186
E02004156,136,116,489,90,82,79,75,91
E02004157,70,81,524,66,63,57,41,53
E02004158,354,322,1028,209,195,174,197,225
E02004159,282,284,1317,247,273,198,244,262
E02004160,321,320,960,177,163,135,152,169
E02004161,521,492,1511,423,367,320,320,321
E02004162,229,223,739,132,118,122,125,128
E02004163,219,197,805,181,184,184,185,193
E02004164,176,158,712,152,112,109,106,108
E02004165,235,230,983,242,129,134,119,128
E02004166,128,126,808,124,105,117,126,152
E02004167,359,368,1232,353,219,226,264,255
E02004168,261,284,836,267,184,174,174,182
E02004169,218,227,983,225,162,180,176,189
E02004170,253,220,989,264,152,165,196,192
E02004171,163,173,1045,180,138,158,152,156
E02004172,136,176,783,137,144,143,125,112
E02004173,219,219,999,141,133,120,132,140
E02004174,254,253,1009,227,212,157,135,164
E02004175,224,243,803,234,193,205,166,182
E02004176,110,125,628,147,128,129,122,114
E02004177,226,265,943,234,238,240,185,210
E02004178,127,129,668,121,112,104,94,108
E02004179,157,181,1095,216,180,169,182,175
E02004180,142,151,722,138,127,109,98,116
E02004181,163,161,743,153,144,134,127,155
E02004182,219,250,828,231,203,196,182,186
E02004183,159,168,634,157,122,117,127,130
E02004184,412,372,1447,351,319,323,328,337
E02004185,125,115,669,136,129,103,103,110
E02004186,255,289,1146,268,182,181,190,210
E02004187,354,295,1151,260,214,209,207,196
E02004188,159,147,763,153,139,133,147,114
E02004189,96,94,562,111,91,93,93,90
E02004190,282,290,1096,261,204,198,201,170
E02004191,258,232,1125,217,199,161,173,161
E02004192,115,119,714,88,90,94,76,74
E02004193,423,438,2029,426,294,313,288,260
E02004194,177,155,860,137,115,94,94,90
E02004195,171,161,577,134,101,81,67,72
E02004196,179,160,922,137,116,131,138,117
E02004197,85,75,420,91,75,72,66,53
E02004198,169,154,894,117,99,110,104,83
E02004199,89,91,612,76,74,71,80,98
E02004200,101,81,539,75,64,45,63,62
E02004201,110,117,526,88,87,71,64,59
E02004202,236,206,937,199,150,169,166,172
E02004203,132,119,696,114,110,91,104,107
E02004204,237,232,1359,258,243,179,202,213
E02004205,199,158,802,153,132,109,123,137
E02004206,148,138,586,103,82,83,113,92
E02004207,202,197,893,209,196,152,162,147
E02004208,155,160,888,185,134,136,132,112
E02004209,291,261,1322,266,272,197,203,168
E02004210,287,254,884,258,184,168,154,151
E02004211,127,116,682,123,97,88,89,77
E02004212,146,187,890,182,167,187,188,153
E02004213,116,141,680,189,164,165,192,177
E02004214,208,202,819,219,187,180,202,166
E02004215,211,194,905,253,209,196,182,150
E02004216,189,160,739,180,155,139,138,128
E02004217,249,254,1059,275,271,226,234,234
E02004218,93,100,621,94,83,100,101,78
E02004219,134,106,717,134,113,100,121,90
E02004220,200,207,694,191,184,189,129,169
E02004221,107,106,520,106,95,95,87,86
E02004222,160,140,690,145,178,185,141,130
E02004223,489,530,1847,487,493,585,461,422
E02004224,171,131,701,134,128,157,109,117
E02004225,238,202,823,188,202,215,203,218
E02004226,144,132,710,134,125,159,186,127
E02004227,296,312,1164,259,227,179,210,210
E02004228,154,140,773,111,95,117,127,128
E02004229,245,254,989,179,151,171,197,232
E02004230,327,333,1127,215,167,163,164,184
E02004231,200,172,696,119,108,123,116,132
E02004232,168,166,740,113,115,108,105,88
E02004233,345,338,1412,282,273,264,231,231
E02004234,117,115,599,95,79,83,87,82
E02004235,123,119,664,101,84,76,94,97
E02006840,,,,,,,,
TOWN01,249,254,1059,275,271,226,234,234
TOWN02,271,301,1365,238,223,223,238,232
TOWN03,1445,1481,6052,1407,1208,1153,1144,1227
TOWN04,1157,1139,4589,1090,1096,1221,938,941
TOWN05,230,256,1482,287,241,222,222,225
TOWN06,609,648,2791,505,489,420,392,416
TOWN07,633,612,3015,660,446,513,547,574
TOWN08,252,245,1094,197,165,155,131,148
TOWN09,401,353,1578,317,253,234,270,258
TOWN10,4270,4137,15681,3396,3165,2847,2995,3165
TOWN11,1218,1300,6092,1488,1397,1080,1141,1175
TOWN12,341,299,1291,280,289,324,338,309
TOWN13,450,452,1937,370,322,296,337,338
TOWN14,445,470,2232,372,303,265,298,329
TOWN15,587,657,2518,627,586,603,513,554
TOWN16,891,885,4389,864,653,685,655,582
TOWN17,391,347,2215,279,244,223,249,230
TOWN18,27,30,137,38,24,22,14,10
TOWN19,103,96,545,91,89,77,89,94
TOWN20,1939,1877,9566,2088,1889,1679,1776,1546
TOWN21,864,840,3215,558,470,506,535,574
TOWN22,408,489,2356,549,327,343,344,366
TOWN23,226,221,1166,131,148,168,169,188
TOWN24,405,331,1682,348,310,256,235,260
TOWN25,440,370,1624,340,285,280,293,269
TOWN26,702,692,3254,588,545,532,510,508
TOWN27,513,484,2123,516,363,346,328,300
TOWN28,1259,1279,5047,1259,847,851,862,866
TOWN29,611,573,2652,530,460,400,408,370
DIV1,511,492,1675,284,263,241,269,279
DIV2,327,349,1576,398,367,309,332,312
DIV3,225,255,1141,199,185,189,201,196
DIV4,429,455,1764,429,390,366,344,379
DIV5,524,496,1888,463,398,404,420,429
DIV6,195,190,975,207,172,165,156,148
DIV7,481,497,1847,476,517,568,413,383
DIV8,339,304,1391,290,282,359,298,286
DIV9,319,311,1634,333,308,245,265,245
DIV10,230,256,1482,287,241,222,222,225
DIV11,261,276,1242,317,352,432,536,503
DIV12,302,293,1601,297,284,210,234,253
DIV13,261,280,1275,267,213,214,223,247
DIV14,265,287,1373,290,267,250,240,248
DIV15,407,435,1758,341,328,269,232,273
DIV16,309,317,1714,263,238,253,246,235
DIV17,355,328,1567,379,239,256,291,286
DIV18,286,280,1291,222,191,175,143,146
DIV19,347,296,1388,256,214,192,236,229
DIV20,191,159,824,146,118,105,105,112
DIV21,296,267,1176,238,194,207,199,200
DIV22,290,314,1427,356,351,274,297,310
DIV23,877,932,4412,1072,997,770,806,821
DIV24,741,701,2096,472,408,379,413,501
DIV25,418,415,1931,358,265,226,253,279
DIV26,276,282,1336,282,226,195,206,210
DIV27,396,382,1501,253,212,238,266,307
DIV28,464,465,1861,412,394,270,278,284
DIV29,450,452,1937,370,322,296,337,338
DIV30,450,508,1746,468,431,445,351,392
DIV31,224,210,1393,226,190,202,216,165
DIV32,423,438,2029,426,294,313,288,260
DIV33,258,245,1506,193,173,181,184,181
DIV34,427,380,1924,401,374,286,294,253
DIV35,370,403,1778,439,406,428,450,393
DIV36,416,379,1763,451,381,353,358,298
DIV37,307,313,1214,297,279,284,216,255
DIV38,495,499,1867,328,282,271,269,272
DIV39,312,364,1750,413,248,220,235,267
DIV40,540,579,1849,524,456,402,365,389
DIV41,262,225,1368,177,150,125,139,138
DIV42,248,255,1323,159,168,188,190,208
DIV43,354,286,1421,284,260,223,197,216
DIV44,352,347,1572,331,266,278,295,236
DIV45,397,327,1376,313,264,256,252,213
DIV46,158,158,679,115,107,103,85,100
DIV47,233,213,1145,203,210,178,149,164
DIV48,345,338,1412,282,273,264,231,231
DIV49,442,414,1772,443,318,304,286,263
DIV50,548,561,2148,559,343,346,362,363
DIV51,435,457,1499,445,285,276,285,299
DIV52,382,334,1533,322,327,374,389,345
DIV53,369,325,1609,314,276,226,238,221
DIV54,292,274,1263,247,247,256,268,299
DIV55,216,251,1372,250,172,174,190,205
DIV56,348,336,1693,325,257,283,289,322
DIV57,673,655,2213,555,525,417,445,440
DIV58,289,278,1447,241,210,215,228,236
CHSCTAXE,902,853,4213,717,681,647,642,680
CHSCTBARNSTAPLE,1199,1224,4853,1152,1000,968,949,1034
CHSCTBIDEFORD,1301,1325,5465,1264,1230,1315,1079,1080
CHSCTBRAUNTON,844,943,4137,952,851,847,749,789
CHSCTCREDITON,597,625,2671,458,445,371,346,382
CHSCTCULLOMPTON,793,782,3915,817,573,648,678,706
CHSCTDAWLISH,844,763,3508,752,576,536,564,526
CHSCTEXETERCHALL,2362,2289,8340,1776,1698,1614,1822,1922
CHSCTEXETERSYCAMORE,1899,1845,7250,1645,1500,1308,1216,1279
CHSCTEXMOUTH,1218,1300,6092,1488,1397,1080,1141,1175
CHSCTHONITON,794,886,4288,847,544,498,551,610
CHSCTIVYBRIDGE,999,1000,4628,949,700,752,720,628
CHSCTKINGSBRIDGE,391,347,2215,279,244,223,249,230
CHSCTNABBOT,1522,1482,7269,1628,1447,1349,1389,1480
CHSCTOKE,906,895,3539,640,549,568,597,664
CHSCTSMOLTON,519,455,2041,426,362,376,389,343
CHSCTTAVISTOCK,753,741,3640,636,583,556,541,526
CHSCTTEIGN,765,732,3679,812,771,596,659,340
CHSCTTIVERTON,1253,1261,4826,1235,836,817,839,836
CHSCTTORRINGTON,893,822,3551,731,685,711,729,701
CHSCTTOTNES,583,548,2627,484,436,370,356,357
Eastern,,,,,,,,
Northern,,,,,,,,
Southern,,,,,,,,
Western,,,,,,,,
