Area,2011,2012,2013,2014,2015,2016,2017,2018
E01020094,0.077059376,0.074592816,0.068889349,0.070758708,0.070479567,0.064662182,0.046569204,0.050596467
E01020095,0.055026364,0.059894759,0.052980859,0.056075327,0.052929988,0.051610794,0.050684279,0.046476877
E01020096,0.061611056,0.06241077,0.059774306,0.062981888,0.060893514,0.05639306,0.052677044,0.054941482
E01020097,0.051388823,0.049052573,0.044291086,0.044653681,0.04198764,0.04318946,0.04198764,0.041945484
E01020098,0.046369247,0.045630764,0.046223666,0.047585733,0.047507885,0.045618049,0.048604911,0.043994956
E01020099,0.057153989,0.05865722,0.064688973,0.059140958,0.060277989,0.056261912,0.047557167,0.05588085
E01020100,0.056851411,0.058335598,0.063054667,0.063638007,0.058800722,0.060231039,0.063285784,0.066934109
E01020101,0.044949518,0.049809411,0.051220069,0.059242415,0.054280579,0.049753641,0.052320396,0.047688189
E01020102,0.04755084,0.047377774,0.047411474,0.052500861,0.04656718,0.041204079,0.044322473,0.043473658
E01020103,0.053888788,0.059030142,0.055597206,0.050982779,0.048255017,0.047639035,0.051027996,0.051085644
E01020104,0.058739387,0.059196482,0.058185935,0.066771511,0.055646283,0.052500861,0.050850949,0.048015934
E01020105,0.050033416,0.046608429,0.049478725,0.050034189,0.051801851,0.047387757,0.042708471,0.036945644
E01020106,0.071026929,0.073380983,0.074829176,0.082788336,0.06773509,0.067623802,0.054322496,0.06249763
E01020107,0.04930434,0.046575337,0.045562798,0.050759746,0.059667659,0.058507003,0.058090313,0.058175535
E01020108,0.042310511,0.04367058,0.044383423,0.043031016,0.041761668,0.041894682,0.040062054,0.042738374
E01020109,0.059681645,0.059693253,0.050778674,0.055728453,0.050526917,0.043704853,0.038287323,0.044140557
E01020110,0.040296552,0.040813779,0.042961062,0.041501086,0.037190472,0.036697876,0.037923308,0.032854507
E01020111,0.058484768,0.061698353,0.058002157,0.059775367,0.055931445,0.059993284,0.045855919,0.0486751
E01020112,0.060544343,0.063609406,0.05571805,0.059855664,0.055752934,0.060692461,0.057617308,0.055582161
E01020113,0.059445219,0.063620155,0.05662312,0.058039366,0.057554497,0.059092003,0.052127533,0.061978224
E01020114,0.057398405,0.060646056,0.052874101,0.057967555,0.050427051,0.051247022,0.046160874,0.057812278
E01020115,0.065451733,0.065486292,0.061574434,0.064372586,0.058290453,0.061847307,0.048755669,0.051106838
E01020116,0.048483968,0.053680723,0.047151583,0.050847311,0.04999846,0.05048473,0.048585066,0.04887222
E01020117,0.052622172,0.056262164,0.050697466,0.053161422,0.054005586,0.054609381,0.047030181,0.043404845
E01020118,0.049768692,0.051398971,0.051934246,0.053239806,0.0530744,0.04939482,0.050301637,0.053422335
E01020119,0.07184167,0.061187796,0.069778867,0.069592493,0.05814773,0.042647204,0.046533497,0.056921937
E01020120,0.038350487,0.04125517,0.042397081,0.043476921,0.041410528,0.042817464,0.037250964,0.042371762
E01020121,0.048957175,0.051049493,0.051076506,0.051324554,0.047121386,0.046131088,0.045956021,0.051387352
E01020122,0.057028795,0.058251241,0.057716071,0.058793165,0.039112475,0.043323003,0.036947027,0.041465895
E01020123,0.062524633,0.065472093,0.069944421,0.06738403,0.057967555,0.050828785,0.051231457,0.056146414
E01020124,0.066685935,0.075574803,0.067698479,0.073948311,0.069596273,0.058832317,0.05349972,0.04978533
E01020125,0.062715065,0.063801124,0.071731215,0.064726912,0.051899647,0.048642904,0.050316227,0.052732983
E01020126,0.055811236,0.061182942,0.065096172,0.075433823,0.063054667,0.063243214,0.054475133,0.045635877
E01020127,0.045025539,0.048536134,0.047525498,0.03881752,0.040909372,0.038578628,0.035974109,0.03692558
E01020128,0.036475636,0.036652156,0.041807106,0.045568389,0.039903164,0.035189853,0.037409793,0.038654431
E01020129,0.063308684,0.062087295,0.061472474,0.055577931,0.060783792,0.064486104,0.062905825,0.056385098
E01020130,0.051649339,0.046817202,0.046079658,0.043587741,0.044838367,0.045820271,0.042431974,0.042279111
E01020131,0.056822586,0.050142044,0.049910655,0.048274436,0.0422727,0.039747457,0.037975234,0.03946297
E01020132,0.046716822,0.049168038,0.046102538,0.046646164,0.050045599,0.04442625,0.042932827,0.050138221
E01020133,0.036316687,0.039649598,0.033569458,0.04136492,0.03298719,0.033575151,0.030029523,0.034792516
E01020134,0.065949113,0.066771511,0.067170376,0.06906823,0.061247654,0.060532621,0.059693253,0.059106401
E01020135,0.058770095,0.053706227,0.054030727,0.055862922,0.048916814,0.043785638,0.046301363,0.044330397
E01020136,0.060058408,0.059792559,0.055183872,0.052238696,0.05118431,0.051931407,0.050705149,0.044147456
E01020137,0.072589741,0.065778381,0.059948907,0.062729006,0.057967702,0.062516898,0.050216101,0.042874704
E01020138,0.048910103,0.04749449,0.049169214,0.05027588,0.048592496,0.047854308,0.047843656,0.040766277
E01020139,0.066573999,0.065915075,0.063785305,0.058914483,0.05366144,0.053791892,0.050839374,0.053568576
E01020140,0.065670467,0.063811065,0.067906454,0.068850144,0.060007797,0.060035792,0.064998132,0.070277013
E01020141,0.04813164,0.049683772,0.050005678,0.046644777,0.045746194,0.04343286,0.043489165,0.046486024
E01020142,0.039936426,0.0375566,0.032013001,0.027461377,0.026321073,0.023240682,0.022477956,0.02240751
E01020143,0.042985137,0.04270968,0.042028535,0.042889256,0.038030563,0.034877639,0.036361683,0.036089006
E01020144,0.038599351,0.038007552,0.041500965,0.046207382,0.045837493,0.043370447,0.040650348,0.043357101
E01020145,0.063850939,0.060034102,0.05588085,0.063605887,0.058987973,0.057274191,0.058724484,0.061847307
E01020146,0.073380983,0.068549032,0.065721473,0.06505049,0.067105629,0.070833761,0.066803436,0.067393168
E01020147,0.050547272,0.050194227,0.04837991,0.03935897,0.031756977,0.032934672,0.032037913,0.029886546
E01020148,0.066441374,0.07374326,0.068422471,0.068289128,0.060616486,0.061748527,0.057588773,0.063285657
E01020149,0.072627255,0.067566603,0.072658815,0.078134237,0.072722872,0.066660181,0.066292948,0.06211078
E01020150,0.057094559,0.051095217,0.054000137,0.058500625,0.059501786,0.054002673,0.054670063,0.046968928
E01020151,0.062699613,0.058380317,0.063285657,0.062202115,0.052363306,0.051899647,0.052839487,0.042659783
E01020152,0.09101928,0.105650603,0.091185803,0.093148881,0.082953204,0.080688101,0.091027675,0.093038454
E01020153,0.078736521,0.090042546,0.081950571,#,#,0.085128864,0.104470596,#
E01020154,0.057660036,0.05881778,0.058081966,0.056903385,0.051661945,0.045013657,0.042881444,0.0471906
E01020155,0.073722594,0.075156819,0.074747396,0.073958961,0.066025338,0.06006569,0.049606594,0.05055737
E01020156,0.039386371,0.043977617,0.042106672,0.040686626,0.042963344,0.037748157,0.038811618,0.038253096
E01020157,0.046383106,0.042331318,0.045661598,0.04743651,0.044961762,0.038550187,0.045200446,0.045163306
E01020158,0.051957477,0.046725048,0.045832461,0.044671266,0.041853111,0.041196269,0.041910715,0.040160589
E01020159,0.049480179,0.043305145,0.046316147,0.048614513,0.04606909,0.043788226,0.043085086,0.039776841
E01020160,0.04305837,0.044898886,0.043422794,0.045628818,0.041149651,0.044100688,0.044345476,0.043996005
E01020161,0.042877693,0.046242022,0.043250125,0.043136734,0.039202728,0.040355513,0.039975845,0.037750711
E01020162,0.042105142,0.04613763,0.044080837,0.047991912,0.039017684,0.038037813,0.037913676,0.03376741
E01020163,0.036623217,0.037713707,0.038710815,0.037407686,0.034414802,0.035538084,0.036873913,0.035183178
E01020164,0.04752794,0.048957175,0.049437815,0.051786102,0.041198571,0.04422745,0.044499232,0.042529872
E01020165,0.046078729,0.048085768,0.046063969,0.047204455,0.039373028,0.042016787,0.038774858,0.040508829
E01020166,0.046322563,0.045898593,0.047775085,0.052529767,0.042106672,0.043305145,0.041533127,0.036855907
E01020167,0.041838563,0.038053398,0.03759546,0.038764299,0.032128039,0.038588951,0.039796698,0.038705416
E01020168,0.052754671,0.048789512,0.041847161,0.040002237,0.036447626,0.03785292,0.035568432,0.02981607
E01020169,0.034506701,0.033313103,0.030813118,0.030055097,0.031448981,0.035736295,0.035889298,0.031753414
E01020170,0.052626602,0.054378355,0.055928029,0.052652398,0.055532149,0.052560184,0.042523266,0.045757062
E01020171,0.057163925,0.05526507,0.057947765,0.057021274,0.048373406,0.050353844,0.050820426,0.038913591
E01020172,0.053350473,0.0471906,0.042280448,0.048389799,0.042465737,0.030058645,0.034038648,0.032277503
E01020173,0.062238111,0.056026662,0.053033456,0.049255669,0.039805776,0.043128458,0.045274565,0.05773173
E01020174,0.048116327,0.049527082,0.044084308,0.049632715,0.050537186,0.046765021,0.05294342,0.046877552
E01020175,0.048398425,0.051114106,0.047957707,0.043423997,0.045890876,0.047912502,0.044112898,0.049826892
E01020176,0.056877556,0.061510445,0.05313708,0.056167822,0.046565573,0.055216181,0.057523395,0.051623056
E01020177,0.065745607,0.067716027,0.065699088,0.066465098,0.059457013,0.062930737,0.063572531,0.058166829
E01020178,0.042490966,0.035122308,0.031336744,0.031603764,0.028796125,0.02548907,0.032078802,0.034908695
E01020179,0.051187023,0.049784709,0.041504738,0.043953466,0.039168516,0.035634995,0.04103539,0.039073272
E01020180,0.05016528,0.043933685,0.041541563,0.042262409,0.045572845,0.041894682,0.044070566,0.040601076
E01020181,0.050325769,0.048939833,0.047412943,0.052794949,0.048367945,0.047533966,0.047318638,0.047346622
E01020182,0.051050304,0.047308851,0.046223666,0.051606465,0.05267343,0.047535131,0.050022281,0.048726491
E01020183,0.058485701,0.056517323,0.058898401,0.066987786,0.061366719,0.04324937,0.047909912,0.057935169
E01020184,0.055928029,0.051032928,0.056532795,0.049434906,0.057778252,0.059266533,0.050998374,0.045909194
E01020185,0.06663738,0.06124433,0.089539837,0.102400657,0.091547971,0.070018439,0.052671239,0.054321329
E01020186,0.083063568,0.075189706,0.073968911,0.064472067,0.060540688,0.047162254,0.047162254,#
E01020187,0.070327576,0.065210618,0.073124032,0.072800892,0.064372586,0.060016607,0.059089876,0.052746568
E01020188,0.04221626,0.038744296,0.0394606,0.038588951,0.038437525,0.043125862,0.040498877,0.042431974
E01020189,0.042608483,0.039782234,0.035710487,0.037246197,0.032972277,0.034877639,0.032250738,0.028479049
E01020190,0.044611282,0.043129777,0.04527406,0.041306511,0.03366522,0.037953751,0.042192655,0.036332154
E01020191,0.062291183,0.070237853,0.081147425,0.071833145,0.061341122,0.051760596,0.046510563,0.047631112
E01020192,0.054147831,0.054826894,0.057030104,0.05466256,0.051773495,0.049315822,0.059498405,0.05359182
E01020193,0.046631426,0.044064114,0.045758298,0.049384565,0.050194227,0.043286818,0.050446191,0.045465668
E01020194,0.038832159,0.052893596,0.053049912,0.058507526,0.045587404,0.045909227,0.049680168,0.039491318
E01020195,0.046412256,0.046472101,0.050893963,0.049568456,0.048322487,0.046559428,0.048468188,0.048010224
E01020196,0.053208638,0.054696567,0.059545315,0.062059601,0.060001633,0.055768339,0.052929988,0.050366418
E01020197,0.066414171,0.067159915,0.059442624,0.067694737,0.066423592,0.058118333,0.058994582,0.066414171
E01020198,0.052161998,0.053837936,0.056339888,0.058665324,0.061309332,0.056924667,0.058793165,0.061375821
E01020199,0.050865404,0.050995828,0.051028839,0.052729806,0.053363406,0.048349639,0.048786406,0.05014836
E01020200,0.07642837,0.07927926,0.085112061,0.077253613,0.063001829,0.067630034,0.06665686,0.061596348
E01020201,0.07172925,0.072390129,0.072719463,0.076164328,0.056639326,0.058994582,0.058380317,0.0572438
E01020202,0.057280353,0.048362635,0.050216101,0.057980174,0.050164422,0.049074755,0.053338977,0.049139277
E01020203,0.039855337,0.03846623,0.043952072,0.042616407,0.040094376,0.035114207,0.037943645,0.040414082
E01020204,0.043294621,0.046436309,0.047212962,0.048962089,0.049666763,0.045583404,0.04755084,0.046035193
E01020205,0.05326631,0.049797563,0.047004107,0.05838216,0.056214489,0.044242427,0.048981531,0.047823855
E01020206,0.045351871,0.046774834,0.050278025,0.049139277,0.049216155,0.048726491,0.049326783,0.047975927
E01020207,0.057991861,0.059636376,0.056805988,0.05442617,0.046550047,0.045891877,0.041285511,0.035107327
E01020208,0.04733561,0.053578512,0.054263956,0.06040345,0.058413363,0.05584254,0.059119909,0.054957761
E01020209,0.043508064,0.053640804,0.047501141,0.054075898,0.050547272,0.05519384,0.05476413,0.051120139
E01020210,0.066965612,0.071094782,0.064324856,0.066281152,0.055094322,0.0610321,0.064085549,0.063801124
E01020211,0.056320809,0.054181371,0.055224991,0.057138846,0.050748493,0.053535286,0.056425771,0.053825434
E01020212,0.058895369,0.053820925,0.055162581,0.057783845,0.054072536,0.059231658,0.054021182,0.052317704
E01020213,0.058207153,0.056850939,0.058738017,0.061318002,0.057127018,0.057982454,0.055575936,0.054000137
E01020214,0.060326644,0.055393138,0.05745206,0.059104411,0.054556894,0.051558478,0.055775962,0.046004272
E01020215,0.046509458,0.051564246,0.056220096,0.057830933,0.052357763,0.050093418,0.052627511,0.052709482
E01020216,0.045743524,0.04566434,0.046644777,0.048820332,0.045549941,0.04770398,0.050854201,0.047505774
E01020217,0.051896875,0.054147831,0.051558478,0.052751129,0.054154125,0.043423997,0.047346622,0.04475334
E01020218,0.06780542,0.067874693,0.059534278,0.067969485,0.059088194,0.054002673,0.053886521,0.059398414
E01020219,0.041787541,0.037174804,0.038252928,0.037886409,0.03720443,0.04044745,0.039956162,0.034798388
E01020220,0.054184434,0.052751129,0.052984049,0.054244294,0.051998585,0.041762516,0.040013403,0.040365726
E01020221,0.048922185,0.045147597,0.045590663,0.046566851,0.047165527,0.037737712,0.035953947,0.041448199
E01020222,0.050684794,0.050537186,0.045930613,0.048698632,0.044179183,0.047923175,0.052820804,0.049980009
E01020223,0.047238793,0.046717049,0.047670218,0.053948071,0.053149494,0.040498877,0.044252614,0.042206966
E01020224,0.051389992,0.051691449,0.053640804,0.055429626,0.056664425,0.059318313,0.060388399,0.049545656
E01020225,0.05846592,0.05442526,0.055150506,0.063193443,0.05938613,0.056121923,0.05758225,0.055775962
E01020226,0.05963924,0.065105101,0.065222935,0.07061531,0.062219088,0.0519944,0.044578831,0.043365314
E01020227,0.043286818,0.043490197,0.049191122,0.056401286,0.054556894,0.046091359,0.046245896,0.045982357
E01020228,0.068238038,0.06839744,0.064160317,0.06839744,0.067105629,0.050863071,0.047639782,0.043541258
E01020229,0.080051936,0.072256616,0.065259908,0.05729903,0.049968112,0.041831924,0.033992548,0.035539794
E01020230,0.05639306,0.050862096,0.056193853,0.055451492,0.048966201,0.043365314,0.045562798,0.043035577
E01020231,0.054935976,0.052885804,0.048516253,0.049066828,0.049744656,0.043444266,0.042679231,0.048757094
E01020232,0.047265807,0.04746715,0.044975786,0.042864534,0.039135809,0.033259729,0.037256005,0.035440351
E01020233,0.062403534,0.058499246,0.063275776,0.05754849,0.053273667,0.059550449,0.085021514,0.062497128
E01020234,0.061070455,0.061474175,0.057867816,0.056673958,0.046889945,0.045758298,0.046889945,0.054288704
E01020235,0.055775962,0.052676866,0.055033859,0.051760596,0.046510563,0.04784673,0.049606594,0.052258173
E01020236,0.055525991,0.056217329,0.058476371,0.064332558,0.069771365,0.055587864,0.051833922,0.054475133
E01020237,0.051235527,0.050724534,0.056448119,0.056774806,0.052119199,0.04442625,0.047640231,0.04900032
E01020238,0.052960499,0.046277156,0.047776811,0.060388323,0.057187002,0.063462662,0.066704829,0.053360082
E01020239,0.056519571,0.044753862,0.047283212,0.059820579,0.048098246,0.049284325,0.058004185,0.050998374
E01020240,0.06408612,0.0563136,0.05999506,0.058662333,0.046256038,0.05670483,0.052968948,0.050267547
E01020241,0.055026831,0.053422901,0.055429626,0.049602984,0.047721001,0.039959831,0.048041586,0.046767891
E01020242,0.055211143,0.047756514,0.050759746,0.044564411,0.035283669,0.03974158,0.038693231,0.038026666
E01020243,0.079956459,0.073434623,0.058832317,0.060231039,0.067698479,0.059757512,0.056059705,0.048642904
E01020244,0.060725509,0.064777661,0.062932655,0.062980563,0.060582661,0.060912248,0.057651815,0.055406018
E01020245,0.054002673,0.050479001,0.057153989,0.058263703,0.049318853,0.052746568,0.04784673,0.056615913
E01020246,0.068005694,0.055824311,0.061187796,0.066765824,0.054998647,0.061784936,0.070211517,0.060357469
E01020247,0.045127194,0.049111164,0.050496083,0.050684794,0.049077436,0.04877132,0.048421272,0.041357884
E01020248,0.039131991,0.04840203,0.041855811,0.04840203,0.045844589,0.047557167,0.05055737,0.037740947
E01020249,0.046509458,0.051260307,0.049398619,0.04576136,0.044649974,0.048202456,0.037370921,0.041294879
E01020250,0.058908101,0.055438041,0.057190391,0.056618579,0.05457024,0.052586704,0.049283161,0.046877552
E01020251,0.049755391,0.043085086,0.04612915,0.047502122,0.047957707,0.047631112,0.047155523,0.045268609
E01020252,0.057678864,0.05745206,0.057123389,0.059445219,0.062431247,0.04645553,0.048922393,0.040985436
E01020253,0.039923597,0.037886409,0.036738448,0.037406778,0.040601073,0.03622246,0.036500319,0.034367073
E01020254,0.058575548,0.051389992,0.050481983,0.056555271,0.056678281,0.045749215,0.047716896,0.041087358
E01020255,0.052743518,0.055411377,0.048839158,0.051315218,0.052795934,0.054289501,0.054388542,0.051558478
E01020256,0.058770745,0.05435295,0.053022813,0.060672218,0.061878427,0.05442526,0.048565486,0.04786825
E01020257,0.055111522,0.042745932,0.046000186,0.049812174,0.054491447,0.052968948,0.049506098,0.047306533
E01020258,0.048726491,0.046691128,0.051810937,0.048354817,0.050724341,0.042485952,0.048740566,0.050454208
E01020259,0.073454848,0.072849644,0.071731215,0.061366719,0.065411141,0.064160317,0.069674437,0.071794765
E01020260,0.064812531,0.059558143,0.064083687,0.058832317,0.053320323,0.045384809,0.041960159,0.038074431
E01020261,0.051940442,0.054998647,0.054603149,0.054735118,0.060536829,0.064229177,0.059757512,0.057484372
E01020262,0.079776641,0.077300362,0.079891273,0.071999958,0.071556804,0.066555073,0.057846151,0.052238653
E01020263,0.059197527,0.058898401,0.061564516,0.049537223,0.043887962,0.031172957,0.03261384,0.032152679
E01020264,0.076833129,0.072290702,0.075862935,0.073772827,0.061712162,0.05838216,0.057200049,0.053777562
E01020265,0.054830121,0.050631072,0.052147418,0.051535005,0.039422394,0.039749364,0.036354488,0.034340855
E01020266,0.047030181,0.055111522,0.057426011,0.055308703,0.04231762,0.041648798,0.042814393,0.034202958
E01020267,0.054130187,0.057187002,0.051106838,0.053568699,0.056615913,0.057900372,0.065210618,0.057689837
E01020268,0.073629771,0.063203267,0.072925706,0.074351378,0.051656673,0.046170381,0.044242427,0.044753862
E01020269,0.075306765,0.080480216,0.080492134,0.080480216,0.077948243,0.074997668,0.063397903,0.06025205
E01020270,0.051522922,0.051485946,0.052796203,0.052785103,0.04626214,0.046363924,0.046026516,0.042295363
E01020271,0.05263242,0.05245267,0.052641924,0.053900787,0.051420956,0.047877323,0.049771271,0.050500126
E01020272,0.048329851,0.046966617,0.04670023,0.046408072,0.037136062,0.037994221,0.036351124,0.035434644
E01020273,0.045267316,0.043563013,0.044840149,0.048831573,0.048598544,0.04709971,0.047535131,0.048165642
E01020274,0.05938127,0.063637597,0.064233849,0.066616099,0.060938993,0.063054667,0.063638007,0.05878704
E01020275,0.072908732,0.077894147,0.077206621,0.07532765,0.071918889,0.077999525,0.067159915,0.076416848
E01020276,0.060828633,0.061094232,0.058796148,0.058541855,0.057925109,0.058813694,0.052118534,0.058524846
E01020277,0.047367673,0.050667393,0.049147439,0.050109432,0.048618149,0.048386913,0.043845374,0.043820552
E01020278,0.055895623,0.055393188,0.052161998,0.050440425,0.049198364,0.055897175,0.049388988,0.045942467
E01020279,0.047942509,0.050076143,0.045809884,0.043185386,0.041180592,0.041731087,0.034717914,0.033247814
E01020280,0.051315749,0.05187508,0.048327744,0.04889828,0.050800361,0.053101081,0.048621003,0.044452047
E01020281,0.042979664,0.041452378,0.045363748,0.046369247,0.045281497,0.043129777,0.039855195,0.036837813
E01020282,0.059500576,0.05688538,0.048225167,0.051042389,0.055786118,0.054866814,0.053299198,0.051441978
E01020283,0.057175449,0.057704546,0.060114804,0.057470006,0.052285268,0.049256183,0.045002562,0.044160353
E01020284,0.041998665,0.041212844,0.039882324,0.043404341,0.041606509,0.045022415,0.044208408,0.041803239
E01020285,0.043944694,0.043507353,0.041100366,0.042705391,0.044746024,0.045662363,0.040668541,0.040934888
E01020286,0.049536136,0.048516253,0.048802396,0.049955903,0.049797563,0.055362712,0.058172851,0.05893614
E01020287,0.060969561,0.065535928,0.077148278,0.062697917,0.062153333,0.061564516,0.069841284,0.065892198
E01020288,0.067780261,0.054260243,0.05243298,0.054137307,0.052848945,0.05854327,0.048831573,0.047245407
E01020289,0.065659415,0.072136973,0.062758678,0.058335598,0.062697917,0.064280708,0.066906456,0.065221943
E01020290,0.048139039,0.051414183,0.050759746,0.050353844,0.04198334,0.039979944,0.044584995,0.048116327
E01020291,0.056793117,0.053099134,0.055532419,0.049545656,0.052652398,0.049131762,0.052398606,0.052684711
E01020292,0.073002701,0.06977287,0.076389934,0.081661451,0.064066689,0.06935241,0.056346342,0.057523395
E01020293,0.044460336,0.047335658,0.047334972,0.044766758,0.044291086,0.040236556,0.042845159,0.043607221
E01020294,0.061671092,0.055176676,0.050638056,0.0476905,0.044959081,0.036534087,0.040243943,0.038950937
E01020295,0.055575936,0.053245269,0.045691377,0.050273422,0.045695077,0.052751129,0.044660365,0.045681136
E01020296,0.047121387,0.046004272,0.045508837,0.047031837,0.06039872,0.054181094,0.05146611,0.057341222
E01020297,0.061108938,0.065006337,0.064300194,0.065745211,0.061208492,0.064221148,0.057679792,0.06351953
E01020298,0.056678281,0.054288704,0.056728944,0.052179579,0.045898593,0.045738891,0.045733722,0.050034283
E01020299,0.05936272,0.058090313,0.056376008,0.065789858,0.059140958,0.062325138,0.04898793,0.056877556
E01020300,0.065938685,0.053366806,0.046561313,0.04670551,0.052746568,0.053777562,0.052344146,0.047439787
E01020301,0.047702565,0.044499232,0.043982717,0.042263293,0.038229914,0.048953379,0.044424344,0.047580643
E01020302,0.055728453,0.058500625,0.060239392,0.060601119,0.057021274,0.054962183,0.056877556,0.057947765
E01020303,0.058418771,0.05970167,0.061878427,0.058420327,0.054182061,0.059327342,0.055775962,0.053836375
E01020304,0.052179579,0.046490883,0.054296156,0.049621187,0.048497949,0.054109121,0.051154833,0.049882095
E01020305,0.076141632,0.06856944,0.070367514,0.075709768,0.077136901,0.078241578,0.083233494,0.083240135
E01020306,0.060107135,0.059315145,0.059110241,0.05127134,0.056406495,0.053350473,0.048098444,0.051792028
E01020307,0.053102718,0.050554146,0.047535912,0.050073722,0.05124533,0.052572822,0.052214639,0.052677719
E01020308,0.053098025,0.05506925,0.056035973,0.053350473,0.052164616,0.054609381,0.054002673,0.05078349
E01020309,0.05662312,0.060107135,0.057641303,0.060551478,0.049744656,0.055532419,0.055129443,0.052862755
E01020310,0.056517323,0.06051574,0.065502732,0.065502576,0.064574364,0.06051574,0.05865722,0.053518892
E01020311,0.047775085,0.044379406,0.046964149,0.045168627,0.041510129,0.044653681,0.040980789,0.033979412
E01020312,0.056376008,0.058631573,0.053777562,0.052540868,0.057267574,0.043887962,0.046815498,0.0528866
E01020313,0.060732218,0.061009194,0.051590589,0.053376442,0.04521965,0.044960725,0.046596491,0.056618579
E01020314,0.066981778,0.062918927,0.054690288,0.04327763,0.043499692,0.048330846,0.050759746,0.051188637
E01020315,0.045050925,0.048373406,0.04898793,0.048717538,0.042395042,0.040199943,0.051396473,0.042132525
E01020316,0.045755219,0.043654353,0.044179183,0.04784673,0.036316394,0.035956566,0.043365314,0.035126128
E01020317,0.068928423,0.068928423,0.068472057,0.065465077,0.05814773,0.055424111,0.060828237,0.057484372
E01020318,0.066168082,0.060228394,0.058485701,0.044170205,0.038456561,0.044170205,0.037683616,0.041251644
E01020319,0.074795092,0.067249804,0.063150024,0.054098562,0.049933089,0.048133534,0.051592227,0.052093878
E01020320,0.055928029,0.052751129,0.05210467,0.049021028,0.050629088,0.050134107,0.045695077,0.046700384
E01020321,0.045196521,0.046324436,0.044252166,0.043558652,0.035768708,0.044455608,0.039232675,0.047252497
E01020322,0.05091863,0.051751464,0.047359093,0.04339522,0.035079806,0.036437063,0.03491594,0.033847002
E01020323,0.060888919,0.057987722,0.062833575,0.059661131,0.058232905,0.065250795,0.06015846,0.060662777
E01020324,0.047776811,0.050565343,0.048035912,0.041329664,0.045637544,0.049318853,0.052641394,0.058994582
E01020325,0.0445705,0.049310971,0.048757094,0.047941888,0.050684794,0.047260929,0.052560184,0.052382365
E01020326,0.052962409,0.0530744,0.053422335,0.04880096,0.045988768,0.043342312,0.043169083,0.039259476
E01020327,0.053865753,0.050325769,0.041410528,0.043829823,0.033662586,0.029565478,0.033220131,0.037506939
E01020328,0.045228852,0.044622038,0.039068463,0.03471549,0.0315154,0.032995042,0.03244215,0.035164001
E01020329,0.064521175,0.067064239,0.062784444,0.05846592,0.055775962,0.055406018,0.050081555,0.048516253
E01020330,0.050616887,0.050792133,0.047204455,0.045354085,0.041814281,0.040961719,0.03868107,0.039607033
E01020331,0.049100495,0.056354347,0.051325472,0.05027762,0.046322134,0.050272012,0.048878775,0.040775821
E01020332,0.05670483,0.055406018,0.060938993,0.065221943,0.048981531,0.046243803,0.051941715,0.049506098
E01020333,0.050493978,0.048952911,0.051378958,0.051412511,0.050321168,0.044070764,0.045302599,0.047167433
E01020334,0.054664467,0.051528774,0.049803196,0.043915171,0.050321772,0.05088659,0.043454842,0.043358396
E01020335,0.057123551,0.060746682,0.060782453,0.052894943,0.056148994,0.059266533,0.044906695,0.047231145
E01020336,0.062574971,0.060425086,0.055439479,0.045052879,0.051394516,0.044467344,0.038012733,0.03836098
E01020337,0.067058916,0.07251581,0.073627428,0.071333219,0.06054204,0.054130187,0.058708266,0.057470006
E01020338,0.048570332,0.048375697,0.042727063,0.044284696,0.042353037,0.04251477,0.039936426,0.036822002
E01020339,0.058912405,0.057443728,0.04861688,0.050496083,0.043620834,0.042802441,0.044552366,0.044660365
E01020340,0.070758708,0.06754769,0.058263703,0.060897921,0.062161311,0.06260079,0.061828488,0.055638236
E01020341,0.060469273,0.059542402,0.050863071,0.05814773,0.044340618,0.048198866,0.047532027,0.051833922
E01020342,0.057187251,0.05118431,0.052348854,0.052380995,0.047245407,0.048164812,0.049283161,0.045473291
E01032628,0.041918634,0.044658534,0.0486751,0.050177371,0.035757002,0.032183374,0.032665597,0.034897243
E01032657,,,,,,,,
E01032658,,,,,,,,
E01033232,0.054674137,0.054006433,0.059341176,0.051050304,0.055317179,0.043503605,0.042572712,0.04497906
E01033233,0.061341122,0.0579595,0.044642257,0.045930613,0.047301703,0.042978848,0.044978512,0.050159483
E01033234,0.048899731,0.047240009,0.047980476,0.046448617,0.047377774,0.035510277,0.036576771,0.033835249
E01033235,0.070500134,0.057947276,0.057809097,0.055888477,0.05773173,0.047498078,0.050353196,0.067420232
E01033236,0.080684199,0.08678213,0.078514138,0.058025389,0.061596348,0.055668826,0.064578823,0.052237049
E07000040,0.006149601,0.006265134,0.006208709,0.006226441,0.005881864,0.005513167,0.005616683,0.005604804
E07000041,0.007645803,0.007551907,0.007051363,0.006833813,0.006590369,0.006124941,0.006115535,0.006195206
E07000042,0.008075688,0.008098019,0.007978379,0.00792249,0.006985545,0.006977202,0.006841572,0.006916725
E07000043,0.007404673,0.007504627,0.007370585,0.007419526,0.007020003,0.006845687,0.006600127,0.006657268
E07000044,0.007694542,0.007549793,0.007396659,0.007473522,0.006938245,0.006842073,0.006851807,0.006591847
E07000045,0.006298109,0.006208849,0.00627422,0.006423926,0.00605608,0.005791631,0.005851894,0.005604042
E07000046,0.009393118,0.009336462,0.009186989,0.009146102,0.008950995,0.009108515,0.008608385,0.008509441
E07000047,0.010476978,0.010389985,0.009853357,0.009480471,0.008878553,0.008887995,0.008742113,0.008839055
