Area,2013,2014,2015,2016,2017,2018
E01020165,0.01382386,0.041829413,0.043939813,0.01500465,0.014647189,0.014764435
E01020166,0.022652075,0.058369798,0.053275972,0.016703128,0.016261353,0.017330903
E01020167,0.017802206,0.02929209,0.034283578,0.01506593,0.016119242,0.015379995
E01020168,0.030549604,0.028074332,0.029912056,0.023321179,0.022039952,0.060206939
E01020169,0.025394758,0.02797047,0.027604553,0.026019952,0.029348514,0.054890036
E01020170,0.023879335,0.0746651,0.034438654,0.038767042,0.037404199,0.028293717
E01020171,0.023076898,0.02708147,0.03363485,0.020977307,0.021591189,0.021218623
E01020172,0.025040029,0.055699055,0.056526763,0.02378628,0.022457375,0.03947584
E01020173,0.029079837,0.095270169,0.092701677,0.034848307,0.036575745,0.054027596
E01020174,0.027841515,0.025007785,0.026454713,0.030259577,0.030976988,0.054176497
E01020175,0.051871533,0.046164499,0.046317596,0.043587237,0.046664856,0.01647928
E01020176,0.074337554,0.033563027,0.039105058,0.042382886,0.032933043,0.033171952
E01020177,0.062987199,0.029410935,0.030315245,0.017169577,0.021686527,0.024685178
E01020178,0.02315392,0.021984958,0.021269081,0.016516,0.018886021,0.0285306
E01020179,0.02913648,0.021282729,0.020336091,0.016333352,0.018598824,0.04629675
E01020180,0.047118275,0.046415416,0.049089665,0.040800919,0.020931549,0.054621687
E01020181,0.03788104,0.039421591,0.039162557,0.04190871,0.032927136,0.068970307
E01020182,0.052234414,0.053264711,0.059861453,0.058152967,0.033221575,0.043922518
E01020183,0.075274903,0.066804519,0.063077906,0.062203103,0.02819097,0.060729973
E01020184,0.068672099,0.056983888,0.057882964,0.059931305,0.042845161,0.051162162
E01020185,0.049944084,0.074913618,0.052803043,0.055187784,0.039726498,0.034848307
E01020186,0.059629492,0.048627616,0.052803043,0.050629408,0.050629408,0.053569654
E01020187,0.08261792,0.08285788,0.025822999,0.02478217,0.025291881,0.024453625
E01020188,0.061523077,0.050079191,0.050365103,0.053179288,0.048769411,0.031417327
E01020189,0.036908928,0.039697203,0.038486065,0.037342253,0.036452475,0.058909115
E01020190,0.021404989,0.013981037,0.017263681,0.011679285,0.014075316,0.011390776
E01020191,0.0838685,0.071201834,0.04267234,0.046953239,0.048404046,0.036439918
E01020192,0.071539985,0.07564605,0.038000374,0.053590544,0.050524857,0.031568851
E01020193,0.059299373,0.049332324,0.026893345,0.037976806,0.037653163,0.037590726
E01020194,0.067855582,0.065223971,0.039279594,0.035954102,0.030178137,0.024569119
E01020195,0.027716388,0.028690085,0.030914548,0.031095944,0.033248063,0.02628599
E01020196,0.035748675,0.031019894,0.027667178,0.035326138,0.035480935,0.033991361
E01020197,0.05087837,0.051035485,0.054792288,0.054744552,0.03548896,0.055529004
E01020198,0.045962542,0.02676856,0.034939863,0.044423353,0.037603204,0.074891539
E01020199,0.042976291,0.033235408,0.033235408,0.034476508,0.032598693,0.06294782
E01020200,0.087451928,0.08121515,0.04247034,0.055861682,0.066854704,0.05759736
E01020201,0.053792057,0.056523817,0.046829525,0.044195341,0.044882589,0.041570735
E01020202,0.037603204,0.034629596,0.027935111,0.028071032,0.033370775,0.034832805
E01020203,0.016189986,0.020611121,0.016553227,0.031699246,0.034788774,0.031909921
E01020204,0.028974745,0.030352793,0.020792127,0.02165555,0.026043952,0.025516186
E01020205,0.039944176,0.032697551,0.032933043,0.04296577,0.045799957,0.036048488
E01020206,0.02940805,0.027112366,0.015910673,0.022361275,0.030123542,0.018906471
E01020207,0.066335839,0.05484257,0.032617272,0.03030114,0.019732771,0.025534491
E01020208,0.063965486,0.06528098,0.037701139,0.033221575,0.034316475,0.050422889
E01020209,0.062638857,0.059409605,0.025581561,0.024811395,0.015444385,0.035020554
E01020210,0.089511698,0.085384563,0.047859236,0.041251274,0.042009117,0.080113841
E01020211,0.056424579,0.057340314,0.052238976,0.0527924,0.0350379,0.03549929
E01020212,0.057651042,0.058294946,0.056546392,0.061190538,0.036603632,0.038136647
E01020213,0.058437568,0.055454964,0.062196678,0.063375289,0.028628201,0.04391378
E01020214,0.055644721,0.066798756,0.068844219,0.071087782,0.030085384,0.034822665
E01020215,0.063832037,0.07056363,0.084991133,0.08713098,0.053146561,0.058541911
E01020216,0.050865791,0.050992152,0.025535113,0.024079926,0.026784162,0.042264013
E01020217,0.063219406,0.070544529,0.063685941,0.060330414,0.059876765,0.060408898
E01020218,0.069151795,0.074019435,0.056959855,0.055027671,0.051601671,0.053435032
E01020219,0.045687135,0.049875188,0.034634691,0.036633372,0.031812081,0.042141501
E01020220,0.065332226,0.026785807,0.021443644,0.018155678,0.016108651,0.017378516
E01020221,0.062257298,0.029845656,0.018012618,0.030879396,0.028074332,0.022577898
E01020222,0.075189359,0.034644558,0.022651801,0.034447852,0.044577705,0.037462645
E01020223,0.05896419,0.058868818,0.023571691,0.022652075,0.029380829,0.025245714
E01020224,0.062299014,0.064546089,0.058502329,0.062779975,0.036067968,0.040454766
E01020225,0.066107089,0.068455498,0.061656196,0.064477098,0.045679005,0.038104206
E01020226,0.068147764,0.074614994,0.057116991,0.054708836,0.039976031,0.038104206
E01020227,0.06545042,0.064483239,0.073103446,0.072704154,0.039804954,0.037674087
E01020228,0.099901443,0.100928892,0.107688499,0.08992383,0.06663338,0.102358811
E01020229,0.072037557,0.067934059,0.06436161,0.058967209,0.05507129,0.058038573
E01020230,0.077616568,0.079393226,0.082991973,0.077985644,0.058207153,0.074525557
E01020231,0.073425551,0.072531217,0.074373315,0.075322812,0.057626906,0.06609367
E01020232,0.060481855,0.062410215,0.061303787,0.06094248,0.03827738,0.046648688
E01020233,0.098662274,0.102734001,0.102297834,0.09919154,0.091154398,0.115668233
E01020234,0.067539764,0.066481607,0.067133853,0.067877052,0.048165642,0.087591576
E01020235,0.078378998,0.078123938,0.076859083,0.080265387,0.06935241,0.097000841
E01020236,0.034233491,0.029530086,0.024949776,0.04267234,0.049741926,0.039814733
E01020237,0.026043504,0.017249863,0.021584148,0.034776353,0.037653163,0.027693975
E01020238,0.07366809,0.074118798,0.033563027,0.082346093,0.083276908,0.032236524
E01020239,0.077441731,0.076424784,0.040396986,0.083211724,0.085628187,0.038232949
E01020240,0.043018332,0.051716903,0.048145048,0.038544248,0.074019435,0.058357522
E01020241,0.024004812,0.036937548,0.033502945,0.022653587,0.061728673,0.068492786
E01020242,0.029506681,0.045608939,0.039590347,0.028106556,0.04525453,0.044882687
E01020243,0.036334918,0.052892133,0.059546471,0.045954451,0.056542861,0.039981055
E01020244,0.029658361,0.037291968,0.037674087,0.038630818,0.075979358,0.076431563
E01020245,0.054019573,0.067318856,0.061181679,0.058662948,0.080014331,0.076781413
E01020246,0.051702826,0.045799957,0.055319948,0.054344973,0.051268788,0.040762176
E01020247,0.048051575,0.052510986,0.044001339,0.039496785,0.03273742,0.032074291
E01020248,0.052781574,0.049296553,0.051155149,0.059941396,0.048438158,0.028786444
E01020249,0.077268494,0.072403443,0.052476756,0.048652178,0.034681487,0.036048488
E01020250,0.026038149,0.035346368,0.028071032,0.019029522,0.029506681,0.03528418
E01020251,0.048959948,0.040321545,0.033188222,0.032301303,0.03402498,0.024604069
E01020252,0.027119125,0.03301502,0.019533331,0.039175654,0.029952163,0.02625867
E01020253,0.024876362,0.022457534,0.018227222,0.023568365,0.02973146,0.02929209
E01020254,0.032194965,0.033849244,0.028214933,0.026995147,0.028260805,0.028141604
E01020255,0.038963696,0.037359543,0.033673229,0.027260589,0.031265534,0.032498228
E01020256,0.038565911,0.046195211,0.030976988,0.040167446,0.043700331,0.043551054
E01020257,0.033695475,0.031958231,0.02542497,0.021718302,0.027571375,0.035142691
E01020258,0.025468624,0.030453603,0.027535129,0.017249863,0.028472232,0.020704459
E01020259,0.042586665,0.035215658,0.04052028,0.044895813,0.058530642,0.056970036
E01020260,0.050854894,0.059095116,0.042242553,0.042586665,0.041570735,0.030778096
E01020261,0.050491979,0.047906378,0.038474847,0.040882511,0.030026577,0.032686994
E01020262,0.088247843,0.072662898,0.082040677,0.076668363,0.065585025,0.070854125
E01020263,0.083819772,0.035621696,0.033563027,0.028968822,0.026376899,0.026005029
E01020264,0.089529841,0.085640293,0.064038516,0.063321658,0.06585988,0.030720478
E01020265,0.070992757,0.068980485,0.049001218,0.046896292,0.047187992,0.023465841
E01020266,0.073680388,0.073823558,0.055260376,0.05369416,0.055463893,0.026038149
E01020267,0.078092722,0.078817082,0.056666378,0.061915305,0.066856367,0.03967759
E01020268,0.103973649,0.098545062,0.056403182,0.061652621,0.063410734,0.029916501
E01020269,0.101934006,0.104046272,0.068585036,0.054529942,0.068201985,0.0616537
E01020270,0.06704579,0.067084575,0.057271007,0.055225162,0.054374966,0.026362432
E01020271,0.055541892,0.057301393,0.048957372,0.046285938,0.050116476,0.027230597
E01020272,0.040719946,0.041659262,0.034801128,0.034228932,0.03596938,0.017871966
E01020273,0.033502945,0.022995394,0.026038149,0.024454145,0.030734142,0.030734142
E01020274,0.066281718,0.04356489,0.035866126,0.043203009,0.04060212,0.032933043
E01020275,0.09057296,0.091328042,0.086717264,0.088362746,0.092875975,0.083023288
E01020276,0.072204916,0.072841105,0.074447023,0.072849242,0.075160256,0.061741168
E01020277,0.052196681,0.05324929,0.051480785,0.050243994,0.046771595,0.038010689
E01020278,0.06246706,0.061348804,0.062564119,0.062091965,0.063913879,0.045363692
E01020279,0.051257262,0.048554337,0.047524665,0.044548062,0.040207949,0.031837744
E01020280,0.056928174,0.057166041,0.052239228,0.058473303,0.058520232,0.044211343
E01020281,0.063725449,0.063139639,0.057081117,0.059680463,0.062861724,0.049486139
E01020282,0.076883371,0.074786482,0.05072805,0.056919887,0.067324818,0.059931305
E01020283,0.06154139,0.065105101,0.076001784,0.070652032,0.06638176,0.051401457
E01020284,0.040410356,0.040637601,0.047870316,0.052455568,0.050792237,0.035766243
E01020285,0.033627258,0.036559817,0.049115805,0.052954548,0.049514637,0.036971642
E01020286,0.06842529,0.020064542,0.022513561,0.020977307,0.02017427,0.030976988
E01020287,0.091706842,0.039981055,0.027766605,0.030313161,0.024472378,0.070260696
E01020288,0.069667797,0.070549238,0.069122473,0.071135868,0.072422136,0.079409779
E01020289,0.087787678,0.027153483,0.076232913,0.079653587,0.081198114,0.070531904
E01020290,0.072482328,0.020977307,0.022766388,0.023229053,0.019227895,0.027547991
E01020291,0.074047359,0.041914971,0.043247912,0.045685665,0.047335687,0.062058656
E01020292,0.089342552,0.089002711,0.082001585,0.074260275,0.078957167,0.048033749
E01020293,0.057965875,0.022579471,0.020713236,0.025168941,0.030997655,0.030565071
E01020294,0.056061823,0.018960805,0.024939375,0.018240591,0.019850334,0.018631114
E01020295,0.067425419,0.071141758,0.070339883,0.06794414,0.067377706,0.055591768
E01020296,0.070095113,0.072536584,0.078087971,0.070084343,0.067894615,0.055638053
E01020297,0.068803439,0.070198237,0.067198708,0.067283402,0.066220398,0.05680225
E01020298,0.068807391,0.066267943,0.065576253,0.064171855,0.063513038,0.060756156
E01020299,0.079552877,0.081119603,0.080019575,0.074757563,0.074961842,0.073304877
E01020300,0.081332494,0.082509618,0.074145625,0.076463675,0.083588088,0.075559854
E01020301,0.049909057,0.03356854,0.037217312,0.040004629,0.033849244,0.028624542
E01020302,0.074675984,0.026003356,0.047752357,0.035616945,0.030259577,0.040656938
E01020303,0.079196042,0.075374636,0.027406116,0.025710911,0.033056776,0.042587093
E01020304,0.034480145,0.030733974,0.026995147,0.025984102,0.027789955,0.028049315
E01020305,0.067979934,0.053548681,0.044882589,0.049033841,0.060527749,0.043653461
E01020306,0.019848628,0.030413609,0.028486846,0.025781234,0.031017853,0.021894226
E01020307,0.02991491,0.026578562,0.0214346,0.023402997,0.025215106,0.024540946
E01020308,0.063198454,0.056193611,0.023588581,0.026433266,0.071980586,0.072957413
E01020309,0.072772945,0.045429628,0.053647518,0.05898715,0.057994409,0.045966072
E01020310,0.081740006,0.081988114,0.083854845,0.080106197,0.077035714,0.086573007
E01020311,0.033356097,0.023213902,0.017802206,0.021091924,0.012302488,0.012061146
E01020312,0.081321986,0.024949776,0.042882052,0.036857332,0.02478217,0.04681623
E01020313,0.072043071,0.018835201,0.016933141,0.024802339,0.021894226,0.035524051
E01020314,0.031017853,0.018644808,0.018366328,0.018739521,0.019128194,0.021341375
E01020315,0.079589537,0.038232949,0.039274757,0.035215331,0.026922013,0.020397366
E01020316,0.074961842,0.050635991,0.046976428,0.02708147,0.033247248,0.030085384
E01020317,0.095753179,0.083710562,0.084663276,0.088200026,0.041570735,0.033276665
E01020318,0.022933437,0.024133676,0.036164396,0.024133676,0.022108783,0.027907945
E01020319,0.074222928,0.032465401,0.030720478,0.022791749,0.027571375,0.035415
E01020320,0.049277283,0.051712121,0.021097275,0.026764423,0.027119125,0.025007785
E01020321,0.032017322,0.016222972,0.020863068,0.017071021,0.013772251,0.021733063
E01020322,0.018750479,0.013470506,0.011355711,0.010279794,0.010994924,0.012785874
E01020323,0.07064772,0.024213179,0.031172682,0.027693975,0.027260589,0.066870092
E01020324,0.082696472,0.025291881,0.058408633,0.053428225,0.055273204,0.036921652
E01020325,0.06980295,0.025282317,0.018551048,0.023347672,0.07093674,0.07145817
E01020326,0.061621844,0.063754924,0.014196252,0.01453179,0.01443074,0.011605796
E01020327,0.019968619,0.01794193,0.017071021,0.013181701,0.012905019,0.013981037
E01020328,0.014645803,0.012890216,0.012747766,0.013865068,0.011594157,0.010141291
E01020329,0.032682302,0.020285205,0.021465555,0.022376998,0.025710911,0.026979121
E01020330,0.018683435,0.016636196,0.017071021,0.017329852,0.013569608,0.014362061
E01020331,0.070608725,0.026979121,0.03402498,0.027406116,0.054206669,0.063827591
E01020332,0.085368939,0.028628506,0.076133016,0.072397795,0.067433904,0.079193815
E01020333,0.065512567,0.023690573,0.052045217,0.046825071,0.05021094,0.064778757
E01020334,0.062636214,0.019594223,0.034362738,0.033370847,0.037170666,0.063594778
E01020335,0.079467309,0.027738639,0.05657943,0.055918715,0.050054492,0.079473796
E01020336,0.085232577,0.03548896,0.058165046,0.060527749,0.068391095,0.069562195
E01020337,0.083710562,0.026189644,0.074601674,0.078988947,0.078506177,0.078873739
E01020338,0.053091344,0.017977942,0.02311624,0.020888641,0.024311391,0.048558037
E01020339,0.041277644,0.031458618,0.024454145,0.02796224,0.027019298,0.03059323
E01020340,0.057327624,0.027766605,0.026189644,0.027977178,0.036334918,0.033414351
E01020341,0.087274306,0.07489696,0.075565322,0.065504866,0.039916439,0.029079837
E01020342,0.07000392,0.040412267,0.042980438,0.043180826,0.019128194,0.024802339
E01032628,0.019721778,0.027519293,0.043830869,0.043241783,0.037999638,0.017914761
E01032657,,,,,,
E01032658,,,,,,
E01033232,0.053877674,0.061485282,0.049291934,0.022059848,0.013619707,0.0198926
E01033233,0.067797563,0.063720078,0.063306611,0.049277283,0.047888795,0.053002508
E01033234,0.051916503,0.061949559,0.058112178,0.021404989,0.019093048,0.019554721
E01033235,0.076929228,0.101934006,0.105705676,0.086298698,0.053887587,0.063464938
E01033236,0.090409014,0.117238798,0.107636977,0.082065958,0.050890067,0.056552228
E07000040,0.004385972,0.005330185,0.005007069,0.004906,0.004358559,0.006224005
E07000041,0.007021434,0.007605233,0.006318997,0.004839382,0.002382249,0.003913311
E07000042,0.008556817,0.009082234,0.009250861,0.008249978,0.005752826,0.00540445
E07000043,0.005489019,0.006723055,0.007032505,0.006873058,0.007478839,0.008118448
E07000044,0.008179828,0.006955407,0.00609102,0.005073906,0.004182167,0.005120988
E07000045,0.006183862,0.005957556,0.004818552,0.005030257,0.005366615,0.00485153
E07000046,0.010865959,0.010271615,0.010237006,0.009433642,0.008739125,0.006904679
E07000047,0.010818939,0.005093272,0.005158535,0.004846725,0.004926597,0.006998453
E10000008,0.002574121,0.00257508,0.002413373,0.002187041,0.001983971,0.002192749
E06000026,,,,,,
E06000027,,,,,,
IMDQ1,0.013324698,0.013583975,0.012580019,0.011805686,0.011534687,0.011985331
IMDQ2,0.005390377,0.005418397,0.00536158,0.004879961,0.004308961,0.004681189
IMDQ3,0.004700384,0.004184903,0.003924559,0.003624643,0.003376078,0.003831663
IMDQ4,0.004840712,0.00525614,0.004819083,0.004384018,0.003846997,0.00414814
IMDQ5,0.006143976,0.00685705,0.005827508,0.004877961,0.004687197,0.005669073
E02003122,,,,,,
E02003123,,,,,,
E02003124,,,,,,
E02003125,,,,,,
E02003126,,,,,,
E02003127,,,,,,
E02003128,,,,,,
E02003129,,,,,,
E02003130,,,,,,
E02003131,,,,,,
E02003132,,,,,,
E02003133,,,,,,
E02003134,,,,,,
E02003135,,,,,,
E02003136,,,,,,
E02003137,,,,,,
E02003138,,,,,,
E02003139,,,,,,
E02003140,,,,,,
E02003141,,,,,,
E02003142,,,,,,
E02003143,,,,,,
E02003144,,,,,,
E02003145,,,,,,
E02003146,,,,,,
E02003147,,,,,,
E02003148,,,,,,
E02003149,,,,,,
E02003150,,,,,,
E02003151,,,,,,
E02003152,,,,,,
E02003153,,,,,,
E02003154,,,,,,
E02003155,,,,,,
E02003156,,,,,,
E02003157,,,,,,
E02003158,,,,,,
E02003159,,,,,,
E02003161,,,,,,
E02003163,,,,,,
E02003164,,,,,,
E02003165,,,,,,
E02003166,,,,,,
E02003167,,,,,,
E02003168,,,,,,
E02003169,,,,,,
E02003170,,,,,,
E02003171,,,,,,
E02004129,0.022217976,0.037858943,0.038028985,0.036877685,0.011266522,0.018532709
E02004130,0.011190835,0.038533243,0.037557217,0.037240993,0.011983786,0.006764868
E02004131,0.0058253,0.035240911,0.034360653,0.034949308,0.012077228,0.008320477
E02004132,0.014689887,0.018164538,0.018653825,0.018036813,0.013250201,0.006924285
E02004133,0.016896265,0.0131464,0.01183935,0.012968451,0.010478504,0.039274975
E02004134,0.030317224,0.026108785,0.011729207,0.014295187,0.016332962,0.009248735
E02004135,0.008490242,0.015795553,0.015747576,0.015667543,0.015558672,0.039642444
E02004136,0.006968391,0.00728976,0.025599437,0.02537652,0.025107671,0.005305653
E02004137,0.008580515,0.028846925,0.028095258,0.027231439,0.013405761,0.021205784
E02004138,0.011538725,0.011502965,0.01244153,0.014784729,0.015898861,0.024778646
E02004139,0.008123511,0.01075029,0.01021601,0.008918621,0.009331313,0.008084119
E02004140,0.012217716,0.017709637,0.02164632,0.018571287,0.020175764,0.011974025
E02004141,0.012116297,0.015731735,0.016222744,0.013108233,0.010449018,0.028122436
E02004142,0.041966951,0.042134616,0.020526717,0.017204529,0.02003749,0.033077709
E02004143,0.029847401,0.030311125,0.030938113,0.030728562,0.03171914,0.038844611
E02004144,0.025618629,0.025580391,0.024629612,0.023502644,0.025836685,0.033917193
E02004145,0.012984424,0.013185653,0.012382007,0.011375439,0.013164968,0.037893998
E02004146,0.016547435,0.016762549,0.01622982,0.015038025,0.01761536,0.029222778
E02004147,0.015172689,0.015137851,0.012962265,0.012576807,0.02121797,0.033738901
E02004148,0.015943788,0.016686839,0.015807662,0.013548178,0.021774511,0.035310887
E02004149,0.029755396,0.034398393,0.030113133,0.018812732,0.017882412,0.019147388
E02004150,0.022243872,0.02242059,0.014935,0.010355977,0.011742392,0.013323855
E02004151,0.022214975,0.023234472,0.014777421,0.010411602,0.009439891,0.008699386
E02004152,0.043830959,0.044298824,0.035292537,0.023726409,0.016842465,0.036211162
E02004153,0.015336163,0.016109318,0.018429152,0.016189521,0.011585241,0.016085604
E02004154,0.031834681,0.032461454,0.023515751,0.016102918,0.012576807,0.015677792
E02004155,0.026458588,0.028571609,0.019512554,0.009567734,0.008029362,0.009693407
E02004156,0.038746759,0.038416015,0.033530382,0.031607249,0.020517898,0.039097476
E02004157,0.037095628,0.041879223,0.040497064,0.033782366,0.014898168,0.023110023
E02004158,0.015223998,0.016887196,0.025716925,0.024982412,0.01104442,0.025992856
E02004159,0.026277056,0.026678629,0.023635904,0.010391807,0.005567763,0.005631937
E02004160,0.015070886,0.016008661,0.028318926,0.028297981,0.010732719,0.019066376
E02004161,0.025536314,0.025800399,0.023633085,0.019070341,0.006165284,0.00752468
E02004162,0.012959566,0.019074085,0.020552092,0.016484422,0.013660493,0.018211974
E02004163,0.035093802,0.033791399,0.031304364,0.0260808,0.00981351,0.011585489
E02004164,0.035383743,0.03257502,0.035497117,0.026976331,0.01344232,0.014354211
E02004165,0.030488171,0.025668265,0.028110189,0.031175733,0.020500421,0.018472536
E02004166,0.008193377,0.01208289,0.027345499,0.026726075,0.009212182,0.007468462
E02004167,0.027282384,0.020632186,0.021389216,0.028405756,0.019010275,0.011776194
E02004168,0.027468015,0.025276176,0.024630713,0.0337138,0.023341214,0.022162831
E02004169,0.019608363,0.019394342,0.020410318,0.015040538,0.010723638,0.020352222
E02004170,0.012519488,0.029152386,0.030607525,0.030434949,0.029590198,0.03107294
E02004171,0.026295426,0.026590414,0.026502734,0.024044034,0.015846127,0.024206477
E02004172,0.035633612,0.020552092,0.019209325,0.018611312,0.010348634,0.010393152
E02004173,0.030897447,0.015169444,0.015362879,0.015874006,0.014035272,0.01312542
E02004174,0.031336345,0.007225728,0.007027351,0.010413335,0.011810893,0.011447183
E02004175,0.034648304,0.034642701,0.032632248,0.033492291,0.031840212,0.034369044
E02004176,0.039522297,0.039903808,0.039338675,0.038735304,0.038198766,0.023829864
E02004177,0.031943851,0.032397909,0.030311703,0.030121249,0.031403652,0.033142481
E02004178,0.024438294,0.037603751,0.036936416,0.036380083,0.026226942,0.023296234
E02004179,0.008573358,0.028237932,0.02797436,0.027437179,0.015250857,0.02277553
E02004180,0.015032579,0.018436607,0.020009393,0.020641524,0.032280618,0.034531301
E02004181,0.008904507,0.012894188,0.013512936,0.014430901,0.03500506,0.035043733
E02004182,0.010020814,0.014416056,0.012391875,0.012910299,0.032329734,0.03330051
E02004183,0.009033873,0.020205877,0.013976177,0.01167453,0.028502103,0.038515235
E02004184,0.005104151,0.017284039,0.008342169,0.008124765,0.015413349,0.025193168
E02004185,0.013568083,0.015674185,0.018503721,0.018997204,0.036174014,0.036437857
E02004186,0.007262708,0.007857063,0.007695669,0.007413134,0.02108562,0.028667343
E02004187,0.020177909,0.020287096,0.007151291,0.007139122,0.017333685,0.018162214
E02004188,0.017350003,0.019114578,0.018340505,0.011005174,0.01353687,0.010577132
E02004189,0.027982432,0.042375113,0.030007182,0.025268788,0.00984623,0.008829081
E02004190,0.023238609,0.014494806,0.013689603,0.012336429,0.007126702,0.011231417
E02004191,0.02496117,0.021297937,0.022364819,0.020947529,0.01134471,0.025255589
E02004192,0.036898516,0.034221736,0.025643989,0.026276035,0.023384467,0.014003364
E02004193,0.004116482,0.014438073,0.01363297,0.003368103,0.003255692,0.003253994
E02004194,0.032761391,0.023509281,0.024427948,0.022954923,0.010305319,0.014188691
E02004195,0.040922134,0.042380926,0.043053578,0.04335283,0.044008381,0.007221109
E02004196,0.02380517,0.00569994,0.006904014,0.005817316,0.007228866,0.006649302
E02004197,0.029323269,0.028826456,0.012861472,0.009628677,0.007735984,0.007469685
E02004198,0.015995542,0.017343083,0.016854665,0.015223726,0.015713226,0.032985365
E02004199,0.019695856,0.017304119,0.017177645,0.01521176,0.016652579,0.018044534
E02004200,0.012938978,0.032415975,0.032222764,0.009540583,0.010022933,0.025134714
E02004201,0.037083604,0.020980755,0.022243303,0.020584534,0.020339661,0.018683028
E02004202,0.013549336,0.018823181,0.017460039,0.013800531,0.027831405,0.026250562
E02004203,0.013745745,0.011400261,0.011327443,0.011107116,0.015051288,0.012444875
E02004204,0.024826763,0.012545952,0.005025667,0.008439728,0.00979099,0.007616566
E02004205,0.035181148,0.034827743,0.034573439,0.033495034,0.027056907,0.030703664
E02004206,0.041016551,0.041561361,0.041550128,0.040618957,0.035453131,0.052701953
E02004207,0.013644453,0.012620523,0.009027509,0.012334598,0.014636936,0.013249946
E02004208,0.033332784,0.033063572,0.023138634,0.022934803,0.023477821,0.009417421
E02004209,0.010270433,0.010663493,0.007916754,0.008375638,0.009559221,0.009858412
E02004210,0.029426532,0.029731635,0.022605573,0.021786972,0.02338168,0.011074056
E02004211,0.021676254,0.020537979,0.013853083,0.013759308,0.014444645,0.010637351
E02004212,0.029220398,0.029487885,0.016089231,0.01610452,0.013830494,0.022461622
E02004213,0.031281932,0.028429127,0.016020276,0.016288219,0.014005128,0.014249064
E02004214,0.029742814,0.031776685,0.027124135,0.027259831,0.021083136,0.021936013
E02004215,0.029652912,0.030254748,0.026985947,0.026776002,0.015747889,0.019171216
E02004216,0.027554565,0.02926593,0.031793353,0.033016701,0.015105643,0.018751193
E02004217,0.015673486,0.012151858,0.013150871,0.014753018,0.01356526,0.024494002
E02004218,0.025666749,0.024826114,0.02203772,0.022700265,0.017366772,0.01375211
E02004219,0.033576948,0.035068622,0.013882843,0.035355961,0.036040577,0.014415415
E02004220,0.037887769,0.03846373,0.037578919,0.036196574,0.036561931,0.030519825
E02004221,0.043890333,0.043232874,0.042928589,0.043001565,0.040912855,0.039564004
E02004222,0.0374061,0.036898646,0.03211463,0.034869432,0.035644956,0.026537394
E02004223,0.022416197,0.02256467,0.022600247,0.02150208,0.020134817,0.014001698
E02004224,0.03541594,0.036352847,0.036437857,0.035193393,0.035570294,0.039723326
E02004225,0.015755724,0.013771936,0.011218186,0.011492069,0.013548178,0.011318503
E02004226,0.031900775,0.023890657,0.007747523,0.009357062,0.019649901,0.024331698
E02004227,0.028690283,0.010659493,0.013858624,0.013509586,0.014256547,0.014317501
E02004228,0.032959744,0.011065416,0.018178321,0.019399017,0.01817912,0.0164432
E02004229,0.024671846,0.023218864,0.005597137,0.004996735,0.005257678,0.006368011
E02004230,0.007636424,0.005784173,0.00577916,0.005784173,0.004885883,0.004974379
E02004231,0.02787265,0.010784399,0.011729678,0.009796923,0.009649627,0.022363233
E02004232,0.031061257,0.00860732,0.009123796,0.007620333,0.025636212,0.025872024
E02004233,0.026199128,0.006166622,0.016748868,0.016326189,0.016811767,0.02501711
E02004234,0.040229553,0.027009263,0.029256695,0.027371791,0.016029626,0.010182186
E02004235,0.038330184,0.014502749,0.014811751,0.011879116,0.009596455,0.013615897
E02006840,,,,,,
TOWN01,0.015673486,0.012151858,0.013150871,0.014753018,0.01356526,0.024494002
TOWN02,0.013591518,0.013449519,0.011137794,0.010942162,0.008584201,0.029874424
TOWN03,0.002928863,0.005717106,0.004303958,0.004293936,0.010274824,0.012259932
TOWN04,0.014572506,0.014595443,0.014366143,0.013905092,0.013191977,0.011208445
TOWN05,0.006982075,0.024315939,0.024021232,0.023456445,0.01272942,0.018713344
TOWN06,0.018654531,0.007922031,0.007641018,0.00807601,0.00670454,0.006424842
TOWN07,0.007088001,0.013029056,0.016063585,0.015742246,0.013541701,0.011538838
TOWN08,0.029907965,0.029926049,0.030135822,0.030192796,0.030458815,0.007155596
TOWN09,0.024839903,0.024791263,0.024813288,0.024135343,0.021520379,0.025677516
TOWN10,0.006549984,0.006940603,0.005566794,0.004332372,0.003161598,0.003693931
TOWN11,0.008352874,0.008445194,0.007449474,0.007085012,0.008194265,0.012900944
TOWN12,0.019804219,0.015117912,0.007488419,0.007805979,0.013968236,0.015848694
TOWN13,0.021634818,0.007380223,0.010596816,0.010748819,0.01079526,0.010426127
TOWN14,0.004229249,0.019994453,0.019841948,0.019798196,0.005691599,0.004661432
TOWN15,0.019173856,0.019479034,0.019200806,0.019236592,0.019223122,0.018871983
TOWN16,0.006996972,0.010449294,0.007437909,0.003553085,0.00220803,0.002022436
TOWN17,0.008158385,0.010759101,0.010868613,0.00690327,0.00687862,0.016607104
TOWN18,0.087300822,0.088765807,0.051446006,0.046126386,0.096496444,0.059388231
TOWN19,0.015642874,0.013662265,0.013612531,0.010976708,0.016918461,0.014787259
TOWN20,0.007604469,0.007088875,0.005198064,0.005907135,0.004578912,0.004202236
TOWN21,0.009751553,0.007919182,0.002961077,0.002855063,0.002547706,0.003209754
