Area,Label,2014-15,2015-16
E02004159,Exeter 011,0.283374358,0.258476237
E02004160,Exeter 012,0.239820738,0.186155785
E02004161,Exeter 013,0.335937671,0.254150544
E02004162,Exeter 014,0.371385404,0.268956546
E02004163,Exeter 015,0.284336574,0.217388044
E02004164,Mid Devon 001,0.409616397,0.345016117
E02004165,Mid Devon 002,0.301462832,0.335937671
E02004166,Mid Devon 003,0.459258126,0.283374358
E02004167,Mid Devon 004,0.423864851,0.337621923
E02004168,Mid Devon 005,0.168433471,0.220566844
E02004169,Mid Devon 006,,0.52182375
E02004170,Mid Devon 007,,0.300624902
E02004171,Mid Devon 008,0.371385404,0.301462832
E02004172,Mid Devon 009,0.356095462,0.176466912
E02004173,Mid Devon 010,0.345016117,0.300624902
E02004174,Mid Devon 011,0.300624902,0.198732763
E02004175,North Devon 001,0.284914153,0.258476237
E02004176,North Devon 002,0.271269363,0.264648469
E02004177,North Devon 003,0.317471082,0.380136784
E02004178,North Devon 004,0.369416648,0.258476237
E02004179,North Devon 005,0.192190307,0.172782378
E02004180,North Devon 006,0.239820738,0.226430896
E02004181,North Devon 007,0.185301968,0.189162716
E02004182,North Devon 008,0.123855905,0.213876822
E02004183,North Devon 009,0.212758461,0.27377082
E02004184,North Devon 010,0.267255919,0.163516914
E02004185,North Devon 011,0.193422814,0.193422814
E02004186,North Devon 012,0.198732763,0.205454355
E02004187,North Devon 013,0.168433471,0.147763312
E02004188,North Devon 014,0.321870826,0.247052638
E02004189,South Hams 001,,0.377871351
E02004190,South Hams 002,0.280891134,0.185301968
E02004191,South Hams 003,0.168433471,0.119444869
E02004192,South Hams 004,0.377871351,0.307362308
E02004193,South Hams 005,0.186155785,0.161097615
E02004194,South Hams 006,0.321858462,0.435866054
E02004195,South Hams 007,0.308497108,0.246762103
E02004196,South Hams 008,0.257847285,0.267255919
E02004197,South Hams 009,0.283374358,0.161097615
E02004198,South Hams 010,0.2528179,0.212758461
E02004199,South Hams 011,0.321858462,0.336267117
E02004200,South Hams 012,0.377871351,0.401509671
E02004201,Teignbridge 001,0.409616397,0.308497108
E02004202,Teignbridge 002,0.247510825,0.236614003
E02004203,Teignbridge 003,,0.336267117
E02004204,Teignbridge 004,0.178709575,0.134763052
E02004205,Teignbridge 005,0.226113507,0.212758461
E02004206,Teignbridge 006,0.185157415,0.152612662
E02004207,Teignbridge 007,0.245126766,0.236009327
E02004208,Teignbridge 008,0.274120636,0.193422814
E02004209,Teignbridge 009,0.216982714,0.21317951
E02004210,Teignbridge 010,0.127702868,0.178709575
E02004211,Teignbridge 011,0.301462832,0.2528179
E02004212,Teignbridge 012,0.168433471,0.265465072
E02004213,Teignbridge 013,0.284914153,0.321870826
E02004214,Teignbridge 014,0.306569354,0.237889814
E02004215,Teignbridge 015,0.218019361,0.345016117
E02004216,Teignbridge 016,0.239820738,0.301462832
E02004217,Teignbridge 017,0.236614003,0.141658252
E02004218,Teignbridge 018,0.321858462,0.205907214
E02004219,Teignbridge 019,0.336267117,0.321870826
E02004220,Torridge 001,0.293689963,0.198611358
E02004221,Torridge 002,0.22482995,0.21479365
E02004222,Torridge 003,0.356095462,0.267255919
E02004223,Torridge 004,0.168824273,0.140277607
E02004224,Torridge 005,0.409616397,0.300624902
E02004225,Torridge 006,0.185301968,0.228926827
E02004226,Torridge 007,0.285272018,0.249712095
E02004227,Torridge 008,0.207649075,0.228589851
E02004228,Torridge 009,0.371385404,0.247052638
E02004229,West Devon 001,0.474567912,0.205907214
E02004230,West Devon 002,0.31779116,0.186155785
E02004231,West Devon 003,0.409616397,0.409616397
E02004232,West Devon 004,0.35245285,0.245126766
E02004233,West Devon 005,0.11178324,0.135555747
E02004234,West Devon 006,0.335937671,0.264648469
E02004235,West Devon 007,0.285272018,0.217388044
E02006840,Torbay 019,,
TOWN01,Ashburton-Buckfastleigh,0.236614003,0.141658252
TOWN02,Axminster,0.200703651,0.180545032
TOWN03,Barnstaple,0.053879974,0.068298463
TOWN04,Bideford-Northam,0.095964115,0.077631037
TOWN05,Braunton,0.170066922,0.139789917
TOWN06,Crediton,0.167474668,0.101781051
TOWN07,Cullompton,0.236009327,0.149499809
TOWN08,Dartmouth,0.195064323,0.185333761
TOWN09,Dawlish,0.122707975,0.113867859
TOWN10,Exeter (Wider),0.051385636,0.044100474
TOWN11,Exmouth,0.085621545,0.077979614
TOWN12,Great Torrington,0.147763312,0.168844543
TOWN13,Holsworthy,0.163606202,0.156856428
TOWN14,Honiton,0.148352667,0.107048456
TOWN15,Ilfracombe,0.142786221,0.169378845
TOWN16,Ivybridge,0.109475878,0.078368888
TOWN17,Kingsbridge,0.168844543,0.149499809
TOWN18,Lynton-Lynmouth,,0.409616397
TOWN19,Moretonhampstead,,
TOWN20,Newton Abbot,0.055402069,0.053910725
TOWN21,Okehampton,0.176959708,0.109475878
TOWN22,Ottery St Mary,0.263699156,0.200703651
TOWN23,Seaton,0.169535017,0.153092329
TOWN24,Sidmouth,0.168844543,0.110408955
TOWN25,South Molton,0.157908108,0.11178324
TOWN26,Tavistock,0.096469207,0.086798533
TOWN27,Teignmouth,0.123101317,0.109049486
TOWN28,Tiverton,0.092080489,0.115389523
TOWN29,Totnes,0.134121364,0.080396641
DIV1,Alphington & Cowick ED,0.170066922,0.131940413
DIV2,Ashburton & Buckfastleigh ED,0.207175047,0.124859011
DIV3,Axminster ED,0.216982714,0.207037432
DIV4,Barnstaple North ED,0.07159468,0.126621083
DIV5,Barnstaple South ED,0.189162716,0.153092329
DIV6,Bickleigh & Wembury ED,0.301462832,0.180305842
DIV7,Bideford East ED,0.170066922,0.157974914
DIV8,Bideford West & Hartland ED,0.2528179,0.156086059
DIV9,Bovey Rural ED,0.159714209,0.131778844
DIV10,Braunton Rural ED,0.170066922,0.139789917
DIV11,Broadclyst ED,0.221027601,0.163516914
DIV12,Chudleigh & Teign Valley ED,0.200828454,0.127702868
DIV13,Chulmleigh & Landkey ED,0.180305842,0.141658252
DIV14,Combe Martin Rural ED,0.180475813,0.195245312
DIV15,Crediton ED,0.245126766,0.134763052
DIV16,"Creedy, Taw & Mid Exe ED",0.217388044,0.163606202
DIV17,Cullompton & Bradninch ED,0.356095462,0.228926827
DIV18,Dartmouth & Marldon ED,0.226113507,0.180545032
DIV19,Dawlish ED,0.134369411,0.114210812
DIV20,Duryard & Pennsylvania ED,0.369416648,0.291477032
DIV21,Exminster & Haldon ED,0.247510825,0.221027601
DIV22,Exmouth & Budleigh Salterton Coastal ED,0.169303571,0.159714209
DIV23,Exmouth ED,0.110408955,0.098329478
DIV24,Exwick & St Thomas ED,0.308497108,0.165069729
DIV25,Feniton & Honiton ED,0.14853998,0.130920994
DIV26,Fremington Rural ED,0.149700028,0.159714209
DIV27,Hatherleigh & Chagford ED,0.301462832,0.154372513
DIV28,Heavitree & Whipton Barton ED,0.195644694,0.117511487
DIV29,Holsworthy Rural ED,0.163606202,0.156856428
DIV30,Ilfracombe ED,0.193422814,0.21317951
DIV31,Ipplepen & The Kerswells ED,0.192190307,0.117511487
DIV32,Ivybridge ED,0.186155785,0.161097615
DIV33,Kingsbridge ED,0.189162716,0.160764871
DIV34,Kingsteignton & Teign Estuary ED,0.160764871,0.173095396
DIV35,Newton Abbot North ED,0.138015125,0.185157415
DIV36,Newton Abbot South ED,0.149700028,0.170066922
DIV37,Northam ED,0.172502238,0.143797956
DIV38,Okehampton Rural ED,0.230542609,0.138996046
DIV39,Otter Valley ED,0.335937671,0.280891134
DIV40,Pinhoe & Mincinglake ED,0.161097615,0.216982714
DIV41,Salcombe ED,0.241045872,0.217388044
DIV42,Seaton & Colyton ED,0.157908108,0.1366374
DIV43,Sidmouth ED,0.181183779,0.110374634
DIV44,South Brent & Yealmpton ED,0.186155785,0.147763312
DIV45,South Molton ED,0.132274604,0.112188747
DIV46,St David's & Haven Banks ED,0.192190307,0.185666511
DIV47,St Sidwells & St James ED,0.237889814,0.213876822
DIV48,Tavistock ED,0.11178324,0.135555747
DIV49,Teignmouth ED,0.134553356,0.119023707
DIV50,Tiverton East ED,0.280891134,0.265465072
DIV51,Tiverton West ED,0.10576281,0.167474668
DIV52,Torrington Rural ED,0.14556943,0.16249231
DIV53,Totnes & Dartington ED,0.16528845,0.120600651
DIV54,Wearside & Topsham ED,0.213898846,0.134763052
DIV55,Whimple & Blackdown ED,0.31779116,0.176008347
DIV56,Willand & Uffculme ED,0.369416648,0.217388044
DIV57,Wonford & St Loyes ED,0.301462832,0.229493929
DIV58,Yelverton Rural ED,0.194832632,0.134763052
CHSCTAXE,"Axe Valley, Seaton and Sidmouth CHSCT",0.090346592,0.071861976
CHSCTBARNSTAPLE,Barnstaple CHSCT,0.060040042,0.076747331
CHSCTBIDEFORD,Bideford and Northam CHSCT,0.083271029,0.071379037
CHSCTBRAUNTON,Braunton and Ilfracombe CHSCT,0.094052318,0.094383698
CHSCTCREDITON,Crediton CHSCT,0.183795526,0.102852054
CHSCTCULLOMPTON,Cullompton CHSCT,0.156476951,0.101476127
CHSCTDAWLISH,Dawlish and Teignmouth CHSCT,0.083727981,0.070802616
CHSCTEXETERCHALL,Exeter - County Hall CHSCT,0.080469685,0.064500505
CHSCTEXETERSYCAMORE,Exeter - Sycamores CHSCT,0.07833607,0.074220109
CHSCTEXMOUTH,Exmouth and Budleigh CHSCT,0.085621545,0.077979614
CHSCTHONITON,Honiton and Ottery St Mary CHSCT,0.128210347,0.088594939
CHSCTIVYBRIDGE,Ivybridge CHSCT,0.104211105,0.062758048
CHSCTKINGSBRIDGE,Kingsbridge CHSCT,0.168844543,0.149499809
CHSCTNABBOT,Newton Abbot CHSCT,0.064931673,0.071514016
CHSCTOKE,Okehampton CHSCT,0.169378845,0.0966895
CHSCTSMOLTON,South Molton and Chulmleigh CHSCT,0.144860733,0.110374634
CHSCTTAVISTOCK,Tavistock CHSCT,0.092888118,0.0838685
CHSCTTEIGN,Teign Valley and South Dartmoor CHSCT,0.109269069,0.067256542
CHSCTTIVERTON,Tiverton CHSCT,0.092080489,0.119458508
CHSCTTORRINGTON,Torrington and Holsworthy CHSCT,0.087888894,0.099497122
CHSCTTOTNES,Totnes and Dartmouth CHSCT,0.120960803,0.097858147
Eastern,Eastern LCP,,
Northern,Northern LCP,,
Southern,Southern LCP,,
Western,Western LCP,,
