Area,2008-2010,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016
E01015144,14,15,12,8,9,9,8
E01015145,9,10,10,9,11,13,10
E01015146,10,11,10,8,8,10,11
E01015147,14,14,12,8,10,10,11
E01015148,10,12,14,8,8,8,7
E01015149,14,14,15,7,6,7,5
E01015150,13,13,13,9,9,9,8
E01015151,10,14,15,13,11,10,9
E01015152,15,19,23,12,11,9,11
E01015153,21,27,24,15,15,16,16
E01015155,17,21,20,17,17,15,11
E01015156,19,17,18,11,13,13,12
E01015157,25,29,26,19,21,19,18
E01015158,21,20,21,16,17,17,14
E01015159,19,21,20,14,11,12,10
E01015160,9,13,14,11,8,8,5
E01015161,9,10,11,5,6,8,9
E01015162,14,17,16,11,10,9,8
E01015163,10,12,14,11,11,10,10
E01015164,9,8,8,8,10,10,9
E01015165,12,12,11,9,9,7,6
E01015166,14,15,15,10,9,10,8
E01015167,6,7,7,8,7,8,6
E01015168,11,12,12,7,7,6,6
E01015169,20,27,24,13,13,13,11
E01015170,18,21,28,19,19,14,14
E01015171,22,25,29,15,14,12,13
E01015172,10,12,11,11,10,9,8
E01015173,15,17,20,11,11,10,11
E01015174,14,13,13,8,9,6,7
E01015175,14,13,13,10,11,11,8
E01015176,13,14,16,10,10,10,10
E01015177,11,13,12,7,7,5,4
E01015178,12,17,16,13,9,9,8
E01015179,10,11,10,6,6,6,6
E01015180,13,16,19,14,13,9,8
E01015181,8,13,9,7,5,7,7
E01015182,17,17,15,10,12,12,14
E01015183,12,13,13,10,12,11,13
E01015184,14,14,12,8,8,13,15
E01015185,14,15,14,10,10,13,17
E01015186,12,12,9,9,6,7,7
E01015187,14,15,15,13,14,14,13
E01015188,14,20,18,15,13,17,17
E01015189,9,9,7,3,5,8,9
E01015190,12,13,14,11,13,11,8
E01015191,6,9,8,6,6,7,8
E01015192,11,10,9,7,8,7,6
E01015193,11,13,10,7,6,10,10
E01015194,11,13,8,6,5,7,7
E01015195,15,18,15,10,7,9,11
E01015196,10,11,10,9,9,9,10
E01015197,12,14,14,11,11,11,12
E01015198,15,15,13,8,12,16,18
E01015199,19,21,20,11,11,15,18
E01015200,9,10,12,8,8,7,7
E01015201,14,15,14,7,8,9,12
E01015202,10,11,11,7,6,5,6
E01015203,9,10,9,7,7,9,8
E01015204,10,14,12,11,9,12,8
E01015205,9,12,12,11,10,11,10
E01015206,17,19,21,14,12,12,15
E01015207,9,12,14,10,7,6,6
E01015208,15,17,19,10,13,14,18
E01015209,27,30,26,18,14,11,12
E01015210,8,12,11,10,10,10,9
E01015211,12,15,13,10,10,11,10
E01015212,8,9,9,9,9,9,8
E01015213,7,7,8,7,7,8,6
E01015214,8,10,11,10,8,9,8
E01015215,11,10,8,7,6,7,9
E01015216,10,9,7,7,7,11,10
E01015217,16,18,18,10,11,12,14
E01015218,15,13,13,9,12,11,11
E01015219,20,20,22,16,16,13,14
E01015220,8,11,13,12,11,9,8
E01015221,18,12,9,7,10,15,17
E01015222,11,10,9,7,7,9,8
E01015223,7,7,8,7,7,8,8
E01015224,12,10,9,6,7,7,8
E01015225,15,20,19,12,11,11,11
E01015226,11,12,13,10,10,12,10
E01015227,11,13,13,9,9,10,13
E01015228,21,23,17,12,11,18,20
E01015229,31,35,32,25,25,25,23
E01015230,11,12,15,10,10,11,12
E01015231,24,23,24,18,20,21,23
E01015232,28,33,32,27,28,27,26
E01015233,19,22,23,18,18,16,18
E01015234,10,12,11,10,10,13,9
E01015235,26,33,33,28,24,25,22
E01015236,12,15,13,10,9,8,10
E01015237,9,7,9,7,8,7,6
E01015238,22,17,17,14,16,18,19
E01015239,33,41,39,27,27,33,32
E01015240,34,39,44,33,36,34,33
E01015241,20,21,16,13,14,15,12
E01015242,12,12,11,8,7,6,8
E01015243,5,6,6,9,10,13,11
E01015244,10,13,10,8,7,8,9
E01015245,10,10,10,7,9,9,10
E01015246,17,19,19,17,16,17,13
E01015247,11,12,9,8,9,13,15
E01015248,8,10,13,12,13,11,13
E01015249,19,20,18,11,9,9,6
E01015250,10,9,7,5,7,7,9
E01015251,10,10,7,6,8,11,11
E01015252,6,8,9,9,10,9,10
E01015253,7,7,6,4,6,7,7
E01015254,14,13,11,8,10,10,10
E01015255,18,19,16,12,13,13,14
E01015256,20,20,20,14,16,14,15
E01015257,12,12,14,12,10,9,9
E01015258,13,15,14,10,10,12,13
E01015259,10,10,8,6,6,7,7
E01015260,22,24,23,12,9,10,11
E01015261,20,21,23,18,18,17,15
E01015262,12,9,7,5,5,6,4
E01015263,14,14,12,8,8,8,9
E01015264,10,10,8,7,6,9,10
E01015265,14,15,12,11,9,13,10
E01015266,20,20,20,13,12,15,16
E01015267,32,30,27,19,19,22,19
E01015268,20,24,23,12,16,20,25
E01015269,26,29,31,26,23,22,19
E01015270,27,27,24,14,13,14,16
E01015271,18,16,15,13,10,9,8
E01019886,23,23,17,13,15,18,17
E01019887,15,18,16,10,10,12,13
E01019888,25,26,25,16,16,16,16
E01019889,14,15,16,9,9,7,10
E01019890,15,16,14,8,10,12,13
E01019891,11,11,12,8,9,7,10
E01019892,11,13,12,8,11,16,16
E01019893,12,10,13,11,14,12,12
E01019894,19,21,20,14,15,14,13
E01019895,19,19,18,12,13,13,15
E01019896,25,26,23,17,20,23,25
E01019897,11,11,11,9,10,13,12
E01019898,16,18,14,14,14,14,11
E01019899,17,17,18,11,13,11,11
E01019900,20,24,21,16,17,15,12
E01019901,12,11,10,7,5,6,6
E01019902,21,22,23,15,17,15,16
E01019903,13,15,14,12,10,9,8
E01019904,15,19,15,9,8,10,9
E01019905,9,8,8,6,8,8,8
E01019906,11,13,13,12,13,11,10
E01019907,11,11,10,8,9,9,10
E01019908,4,5,4,5,6,9,9
E01019909,14,15,16,14,15,13,12
E01019910,12,14,11,7,8,12,13
E01019911,15,16,18,12,11,10,12
E01019912,30,32,32,21,23,20,19
E01019913,30,33,32,32,35,39,39
E01019914,21,23,25,20,17,15,14
E01019915,33,35,31,19,19,17,18
E01019916,15,22,22,16,15,16,16
E01019917,13,16,15,8,8,9,10
E01019918,22,22,22,19,19,15,11
E01019919,10,12,10,8,8,8,10
E01019920,12,12,9,9,10,10,10
E01019921,11,11,10,10,9,9,7
E01019922,18,25,22,15,10,11,10
E01019923,9,10,12,8,7,6,5
E01019924,4,6,5,5,7,8,9
E01019925,7,7,8,4,4,5,5
E01019927,16,20,19,13,9,10,11
E01019928,13,14,12,8,8,9,9
E01019929,9,9,8,6,9,9,8
E01019930,13,16,13,10,10,9,8
E01019931,12,13,12,12,12,11,9
E01019932,20,21,19,11,10,10,9
E01019933,13,13,12,7,7,8,9
E01019934,23,29,28,18,21,18,18
E01019935,9,8,7,4,8,9,12
E01019936,13,14,13,7,9,9,11
E01019937,15,16,14,10,13,15,16
E01019938,13,14,13,14,15,15,11
E01019939,10,12,10,7,10,11,10
E01019940,16,15,13,11,11,11,12
E01019942,15,16,15,10,10,10,9
E01019943,11,10,8,4,5,5,7
E01019944,9,10,12,11,10,10,8
E01019945,11,14,16,9,9,7,9
E01019946,17,22,21,15,20,21,22
E01019947,24,23,28,21,27,25,23
E01019948,12,14,15,11,11,13,14
E01019949,16,20,23,15,18,15,12
E01019950,10,13,16,12,13,11,10
E01019951,23,23,22,21,22,23,19
E01019952,30,30,28,16,19,17,15
E01019953,13,17,15,11,12,11,11
E01019954,12,13,13,8,9,7,7
E01019955,21,22,21,11,14,13,13
E01019956,32,32,28,18,22,23,25
E01019957,33,36,32,21,26,30,30
E01019958,31,35,29,18,18,25,25
E01019959,11,12,10,7,7,5,6
E01019960,6,6,6,5,6,5,5
E01019961,18,20,24,19,18,15,13
E01019962,12,18,17,10,10,10,12
E01019963,11,11,10,6,8,10,11
E01019964,10,12,13,11,11,11,12
E01019965,14,13,8,9,10,9,10
E01019966,12,13,10,6,7,9,9
E01019967,8,9,7,4,6,7,8
E01019968,18,17,13,10,12,13,15
E01019969,14,14,11,7,5,5,8
E01019970,12,10,9,7,10,12,13
E01019971,15,13,11,7,10,12,13
E01019972,10,9,8,5,5,4,5
E01019973,14,13,12,7,8,12,10
E01019974,9,10,9,7,8,10,10
E01019975,10,10,9,6,9,9,8
E01019976,24,25,25,21,23,22,20
E01019977,10,11,11,7,6,7,9
E01019980,12,13,9,5,5,6,7
E01019981,8,9,8,6,6,5,6
E01019982,7,7,7,4,4,4,5
E01019983,5,9,9,9,9,12,10
E01019984,7,7,6,4,3,5,6
E01019985,9,11,8,6,7,8,8
E01019986,16,18,16,9,11,11,10
E01019987,19,21,21,14,14,14,12
E01019988,21,19,17,12,14,14,12
E01019989,8,7,6,5,8,8,9
E01019990,6,8,7,4,4,6,6
E01019991,12,13,13,8,11,8,8
E01019992,17,16,17,14,13,11,10
E01019993,6,6,6,6,5,6,5
E01019994,9,9,8,4,4,3,5
E01019995,23,25,28,17,22,19,17
E01019996,15,15,16,10,11,15,14
E01019997,6,6,5,3,4,5,5
E01019998,9,8,8,5,5,6,6
E01019999,11,11,9,5,6,6,5
E01020000,11,12,9,10,7,7,4
E01020001,9,10,8,6,7,4,5
E01020002,10,10,12,9,9,7,10
E01020003,13,13,12,7,7,9,10
E01020004,9,8,8,5,4,2,3
E01020005,17,18,20,12,11,10,9
E01020006,10,12,11,7,7,8,8
E01020007,12,11,11,9,11,12,9
E01020008,7,6,7,5,4,3,3
E01020009,5,7,10,8,9,7,7
E01020010,12,14,13,10,9,10,9
E01020011,9,9,8,6,7,7,8
E01020012,13,12,10,7,8,7,6
E01020013,15,15,16,13,12,10,8
E01020014,13,13,9,9,10,8,7
E01020015,10,11,10,8,10,11,10
E01020016,20,21,20,14,14,14,15
E01020017,7,10,9,8,9,10,8
E01020018,17,15,13,10,11,12,10
E01020019,6,8,6,4,5,6,7
E01020020,6,7,7,7,9,9,7
E01020021,11,12,9,6,8,10,9
E01020022,14,15,11,8,7,5,5
E01020023,17,18,17,10,11,11,9
E01020024,20,21,21,13,15,13,14
E01020025,10,10,10,7,8,9,7
E01020026,14,14,12,7,6,5,6
E01020027,14,12,7,4,3,4,4
E01020029,11,13,8,5,5,6,5
E01020030,18,19,21,13,16,15,15
E01020031,7,8,9,7,9,10,10
E01020032,14,12,9,6,9,11,12
E01020033,12,15,15,11,12,15,15
E01020035,7,10,10,7,8,9,13
E01020036,19,17,13,11,14,14,11
E01020037,17,21,19,14,13,14,14
E01020038,10,11,9,7,9,8,8
E01020039,17,17,15,9,11,10,14
E01020040,15,13,13,10,10,8,5
E01020041,12,11,11,8,11,14,12
E01020042,7,8,7,7,8,8,6
E01020043,17,19,18,11,12,12,12
E01020044,14,14,10,6,6,7,8
E01020045,11,14,13,11,11,8,7
E01020046,8,10,9,6,7,6,8
E01020047,17,17,16,14,17,19,21
E01020048,17,17,18,14,15,12,10
E01020049,5,5,5,5,7,6,6
E01020050,15,16,15,13,15,14,12
E01020051,12,11,9,7,11,12,12
E01020052,10,15,14,10,11,13,14
E01020053,13,13,9,6,5,7,8
E01020054,12,12,11,6,9,9,10
E01020055,26,29,24,16,17,19,17
E01020056,9,10,11,7,8,9,10
E01020057,11,14,12,8,8,10,8
E01020058,12,13,14,8,8,7,10
E01020059,11,11,7,5,7,9,8
E01020060,19,17,17,15,14,14,12
E01020061,15,15,13,10,11,12,13
E01020062,5,5,6,4,4,4,4
E01020063,22,26,23,17,16,16,13
E01020064,10,14,19,11,10,9,9
E01020065,14,18,15,8,9,10,9
E01020066,9,10,11,11,11,12,9
E01020067,13,13,12,8,10,10,11
E01020068,11,14,9,6,7,9,7
E01020069,10,11,12,9,9,7,9
E01020070,14,15,13,14,15,15,11
E01020071,13,15,16,12,11,8,9
E01020072,6,9,10,8,6,6,4
E01020073,8,7,8,4,6,6,8
E01020074,10,13,12,8,8,11,10
E01020075,14,18,16,14,13,12,8
E01020076,12,13,11,8,7,8,8
E01020077,7,7,8,4,5,4,7
E01020078,12,15,13,11,10,11,10
E01020079,10,11,11,8,10,11,9
E01020080,6,7,5,7,7,8,6
E01020081,12,15,14,11,12,10,9
E01020082,6,7,8,8,9,6,5
E01020083,11,11,9,5,4,6,8
E01020084,6,9,9,7,8,9,11
E01020085,5,6,6,6,6,8,8
E01020086,9,9,10,10,11,11,9
E01020087,12,13,15,12,13,10,11
E01020088,13,16,16,13,13,13,14
E01020089,13,13,14,14,13,15,15
E01020090,14,17,13,11,8,13,12
E01020091,6,8,9,8,7,7,7
E01020092,13,11,13,10,9,10,11
E01020093,14,14,12,8,12,13,13
E01020094,25,30,29,20,22,20,19
E01020095,11,12,13,12,11,10,6
E01020096,18,19,19,15,18,14,12
E01020097,11,11,10,6,7,9,7
E01020098,15,16,14,12,13,11,9
E01020099,8,9,11,10,11,9,7
E01020100,4,6,5,3,4,6,6
E01020101,13,14,12,9,11,13,11
E01020102,6,6,7,7,8,5,7
E01020103,11,12,14,11,9,5,7
E01020104,4,6,7,6,6,5,6
E01020105,10,15,15,12,9,9,12
E01020106,8,10,11,9,10,12,15
E01020107,15,17,22,13,15,12,13
E01020108,10,13,14,14,12,11,11
E01020109,8,8,8,8,8,8,8
E01020110,14,18,16,13,12,11,11
E01020111,14,17,15,11,10,8,8
E01020112,18,21,23,19,15,13,11
E01020113,18,17,13,15,15,16,11
E01020114,4,6,7,7,6,6,6
E01020115,9,11,9,10,8,8,6
E01020116,12,16,17,12,12,12,12
E01020117,11,9,9,8,9,10,10
E01020118,12,12,13,9,12,10,8
E01020119,14,12,11,7,7,7,6
E01020120,10,13,12,9,8,9,11
E01020121,7,8,10,11,14,14,11
E01020122,7,10,10,11,9,9,7
E01020123,11,14,14,12,12,10,9
E01020124,15,20,19,12,13,15,15
E01020125,7,10,11,12,12,10,7
E01020126,14,14,16,13,14,13,11
E01020127,9,9,8,9,7,10,10
E01020128,8,10,13,12,12,12,9
E01020129,10,10,8,7,9,8,7
E01020130,9,12,12,9,9,9,8
E01020131,11,15,13,12,13,15,13
E01020132,11,12,17,14,14,13,13
E01020133,8,9,8,8,8,7,7
E01020134,10,10,10,9,9,10,9
E01020135,11,12,15,16,17,13,13
E01020136,14,18,16,14,12,12,11
E01020137,14,13,15,13,16,13,11
E01020138,18,19,16,10,10,12,13
E01020139,12,13,14,9,9,7,7
E01020140,6,6,5,5,6,10,8
E01020141,14,15,11,9,10,10,8
E01020142,14,16,15,10,8,8,9
E01020143,14,16,16,9,12,12,15
E01020144,2,3,3,1,1,2,2
E01020145,12,14,12,8,9,9,9
E01020146,10,11,14,12,12,12,10
E01020147,17,20,16,10,9,11,12
E01020148,6,4,4,5,7,6,4
E01020149,9,8,7,5,5,4,4
E01020150,28,29,25,19,21,20,20
E01020151,20,20,19,13,16,20,20
E01020152,17,17,18,14,14,12,13
E01020153,9,10,8,7,5,7,6
E01020154,11,12,8,5,5,6,6
E01020155,10,12,12,13,13,12,9
E01020156,14,15,11,11,11,15,13
E01020157,14,12,14,13,11,10,10
E01020158,12,19,23,19,16,13,11
E01020159,10,11,9,6,6,7,8
E01020160,8,10,9,6,5,6,8
E01020161,22,27,30,23,23,21,18
E01020162,4,6,7,7,6,5,6
E01020163,9,10,11,8,10,8,8
E01020164,12,18,19,12,10,9,8
E01020165,5,7,10,6,5,4,4
E01020166,7,7,9,5,7,6,6
E01020167,6,7,7,7,7,5,3
E01020168,28,33,32,23,20,19,17
E01020169,19,22,20,13,13,13,17
E01020170,14,17,20,14,15,16,17
E01020171,16,19,14,13,13,15,12
E01020172,15,20,22,17,16,14,12
E01020173,17,21,20,16,14,10,9
E01020174,15,17,13,10,9,7,7
E01020175,26,25,25,19,21,20,20
E01020176,10,11,11,6,7,7,8
E01020177,15,18,18,14,15,14,12
E01020178,19,22,22,16,14,13,14
E01020179,16,21,20,15,15,14,15
E01020180,14,19,16,11,9,14,13
E01020181,20,22,21,14,14,17,18
E01020182,10,11,10,6,4,4,6
E01020183,15,14,12,11,11,14,13
E01020184,20,20,20,11,11,13,13
E01020185,9,11,12,10,9,9,9
E01020186,9,11,10,6,7,8,7
E01020187,13,16,13,11,10,10,7
E01020188,12,11,14,11,11,8,11
E01020189,23,30,31,22,19,20,19
E01020190,15,18,22,16,14,12,10
E01020191,10,11,13,9,7,6,8
E01020192,21,24,19,16,17,16,18
E01020193,6,10,13,9,9,6,9
E01020194,7,9,8,6,7,7,7
E01020195,10,12,11,8,9,10,11
E01020196,16,20,21,18,17,18,17
E01020197,13,14,11,7,6,11,11
E01020198,8,8,9,6,6,6,8
E01020199,13,15,18,14,13,10,11
E01020200,8,8,11,8,10,8,7
E01020201,30,33,29,20,20,22,20
E01020202,18,22,23,15,17,17,21
E01020203,18,20,19,13,14,15,13
E01020204,5,6,5,5,6,7,4
E01020205,13,19,21,18,15,15,15
E01020206,10,14,12,11,10,10,10
E01020207,17,18,17,14,14,12,15
E01020208,9,12,13,10,8,9,8
E01020209,7,9,10,11,10,10,11
E01020210,9,8,7,6,6,7,6
E01020211,11,14,12,9,9,9,12
E01020212,7,9,8,9,8,10,8
E01020213,9,12,13,9,8,8,9
E01020214,17,17,14,9,9,11,9
E01020215,6,9,9,7,7,7,7
E01020216,14,14,13,8,8,7,9
E01020217,18,20,17,10,9,11,12
E01020218,16,17,16,14,15,15,10
E01020219,15,14,13,10,10,11,10
E01020220,12,11,9,7,9,11,10
E01020221,16,18,16,9,8,10,11
E01020222,7,7,5,6,7,8,7
E01020223,9,11,11,6,8,9,9
E01020224,8,7,7,6,7,7,4
E01020225,12,13,9,8,9,11,10
E01020226,19,24,22,18,16,20,24
E01020227,25,30,26,20,20,22,22
E01020228,27,31,29,22,26,26,27
E01020229,15,13,13,9,13,14,15
E01020230,12,13,14,13,12,11,9
E01020231,13,11,8,5,9,15,18
E01020232,12,11,9,7,9,9,7
E01020233,13,14,12,9,10,10,12
E01020234,12,14,12,8,6,6,8
E01020235,30,33,31,21,21,21,23
E01020236,9,11,11,9,8,10,8
E01020237,7,9,10,9,10,10,9
E01020238,10,11,11,7,7,8,11
E01020239,12,12,16,10,10,10,9
E01020240,19,21,20,17,17,18,16
E01020241,7,9,10,9,9,7,6
E01020242,4,6,5,4,5,4,7
E01020243,8,8,7,4,5,6,7
E01020244,13,11,9,6,9,11,10
E01020245,11,9,9,7,7,7,6
E01020246,7,5,4,1,3,4,6
E01020247,11,11,13,11,13,13,14
E01020248,16,15,13,9,10,11,11
E01020249,16,16,14,10,11,12,13
E01020250,12,12,10,9,9,10,8
E01020251,15,13,11,11,12,13,13
E01020252,19,22,21,12,12,16,16
E01020253,7,9,9,6,4,7,8
E01020254,12,12,10,9,8,10,9
E01020255,14,14,13,9,9,10,10
E01020256,9,10,10,8,10,11,14
E01020257,14,14,12,9,7,7,7
E01020258,17,17,16,13,14,12,11
E01020259,9,10,11,6,7,6,6
E01020260,13,17,18,14,12,12,14
E01020261,10,9,11,7,9,7,8
E01020262,13,15,16,13,17,16,14
E01020263,15,16,17,10,10,10,12
E01020264,29,31,30,19,21,23,22
E01020265,13,16,13,11,11,12,12
E01020266,13,14,11,8,7,7,6
E01020267,15,20,21,18,16,15,15
E01020268,17,18,24,14,17,16,20
E01020269,30,32,30,23,26,27,29
E01020270,8,10,8,5,7,7,8
E01020271,14,13,12,11,11,12,12
E01020272,18,20,16,11,9,9,9
E01020273,6,8,8,7,8,8,9
E01020274,8,8,8,6,5,4,4
E01020275,10,12,10,10,10,10,9
E01020276,12,10,12,11,11,12,12
E01020277,14,14,17,12,11,10,12
E01020278,10,9,10,10,11,9,8
E01020279,8,10,11,12,10,10,8
E01020280,14,18,21,15,15,13,13
E01020281,12,17,17,11,9,8,10
E01020282,21,23,24,13,10,10,13
E01020283,7,8,9,7,7,6,6
E01020284,14,16,16,12,10,10,11
E01020285,11,14,12,11,10,11,10
E01020286,10,11,9,9,8,9,9
E01020287,9,9,9,10,12,12,11
E01020288,8,9,11,10,10,9,9
E01020289,7,8,8,6,5,5,7
E01020290,12,15,16,15,14,14,15
E01020291,10,12,10,9,7,8,7
E01020292,6,9,8,8,9,10,10
E01020293,10,10,11,10,13,10,8
E01020294,16,17,18,12,17,20,21
E01020295,14,15,18,18,21,22,20
E01020296,8,8,8,6,8,7,8
E01020297,16,18,17,11,13,15,15
E01020298,22,28,32,25,25,23,19
E01020299,18,22,19,13,14,13,16
E01020300,10,14,14,12,11,10,14
E01020301,8,7,9,10,10,8,7
E01020302,11,13,12,12,9,7,6
E01020303,8,11,11,7,7,8,10
E01020304,14,17,17,14,11,12,11
E01020305,8,9,8,7,6,7,6
E01020306,7,10,9,5,7,8,6
E01020307,12,14,14,13,13,13,13
E01020308,8,11,10,9,8,8,7
E01020309,8,8,7,5,5,6,5
E01020310,16,19,25,17,17,14,15
E01020311,13,14,14,13,12,12,13
E01020312,9,12,13,7,6,8,8
E01020313,12,15,14,11,10,8,9
E01020314,11,17,15,9,11,10,12
E01020315,18,19,18,11,11,9,9
E01020316,15,13,14,12,13,13,9
E01020317,12,15,14,8,6,7,5
E01020318,13,14,14,10,9,11,11
E01020319,11,12,10,7,7,7,7
E01020320,8,12,12,8,7,8,8
E01020321,16,15,11,8,13,16,19
E01020322,10,12,12,13,13,15,16
E01020323,10,9,8,6,8,8,9
E01020324,12,14,12,8,8,9,8
E01020325,9,10,12,7,7,5,6
E01020326,6,9,10,10,10,11,11
E01020327,13,12,10,9,11,12,9
E01020328,9,11,13,11,11,11,9
E01020329,15,17,16,12,11,11,10
E01020330,15,18,20,17,19,17,14
E01020331,15,18,19,15,15,15,17
E01020332,12,16,18,11,11,10,11
E01020333,11,12,13,8,7,9,10
E01020334,12,15,22,16,17,15,14
E01020335,15,19,24,13,16,14,20
E01020336,13,14,13,10,8,8,8
E01020337,16,17,16,12,10,10,9
E01020338,15,14,16,13,16,14,13
E01020339,13,15,14,10,8,8,6
E01020340,11,13,14,9,7,8,9
E01020341,16,19,17,9,8,8,9
E01020342,10,11,10,8,8,7,5
E01032628,14,12,7,11,10,11,11
E01032657,5,5,5,7,6,7,7
E01032658,12,11,8,10,9,9,10
E01033232,6,5,6,6,5,5,5
E01033233,20,18,14,21,26,24,19
E01033234,4,4,3,4,3,3,4
E01033235,16,13,6,11,12,12,10
E01033236,9,9,5,6,7,6,7
E07000040,1242,1359,1285,921,995,1005,996
E07000041,839,873,798,563,617,630,615
E07000042,510,565,525,389,416,428,408
E07000043,642,732,735,615,621,611,573
E07000044,672,770,753,563,546,541,530
E07000045,1103,1211,1152,865,893,938,963
E07000046,422,491,506,408,405,398,400
E07000047,382,439,443,319,323,324,321
E10000008,5812,6440,6197,4643,4816,4876,4806
E06000026,1980,2285,2300,1568,1511,1482,1433
E06000027,1292,1400,1329,999,997,1080,1102
IMDQ1,1163,1303,1273,911,903,884,874
IMDQ2,2216,2473,2397,1748,1735,1768,1713
IMDQ3,2703,2985,2885,2160,2209,2248,2218
IMDQ4,2260,2554,2474,1814,1892,1939,1947
IMDQ5,742,811,797,576,585,600,589
E02003122,62,71,70,42,43,46,44
E02003123,64,72,71,50,46,46,42
E02003124,62,69,67,55,51,46,42
E02003125,44,52,49,39,41,43,39
